"GeographyCode","QS415EW0001","QS415EW0002","QS415EW0003","QS415EW0004","QS415EW0005","QS415EW0006","QS415EW0007","QS415EW0008"
"E00034358",173,2,137,21,0,0,4,9
"E00034359",111,0,100,5,0,0,0,6
"E00034360",80,2,64,11,0,0,2,1
"E00034361",101,0,94,2,0,0,1,4
"E00034362",127,2,87,34,0,0,2,2
"E00034363",129,4,113,1,2,0,4,5
"E00034364",124,0,68,54,1,0,0,1
"E00034365",152,3,136,4,0,0,0,9
"E00034366",179,6,143,10,0,0,14,6
"E00034368",136,18,109,6,0,0,2,1
"E00034369",125,8,105,3,0,0,1,8
"E00034371",119,0,107,3,0,0,3,6
"E00034372",117,3,97,1,0,0,6,10
"E00034373",122,4,106,2,3,0,5,2
"E00034374",121,1,107,4,0,0,3,6
"E00034375",159,5,150,1,0,0,2,1
"E00034376",132,9,119,2,0,0,1,1
"E00034377",127,5,115,0,0,0,4,3
"E00034378",130,14,110,1,0,0,3,2
"E00034379",161,11,138,6,0,0,4,2
"E00034380",128,9,114,2,0,0,1,2
"E00034381",222,12,196,3,0,0,4,7
"E00034382",163,17,104,34,0,0,4,4
"E00034383",158,12,137,1,0,0,2,6
"E00034384",127,7,107,2,0,0,3,8
"E00034386",203,6,179,10,0,0,3,5
"E00034387",153,8,63,79,0,0,1,2
"E00034388",137,3,111,12,0,0,7,4
"E00034389",93,5,85,2,0,0,1,0
"E00034390",143,3,126,3,0,0,2,9
"E00034391",153,3,145,0,0,0,1,4
"E00034392",124,6,112,2,0,0,3,1
"E00034393",111,8,100,3,0,0,0,0
"E00034394",127,4,115,1,0,0,1,6
"E00034395",119,13,89,9,0,0,5,3
"E00034396",136,7,122,4,0,0,0,3
"E00034397",134,5,121,1,0,0,2,5
"E00034398",139,4,122,11,0,0,0,2
"E00034399",161,10,142,1,0,0,1,7
"E00034400",138,11,113,4,0,0,8,2
"E00034401",167,6,149,4,1,0,4,3
"E00034402",129,9,112,4,0,0,1,3
"E00034403",145,3,133,2,0,0,4,3
"E00034404",126,9,110,4,0,0,0,3
"E00034405",148,17,122,5,0,0,0,4
"E00034406",151,16,120,11,0,1,2,1
"E00034409",156,6,114,31,1,0,1,3
"E00034410",130,3,121,0,0,0,3,3
"E00034412",176,15,155,0,0,0,0,6
"E00034413",117,12,98,2,0,0,2,3
"E00034414",110,10,93,5,0,0,2,0
"E00034415",176,14,140,7,0,0,7,8
"E00034416",138,6,120,5,0,0,1,6
"E00034417",122,0,113,1,0,0,2,6
"E00034418",158,6,144,3,0,0,3,2
"E00034419",113,13,94,1,0,0,3,2
"E00034420",106,10,92,1,0,0,1,2
"E00034421",132,21,95,15,0,0,1,0
"E00034422",138,1,130,2,0,0,4,1
"E00034424",118,0,107,2,0,1,3,5
"E00034425",147,8,129,2,0,0,4,4
"E00034426",220,1,195,6,0,0,4,14
"E00034427",141,15,109,8,0,0,8,1
"E00034428",148,17,113,5,0,0,4,9
"E00034429",146,23,114,2,0,0,3,4
"E00034430",150,18,122,3,0,0,4,3
"E00034431",108,7,88,6,0,0,1,6
"E00034432",164,9,140,8,2,0,0,5
"E00034433",123,3,117,0,0,0,0,3
"E00034434",145,0,139,2,1,0,0,3
"E00034435",138,4,129,2,0,0,2,1
"E00034436",152,2,144,3,0,0,2,1
"E00034437",172,7,156,2,0,0,2,5
"E00034438",117,3,107,3,0,0,1,3
"E00034439",137,3,115,15,0,0,0,4
"E00034440",135,5,124,1,0,0,0,5
"E00034441",122,2,118,2,0,0,0,0
"E00034442",142,8,130,1,0,0,2,1
"E00034443",132,6,108,15,0,0,2,1
"E00034444",128,4,123,1,0,0,0,0
"E00034445",120,4,104,6,0,0,2,4
"E00034446",186,7,170,5,0,0,1,3
"E00034447",111,0,110,0,0,0,0,1
"E00034448",112,8,97,4,1,0,0,2
"E00034449",93,4,51,37,0,0,1,0
"E00034451",150,5,134,2,0,1,4,4
"E00034453",143,6,69,59,0,1,3,5
"E00034454",218,2,158,49,0,0,6,3
"E00034455",99,3,96,0,0,0,0,0
"E00034456",96,3,90,1,0,0,1,1
"E00034457",100,0,98,0,0,0,0,2
"E00034458",101,0,99,0,0,0,0,2
"E00034459",127,1,125,0,0,0,0,1
"E00034460",109,0,106,0,3,0,0,0
"E00034461",110,1,96,11,0,0,1,1
"E00034462",110,1,101,0,0,0,4,4
"E00034463",89,0,85,0,0,1,1,2
"E00034464",119,3,112,2,0,0,0,2
"E00034465",112,1,106,1,0,0,0,4
"E00034466",132,1,129,1,0,0,0,1
"E00034467",111,0,108,1,0,0,1,1
"E00034468",121,0,117,1,0,0,1,2
"E00034469",98,0,96,2,0,0,0,0
"E00034470",124,2,114,1,2,0,1,4
"E00034471",128,1,122,3,0,1,0,1
"E00034472",162,3,106,46,0,1,2,4
"E00034473",134,4,116,12,0,0,0,2
"E00034474",202,10,77,101,4,0,6,4
"E00034475",130,4,106,10,7,0,0,3
"E00034476",137,2,112,17,0,0,3,3
"E00034477",136,1,128,0,0,1,1,5
"E00034478",202,6,143,48,0,0,3,2
"E00034479",132,0,128,0,0,0,0,4
"E00034480",153,0,141,2,0,0,5,5
"E00034481",137,1,128,4,0,0,0,4
"E00034482",130,5,103,14,0,0,5,3
"E00034483",141,7,126,5,0,0,0,3
"E00034484",149,10,126,3,0,0,4,6
"E00034485",127,5,108,12,0,0,0,2
"E00165671",173,24,139,3,0,0,0,7
"E00165713",52,1,49,1,0,0,0,1
"E00165714",53,2,44,2,0,0,3,2
"E00165715",199,8,85,95,0,0,4,7
"E00165716",161,18,102,31,0,0,5,5
"E00165717",76,2,71,0,1,0,1,1
"E00165718",175,13,146,4,0,0,2,10
"E00165719",133,7,108,7,0,0,7,4
"E00165720",128,11,108,2,0,0,4,3
"E00165721",54,3,50,0,0,0,0,1
"E00165722",167,12,141,5,0,0,6,3
"E00165723",85,2,78,0,0,0,1,4
"E00165724",166,3,153,3,0,0,1,6
"E00165725",75,7,62,1,0,0,5,0
"E00165726",210,11,188,4,0,0,0,7
"E00165727",85,9,72,0,0,0,3,1
"E00165729",143,10,129,2,0,0,1,1
"E00165730",176,0,169,4,0,0,1,2
"E00165731",108,8,95,0,0,0,1,4
"E00165758",66,3,57,3,0,0,0,3
"E00165759",93,4,79,6,0,0,3,1
"E00165760",137,3,99,17,0,0,12,6
"E00165762",163,11,136,9,0,0,3,4
"E00165763",119,4,109,1,0,0,3,2
"E00176596",136,1,95,31,0,0,4,5
"E00176597",136,11,110,5,0,0,4,6
"E00176598",93,0,87,1,0,0,0,5
"E00176599",90,1,81,3,0,0,1,4
"E00176600",112,2,106,2,0,0,0,2
"E00176601",138,0,127,3,0,0,1,7
"E00176602",77,2,46,27,0,0,1,1
"E00176603",113,1,88,22,0,0,1,1
"E00176604",99,1,61,34,0,0,0,3
"E00176605",124,1,91,29,0,0,0,3
"E00176606",118,0,41,75,0,0,0,2
"E00176607",104,0,22,82,0,0,0,0
"E00176608",135,3,57,71,0,0,0,4
"E00176609",144,14,106,4,0,0,14,6
"E00176610",176,6,151,5,0,0,3,11
"E00176611",52,2,39,6,0,0,2,3
"E00176612",108,12,79,7,1,0,2,7
"E00176613",93,2,73,15,0,0,0,3
"E00176614",136,3,122,7,0,0,1,3
"E00176615",222,1,172,27,0,0,22,0
"E00176616",108,15,29,62,0,0,0,2
"E00176617",817,9,429,181,61,0,116,21
"E00176618",89,1,68,10,0,0,7,3
"E00176619",128,4,72,48,0,0,4,0
"E00176620",134,20,72,36,0,0,0,6
"E00176621",88,5,7,76,0,0,0,0
"E00176622",102,0,78,20,0,0,0,4
"E00176623",63,3,46,11,0,0,0,3
"E00176624",109,2,37,57,0,0,13,0
"E00176625",114,3,12,97,1,0,1,0
"E00176626",156,5,4,145,0,0,2,0
"E00176627",112,4,48,50,0,0,3,7
"E00176628",121,5,8,106,0,0,0,2
"E00176629",125,3,25,87,1,0,5,4
"E00176630",130,8,99,18,0,0,2,3
"E00176631",85,5,73,3,0,0,1,3
"E00176632",95,1,85,6,0,0,0,3
"E00176633",80,4,37,36,0,0,1,2
"E00176634",326,13,103,184,3,1,10,12
"E00176635",127,3,36,86,0,0,2,0
"E00176636",123,11,8,97,0,0,5,2
"E00176637",92,12,54,24,0,0,1,1
"E00176638",138,4,99,31,1,0,1,2
"E00176639",82,9,13,54,0,0,3,3
"E00176640",175,31,119,8,0,0,9,8
"E00176641",79,2,28,42,0,0,1,6
"E00176642",180,16,2,160,0,0,2,0
"E00176643",130,12,7,108,0,0,3,0
"E00176644",115,14,7,88,0,0,2,4
"E00176645",116,7,10,96,1,0,1,1
"E00176646",117,13,33,63,1,0,2,5
"E00176647",129,10,9,106,3,0,0,1
"E00176648",190,14,153,18,0,0,2,3
"E00176649",115,1,110,0,0,0,2,2
"E00176650",124,7,49,59,2,0,5,2
"E00176651",108,7,95,2,0,0,0,4
"E00176652",136,9,36,89,0,0,2,0
"E00176653",243,16,24,202,0,0,1,0
"E00176654",125,7,75,42,0,0,0,1
"E00176655",117,10,27,75,1,0,2,2
"E00176656",135,1,105,26,0,0,0,3
"E00176657",138,11,25,98,0,1,1,2
"E00176658",125,3,50,69,1,0,2,0
"E00176659",117,11,14,84,0,0,4,4
"E00176660",110,4,18,85,0,0,3,0
"E00176661",61,8,19,25,1,0,1,7
"E00176662",122,2,110,5,0,0,0,5
"E00176663",138,9,84,39,0,0,3,3
"E00176664",92,9,70,8,0,2,1,2
"E00176665",211,0,189,2,0,0,11,9
"E00176666",90,6,71,8,0,0,3,2
"E00176667",188,2,142,35,0,0,5,4
"E00176668",208,1,187,7,0,0,3,10
"E00176669",111,2,93,8,0,0,2,6
"E00176670",149,8,57,81,1,0,0,2
"E00176671",159,4,125,20,0,0,7,3
"E00176672",92,12,9,70,0,0,1,0
"E00176673",115,10,82,17,0,1,4,1
"E00176674",116,5,9,100,0,0,1,1
"E00176675",248,2,106,96,2,0,23,19
"E00176676",117,11,49,41,1,0,7,8
"E00176677",127,10,108,3,0,0,2,4
"E00176678",126,6,115,1,0,0,0,4
"E00176679",160,3,2,153,0,0,1,1
"E00176680",171,7,5,157,0,0,0,2
"E00176681",119,7,5,95,0,0,12,0
"E00176682",132,9,2,119,1,0,0,1
"E00176683",119,10,11,94,2,0,2,0
"E00176684",134,8,5,120,0,0,0,1
"E00176685",116,2,93,9,1,0,2,9
"E00176686",127,2,64,59,0,0,0,2
"E00176687",135,6,40,86,0,0,2,1
"E00176688",138,8,15,105,0,0,6,4
"E00176689",60,12,7,41,0,0,0,0
"E00176690",100,5,34,50,1,0,7,3
"E00176691",91,8,42,33,0,0,1,7
"E00176692",132,8,31,91,0,0,0,2
"E00176693",84,13,9,54,0,0,5,3
"E00176694",121,5,47,66,0,0,2,1
"E00176695",108,5,76,19,0,2,2,4
"E00176696",177,5,158,8,0,0,0,6
"E00176697",128,19,93,7,0,1,3,5
"E00176698",45,4,16,21,0,0,4,0
"E00176699",126,4,107,4,0,0,6,5
"E00176700",117,4,30,81,0,0,1,1
"E00176701",146,0,120,25,0,0,0,1
"E00176702",77,2,68,3,0,0,1,3
"E00176703",112,0,112,0,0,0,0,0
"E00176704",107,5,79,17,0,0,4,2
"E00176705",79,7,65,3,0,1,0,3
"E00176706",131,2,118,5,1,0,1,4
"E00176707",108,3,88,6,0,0,1,10
"E00176708",89,0,68,1,0,0,9,11
"E00176709",158,2,96,32,2,2,12,12
"E00176710",152,2,110,12,0,1,18,9
"E00176711",121,4,39,62,3,2,9,2
"E00176712",58,1,35,14,0,0,7,1
"E00176713",48,2,36,2,0,0,2,6
"E00176714",88,1,82,3,0,0,1,1
"E00176715",83,0,75,5,0,0,1,2
"E00176716",108,1,82,24,0,0,0,1
"E00176717",92,2,66,13,0,0,3,8
"E00176718",93,1,79,2,0,0,4,7
"E00176719",122,4,50,66,0,0,0,2
"E00176720",122,1,110,4,0,0,1,6
"E00176721",126,4,71,46,0,0,1,4
"E00176722",118,0,111,2,0,0,0,5
"E00176723",110,0,101,1,1,0,3,4
"E00176724",81,3,19,55,1,0,2,1
"E00176725",111,5,10,95,0,0,1,0
"E00176726",130,5,102,4,1,0,2,16
"E00176727",151,3,123,11,1,0,7,6
"E00176728",84,1,76,1,0,0,2,4
"E00176729",108,3,102,2,0,0,0,1
"E00176730",89,11,38,38,0,0,2,0
"E00176731",73,1,47,22,0,0,1,2
"E00176732",145,12,116,7,0,0,3,7
"E00176733",127,15,82,16,0,0,7,7
"E00176734",62,8,8,44,1,0,1,0
"E00176735",127,4,33,83,2,0,2,3
"E00176736",123,4,14,102,1,0,1,1
"E00176737",114,7,7,98,0,0,0,2
"E00176738",62,0,51,5,0,0,1,5
"E00176739",124,16,11,94,2,0,0,1
"E00176740",118,12,29,70,0,0,1,6
"E00176741",116,0,106,2,0,0,2,6
"E00176742",103,3,51,48,0,0,0,1
"E00176743",113,2,46,61,0,0,2,2
"E00176744",54,5,36,11,0,0,0,2
"E00176745",111,2,72,35,0,0,1,1
"E00176746",330,10,161,140,0,0,11,8
"E00176747",52,3,45,2,0,0,1,1
"E00176748",113,9,5,98,0,0,1,0
"E00176749",157,7,2,145,0,0,2,1
"E00176750",119,4,106,1,0,0,6,2
"E00176751",119,0,103,9,0,0,3,4
"E00176752",151,7,92,42,0,0,2,8
"E00176753",95,5,78,2,0,0,6,4
"E00176754",148,6,128,3,0,0,5,6
"E00176755",135,4,122,3,0,0,3,3
"E00176756",136,7,9,114,0,0,4,2
"E00176757",135,12,35,82,0,0,1,5
"E00176758",55,1,40,5,0,0,3,6
"E00176759",104,3,92,1,0,0,4,4
"E00176760",78,3,67,1,0,0,5,2
"E00176761",102,1,95,1,0,0,1,4
"E00176762",94,4,87,2,0,0,0,1
"E00176763",40,0,37,0,0,0,0,3
"E00176764",116,3,104,1,0,0,2,6
"E00176765",108,5,34,66,0,0,2,1
"E00176766",118,11,3,104,0,0,0,0
"E00176767",94,8,80,1,0,0,1,4
"E00176768",179,8,161,5,0,0,0,5
"E00176769",111,4,3,102,1,0,1,0
"E00176770",57,1,51,1,0,0,4,0
"E00176771",44,2,40,1,1,0,0,0
"E00176772",98,1,97,0,0,0,0,0
"E00176773",107,2,50,51,0,0,2,2
"E00176774",53,1,38,10,0,1,2,1
