"GeographyCode","QS411EW0001","QS411EW0002","QS411EW0003","QS411EW0004","QS411EW0005","QS411EW0006","QS411EW0007"
"E00165720",128,0,5,6,60,40,17
"E00165721",54,0,2,3,10,29,10
"E00165722",167,0,6,75,72,4,10
"E00165723",85,0,4,13,33,30,5
"E00165724",166,0,7,43,108,6,2
"E00165725",75,0,9,31,12,18,5
"E00165726",210,3,2,52,146,6,1
"E00165727",85,0,0,45,38,1,1
"E00165729",143,1,10,34,87,9,2
"E00165730",176,0,4,4,40,108,20
"E00165731",108,1,4,20,62,17,4
"E00165758",66,0,4,4,37,18,3
"E00165759",93,1,12,10,51,11,8
"E00165760",137,0,68,48,13,7,1
"E00165762",163,0,2,70,78,9,4
"E00165763",119,0,0,62,47,10,0
"E00176596",136,0,33,61,36,3,3
"E00176597",136,0,26,50,48,11,1
"E00176598",93,2,6,5,52,28,0
"E00176599",90,0,13,11,61,3,2
"E00176600",112,0,6,72,27,6,1
"E00176601",138,0,2,10,55,66,5
"E00176602",77,0,31,31,11,4,0
"E00176603",113,1,1,95,16,0,0
"E00176604",99,0,18,75,6,0,0
"E00176605",124,0,1,120,2,1,0
"E00176606",118,0,1,109,6,1,1
"E00176607",104,0,2,101,1,0,0
"E00176608",135,0,2,127,5,1,0
"E00176609",144,0,5,72,59,6,2
"E00176610",176,1,36,84,45,9,1
"E00176611",52,0,3,6,9,15,19
"E00176612",108,0,3,9,35,39,22
"E00176613",93,0,16,29,20,15,13
"E00176614",136,0,10,33,6,24,63
"E00176615",222,0,139,51,25,6,1
"E00176616",108,1,61,35,5,3,3
"E00176617",817,14,690,34,17,8,54
"E00176618",89,1,9,34,36,9,0
"E00176619",128,1,37,60,6,12,12
"E00176620",134,0,54,30,15,26,9
"E00176621",88,0,42,34,9,3,0
"E00176622",102,0,11,73,18,0,0
"E00176623",63,0,5,52,6,0,0
"E00176624",109,0,65,19,18,2,5
"E00176625",114,0,58,52,4,0,0
"E00176626",156,0,58,93,4,1,0
"E00176627",112,0,33,59,13,6,1
"E00176628",121,0,19,93,8,1,0
"E00176629",125,0,58,50,13,4,0
"E00176630",130,0,3,13,99,12,3
"E00176631",85,0,0,6,77,2,0
"E00176632",95,0,0,12,69,13,1
"E00176633",80,0,4,54,18,4,0
"E00176634",326,15,165,47,11,13,75
"E00176635",127,0,51,63,7,1,5
"E00176636",123,0,85,31,2,3,2
"E00176637",92,1,51,29,4,1,6
"E00176638",138,1,73,39,20,4,1
"E00176639",82,3,48,1,1,1,28
"E00176640",175,2,13,125,24,7,4
"E00176641",79,1,23,37,16,0,2
"E00176642",180,0,70,97,11,1,1
"E00176643",130,1,35,80,12,2,0
"E00176644",115,0,11,86,5,2,11
"E00176645",116,2,55,52,7,0,0
"E00176646",117,0,81,31,0,1,4
"E00176647",129,0,53,70,5,0,1
"E00176648",190,1,20,84,63,16,6
"E00176649",115,0,1,85,25,2,2
"E00176650",124,0,31,88,4,1,0
"E00176651",108,0,1,2,102,3,0
"E00176652",136,0,74,30,6,9,17
"E00176653",243,0,46,187,8,1,1
"E00176654",125,0,23,63,28,10,1
"E00176655",117,0,28,51,9,16,13
"E00176656",135,0,12,117,5,1,0
"E00176657",138,2,74,52,9,1,0
"E00176658",125,2,36,64,8,4,11
"E00176659",117,0,83,24,6,1,3
"E00176660",110,0,34,72,4,0,0
"E00176661",61,0,12,17,8,11,13
"E00176662",122,0,3,13,47,55,4
"E00176663",138,1,6,86,45,0,0
"E00176664",92,0,16,8,43,18,7
"E00176665",211,0,67,67,68,7,2
"E00176666",90,0,15,51,18,3,3
"E00176667",188,0,21,115,41,7,4
"E00176668",208,0,9,75,81,36,7
"E00176669",111,0,12,54,26,19,0
"E00176670",149,0,13,96,36,4,0
"E00176671",159,0,13,49,87,7,3
"E00176672",92,0,10,74,8,0,0
"E00176673",115,1,21,59,29,3,2
"E00176674",116,0,29,77,9,1,0
"E00176675",248,7,125,101,13,1,1
"E00176676",117,0,73,34,3,2,5
"E00176677",127,1,3,8,90,23,2
"E00176678",126,0,0,2,114,8,2
"E00176679",160,2,46,109,2,0,1
"E00176680",171,0,60,110,1,0,0
"E00176681",119,0,11,103,4,1,0
"E00176682",132,0,60,71,0,1,0
"E00176683",119,1,33,76,8,0,1
"E00176684",134,0,21,109,4,0,0
"E00176685",116,0,5,21,87,2,1
"E00176686",127,2,85,29,3,2,6
"E00176687",135,1,66,40,6,2,20
"E00176688",138,1,65,4,12,17,39
"E00176689",60,1,14,12,4,20,9
"E00176690",100,0,52,26,7,4,11
"E00176691",91,2,24,41,7,7,10
"E00176692",132,0,36,77,6,3,10
"E00176693",84,1,21,54,4,4,0
"E00176694",121,0,69,46,2,3,1
"E00176695",108,1,46,34,5,10,12
"E00176696",177,0,3,7,158,9,0
"E00176697",128,0,26,5,58,23,16
"E00176698",45,0,31,10,3,0,1
"E00176699",126,4,19,57,41,3,2
"E00176700",117,2,30,75,10,0,0
"E00176701",146,0,6,128,12,0,0
"E00176702",77,0,9,5,14,27,22
"E00176703",112,0,7,5,61,39,0
"E00176704",107,1,13,35,45,12,1
"E00176705",79,2,15,55,7,0,0
"E00176706",131,0,0,38,89,4,0
"E00176707",108,0,12,27,52,9,8
"E00176708",89,0,14,40,23,10,2
"E00176709",158,2,121,10,4,5,16
"E00176710",152,0,62,40,34,4,12
"E00176711",121,0,15,52,15,7,32
"E00176712",58,0,27,19,8,1,3
"E00176713",48,0,2,19,24,3,0
"E00176714",88,0,29,22,34,1,2
"E00176715",83,0,4,64,11,3,1
"E00176716",108,0,12,81,12,3,0
"E00176717",92,0,46,39,4,2,1
"E00176718",93,0,21,27,27,14,4
"E00176719",122,0,1,106,12,3,0
"E00176720",122,0,1,47,31,38,5
"E00176721",126,0,1,77,9,30,9
"E00176722",118,0,1,4,35,62,16
"E00176723",110,1,7,8,20,35,39
"E00176724",81,0,18,48,13,1,1
"E00176725",111,0,13,89,9,0,0
"E00176726",130,0,15,40,44,18,13
"E00176727",151,3,5,65,66,8,4
"E00176728",84,0,23,12,34,13,2
"E00176729",108,1,3,12,84,7,1
"E00176730",89,0,2,55,28,3,1
"E00176731",73,1,31,27,11,3,0
"E00176732",145,0,4,55,73,10,3
"E00176733",127,0,75,25,15,8,4
"E00176734",62,0,9,47,5,0,1
"E00176735",127,3,46,62,13,0,3
"E00176736",123,0,40,78,4,0,1
"E00176737",114,0,31,75,6,1,1
"E00176738",62,0,12,22,27,0,1
"E00176739",124,0,35,87,0,2,0
"E00176740",118,2,70,18,4,3,21
"E00176741",116,0,9,56,38,11,2
"E00176742",103,1,6,46,46,3,1
"E00176743",113,0,0,46,60,5,2
"E00176744",54,0,6,8,28,5,7
"E00176745",111,0,1,34,67,8,1
"E00176746",330,1,105,139,59,23,3
"E00176747",52,0,2,11,37,0,2
"E00176748",113,0,27,78,7,0,1
"E00176749",157,0,41,100,16,0,0
"E00176750",119,0,19,12,84,3,1
"E00176751",119,0,4,34,73,6,2
"E00176752",151,1,36,72,38,3,1
"E00176753",95,0,0,28,65,0,2
"E00176754",148,0,53,43,39,13,0
"E00176755",135,0,14,50,50,20,1
"E00176756",136,0,59,75,1,1,0
"E00176757",135,1,64,60,8,2,0
"E00176758",55,0,7,27,15,2,4
"E00176759",104,1,1,1,98,2,1
"E00176760",78,1,1,4,61,11,0
"E00176761",102,0,0,45,53,4,0
"E00176762",94,0,1,19,74,0,0
"E00176763",40,0,0,19,19,1,1
"E00176764",116,0,1,48,61,6,0
"E00176765",108,0,1,59,45,2,1
"E00176766",118,0,43,73,2,0,0
"E00176767",94,0,1,4,83,4,2
"E00176768",179,0,8,83,50,37,1
"E00176769",111,0,41,70,0,0,0
"E00176770",57,0,0,4,47,6,0
"E00176771",44,0,0,1,24,17,2
"E00176772",98,0,0,1,34,56,7
"E00176773",107,0,12,77,17,1,0
"E00176774",53,1,18,4,27,2,1
