"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00033945",195,11,0,1,9,1,1,6,13,31,41,43,11,17,10,0,0,40.0410256410256,38,5.64102564102564,0,0.512820512820513,4.61538461538462,0.512820512820513,0.512820512820513,3.07692307692308,6.66666666666667,15.8974358974359,21.025641025641,22.0512820512821,5.64102564102564,8.71794871794872,5.12820512820513,0,0
"E00033946",410,26,27,14,33,5,10,9,38,27,101,61,19,19,14,6,1,33.6341463414634,32,6.34146341463415,6.58536585365854,3.41463414634146,8.04878048780488,1.21951219512195,2.4390243902439,2.19512195121951,9.26829268292683,6.58536585365854,24.6341463414634,14.8780487804878,4.63414634146341,4.63414634146341,3.41463414634146,1.46341463414634,0.24390243902439
"E00033947",269,26,10,7,17,5,18,9,27,15,49,50,7,20,9,0,0,32.5947955390335,30,9.66542750929368,3.71747211895911,2.60223048327138,6.31970260223048,1.85873605947955,6.69144981412639,3.3457249070632,10.0371747211896,5.57620817843866,18.2156133828996,18.5873605947955,2.60223048327138,7.43494423791822,3.3457249070632,0,0
"E00033948",333,21,17,5,21,5,11,13,30,33,69,44,19,27,11,3,4,35.7147147147147,31,6.30630630630631,5.10510510510511,1.5015015015015,6.30630630630631,1.5015015015015,3.3033033033033,3.9039039039039,9.00900900900901,9.90990990990991,20.7207207207207,13.2132132132132,5.70570570570571,8.10810810810811,3.3033033033033,0.900900900900901,1.2012012012012
"E00033949",280,24,8,5,18,6,10,8,14,18,57,59,17,20,10,6,0,37.175,35.5,8.57142857142857,2.85714285714286,1.78571428571429,6.42857142857143,2.14285714285714,3.57142857142857,2.85714285714286,5,6.42857142857143,20.3571428571429,21.0714285714286,6.07142857142857,7.14285714285714,3.57142857142857,2.14285714285714,0
"E00033950",413,25,13,13,39,5,9,7,19,34,86,86,20,38,15,3,1,37.7336561743341,37,6.05326876513317,3.14769975786925,3.14769975786925,9.44309927360775,1.21065375302663,2.17917675544794,1.69491525423729,4.60048426150121,8.23244552058111,20.8232445520581,20.8232445520581,4.84261501210654,9.20096852300242,3.6319612590799,0.726392251815981,0.242130750605327
"E00033951",249,14,4,1,5,1,3,6,20,16,37,74,22,27,17,2,0,44.855421686747,49,5.62248995983936,1.60642570281124,0.401606425702811,2.00803212851406,0.401606425702811,1.20481927710843,2.40963855421687,8.03212851405623,6.42570281124498,14.859437751004,29.718875502008,8.83534136546185,10.8433734939759,6.82730923694779,0.803212851405622,0
"E00033952",354,6,6,5,20,3,5,11,24,21,56,115,37,35,8,2,0,43.4661016949153,48.5,1.69491525423729,1.69491525423729,1.41242937853107,5.64971751412429,0.847457627118644,1.41242937853107,3.10734463276836,6.77966101694915,5.93220338983051,15.819209039548,32.4858757062147,10.4519774011299,9.88700564971751,2.25988700564972,0.564971751412429,0
"E00033953",379,23,12,13,27,1,11,16,42,29,86,63,21,18,12,5,0,34.6622691292876,33,6.06860158311346,3.16622691292876,3.43007915567282,7.12401055408971,0.263852242744063,2.9023746701847,4.22163588390501,11.0817941952507,7.65171503957784,22.6912928759894,16.622691292876,5.54089709762533,4.74934036939314,3.16622691292876,1.31926121372032,0
"E00033954",214,6,7,3,11,6,7,4,14,7,36,52,17,23,17,3,1,44.0700934579439,48,2.80373831775701,3.27102803738318,1.4018691588785,5.14018691588785,2.80373831775701,3.27102803738318,1.86915887850467,6.54205607476635,3.27102803738318,16.8224299065421,24.2990654205607,7.94392523364486,10.7476635514019,7.94392523364486,1.4018691588785,0.467289719626168
"E00033955",344,28,14,6,22,2,5,5,40,30,53,61,28,22,23,4,1,37.9389534883721,36,8.13953488372093,4.06976744186047,1.74418604651163,6.3953488372093,0.581395348837209,1.45348837209302,1.45348837209302,11.6279069767442,8.72093023255814,15.406976744186,17.7325581395349,8.13953488372093,6.3953488372093,6.68604651162791,1.16279069767442,0.290697674418605
"E00033956",102,6,3,0,10,3,1,4,7,6,11,24,3,14,10,0,0,41.2647058823529,43,5.88235294117647,2.94117647058824,0,9.80392156862745,2.94117647058824,0.980392156862745,3.92156862745098,6.86274509803922,5.88235294117647,10.7843137254902,23.5294117647059,2.94117647058824,13.7254901960784,9.80392156862745,0,0
"E00033957",314,29,15,6,22,8,7,9,26,40,57,56,15,13,10,1,0,32.4203821656051,29,9.23566878980892,4.77707006369427,1.91082802547771,7.00636942675159,2.54777070063694,2.22929936305732,2.86624203821656,8.28025477707006,12.7388535031847,18.1528662420382,17.8343949044586,4.77707006369427,4.14012738853503,3.18471337579618,0.318471337579618,0
"E00033958",320,25,16,6,21,3,14,7,33,29,68,55,12,15,12,3,1,33.7,30,7.8125,5,1.875,6.5625,0.9375,4.375,2.1875,10.3125,9.0625,21.25,17.1875,3.75,4.6875,3.75,0.9375,0.3125
"E00033959",264,22,9,5,13,2,3,8,21,24,46,46,21,34,10,0,0,38.4583333333333,36,8.33333333333333,3.40909090909091,1.89393939393939,4.92424242424242,0.757575757575758,1.13636363636364,3.03030303030303,7.95454545454545,9.09090909090909,17.4242424242424,17.4242424242424,7.95454545454545,12.8787878787879,3.78787878787879,0,0
"E00033960",331,21,15,4,27,5,13,12,27,35,58,58,16,27,10,2,1,35.2235649546828,33,6.34441087613293,4.53172205438066,1.20845921450151,8.1570996978852,1.51057401812689,3.92749244712991,3.62537764350453,8.1570996978852,10.5740181268882,17.5226586102719,17.5226586102719,4.83383685800604,8.1570996978852,3.02114803625378,0.604229607250755,0.302114803625378
"E00033961",277,22,9,5,9,1,5,8,18,31,56,47,26,18,21,1,0,38.8086642599278,37,7.94223826714801,3.24909747292419,1.80505415162455,3.24909747292419,0.36101083032491,1.80505415162455,2.88808664259928,6.49819494584837,11.1913357400722,20.2166064981949,16.9675090252708,9.38628158844765,6.49819494584837,7.5812274368231,0.36101083032491,0
"E00033962",292,17,7,6,18,4,11,10,25,25,67,47,24,21,9,1,0,36.2294520547945,34,5.82191780821918,2.3972602739726,2.05479452054794,6.16438356164384,1.36986301369863,3.76712328767123,3.42465753424658,8.56164383561644,8.56164383561644,22.9452054794521,16.0958904109589,8.21917808219178,7.19178082191781,3.08219178082192,0.342465753424658,0
"E00033963",357,30,22,2,19,4,13,8,28,33,70,65,26,23,10,3,1,35.1736694677871,31,8.40336134453782,6.1624649859944,0.560224089635854,5.32212885154062,1.12044817927171,3.64145658263305,2.24089635854342,7.84313725490196,9.2436974789916,19.6078431372549,18.2072829131653,7.28291316526611,6.44257703081232,2.80112044817927,0.840336134453782,0.280112044817927
"E00033964",286,20,12,1,13,2,6,10,18,31,63,53,24,16,13,3,1,37.7762237762238,35,6.99300699300699,4.1958041958042,0.34965034965035,4.54545454545455,0.699300699300699,2.0979020979021,3.4965034965035,6.29370629370629,10.8391608391608,22.027972027972,18.5314685314685,8.39160839160839,5.59440559440559,4.54545454545455,1.04895104895105,0.34965034965035
"E00033965",281,5,8,7,19,4,7,9,17,11,47,59,26,30,22,5,5,44.576512455516,47,1.77935943060498,2.84697508896797,2.49110320284698,6.76156583629893,1.42348754448399,2.49110320284698,3.20284697508897,6.04982206405694,3.91459074733096,16.7259786476868,20.9964412811388,9.25266903914591,10.6761565836299,7.82918149466192,1.77935943060498,1.77935943060498
"E00033966",257,20,6,6,15,1,6,5,17,26,52,60,15,13,12,2,1,37.9455252918288,37,7.78210116731517,2.33463035019455,2.33463035019455,5.83657587548638,0.389105058365759,2.33463035019455,1.94552529182879,6.6147859922179,10.1167315175097,20.2334630350195,23.3463035019455,5.83657587548638,5.05836575875486,4.66926070038911,0.778210116731518,0.389105058365759
"E00033967",300,27,16,4,19,1,6,13,28,25,41,53,23,24,18,2,0,36.6666666666667,33,9,5.33333333333333,1.33333333333333,6.33333333333333,0.333333333333333,2,4.33333333333333,9.33333333333333,8.33333333333333,13.6666666666667,17.6666666666667,7.66666666666667,8,6,0.666666666666667,0
"E00033968",145,5,4,5,8,1,1,3,12,14,39,27,11,10,3,1,1,38.1034482758621,36,3.44827586206897,2.75862068965517,3.44827586206897,5.51724137931035,0.689655172413793,0.689655172413793,2.06896551724138,8.27586206896552,9.6551724137931,26.8965517241379,18.6206896551724,7.58620689655172,6.89655172413793,2.06896551724138,0.689655172413793,0.689655172413793
"E00033969",246,18,5,2,9,1,15,8,16,9,56,61,18,24,4,0,0,39.0813008130081,39,7.31707317073171,2.03252032520325,0.813008130081301,3.65853658536585,0.40650406504065,6.09756097560976,3.2520325203252,6.50406504065041,3.65853658536585,22.7642276422764,24.7967479674797,7.31707317073171,9.75609756097561,1.6260162601626,0,0
"E00033970",298,11,9,9,22,3,6,9,11,12,73,57,19,33,16,8,0,41.7181208053691,43,3.69127516778524,3.02013422818792,3.02013422818792,7.38255033557047,1.00671140939597,2.01342281879195,3.02013422818792,3.69127516778524,4.02684563758389,24.496644295302,19.1275167785235,6.3758389261745,11.0738255033557,5.36912751677852,2.68456375838926,0
"E00033971",190,2,8,6,17,1,9,3,12,8,41,36,16,23,8,0,0,40.3473684210526,42,1.05263157894737,4.21052631578947,3.15789473684211,8.94736842105263,0.526315789473684,4.73684210526316,1.57894736842105,6.31578947368421,4.21052631578947,21.5789473684211,18.9473684210526,8.42105263157895,12.1052631578947,4.21052631578947,0,0
"E00033972",251,17,3,2,15,8,7,6,27,16,51,55,4,26,13,1,0,37.804780876494,36,6.77290836653386,1.19521912350598,0.796812749003984,5.97609561752988,3.18725099601594,2.78884462151394,2.39043824701195,10.7569721115538,6.37450199203187,20.3187250996016,21.9123505976096,1.59362549800797,10.3585657370518,5.1792828685259,0.398406374501992,0
"E00033973",182,15,6,1,9,0,5,1,20,17,32,33,11,18,7,5,2,39.3241758241758,35,8.24175824175824,3.2967032967033,0.549450549450549,4.94505494505495,0,2.74725274725275,0.549450549450549,10.989010989011,9.34065934065934,17.5824175824176,18.1318681318681,6.04395604395604,9.89010989010989,3.84615384615385,2.74725274725275,1.0989010989011
"E00033974",287,13,8,5,15,5,8,9,17,27,43,59,22,25,15,8,8,42.2020905923345,42,4.52961672473868,2.78745644599303,1.74216027874564,5.22648083623693,1.74216027874564,2.78745644599303,3.13588850174216,5.92334494773519,9.40766550522648,14.9825783972125,20.5574912891986,7.66550522648084,8.71080139372822,5.22648083623693,2.78745644599303,2.78745644599303
"E00033975",349,24,12,3,24,2,10,7,23,35,79,63,25,29,11,1,1,37.2865329512894,35,6.87679083094556,3.43839541547278,0.859598853868195,6.87679083094556,0.573065902578797,2.86532951289398,2.00573065902579,6.59025787965616,10.0286532951289,22.6361031518625,18.0515759312321,7.16332378223496,8.30945558739255,3.15186246418338,0.286532951289398,0.286532951289398
"E00033976",211,13,3,4,6,4,1,11,9,8,57,47,20,18,8,2,0,41.042654028436,39,6.16113744075829,1.4218009478673,1.8957345971564,2.8436018957346,1.8957345971564,0.4739336492891,5.21327014218009,4.2654028436019,3.7914691943128,27.0142180094787,22.2748815165877,9.47867298578199,8.53080568720379,3.7914691943128,0.947867298578199,0
"E00033977",156,5,2,2,12,3,4,3,6,4,35,26,18,18,13,5,0,45.4679487179487,45,3.2051282051282,1.28205128205128,1.28205128205128,7.69230769230769,1.92307692307692,2.56410256410256,1.92307692307692,3.84615384615385,2.56410256410256,22.4358974358974,16.6666666666667,11.5384615384615,11.5384615384615,8.33333333333333,3.2051282051282,0
"E00033978",165,2,4,1,4,0,2,3,9,8,39,32,19,21,16,2,3,48.5212121212121,48,1.21212121212121,2.42424242424242,0.606060606060606,2.42424242424242,0,1.21212121212121,1.81818181818182,5.45454545454545,4.84848484848485,23.6363636363636,19.3939393939394,11.5151515151515,12.7272727272727,9.6969696969697,1.21212121212121,1.81818181818182
"E00033979",121,5,1,0,7,4,2,1,6,7,10,24,12,23,18,0,1,49.9256198347107,57,4.13223140495868,0.826446280991736,0,5.78512396694215,3.30578512396694,1.65289256198347,0.826446280991736,4.95867768595041,5.78512396694215,8.26446280991736,19.8347107438017,9.91735537190083,19.0082644628099,14.8760330578512,0,0.826446280991736
"E00033980",242,12,6,8,15,1,3,5,17,11,28,75,12,31,13,2,3,43.2727272727273,48,4.95867768595041,2.47933884297521,3.30578512396694,6.19834710743802,0.413223140495868,1.2396694214876,2.06611570247934,7.02479338842975,4.54545454545455,11.5702479338843,30.9917355371901,4.95867768595041,12.8099173553719,5.37190082644628,0.826446280991736,1.2396694214876
"E00033981",148,5,4,3,4,1,3,1,4,5,14,27,17,29,24,6,1,53.8040540540541,60,3.37837837837838,2.7027027027027,2.02702702702703,2.7027027027027,0.675675675675676,2.02702702702703,0.675675675675676,2.7027027027027,3.37837837837838,9.45945945945946,18.2432432432432,11.4864864864865,19.5945945945946,16.2162162162162,4.05405405405405,0.675675675675676
"E00033982",110,8,1,5,11,3,2,6,4,7,18,19,6,11,6,3,0,37.8727272727273,35,7.27272727272727,0.909090909090909,4.54545454545455,10,2.72727272727273,1.81818181818182,5.45454545454545,3.63636363636364,6.36363636363636,16.3636363636364,17.2727272727273,5.45454545454545,10,5.45454545454545,2.72727272727273,0
"E00033983",233,19,8,2,14,5,9,8,29,24,57,38,3,13,4,0,0,31.7339055793991,29,8.15450643776824,3.43347639484979,0.858369098712446,6.00858369098712,2.14592274678112,3.86266094420601,3.43347639484979,12.4463519313305,10.3004291845494,24.4635193133047,16.3090128755365,1.28755364806867,5.5793991416309,1.71673819742489,0,0
"E00033984",235,10,5,5,13,4,3,5,15,22,35,63,18,30,6,0,1,40.8425531914894,45,4.25531914893617,2.12765957446809,2.12765957446809,5.53191489361702,1.70212765957447,1.27659574468085,2.12765957446809,6.38297872340426,9.36170212765957,14.8936170212766,26.8085106382979,7.65957446808511,12.7659574468085,2.5531914893617,0,0.425531914893617
"E00033985",206,19,8,2,10,2,7,8,18,22,35,39,11,11,10,2,2,35.9805825242718,33.5,9.22330097087379,3.88349514563107,0.970873786407767,4.85436893203883,0.970873786407767,3.39805825242718,3.88349514563107,8.7378640776699,10.6796116504854,16.9902912621359,18.9320388349515,5.33980582524272,5.33980582524272,4.85436893203883,0.970873786407767,0.970873786407767
"E00033986",266,16,8,7,19,5,6,8,5,18,52,59,17,24,18,3,1,40.4210526315789,41,6.01503759398496,3.00751879699248,2.63157894736842,7.14285714285714,1.8796992481203,2.25563909774436,3.00751879699248,1.8796992481203,6.76691729323308,19.5488721804511,22.1804511278195,6.39097744360902,9.02255639097744,6.76691729323308,1.12781954887218,0.37593984962406
"E00033987",260,15,11,3,16,1,6,2,33,17,66,50,7,25,8,0,0,35.8269230769231,33,5.76923076923077,4.23076923076923,1.15384615384615,6.15384615384615,0.384615384615385,2.30769230769231,0.769230769230769,12.6923076923077,6.53846153846154,25.3846153846154,19.2307692307692,2.69230769230769,9.61538461538462,3.07692307692308,0,0
"E00033988",246,19,7,1,9,5,6,7,18,22,57,60,13,10,11,1,0,37.280487804878,35.5,7.72357723577236,2.84552845528455,0.40650406504065,3.65853658536585,2.03252032520325,2.4390243902439,2.84552845528455,7.31707317073171,8.94308943089431,23.1707317073171,24.390243902439,5.28455284552846,4.0650406504065,4.47154471544715,0.40650406504065,0
"E00033989",229,22,4,5,6,2,2,6,18,33,53,44,15,13,5,1,0,35.3886462882096,32,9.60698689956332,1.74672489082969,2.18340611353712,2.62008733624454,0.873362445414847,0.873362445414847,2.62008733624454,7.86026200873363,14.410480349345,23.1441048034935,19.2139737991266,6.55021834061135,5.67685589519651,2.18340611353712,0.436681222707424,0
"E00033990",314,38,14,8,13,6,6,9,25,29,69,64,15,8,6,2,2,32.5286624203822,31,12.1019108280255,4.45859872611465,2.54777070063694,4.14012738853503,1.91082802547771,1.91082802547771,2.86624203821656,7.96178343949045,9.23566878980892,21.9745222929936,20.3821656050955,4.77707006369427,2.54777070063694,1.91082802547771,0.636942675159236,0.636942675159236
"E00033991",289,23,5,12,17,5,7,9,21,27,60,53,10,22,17,1,0,36.038062283737,34,7.95847750865052,1.73010380622837,4.1522491349481,5.88235294117647,1.73010380622837,2.42214532871972,3.11418685121107,7.26643598615917,9.34256055363322,20.7612456747405,18.3391003460208,3.46020761245675,7.61245674740484,5.88235294117647,0.346020761245675,0
"E00033992",264,7,3,4,15,6,8,10,13,12,51,55,20,40,19,1,0,44.4583333333333,45,2.65151515151515,1.13636363636364,1.51515151515152,5.68181818181818,2.27272727272727,3.03030303030303,3.78787878787879,4.92424242424242,4.54545454545455,19.3181818181818,20.8333333333333,7.57575757575758,15.1515151515152,7.1969696969697,0.378787878787879,0
"E00033993",418,32,13,10,25,6,11,10,22,41,90,83,17,31,16,8,3,37.311004784689,37,7.6555023923445,3.11004784688995,2.39234449760766,5.98086124401914,1.43540669856459,2.63157894736842,2.39234449760766,5.26315789473684,9.80861244019139,21.5311004784689,19.8564593301435,4.06698564593301,7.41626794258373,3.82775119617225,1.91387559808612,0.717703349282297
"E00033994",376,42,20,8,33,9,8,15,39,27,72,58,23,16,6,0,0,30.3909574468085,26.5,11.1702127659574,5.31914893617021,2.12765957446809,8.77659574468085,2.3936170212766,2.12765957446809,3.98936170212766,10.3723404255319,7.18085106382979,19.1489361702128,15.4255319148936,6.11702127659574,4.25531914893617,1.59574468085106,0,0
"E00033995",252,16,8,5,12,2,6,7,18,17,48,54,24,31,4,0,0,39.515873015873,41,6.34920634920635,3.17460317460317,1.98412698412698,4.76190476190476,0.793650793650794,2.38095238095238,2.77777777777778,7.14285714285714,6.74603174603175,19.047619047619,21.4285714285714,9.52380952380952,12.3015873015873,1.58730158730159,0,0
"E00033996",297,18,11,7,22,6,2,9,24,18,58,67,30,22,3,0,0,37.1986531986532,40,6.06060606060606,3.7037037037037,2.35690235690236,7.40740740740741,2.02020202020202,0.673400673400673,3.03030303030303,8.08080808080808,6.06060606060606,19.5286195286195,22.5589225589226,10.1010101010101,7.40740740740741,1.01010101010101,0,0
"E00033997",341,27,13,10,19,4,15,6,20,18,96,61,15,24,8,5,0,35.7947214076246,37,7.91788856304985,3.81231671554252,2.93255131964809,5.57184750733138,1.17302052785924,4.39882697947214,1.75953079178886,5.86510263929619,5.27859237536657,28.1524926686217,17.8885630498534,4.39882697947214,7.03812316715543,2.34604105571848,1.46627565982405,0
"E00033998",293,23,12,6,16,7,8,12,23,15,53,54,12,35,16,0,1,37.6006825938567,38,7.84982935153584,4.09556313993174,2.04778156996587,5.46075085324232,2.38907849829352,2.73037542662116,4.09556313993174,7.84982935153584,5.11945392491468,18.0887372013652,18.4300341296928,4.09556313993174,11.9453924914676,5.46075085324232,0,0.341296928327645
"E00033999",290,11,15,7,24,8,11,17,22,17,57,49,16,26,9,1,0,35.3275862068966,35,3.79310344827586,5.17241379310345,2.41379310344828,8.27586206896552,2.75862068965517,3.79310344827586,5.86206896551724,7.58620689655172,5.86206896551724,19.6551724137931,16.8965517241379,5.51724137931035,8.96551724137931,3.10344827586207,0.344827586206897,0
"E00034000",295,14,9,7,31,4,10,8,17,12,48,54,30,33,17,0,1,39.6881355932203,42,4.74576271186441,3.05084745762712,2.3728813559322,10.5084745762712,1.35593220338983,3.38983050847458,2.71186440677966,5.76271186440678,4.06779661016949,16.271186440678,18.3050847457627,10.1694915254237,11.1864406779661,5.76271186440678,0,0.338983050847458
"E00034001",349,16,6,5,19,7,5,6,18,41,64,53,7,36,40,17,9,45.0229226361032,42,4.58452722063037,1.71919770773639,1.43266475644699,5.44412607449857,2.00573065902579,1.43266475644699,1.71919770773639,5.15759312320917,11.7478510028653,18.3381088825215,15.1862464183381,2.00573065902579,10.3151862464183,11.4613180515759,4.87106017191977,2.57879656160458
"E00034002",239,14,9,6,17,3,7,6,7,13,40,36,15,39,23,3,1,42.9414225941423,44,5.85774058577406,3.76569037656904,2.51046025104602,7.11297071129707,1.25523012552301,2.92887029288703,2.51046025104602,2.92887029288703,5.43933054393306,16.7364016736402,15.0627615062762,6.27615062761506,16.3179916317992,9.6234309623431,1.25523012552301,0.418410041841004
"E00034003",229,16,12,9,19,7,13,9,10,10,47,32,11,16,15,2,1,34.8733624454148,34,6.98689956331878,5.24017467248908,3.93013100436681,8.29694323144105,3.05676855895197,5.67685589519651,3.93013100436681,4.36681222707424,4.36681222707424,20.5240174672489,13.9737991266376,4.80349344978166,6.98689956331878,6.55021834061135,0.873362445414847,0.436681222707424
"E00034004",204,8,3,4,15,1,4,8,16,9,27,51,13,34,7,3,1,43.2843137254902,47,3.92156862745098,1.47058823529412,1.96078431372549,7.35294117647059,0.490196078431373,1.96078431372549,3.92156862745098,7.84313725490196,4.41176470588235,13.2352941176471,25,6.37254901960784,16.6666666666667,3.43137254901961,1.47058823529412,0.490196078431373
"E00034005",309,14,14,7,22,4,5,4,24,16,57,53,18,27,32,11,1,42.378640776699,42,4.53074433656958,4.53074433656958,2.26537216828479,7.11974110032362,1.29449838187702,1.61812297734628,1.29449838187702,7.76699029126214,5.17799352750809,18.4466019417476,17.1521035598706,5.8252427184466,8.7378640776699,10.3559870550162,3.55987055016181,0.323624595469256
"E00034006",265,13,6,6,9,3,11,6,16,11,54,56,17,31,17,5,4,43.3283018867925,44,4.90566037735849,2.26415094339623,2.26415094339623,3.39622641509434,1.13207547169811,4.15094339622642,2.26415094339623,6.0377358490566,4.15094339622642,20.377358490566,21.1320754716981,6.41509433962264,11.6981132075472,6.41509433962264,1.88679245283019,1.50943396226415
"E00034007",214,10,9,2,12,2,8,8,18,14,30,43,16,24,14,4,0,40.8224299065421,42.5,4.67289719626168,4.20560747663551,0.934579439252336,5.60747663551402,0.934579439252336,3.73831775700935,3.73831775700935,8.41121495327103,6.54205607476635,14.018691588785,20.0934579439252,7.47663551401869,11.214953271028,6.54205607476635,1.86915887850467,0
"E00034008",280,17,3,3,5,8,5,7,32,32,43,63,17,18,20,6,1,40.325,38,6.07142857142857,1.07142857142857,1.07142857142857,1.78571428571429,2.85714285714286,1.78571428571429,2.5,11.4285714285714,11.4285714285714,15.3571428571429,22.5,6.07142857142857,6.42857142857143,7.14285714285714,2.14285714285714,0.357142857142857
"E00034009",242,16,7,1,15,4,4,7,14,16,36,36,16,44,24,2,0,44.0578512396694,45.5,6.61157024793388,2.89256198347107,0.413223140495868,6.19834710743802,1.65289256198347,1.65289256198347,2.89256198347107,5.78512396694215,6.61157024793388,14.8760330578512,14.8760330578512,6.61157024793388,18.1818181818182,9.91735537190083,0.826446280991736,0
"E00034010",205,9,2,3,7,3,6,9,9,13,21,47,15,14,29,14,4,48.8829268292683,51,4.39024390243902,0.975609756097561,1.46341463414634,3.41463414634146,1.46341463414634,2.92682926829268,4.39024390243902,4.39024390243902,6.34146341463415,10.2439024390244,22.9268292682927,7.31707317073171,6.82926829268293,14.1463414634146,6.82926829268293,1.95121951219512
"E00034011",363,34,16,10,24,5,7,10,13,28,97,75,17,12,13,1,1,33.7961432506887,33,9.366391184573,4.40771349862259,2.75482093663912,6.61157024793388,1.37741046831956,1.92837465564738,2.75482093663912,3.58126721763085,7.71349862258953,26.7217630853994,20.6611570247934,4.6831955922865,3.30578512396694,3.58126721763085,0.275482093663912,0.275482093663912
"E00034012",281,18,2,5,23,5,10,9,11,24,49,80,14,22,7,2,0,38.2953736654804,40,6.40569395017794,0.711743772241993,1.77935943060498,8.18505338078292,1.77935943060498,3.55871886120996,3.20284697508897,3.91459074733096,8.54092526690392,17.4377224199288,28.4697508896797,4.98220640569395,7.82918149466192,2.49110320284698,0.711743772241993,0
"E00034013",270,13,5,8,15,3,5,4,14,17,66,64,17,19,14,4,2,40.7037037037037,40,4.81481481481481,1.85185185185185,2.96296296296296,5.55555555555556,1.11111111111111,1.85185185185185,1.48148148148148,5.18518518518519,6.2962962962963,24.4444444444444,23.7037037037037,6.2962962962963,7.03703703703704,5.18518518518519,1.48148148148148,0.740740740740741
"E00034014",245,7,6,2,8,3,12,8,14,13,33,52,10,50,23,3,1,46.3265306122449,49,2.85714285714286,2.44897959183673,0.816326530612245,3.26530612244898,1.22448979591837,4.89795918367347,3.26530612244898,5.71428571428571,5.30612244897959,13.469387755102,21.2244897959184,4.08163265306122,20.4081632653061,9.38775510204082,1.22448979591837,0.408163265306122
"E00034015",296,15,11,5,26,1,13,12,13,9,48,53,16,25,36,7,6,43.0033783783784,44,5.06756756756757,3.71621621621622,1.68918918918919,8.78378378378378,0.337837837837838,4.39189189189189,4.05405405405405,4.39189189189189,3.04054054054054,16.2162162162162,17.9054054054054,5.40540540540541,8.44594594594595,12.1621621621622,2.36486486486486,2.02702702702703
"E00034016",265,16,6,9,20,2,6,7,18,16,50,42,19,33,18,3,0,40.2905660377359,40,6.0377358490566,2.26415094339623,3.39622641509434,7.54716981132075,0.754716981132076,2.26415094339623,2.64150943396226,6.79245283018868,6.0377358490566,18.8679245283019,15.8490566037736,7.16981132075472,12.4528301886792,6.79245283018868,1.13207547169811,0
"E00034017",326,19,11,8,17,5,17,10,26,22,70,63,17,29,10,0,2,37.021472392638,38,5.8282208588957,3.37423312883436,2.45398773006135,5.21472392638037,1.53374233128834,5.21472392638037,3.06748466257669,7.97546012269939,6.74846625766871,21.4723926380368,19.3251533742331,5.21472392638037,8.89570552147239,3.06748466257669,0,0.613496932515337
"E00034019",287,16,13,6,21,6,8,6,17,19,68,52,20,11,20,2,2,37.5261324041812,36,5.57491289198606,4.52961672473868,2.09059233449477,7.31707317073171,2.09059233449477,2.78745644599303,2.09059233449477,5.92334494773519,6.62020905923345,23.6933797909408,18.1184668989547,6.96864111498258,3.83275261324042,6.96864111498258,0.696864111498258,0.696864111498258
"E00034020",323,23,16,4,30,5,9,14,16,26,71,58,14,21,12,3,1,35.1300309597523,34,7.12074303405573,4.95356037151703,1.23839009287926,9.28792569659443,1.54798761609907,2.78637770897833,4.3343653250774,4.95356037151703,8.04953560371517,21.9814241486068,17.9566563467492,4.3343653250774,6.5015479876161,3.71517027863777,0.928792569659443,0.309597523219814
"E00034021",304,23,12,9,13,6,9,8,20,22,59,62,20,20,16,5,0,37.5197368421053,37,7.56578947368421,3.94736842105263,2.96052631578947,4.27631578947368,1.97368421052632,2.96052631578947,2.63157894736842,6.57894736842105,7.23684210526316,19.4078947368421,20.3947368421053,6.57894736842105,6.57894736842105,5.26315789473684,1.64473684210526,0
"E00034022",391,33,14,6,25,3,8,8,20,27,82,68,19,29,25,13,11,40.7007672634271,39,8.43989769820972,3.58056265984655,1.53452685421995,6.39386189258312,0.767263427109974,2.0460358056266,2.0460358056266,5.1150895140665,6.90537084398977,20.9718670076726,17.3913043478261,4.85933503836317,7.41687979539642,6.39386189258312,3.32480818414322,2.81329923273657
"E00034023",229,20,8,3,10,1,2,2,8,20,62,40,10,22,15,3,3,40.1659388646288,38,8.73362445414847,3.49344978165939,1.31004366812227,4.36681222707424,0.436681222707424,0.873362445414847,0.873362445414847,3.49344978165939,8.73362445414847,27.0742358078603,17.4672489082969,4.36681222707424,9.60698689956332,6.55021834061135,1.31004366812227,1.31004366812227
"E00034024",299,20,17,10,20,4,11,2,16,37,81,44,19,10,8,0,0,32.4682274247492,31,6.68896321070234,5.68561872909699,3.34448160535117,6.68896321070234,1.33779264214047,3.67892976588629,0.668896321070234,5.35117056856187,12.3745819397993,27.0903010033445,14.7157190635452,6.35451505016722,3.34448160535117,2.67558528428094,0,0
