"GeographyCode","QS407EW0001","QS407EW0002","QS407EW0003","QS407EW0004","QS407EW0005","QS407EW0006","QS407EW0007","QS407EW0008","QS407EW0009","QS407EW0010"
"E00034142",146,0,0,0,4,109,25,4,3,1
"E00034143",123,0,0,4,7,40,58,10,4,0
"E00034144",136,0,0,5,9,91,23,4,2,2
"E00034145",106,0,1,11,7,54,27,3,3,0
"E00034146",120,0,1,3,3,100,10,2,1,0
"E00034147",106,0,0,1,8,75,18,2,1,1
"E00034148",149,0,0,4,2,74,64,5,0,0
"E00034149",118,1,0,1,3,76,32,3,2,0
"E00034150",92,0,0,1,3,45,37,5,0,1
"E00034151",119,0,0,8,6,91,12,1,1,0
"E00034152",127,0,0,1,3,85,32,3,3,0
"E00034153",133,0,0,1,10,96,22,3,1,0
"E00034154",140,0,1,8,6,42,72,8,3,0
"E00034155",148,0,3,10,22,69,33,5,3,3
"E00034156",104,1,4,28,17,42,8,3,0,1
"E00034157",133,0,0,11,28,58,34,2,0,0
"E00034158",140,0,0,6,11,55,51,10,3,4
"E00034159",121,1,0,1,9,36,49,17,7,1
"E00034160",111,0,0,2,2,58,40,4,4,1
"E00034161",131,1,1,16,26,41,41,2,2,1
"E00034162",143,0,4,11,20,39,29,11,20,9
"E00034163",118,0,1,0,29,44,37,7,0,0
"E00034164",158,0,2,28,28,48,31,15,2,4
"E00034165",93,0,0,0,18,50,18,4,3,0
"E00034167",194,0,2,8,72,70,30,8,4,0
"E00034168",127,0,0,3,9,41,68,2,3,1
"E00034169",152,4,20,50,29,11,8,9,4,17
"E00034170",119,0,0,12,5,54,33,10,4,1
"E00034171",113,4,1,5,3,28,58,10,1,3
"E00034172",127,0,1,4,1,32,80,6,3,0
"E00034173",122,0,3,5,65,25,20,3,0,1
"E00034174",111,0,1,3,3,33,59,8,4,0
"E00034175",116,0,3,20,21,41,12,16,1,2
"E00034176",81,0,0,4,27,22,21,6,0,1
"E00034177",134,0,0,8,48,32,33,5,4,4
"E00034178",160,1,13,12,48,50,27,5,2,2
"E00034180",153,0,4,13,33,55,42,5,1,0
"E00034182",72,0,1,12,20,26,10,1,0,2
"E00034184",121,0,2,7,34,62,9,5,1,1
"E00034185",117,0,0,3,32,46,32,3,1,0
"E00034187",137,4,12,52,24,39,5,1,0,0
"E00034188",142,0,0,1,10,76,47,1,5,2
"E00034189",119,0,0,5,11,85,12,3,2,1
"E00034190",103,0,0,4,7,26,61,1,2,2
"E00034191",110,0,0,3,31,59,11,5,1,0
"E00034192",152,0,0,8,21,77,40,4,2,0
"E00034193",125,0,0,5,7,94,17,0,2,0
"E00034194",105,1,1,3,30,60,7,3,0,0
"E00034195",106,3,2,13,5,47,29,4,3,0
"E00034196",141,0,0,4,43,76,13,0,5,0
"E00034197",135,0,0,4,11,83,31,3,2,1
"E00034199",130,1,3,8,37,40,30,5,4,2
"E00034200",128,1,2,19,30,36,20,3,15,2
"E00034201",157,19,4,41,55,20,9,6,3,0
"E00034202",124,0,2,4,15,80,14,5,1,3
"E00034203",173,0,0,2,29,66,58,12,3,3
"E00034208",156,3,5,64,49,28,3,4,0,0
"E00034209",115,0,8,38,38,15,8,7,0,1
"E00034211",126,4,1,16,51,30,12,8,3,1
"E00034212",141,4,6,43,22,30,19,14,1,2
"E00034213",203,4,10,41,37,64,38,7,1,1
"E00034215",50,1,0,4,11,20,9,3,0,2
"E00034216",205,1,20,51,57,46,23,3,3,1
"E00034219",142,0,6,25,71,24,9,2,5,0
"E00034221",128,1,1,14,14,77,13,5,1,2
"E00034222",202,5,16,80,25,52,9,12,2,1
"E00034223",126,1,6,24,41,40,12,1,0,1
"E00034224",137,0,0,11,12,40,59,11,2,2
"E00034225",140,0,0,4,25,51,51,7,0,2
"E00034227",128,0,1,2,8,39,54,22,2,0
"E00034228",149,2,1,3,15,64,44,15,2,3
"E00034230",150,0,1,5,17,54,58,13,2,0
"E00034231",156,0,13,21,20,34,42,7,10,9
"E00034234",147,0,2,4,30,41,64,2,2,2
"E00034235",127,0,1,3,30,55,30,2,2,4
"E00034236",144,0,6,15,45,17,39,15,3,4
"E00034237",133,0,3,16,18,51,39,3,2,1
"E00034238",53,0,0,1,8,23,13,7,1,0
"E00034239",144,0,1,5,46,40,43,3,5,1
"E00034240",134,0,3,18,28,34,42,7,1,1
"E00034241",127,0,1,13,21,35,44,8,4,1
"E00034242",115,0,1,8,24,35,26,15,5,1
"E00034243",172,0,1,16,42,52,49,6,4,2
"E00034244",117,0,0,3,5,38,64,6,0,1
"E00034245",128,1,0,9,36,28,50,3,1,0
"E00034246",121,0,0,0,6,57,46,5,5,2
"E00034247",126,0,0,15,36,25,47,2,1,0
"E00034248",116,0,2,38,20,31,22,1,0,2
"E00034249",147,0,2,62,34,17,26,4,1,1
"E00034250",168,1,3,22,37,39,55,7,4,0
"E00034251",143,3,7,33,37,35,19,5,2,2
"E00034252",183,0,2,2,54,51,62,6,3,3
"E00034253",168,0,3,27,28,41,55,11,2,1
"E00034254",144,0,1,4,34,34,65,2,1,3
"E00034255",136,0,0,3,13,65,49,4,1,1
"E00034256",139,0,0,1,45,23,58,7,3,2
"E00034257",150,1,1,45,38,27,30,5,3,0
"E00034258",133,0,0,7,12,55,41,11,4,3
"E00034259",131,0,2,18,17,29,51,9,4,1
"E00034260",117,0,2,4,42,22,26,15,4,2
"E00034261",108,0,1,1,32,32,31,7,3,1
"E00034262",121,0,0,11,23,22,47,13,2,3
"E00034263",122,4,21,25,20,19,22,5,3,3
"E00034264",140,0,0,17,50,23,36,12,0,2
"E00034265",238,0,0,19,41,97,55,14,12,0
"E00034266",140,0,1,7,37,32,41,9,9,4
"E00034267",99,0,0,6,1,16,13,21,17,25
"E00034268",207,0,6,41,37,58,41,18,3,3
"E00034269",109,7,12,29,27,17,7,8,1,1
"E00034270",145,3,10,10,40,24,21,18,6,13
"E00034271",118,0,0,1,3,28,64,20,1,1
"E00034272",168,3,15,38,41,15,18,17,12,9
"E00034273",95,4,7,36,19,5,3,1,3,17
"E00034274",124,1,11,35,38,6,6,12,9,6
"E00034275",117,0,0,4,6,47,49,6,4,1
"E00034276",127,0,0,5,11,51,44,8,6,2
"E00034277",104,0,2,4,5,49,27,14,1,2
"E00034278",127,0,3,12,14,20,14,26,19,19
"E00034279",189,22,24,59,52,10,8,2,3,9
"E00034280",122,2,3,84,19,8,4,2,0,0
"E00034281",109,3,22,56,8,4,2,5,1,8
"E00034282",180,0,4,17,17,33,64,21,18,6
"E00034283",157,0,1,15,13,39,50,16,8,15
"E00034284",123,3,1,16,13,20,21,18,16,15
"E00034285",141,0,6,17,18,45,48,4,3,0
"E00034286",121,1,0,0,9,56,48,5,2,0
"E00034287",116,0,1,2,22,65,18,6,2,0
"E00034288",128,0,0,2,12,47,62,4,1,0
"E00034289",109,0,3,6,38,30,28,4,0,0
"E00034290",115,0,3,6,7,35,51,9,4,0
"E00034291",100,0,5,4,38,34,15,4,0,0
"E00034292",112,0,0,3,6,35,52,16,0,0
"E00034293",136,0,0,6,43,27,50,9,0,1
"E00034294",234,0,4,14,38,80,58,24,10,6
"E00034295",103,0,1,6,15,40,33,7,0,1
"E00034296",136,0,3,2,33,47,32,2,7,10
"E00034297",129,1,6,12,15,18,42,26,7,2
"E00034298",148,0,5,7,9,43,63,12,6,3
"E00034299",120,0,0,2,26,58,29,3,2,0
"E00034300",105,0,2,1,4,54,34,5,3,2
"E00034301",136,0,10,33,29,32,24,7,0,1
"E00034302",117,0,1,1,1,48,53,9,4,0
"E00034303",138,0,1,7,36,45,42,3,3,1
"E00034304",133,2,18,45,13,6,9,7,12,21
"E00034305",132,0,4,18,24,40,23,9,12,2
"E00034306",140,3,4,17,46,31,16,10,8,5
"E00034307",120,9,13,21,27,18,14,4,6,8
"E00034308",151,0,4,4,10,31,82,15,2,3
"E00034309",120,0,5,13,10,41,27,9,11,4
"E00034310",149,3,12,32,25,19,12,13,26,7
"E00034311",132,0,2,4,30,67,20,8,1,0
"E00034312",144,0,1,9,35,62,33,1,3,0
"E00034313",140,0,1,15,31,45,41,6,1,0
"E00034314",119,0,3,3,36,55,19,2,0,1
"E00034315",168,0,4,33,97,25,7,1,0,1
"E00034316",111,0,2,4,17,68,16,4,0,0
"E00034317",185,1,1,22,74,61,18,6,1,1
"E00034318",106,0,0,1,11,35,48,10,1,0
"E00034319",161,1,1,22,41,43,27,23,2,1
"E00034320",94,1,8,26,18,17,12,10,2,0
"E00034321",47,0,1,1,7,15,14,9,0,0
"E00034322",127,0,1,18,15,41,28,15,3,6
"E00034323",142,0,2,28,16,74,17,5,0,0
"E00034324",128,0,0,1,34,69,23,1,0,0
"E00034325",126,0,2,14,20,46,34,7,1,2
"E00034326",119,0,2,2,18,53,29,11,4,0
"E00034327",108,0,0,1,5,39,36,13,11,3
"E00034328",125,0,0,1,8,27,36,27,17,9
"E00034329",112,0,0,2,15,40,47,6,2,0
"E00034330",103,0,0,3,8,51,33,6,2,0
"E00034331",116,0,0,2,21,40,47,3,3,0
"E00034332",146,0,3,16,35,61,21,8,1,1
"E00034333",138,1,3,9,9,73,26,11,4,2
"E00034334",140,1,4,46,47,32,8,1,1,0
"E00034335",95,1,0,4,11,35,30,10,2,2
"E00034336",106,0,1,10,24,41,22,7,0,1
"E00034337",140,0,0,2,3,71,54,9,0,1
"E00034338",107,0,0,3,8,36,42,10,7,1
"E00034339",120,1,0,1,3,21,47,26,12,9
"E00034340",93,0,0,1,7,36,38,9,1,1
"E00034341",136,0,0,0,2,34,64,18,13,5
"E00034342",94,0,0,1,2,18,47,20,5,1
"E00034343",103,1,0,2,10,22,47,15,4,2
"E00034344",105,0,0,2,2,41,37,16,6,1
"E00034345",83,0,0,0,1,22,22,24,11,3
"E00034346",76,1,0,21,25,16,5,7,1,0
"E00034347",122,0,4,21,21,40,19,12,4,1
"E00034348",111,0,2,5,26,39,38,0,1,0
"E00034349",119,0,1,11,46,47,11,3,0,0
"E00034350",139,0,6,39,37,33,11,10,1,2
"E00034351",179,1,13,39,49,68,4,2,1,2
"E00034352",114,0,2,6,43,53,8,0,2,0
"E00034353",121,0,1,5,47,53,9,3,1,2
"E00034354",150,0,2,39,57,36,9,7,0,0
"E00034355",172,6,3,14,56,67,14,8,2,2
"E00034356",78,0,0,9,19,38,5,1,5,1
"E00034358",173,0,3,5,64,60,25,11,3,2
"E00034359",111,0,0,6,36,39,21,7,1,1
"E00034360",80,0,2,17,18,25,14,1,1,2
"E00034361",101,1,1,21,37,30,6,3,0,2
"E00034362",127,0,6,42,38,33,5,1,0,2
"E00034363",129,1,2,5,44,55,17,2,2,1
"E00034364",124,0,2,14,58,38,11,1,0,0
"E00034365",152,1,4,25,45,55,15,5,2,0
"E00034366",179,10,19,26,39,51,13,11,5,5
"E00034368",136,1,3,8,39,66,11,6,1,1
"E00034369",125,0,2,4,33,77,6,1,1,1
"E00034371",119,0,3,17,34,41,16,4,4,0
"E00034372",117,0,2,5,29,66,12,2,0,1
"E00034373",122,1,7,36,42,14,6,5,11,0
"E00034374",121,0,2,8,28,74,7,2,0,0
"E00034375",159,0,0,0,5,40,84,22,5,3
"E00034376",132,0,1,11,3,23,50,32,11,1
"E00034377",127,0,0,2,6,35,72,10,1,1
"E00034378",130,0,1,5,7,44,48,11,6,8
"E00034379",161,0,1,8,19,45,75,9,2,2
"E00034380",128,0,0,1,0,18,52,29,22,6
"E00034381",222,0,0,3,8,49,117,21,18,6
"E00034382",163,0,7,31,23,21,39,19,17,6
"E00034383",158,0,0,2,4,39,56,42,9,6
"E00034384",127,0,8,17,11,30,26,18,14,3
"E00034386",203,10,18,55,20,19,27,22,12,20
"E00034387",153,1,2,34,74,10,21,8,2,1
"E00034388",137,0,3,36,27,47,15,4,3,2
"E00034389",93,0,0,4,7,27,44,7,3,1
"E00034390",143,1,0,13,23,15,24,25,28,14
"E00034391",153,0,1,4,8,38,37,32,19,14
"E00034392",124,0,0,0,7,36,57,22,2,0
"E00034393",111,0,0,0,3,42,58,6,1,1
"E00034394",127,0,3,3,2,33,77,6,1,2
"E00034395",119,1,4,12,33,47,22,0,0,0
"E00034396",136,0,2,3,26,49,48,7,0,1
"E00034397",134,0,0,3,9,56,44,17,3,2
"E00034398",139,0,11,27,23,23,23,9,11,12
"E00034399",161,0,1,23,18,29,44,10,14,22
"E00034400",138,1,2,24,47,30,27,2,3,2
"E00034401",167,9,10,32,10,13,39,29,13,12
"E00034402",129,0,1,9,10,9,43,32,17,8
"E00034403",145,3,1,28,19,25,57,7,3,2
"E00034404",126,1,5,5,4,38,49,18,4,2
"E00034405",148,0,0,6,2,45,68,21,4,2
"E00034406",151,0,3,22,15,18,50,24,7,12
"E00034409",156,0,16,15,6,22,49,30,11,7
"E00034410",130,0,1,7,5,38,57,17,2,3
"E00034412",176,2,16,66,33,15,16,12,7,9
"E00034413",117,0,1,0,6,46,53,6,4,1
"E00034414",110,0,0,5,2,45,43,12,1,2
"E00034415",176,4,10,31,49,35,22,7,7,11
"E00034416",138,0,0,3,7,24,82,19,3,0
"E00034417",122,0,1,3,32,55,25,3,2,1
"E00034418",158,0,0,1,3,61,65,17,4,7
"E00034419",113,0,2,10,27,46,18,5,4,1
"E00034420",106,0,3,7,21,32,20,12,6,5
"E00034421",132,3,5,18,29,24,35,10,7,1
"E00034422",138,0,2,8,26,69,15,12,5,1
"E00034424",118,1,2,8,25,57,19,5,0,1
"E00034425",147,1,3,16,27,50,45,4,1,0
"E00034426",220,3,19,49,52,70,23,3,1,0
"E00034427",141,0,1,33,47,36,22,1,1,0
"E00034428",148,0,1,9,23,69,39,4,1,2
"E00034429",146,1,2,9,55,63,15,0,0,1
"E00034430",150,0,2,6,86,49,4,1,1,1
"E00034431",108,0,0,2,9,35,38,13,3,8
"E00034432",164,1,17,2,23,43,36,23,14,5
"E00034433",123,0,0,3,7,20,52,27,9,5
"E00034434",145,1,4,1,7,10,21,43,34,24
"E00034435",138,0,2,5,9,28,41,23,20,10
"E00034436",152,0,2,34,28,13,10,12,22,31
"E00034437",172,0,5,31,37,62,29,4,4,0
"E00034438",117,0,1,6,36,30,20,10,5,9
"E00034439",137,0,4,13,43,19,6,8,18,26
"E00034440",135,0,6,19,4,25,57,18,4,2
"E00034441",122,0,0,1,2,28,58,20,10,3
"E00034442",142,1,5,12,15,32,40,25,7,5
"E00034443",132,0,3,0,18,51,34,13,7,6
"E00034444",128,0,0,1,23,47,29,12,11,5
"E00034445",120,0,0,1,7,27,28,25,16,16
"E00034446",186,0,5,10,45,26,36,25,16,23
"E00034447",111,0,0,0,3,6,16,34,30,22
"E00034448",112,0,1,1,12,27,32,19,8,12
"E00034449",93,0,5,10,29,9,8,9,9,14
"E00034451",150,0,1,20,38,62,18,6,3,2
"E00034453",143,0,8,14,53,44,19,4,0,1
"E00034454",218,0,13,68,122,10,3,1,1,0
"E00034455",99,0,0,4,3,11,44,26,10,1
"E00034456",96,0,0,0,1,11,54,16,12,2
"E00034457",100,0,0,0,11,31,33,16,6,3
"E00034458",101,0,0,0,8,33,35,16,6,3
"E00034459",127,0,0,1,2,54,40,17,10,3
"E00034460",109,0,0,2,10,41,29,11,7,9
"E00034461",110,0,0,10,54,24,9,7,2,4
"E00034462",110,0,0,1,22,33,29,14,8,3
"E00034463",89,0,0,0,1,5,10,21,22,30
"E00034464",119,0,0,1,5,54,38,15,6,0
"E00034465",112,0,0,0,5,9,20,34,22,22
"E00034466",132,0,1,2,12,49,44,18,4,2
"E00034467",111,0,0,0,4,9,20,34,28,16
"E00034468",121,0,0,1,6,34,39,21,17,3
"E00034469",98,0,0,0,3,2,21,25,22,25
"E00034470",124,0,1,1,2,15,21,20,21,43
"E00034471",128,0,0,0,12,13,40,31,19,13
"E00034472",162,0,3,22,39,41,24,20,10,3
"E00034473",134,0,0,4,14,11,27,31,33,14
"E00034474",202,2,2,83,61,33,13,2,2,4
"E00034475",130,1,1,22,38,59,6,2,0,1
"E00034476",137,1,1,39,15,24,34,10,7,6
"E00034477",136,0,2,0,8,20,51,29,18,8
"E00034478",202,1,8,34,62,26,45,11,9,6
"E00034479",132,0,2,20,7,16,25,24,22,16
"E00034480",153,0,3,53,78,12,1,5,0,1
"E00034481",137,2,18,31,21,33,26,3,3,0
"E00034482",130,0,10,71,18,16,8,4,2,1
"E00034483",141,1,7,24,11,55,34,6,1,2
"E00034484",149,1,6,19,29,50,31,10,1,2
"E00034485",127,1,0,13,3,33,49,16,8,4
"E00165671",173,0,3,13,32,57,45,18,4,1
"E00165713",52,0,0,2,3,7,9,9,4,18
"E00165714",53,0,0,0,2,12,27,8,3,1
"E00165715",199,1,41,49,57,35,11,2,2,1
"E00165716",161,1,5,21,46,48,21,13,3,3
"E00165717",76,0,3,23,6,3,11,13,11,6
"E00165718",175,0,1,8,47,57,33,19,7,3
"E00165719",133,2,4,50,22,5,10,12,14,14
"E00165720",128,1,0,3,5,18,36,32,25,8
"E00165721",54,0,0,1,2,7,8,8,10,18
"E00165722",167,0,1,12,63,34,38,13,6,0
"E00165723",85,0,0,2,12,21,15,8,13,14
"E00165724",166,0,4,13,20,52,63,10,4,0
"E00165725",75,1,2,3,24,13,8,3,7,14
"E00165726",210,0,1,7,44,136,15,1,3,3
"E00165727",85,0,0,3,37,33,9,1,2,0
"E00165729",143,1,1,10,25,44,45,13,3,1
"E00165730",176,1,1,6,0,10,32,48,36,42
"E00165731",108,1,0,3,9,23,53,15,4,0
"E00165758",66,0,1,2,6,5,23,17,9,3
"E00165759",93,0,3,11,6,14,31,14,6,8
"E00165760",137,1,9,67,34,6,9,4,3,4
"E00165762",163,0,3,3,36,74,30,11,3,3
"E00165763",119,0,1,3,54,35,15,7,4,0
"E00176596",136,1,5,30,50,25,9,10,3,3
"E00176597",136,0,0,33,32,39,15,12,3,2
"E00176598",93,0,0,7,9,20,24,18,11,4
"E00176599",90,0,1,13,12,12,42,6,2,2
"E00176600",112,0,3,26,49,11,15,4,3,1
"E00176601",138,1,0,0,14,26,26,25,35,11
"E00176602",77,2,15,24,20,10,4,2,0,0
"E00176603",113,0,0,60,40,12,1,0,0,0
"E00176604",99,0,15,44,31,8,1,0,0,0
"E00176605",124,0,2,80,28,12,1,1,0,0
"E00176606",118,0,0,33,65,16,3,1,0,0
"E00176607",104,0,0,75,19,10,0,0,0,0
"E00176608",135,0,1,41,72,17,2,1,1,0
"E00176609",144,0,4,8,54,38,30,8,0,2
"E00176610",176,2,3,42,56,52,13,4,4,0
"E00176611",52,0,2,3,6,6,4,12,16,3
"E00176612",108,0,1,3,5,16,37,22,20,4
"E00176613",93,1,5,11,26,13,13,13,10,1
"E00176614",136,0,2,24,15,6,12,14,23,40
"E00176615",222,1,1,37,138,22,19,3,1,0
"E00176616",108,14,28,36,19,4,3,0,3,1
"E00176617",817,285,213,90,130,28,9,12,3,47
"E00176618",89,0,3,13,25,35,9,3,1,0
"E00176619",128,2,24,58,12,7,6,5,7,7
"E00176620",134,9,20,40,12,6,6,9,24,8
"E00176621",88,5,25,30,21,4,2,0,1,0
"E00176622",102,0,8,24,49,13,5,2,1,0
"E00176623",63,1,2,15,39,4,1,1,0,0
"E00176624",109,1,25,36,22,13,3,5,3,1
"E00176625",114,14,25,57,14,2,0,1,1,0
"E00176626",156,3,50,84,13,3,2,0,1,0
"E00176627",112,0,14,38,36,15,6,2,0,1
"E00176628",121,4,18,75,17,4,2,1,0,0
"E00176629",125,8,45,40,17,9,3,3,0,0
"E00176630",130,0,0,12,5,34,47,20,10,2
"E00176631",85,0,0,4,6,45,24,3,3,0
"E00176632",95,0,2,2,7,46,20,9,7,2
"E00176633",80,0,5,32,18,15,3,4,0,3
"E00176634",326,76,70,42,38,18,16,7,38,21
"E00176635",127,17,34,52,14,3,3,1,3,0
"E00176636",123,9,57,33,17,5,0,0,2,0
"E00176637",92,3,22,29,26,5,1,2,1,3
"E00176638",138,0,24,59,34,13,7,0,0,1
"E00176639",82,23,23,4,1,0,1,24,1,5
"E00176640",175,1,6,14,79,53,16,2,2,2
"E00176641",79,2,4,20,36,13,2,0,2,0
"E00176642",180,14,44,65,42,9,4,2,0,0
"E00176643",130,3,19,27,63,17,1,0,0,0
"E00176644",115,3,11,72,8,7,2,0,8,4
"E00176645",116,3,34,55,19,4,0,0,0,1
"E00176646",117,8,42,48,12,1,0,2,1,3
"E00176647",129,2,37,68,17,3,1,0,0,1
"E00176648",190,0,6,20,64,60,25,7,5,3
"E00176649",115,0,6,18,56,26,4,1,1,3
"E00176650",124,2,22,69,22,7,1,0,1,0
"E00176651",108,0,0,7,7,81,11,2,0,0
"E00176652",136,19,41,29,16,11,2,15,2,1
"E00176653",243,0,43,152,36,9,2,1,0,0
"E00176654",125,1,8,26,52,15,16,6,0,1
"E00176655",117,8,17,20,26,17,9,0,9,11
"E00176656",135,0,5,15,104,7,3,0,1,0
"E00176657",138,17,35,52,24,9,0,0,0,1
"E00176658",125,6,18,44,35,4,7,2,3,6
"E00176659",117,5,52,36,12,9,0,0,3,0
"E00176660",110,4,23,64,16,3,0,0,0,0
"E00176661",61,0,4,16,19,5,3,2,8,4
"E00176662",122,0,1,4,7,15,29,15,39,12
"E00176663",138,0,2,39,41,43,9,2,2,0
"E00176664",92,1,6,14,5,12,26,14,10,4
"E00176665",211,1,7,58,65,58,17,3,2,0
"E00176666",90,2,2,14,35,22,5,3,1,6
"E00176667",188,1,4,43,68,37,23,6,3,3
"E00176668",208,0,1,20,59,41,38,25,18,6
"E00176669",111,1,0,14,48,20,10,13,3,2
"E00176670",149,0,8,61,26,29,22,3,0,0
"E00176671",159,0,3,19,31,54,45,5,0,2
"E00176672",92,0,5,54,25,3,5,0,0,0
"E00176673",115,1,5,36,27,31,8,5,2,0
"E00176674",116,0,26,45,37,6,2,0,0,0
"E00176675",248,65,70,76,23,8,3,1,0,2
"E00176676",117,7,21,59,16,4,2,0,5,3
"E00176677",127,0,0,5,5,34,43,29,5,6
"E00176678",126,0,0,5,3,65,41,7,4,1
"E00176679",160,2,32,98,21,6,0,0,0,1
"E00176680",171,1,52,86,28,2,2,0,0,0
"E00176681",119,1,9,72,28,5,2,2,0,0
"E00176682",132,11,26,75,16,1,2,0,1,0
"E00176683",119,0,11,61,37,9,1,0,0,0
"E00176684",134,3,7,86,32,5,0,0,1,0
"E00176685",116,0,0,9,22,65,13,2,1,4
"E00176686",127,13,56,30,12,10,2,4,0,0
"E00176687",135,16,43,38,13,4,4,17,0,0
"E00176688",138,50,14,2,11,21,34,3,2,1
"E00176689",60,6,10,7,6,16,10,2,1,2
"E00176690",100,27,20,13,20,1,12,1,1,5
"E00176691",91,6,10,17,34,5,10,4,2,3
"E00176692",132,3,27,61,21,6,3,0,6,5
"E00176693",84,7,12,44,13,3,4,0,0,1
"E00176694",121,6,36,43,24,7,3,1,1,0
"E00176695",108,8,18,28,22,3,6,5,7,11
"E00176696",177,2,1,3,10,55,94,5,5,2
"E00176697",128,0,1,16,14,22,30,21,14,10
"E00176698",45,8,10,17,2,4,1,3,0,0
"E00176699",126,6,12,9,41,43,10,2,1,2
"E00176700",117,1,28,50,26,12,0,0,0,0
"E00176701",146,0,14,35,83,7,7,0,0,0
"E00176702",77,2,1,6,4,6,11,32,9,6
"E00176703",112,0,0,8,7,49,22,19,5,2
"E00176704",107,1,3,31,12,19,25,12,2,2
"E00176705",79,1,6,57,3,11,0,1,0,0
"E00176706",131,0,1,2,30,25,54,16,3,0
"E00176707",108,0,2,10,20,43,23,1,8,1
"E00176708",89,2,4,16,30,19,8,8,2,0
"E00176709",158,34,54,35,7,6,1,3,2,16
"E00176710",152,1,7,59,30,24,16,13,0,2
"E00176711",121,5,5,24,45,7,8,6,17,4
"E00176712",58,9,15,16,13,1,0,0,2,2
"E00176713",48,0,0,10,14,18,6,0,0,0
"E00176714",88,1,5,22,22,21,14,0,3,0
"E00176715",83,0,3,12,52,7,6,1,2,0
"E00176716",108,0,4,17,69,9,8,1,0,0
"E00176717",92,12,12,33,24,6,2,1,2,0
"E00176718",93,4,2,20,18,25,15,4,2,3
"E00176719",122,1,0,43,54,15,4,2,3,0
"E00176720",122,0,0,4,39,10,20,20,15,14
"E00176721",126,0,0,31,43,8,17,8,11,8
"E00176722",118,0,0,1,1,18,34,26,19,19
"E00176723",110,2,1,3,5,4,10,10,18,57
"E00176724",81,1,13,38,14,3,9,0,1,2
"E00176725",111,0,10,20,57,21,3,0,0,0
"E00176726",130,1,10,13,17,36,33,12,2,6
"E00176727",151,0,5,15,39,68,15,7,0,2
"E00176728",84,0,5,22,7,24,13,6,5,2
"E00176729",108,0,0,4,9,49,33,10,2,1
"E00176730",89,0,5,30,19,23,7,3,2,0
"E00176731",73,4,19,14,17,11,5,1,0,2
"E00176732",145,1,5,7,21,49,52,6,4,0
"E00176733",127,3,8,54,23,21,8,5,2,3
"E00176734",62,1,5,38,12,5,0,0,1,0
"E00176735",127,14,29,49,22,7,2,0,0,4
"E00176736",123,1,35,60,17,8,1,1,0,0
"E00176737",114,4,22,47,32,6,0,2,0,1
"E00176738",62,0,3,13,18,22,5,0,0,1
"E00176739",124,4,13,39,54,7,4,2,0,1
"E00176740",118,17,43,22,9,3,4,9,3,8
"E00176741",116,1,0,14,52,31,10,6,2,0
"E00176742",103,1,7,29,13,32,13,5,1,2
"E00176743",113,0,1,31,16,42,12,9,0,2
"E00176744",54,0,1,14,6,20,5,4,3,1
"E00176745",111,0,1,25,10,30,22,16,2,5
"E00176746",330,16,42,123,64,53,16,7,6,3
"E00176747",52,0,0,4,6,23,14,4,1,0
"E00176748",113,8,10,45,38,9,2,0,0,1
"E00176749",157,3,30,84,32,5,1,1,1,0
"E00176750",119,0,4,13,14,52,27,6,1,2
"E00176751",119,0,1,6,26,39,31,9,3,4
"E00176752",151,2,30,33,35,32,15,3,1,0
"E00176753",95,0,1,4,22,59,8,1,0,0
"E00176754",148,1,5,40,46,30,24,2,0,0
"E00176755",135,0,0,13,44,38,19,10,9,2
"E00176756",136,1,32,80,18,2,1,0,2,0
"E00176757",135,9,40,35,33,12,5,1,0,0
"E00176758",55,1,2,6,16,24,1,3,2,0
"E00176759",104,0,0,1,2,81,15,3,1,1
"E00176760",78,0,0,1,6,48,20,2,1,0
"E00176761",102,0,1,2,42,26,19,7,2,3
"E00176762",94,0,1,5,14,66,8,0,0,0
"E00176763",40,0,0,0,17,17,5,0,0,1
"E00176764",116,0,2,2,38,52,17,3,2,0
"E00176765",108,0,3,43,17,24,12,6,2,1
"E00176766",118,6,21,41,41,8,1,0,0,0
"E00176767",94,0,0,3,5,59,19,6,1,1
"E00176768",179,0,2,12,70,39,26,16,11,3
"E00176769",111,4,17,65,20,3,2,0,0,0
"E00176770",57,0,0,0,3,24,21,8,0,1
"E00176771",44,0,1,0,0,5,13,18,4,3
"E00176772",98,0,0,0,1,9,19,19,31,19
"E00176773",107,0,6,17,63,13,8,0,0,0
"E00176774",53,2,5,13,4,17,7,3,1,1
