"GeographyCode","QS405EW0001","QS405EW0002","QS405EW0003","QS405EW0004","QS405EW0005","QS405EW0006","QS405EW0007","QS405EW0008","QS405EW0009","QS405EW0010","QS405EW0011","QS405EW0012","QS405EW0013","QS405EW0014"
"E00033879",116,109,52,57,0,3,0,3,4,4,0,0,0,0
"E00033880",187,132,73,59,0,3,1,2,48,47,0,1,0,4
"E00033881",125,114,57,57,0,2,0,2,9,7,0,2,0,0
"E00033882",104,97,49,48,0,1,0,1,4,4,0,0,0,2
"E00033883",129,113,58,55,0,1,0,1,15,13,0,1,1,0
"E00033884",130,121,73,48,1,0,0,0,6,6,0,0,0,2
"E00033885",213,149,71,78,0,2,1,1,62,58,0,4,0,0
"E00033886",112,105,55,50,1,0,0,0,4,3,0,1,0,2
"E00033887",137,117,53,64,1,1,1,0,17,14,2,1,0,1
"E00033888",130,124,63,61,0,1,0,1,1,1,0,0,0,4
"E00033889",123,117,67,50,0,1,0,1,5,5,0,0,0,0
"E00033890",121,21,7,14,1,60,9,51,35,30,0,2,3,4
"E00033891",131,110,51,59,0,3,1,2,17,17,0,0,0,1
"E00033892",63,22,12,10,0,37,3,34,4,4,0,0,0,0
"E00033893",118,92,58,34,0,1,0,1,22,21,0,1,0,3
"E00033894",126,114,45,69,0,1,0,1,9,8,0,0,1,2
"E00033895",108,56,24,32,0,0,0,0,52,45,0,7,0,0
"E00033896",123,66,37,29,1,7,0,7,48,44,0,3,1,1
"E00033897",123,105,57,48,0,3,1,2,15,12,0,3,0,0
"E00033898",149,72,37,35,1,33,1,32,41,37,0,4,0,2
"E00033899",129,48,37,11,0,28,3,25,51,50,0,0,1,2
"E00033900",112,42,20,22,0,39,4,35,31,30,0,1,0,0
"E00033901",184,32,15,17,0,82,5,77,68,68,0,0,0,2
"E00033902",118,37,19,18,3,42,3,39,35,35,0,0,0,1
"E00033903",112,30,15,15,0,30,0,30,49,48,0,1,0,3
"E00033904",144,46,33,13,0,93,20,73,3,3,0,0,0,2
"E00033905",119,3,3,0,0,113,1,112,2,2,0,0,0,1
"E00033906",126,13,3,10,0,59,1,58,53,51,0,2,0,1
"E00033907",161,38,20,18,0,42,2,40,75,74,0,1,0,6
"E00033908",175,23,11,12,0,65,3,62,82,80,0,2,0,5
"E00033909",114,63,39,24,3,8,0,8,39,36,0,2,1,1
"E00033910",158,66,34,32,1,13,0,13,72,67,0,5,0,6
"E00033911",148,55,30,25,0,35,0,35,58,54,0,4,0,0
"E00033913",111,32,8,24,11,22,1,21,44,42,0,2,0,2
"E00033914",143,49,25,24,1,33,1,32,56,54,0,1,1,4
"E00033915",102,40,18,22,0,22,1,21,38,38,0,0,0,2
"E00033917",136,76,31,45,0,23,1,22,36,33,0,3,0,1
"E00033918",161,47,26,21,0,67,12,55,43,39,1,1,2,4
"E00033919",128,33,18,15,0,88,18,70,5,4,0,0,1,2
"E00033920",150,24,11,13,0,107,8,99,16,15,0,1,0,3
"E00033921",163,20,7,13,1,18,3,15,118,114,0,4,0,6
"E00033922",136,95,42,53,0,8,3,5,33,32,0,1,0,0
"E00033923",138,35,16,19,0,35,4,31,63,62,0,1,0,5
"E00033924",179,37,17,20,1,31,0,31,109,108,0,1,0,1
"E00033925",167,12,5,7,0,81,6,75,66,65,0,0,1,8
"E00033926",138,20,11,9,0,39,4,35,77,76,0,1,0,2
"E00033927",147,70,39,31,0,19,2,17,55,48,0,6,1,3
"E00033928",114,28,10,18,0,70,12,58,12,11,0,0,1,4
"E00033930",126,37,20,17,0,29,0,29,58,55,0,3,0,2
"E00033931",139,44,15,29,2,24,3,21,62,62,0,0,0,7
"E00033932",119,64,36,28,0,14,1,13,40,36,0,3,1,1
"E00033933",97,38,18,20,0,12,0,12,45,42,0,3,0,2
"E00033934",162,20,8,12,0,64,7,57,73,69,0,1,3,5
"E00033935",190,27,12,15,1,68,3,65,85,81,0,4,0,9
"E00033936",127,41,23,18,0,13,1,12,72,71,0,0,1,1
"E00033937",95,24,16,8,0,26,0,26,43,43,0,0,0,2
"E00033938",137,53,30,23,0,25,4,21,58,55,0,3,0,1
"E00033939",113,26,15,11,0,50,4,46,37,35,0,0,2,0
"E00033940",142,36,15,21,4,46,3,43,51,47,0,2,2,5
"E00033941",138,45,27,18,1,48,11,37,41,38,0,0,3,3
"E00033942",180,74,28,46,0,64,7,57,40,39,0,1,0,2
"E00033943",146,76,42,34,0,5,0,5,65,63,0,2,0,0
"E00033944",132,24,9,15,1,39,2,37,66,58,0,1,7,2
"E00033945",96,33,12,21,0,29,4,25,34,30,0,3,1,0
"E00033946",168,56,16,40,1,76,7,69,34,28,0,3,3,1
"E00033947",108,39,15,24,0,40,0,40,28,26,1,1,0,1
"E00033948",151,49,29,20,0,67,4,63,33,33,0,0,0,2
"E00033949",151,33,17,16,1,85,4,81,31,31,0,0,0,1
"E00033950",180,88,45,43,2,61,6,55,27,22,1,3,1,2
"E00033951",121,71,42,29,0,35,16,19,11,10,0,1,0,4
"E00033952",151,136,59,77,0,5,1,4,8,7,0,1,0,2
"E00033953",178,63,34,29,2,70,9,61,41,41,0,0,0,2
"E00033954",112,18,11,7,0,93,27,66,1,1,0,0,0,0
"E00033955",160,52,24,28,1,73,3,70,32,32,0,0,0,2
"E00033956",42,9,6,3,0,30,7,23,0,0,0,0,0,3
"E00033957",134,64,28,36,1,14,2,12,52,51,1,0,0,3
"E00033958",135,34,15,19,0,71,3,68,30,30,0,0,0,0
"E00033959",138,61,30,31,0,29,0,29,48,46,0,2,0,0
"E00033960",129,62,24,38,0,31,0,31,35,33,0,2,0,1
"E00033961",136,51,34,17,0,49,5,44,34,33,0,1,0,2
"E00033962",121,62,26,36,0,17,2,15,41,41,0,0,0,1
"E00033963",173,26,12,14,0,122,15,107,23,20,0,3,0,2
"E00033964",172,18,9,9,0,129,51,78,16,15,0,1,0,9
"E00033965",134,35,22,13,0,57,7,50,41,41,0,0,0,1
"E00033966",133,65,28,37,0,13,0,13,54,50,0,4,0,1
"E00033967",138,44,26,18,0,59,17,42,33,30,0,1,2,2
"E00033968",91,9,5,4,0,66,13,53,16,14,0,2,0,0
"E00033969",113,77,29,48,3,15,1,14,18,16,0,2,0,0
"E00033970",146,46,26,20,0,90,38,52,10,5,0,5,0,0
"E00033971",77,17,10,7,6,49,7,42,5,5,0,0,0,0
"E00033972",135,43,21,22,1,48,12,36,42,39,0,2,1,1
"E00033973",84,27,13,14,1,38,12,26,17,15,0,0,2,1
"E00033974",134,29,14,15,1,84,17,67,18,18,0,0,0,2
"E00033975",174,57,25,32,1,83,26,57,31,29,0,1,1,2
"E00033976",114,69,28,41,0,17,4,13,27,25,0,2,0,1
"E00033977",78,26,16,10,0,37,8,29,14,13,1,0,0,1
"E00033978",116,26,14,12,0,66,26,40,22,19,2,1,0,2
"E00033979",72,7,4,3,0,63,8,55,2,2,0,0,0,0
"E00033980",114,29,11,18,0,74,31,43,8,7,0,0,1,3
"E00033981",90,4,1,3,0,72,17,55,7,6,0,0,1,7
"E00033982",43,15,9,6,0,24,6,18,2,2,0,0,0,2
"E00033983",110,45,11,34,1,12,0,12,48,46,0,2,0,4
"E00033984",102,73,36,37,0,0,0,0,29,28,0,1,0,0
"E00033985",110,41,23,18,0,19,0,19,49,47,0,2,0,1
"E00033986",108,87,39,48,0,6,0,6,14,13,0,0,1,1
"E00033987",133,66,21,45,0,8,0,8,54,50,0,4,0,5
"E00033988",119,55,20,35,0,7,0,7,55,51,0,3,1,2
"E00033989",115,58,24,34,0,14,1,13,42,40,0,1,1,1
"E00033990",120,83,27,56,0,2,1,1,35,34,0,1,0,0
"E00033991",117,78,31,47,0,4,0,4,34,31,0,3,0,1
"E00033992",129,45,24,21,0,76,18,58,6,5,0,0,1,2
"E00033993",208,67,19,48,17,111,15,96,9,8,0,1,0,4
"E00033994",132,89,35,54,0,4,0,4,39,39,0,0,0,0
"E00033995",109,88,41,47,0,3,0,3,18,18,0,0,0,0
"E00033996",117,89,46,43,1,6,2,4,21,19,0,2,0,0
"E00033997",147,65,18,47,1,65,3,62,15,9,2,1,3,1
"E00033998",122,47,23,24,1,62,7,55,11,11,0,0,0,1
"E00033999",118,9,5,4,0,106,13,93,2,2,0,0,0,1
"E00034000",117,42,24,18,0,69,11,58,5,4,0,1,0,1
"E00034001",147,89,19,70,15,34,7,27,5,5,0,0,0,4
"E00034002",107,46,28,18,0,55,7,48,5,4,0,0,1,1
"E00034003",91,2,0,2,0,83,3,80,3,1,0,1,1,3
"E00034004",96,43,24,19,0,47,13,34,5,3,0,1,1,1
"E00034005",131,82,34,48,12,28,5,23,7,5,0,2,0,2
"E00034006",121,74,28,46,5,33,5,28,6,3,0,3,0,3
"E00034007",97,42,23,19,0,44,12,32,11,11,0,0,0,0
"E00034008",120,66,25,41,0,47,5,42,7,6,0,1,0,0
"E00034009",112,47,31,16,1,61,16,45,1,1,0,0,0,2
"E00034010",108,40,18,22,0,65,5,60,2,2,0,0,0,1
"E00034011",141,103,27,76,0,21,2,19,16,13,0,2,1,1
"E00034012",111,32,9,23,0,74,21,53,4,4,0,0,0,1
"E00034013",128,60,29,31,0,58,14,44,10,8,0,2,0,0
"E00034014",111,55,30,25,0,46,8,38,8,8,0,0,0,2
"E00034015",110,43,26,17,0,62,19,43,4,4,0,0,0,1
"E00034016",113,45,21,24,0,64,11,53,4,4,0,0,0,0
"E00034017",123,90,40,50,1,11,1,10,20,18,0,1,1,1
"E00034019",131,80,42,38,0,11,6,5,39,36,0,2,1,1
"E00034020",125,87,37,50,0,1,0,1,37,33,0,4,0,0
"E00034021",120,85,29,56,1,24,8,16,9,9,0,0,0,1
"E00034022",152,108,50,58,0,4,0,4,40,39,0,1,0,0
"E00034023",136,47,22,25,1,48,3,45,36,27,3,5,1,4
"E00034024",145,53,13,40,0,33,8,25,56,48,0,7,1,3
"E00034025",178,38,20,18,0,117,15,102,20,19,0,0,1,3
"E00034026",129,66,35,31,0,29,0,29,33,31,0,2,0,1
"E00034027",108,55,17,38,0,16,1,15,36,33,0,3,0,1
"E00034028",164,41,18,23,0,49,3,46,71,65,1,5,0,3
"E00034029",177,82,30,52,1,57,10,47,37,34,0,3,0,0
"E00034030",123,79,36,43,0,16,4,12,26,25,0,1,0,2
"E00034031",106,66,35,31,0,6,0,6,32,31,0,1,0,2
"E00034032",120,113,61,52,0,2,0,2,5,5,0,0,0,0
"E00034033",98,73,34,39,0,1,0,1,20,19,0,1,0,4
"E00034034",132,82,30,52,0,7,0,7,41,37,0,4,0,2
"E00034035",127,84,40,44,0,7,1,6,33,31,1,1,0,3
"E00034036",120,107,47,60,0,1,1,0,12,11,0,1,0,0
"E00034037",132,108,50,58,1,5,0,5,18,17,0,1,0,0
"E00034038",136,102,40,62,0,6,1,5,25,23,0,2,0,3
"E00034039",143,89,42,47,1,37,1,36,13,13,0,0,0,3
"E00034040",108,80,36,44,0,5,0,5,23,23,0,0,0,0
"E00034041",129,110,60,50,0,3,0,3,15,15,0,0,0,1
"E00034042",135,94,48,46,1,8,1,7,31,27,0,4,0,1
"E00034043",159,67,30,37,0,47,1,46,40,38,0,1,1,5
"E00034044",130,80,40,40,0,9,1,8,39,35,0,3,1,2
"E00034045",152,83,29,54,0,24,5,19,42,41,0,1,0,3
"E00034046",133,51,26,25,0,36,3,33,46,42,0,2,2,0
"E00034047",129,83,26,57,0,10,1,9,29,23,0,5,1,7
"E00034048",117,91,49,42,0,0,0,0,26,25,0,1,0,0
"E00034049",130,93,48,45,1,3,0,3,30,30,0,0,0,3
"E00034050",135,83,32,51,0,3,2,1,49,45,0,4,0,0
"E00034051",106,64,23,41,0,11,1,10,31,28,0,3,0,0
"E00034052",119,76,27,49,0,3,0,3,39,35,0,4,0,1
"E00034053",157,78,32,46,1,26,0,26,47,45,0,2,0,5
"E00034054",133,94,49,45,0,2,0,2,36,34,0,2,0,1
"E00034055",162,63,29,34,0,13,5,8,83,79,1,3,0,3
"E00034056",139,58,29,29,0,24,1,23,55,55,0,0,0,2
"E00034057",112,42,17,25,0,35,3,32,35,35,0,0,0,0
"E00034058",152,25,10,15,0,106,21,85,16,15,0,1,0,5
"E00034059",187,83,40,43,0,50,3,47,54,47,0,5,2,0
"E00034061",142,96,36,60,0,2,0,2,44,42,0,2,0,0
"E00034062",190,44,25,19,1,48,3,45,96,91,0,3,2,1
"E00034063",145,35,14,21,3,12,1,11,92,88,0,3,1,3
"E00034064",119,30,13,17,2,15,2,13,71,69,0,1,1,1
"E00034065",126,100,54,46,0,1,0,1,24,20,0,4,0,1
"E00034066",143,31,18,13,0,62,7,55,48,45,0,3,0,2
"E00034067",131,83,37,46,0,4,1,3,44,43,0,1,0,0
"E00034068",144,47,19,28,4,38,0,38,49,47,0,2,0,6
"E00034069",167,59,36,23,1,30,1,29,74,71,0,3,0,3
"E00034070",157,28,15,13,0,41,4,37,87,86,0,0,1,1
"E00034071",182,73,33,40,0,41,2,39,66,65,0,1,0,2
"E00034072",151,21,7,14,1,84,7,77,44,42,0,1,1,1
"E00034073",101,42,22,20,0,5,1,4,52,47,0,5,0,2
"E00034074",171,59,27,32,1,39,3,36,68,65,0,2,1,4
"E00034075",152,57,29,28,0,47,4,43,44,42,0,1,1,4
"E00034076",143,48,29,19,0,20,4,16,73,72,0,0,1,2
"E00034077",147,40,25,15,0,63,3,60,44,43,0,0,1,0
"E00034078",140,32,14,18,1,68,10,58,36,35,0,0,1,3
"E00034079",162,48,21,27,0,33,1,32,79,78,0,1,0,2
"E00034080",113,44,18,26,0,20,1,19,49,46,0,3,0,0
"E00034081",200,38,9,29,1,74,6,68,87,85,0,0,2,0
"E00034082",117,40,24,16,0,43,2,41,34,34,0,0,0,0
"E00034083",107,39,19,20,0,17,1,16,51,51,0,0,0,0
"E00034084",105,21,8,13,0,19,0,19,65,61,0,3,1,0
"E00034085",143,47,21,26,0,34,0,34,61,57,0,4,0,1
"E00034086",61,17,10,7,0,21,0,21,23,23,0,0,0,0
"E00034087",91,33,19,14,2,4,1,3,52,47,1,2,2,0
"E00034088",161,42,15,27,2,47,5,42,69,69,0,0,0,1
"E00034089",99,47,22,25,0,5,0,5,46,44,0,2,0,1
"E00034090",114,43,20,23,1,9,0,9,60,51,4,5,0,1
"E00034091",73,27,10,17,1,6,1,5,39,37,0,2,0,0
"E00034092",84,35,16,19,2,6,0,6,38,38,0,0,0,3
"E00034093",158,44,27,17,0,45,2,43,68,66,0,1,1,1
"E00034094",141,53,30,23,2,15,2,13,71,66,0,4,1,0
"E00034095",134,49,22,27,0,11,2,9,73,70,0,3,0,1
"E00034096",126,50,33,17,2,7,2,5,66,63,0,3,0,1
"E00034097",109,50,25,25,1,5,0,5,51,50,0,1,0,2
"E00034098",125,68,35,33,0,8,0,8,47,40,0,7,0,2
"E00034099",102,47,24,23,0,11,0,11,43,43,0,0,0,1
"E00034100",150,78,33,45,0,18,1,17,53,47,1,5,0,1
"E00034101",152,88,36,52,0,1,0,1,57,51,0,6,0,6
"E00034102",138,50,22,28,0,32,1,31,53,48,0,2,3,3
"E00034104",153,93,42,51,2,19,3,16,39,37,0,2,0,0
"E00034105",150,27,11,16,1,75,3,72,45,42,0,1,2,2
"E00034106",86,57,22,35,0,11,0,11,15,14,0,1,0,3
"E00034107",128,69,35,34,0,12,1,11,47,42,0,5,0,0
"E00034108",121,23,10,13,5,55,3,52,34,33,0,1,0,4
"E00034109",102,18,10,8,0,49,1,48,34,33,0,1,0,1
"E00034110",143,80,32,48,0,1,0,1,62,59,0,3,0,0
"E00034111",121,36,13,23,0,75,28,47,8,6,0,0,2,2
"E00034113",116,53,22,31,1,47,8,39,13,12,0,0,1,2
"E00034114",123,55,26,29,0,53,18,35,13,13,0,0,0,2
"E00034115",113,63,25,38,0,44,9,35,5,4,0,1,0,1
"E00034116",153,39,19,20,0,99,24,75,13,13,0,0,0,2
"E00034117",124,38,20,18,0,81,19,62,3,3,0,0,0,2
"E00034118",92,41,22,19,0,37,9,28,14,11,0,3,0,0
"E00034119",124,56,22,34,0,59,16,43,7,4,0,1,2,2
"E00034120",103,53,24,29,0,45,10,35,4,3,0,0,1,1
"E00034121",117,47,19,28,0,52,15,37,15,15,0,0,0,3
"E00034122",128,23,16,7,0,96,20,76,7,7,0,0,0,2
"E00034123",137,9,4,5,0,124,40,84,4,4,0,0,0,0
"E00034124",127,15,12,3,0,106,24,82,5,4,0,0,1,1
"E00034125",125,39,18,21,1,69,17,52,12,11,0,0,1,4
"E00034126",148,104,40,64,0,8,1,7,33,33,0,0,0,3
"E00034127",126,56,14,42,0,52,19,33,14,14,0,0,0,4
"E00034130",117,53,31,22,0,52,13,39,11,11,0,0,0,1
"E00034131",152,91,38,53,0,43,15,28,16,14,0,2,0,2
"E00034132",91,32,17,15,0,50,12,38,9,9,0,0,0,0
"E00034133",101,53,23,30,0,31,10,21,16,16,0,0,0,1
"E00034134",133,58,20,38,1,65,21,44,8,5,0,2,1,1
"E00034135",117,82,36,46,0,3,0,3,32,32,0,0,0,0
"E00034136",136,59,22,37,0,60,19,41,15,15,0,0,0,2
"E00034137",108,43,17,26,0,51,14,37,14,11,0,0,3,0
"E00034138",129,16,8,8,0,90,22,68,19,19,0,0,0,4
"E00034139",118,44,22,22,0,72,20,52,2,1,0,1,0,0
"E00034140",98,60,30,30,0,31,12,19,6,6,0,0,0,1
"E00034141",111,18,6,12,0,84,14,70,6,6,0,0,0,3
"E00034142",146,81,40,41,0,57,12,45,6,5,0,0,1,2
"E00034143",123,79,35,44,0,37,6,31,6,4,0,1,1,1
"E00034144",136,64,22,42,0,57,17,40,13,12,0,1,0,2
"E00034145",106,42,25,17,1,36,13,23,25,23,0,1,1,2
"E00034146",120,23,15,8,0,87,20,67,8,7,0,0,1,2
"E00034147",106,28,15,13,0,71,31,40,7,6,0,1,0,0
"E00034148",149,5,2,3,2,134,35,99,3,3,0,0,0,5
"E00034149",118,35,16,19,0,78,24,54,4,4,0,0,0,1
"E00034150",92,49,28,21,0,38,8,30,5,4,0,1,0,0
"E00034151",119,6,5,1,1,107,30,77,2,2,0,0,0,3
"E00034152",127,75,27,48,0,41,9,32,8,8,0,0,0,3
"E00034153",133,9,6,3,0,119,38,81,4,4,0,0,0,1
"E00034154",140,65,32,33,0,64,14,50,9,9,0,0,0,2
"E00034155",148,19,7,12,0,113,11,102,14,9,1,3,1,2
"E00034156",104,4,0,4,0,94,10,84,5,3,0,0,2,1
"E00034157",133,55,26,29,0,64,21,43,12,10,0,2,0,2
"E00034158",140,82,37,45,0,52,19,33,5,5,0,0,0,1
"E00034159",121,81,31,50,1,23,6,17,15,14,0,0,1,1
"E00034160",111,67,29,38,0,36,9,27,8,6,0,2,0,0
"E00034161",131,56,18,38,0,34,1,33,39,39,0,0,0,2
"E00034162",143,69,34,35,0,22,3,19,51,44,0,7,0,1
"E00034163",118,45,26,19,0,59,10,49,14,14,0,0,0,0
"E00034164",158,57,32,25,2,54,8,46,43,40,0,2,1,2
"E00034165",93,13,6,7,1,73,9,64,6,3,0,3,0,0
"E00034167",194,63,40,23,0,102,10,92,26,26,0,0,0,3
"E00034168",127,65,25,40,0,53,14,39,7,7,0,0,0,2
"E00034169",152,39,18,21,0,11,1,10,102,102,0,0,0,0
"E00034170",119,80,27,53,0,29,5,24,7,7,0,0,0,3
"E00034171",113,58,27,31,1,33,5,28,21,21,0,0,0,0
"E00034172",127,75,23,52,0,26,2,24,25,22,0,1,2,1
"E00034173",122,80,17,63,2,7,3,4,31,28,0,3,0,2
"E00034174",111,73,28,45,0,18,1,17,19,19,0,0,0,1
"E00034175",116,34,17,17,0,64,10,54,18,14,1,1,2,0
"E00034176",81,60,18,42,0,5,1,4,16,16,0,0,0,0
"E00034177",134,78,33,45,23,8,0,8,24,22,0,2,0,1
"E00034178",160,84,30,54,1,23,0,23,49,43,0,4,2,3
"E00034180",153,91,40,51,0,19,1,18,42,42,0,0,0,1
"E00034182",72,14,6,8,0,54,10,44,4,3,0,1,0,0
"E00034184",121,46,22,24,0,50,5,45,23,22,0,1,0,2
"E00034185",117,59,31,28,0,49,6,43,9,8,0,0,1,0
"E00034187",137,26,11,15,0,106,14,92,5,5,0,0,0,0
"E00034188",142,88,40,48,0,32,6,26,20,20,0,0,0,2
"E00034189",119,48,18,30,0,61,13,48,8,7,0,1,0,2
"E00034190",103,44,19,25,0,46,11,35,12,9,0,3,0,1
"E00034191",110,52,24,28,0,51,11,40,6,6,0,0,0,1
"E00034192",152,67,41,26,0,55,11,44,29,29,0,0,0,1
"E00034193",125,61,22,39,0,50,8,42,11,9,0,2,0,3
"E00034194",105,41,21,20,0,52,15,37,11,11,0,0,0,1
"E00034195",106,29,12,17,0,66,25,41,9,7,0,2,0,2
"E00034196",141,52,17,35,0,88,21,67,1,1,0,0,0,0
"E00034197",135,60,28,32,0,63,11,52,11,10,0,1,0,1
"E00034199",130,31,19,12,1,85,27,58,9,8,0,0,1,4
"E00034200",128,14,4,10,1,95,15,80,13,13,0,0,0,5
"E00034201",157,57,21,36,0,32,5,27,65,65,0,0,0,3
"E00034202",124,48,26,22,0,64,22,42,9,8,0,0,1,3
"E00034203",173,46,27,19,1,39,3,36,85,80,0,5,0,2
"E00034208",156,11,7,4,1,104,11,93,39,39,0,0,0,1
"E00034209",115,15,11,4,0,78,10,68,19,18,0,0,1,3
"E00034211",126,32,16,16,0,58,5,53,32,32,0,0,0,4
"E00034212",141,7,3,4,0,100,3,97,34,27,0,7,0,0
"E00034213",203,80,34,46,2,98,18,80,21,21,0,0,0,2
"E00034215",50,4,2,2,0,33,5,28,12,9,1,0,2,1
"E00034216",205,23,15,8,0,104,19,85,76,76,0,0,0,2
"E00034219",142,31,12,19,0,64,8,56,45,44,0,0,1,2
"E00034221",128,47,29,18,0,72,24,48,6,6,0,0,0,3
"E00034222",202,28,22,6,0,79,14,65,92,90,0,1,1,3
"E00034223",126,19,14,5,0,72,16,56,29,27,0,2,0,6
"E00034224",137,33,24,9,0,33,5,28,71,70,0,1,0,0
"E00034225",140,40,29,11,0,53,2,51,47,44,0,3,0,0
"E00034227",128,38,25,13,3,30,3,27,57,52,0,2,3,0
"E00034228",149,41,26,15,2,22,0,22,82,80,1,1,0,2
"E00034230",150,40,28,12,0,30,1,29,80,74,2,3,1,0
"E00034231",156,54,39,15,1,15,0,15,85,85,0,0,0,1
"E00034234",147,36,15,21,0,90,28,62,19,17,0,0,2,2
"E00034235",127,54,20,34,0,58,9,49,14,13,0,1,0,1
"E00034236",144,46,20,26,1,89,20,69,6,6,0,0,0,2
"E00034237",133,71,27,44,0,54,12,42,6,6,0,0,0,2
"E00034238",53,24,10,14,0,26,9,17,2,2,0,0,0,1
"E00034239",144,42,17,25,1,85,19,66,16,16,0,0,0,0
"E00034240",134,52,23,29,0,70,26,44,11,10,0,1,0,1
"E00034241",127,43,23,20,0,56,14,42,27,26,0,1,0,1
"E00034242",115,31,15,16,0,73,19,54,8,8,0,0,0,3
"E00034243",172,45,12,33,0,100,32,68,25,25,0,0,0,2
"E00034244",117,58,25,33,0,48,6,42,11,11,0,0,0,0
"E00034245",128,43,24,19,0,77,21,56,6,5,0,1,0,2
"E00034246",121,60,22,38,0,44,17,27,15,13,0,1,1,2
"E00034247",126,48,18,30,0,70,19,51,8,8,0,0,0,0
"E00034248",116,41,20,21,0,63,16,47,11,11,0,0,0,1
"E00034249",147,14,7,7,0,114,21,93,16,16,0,0,0,3
"E00034250",168,42,24,18,0,112,25,87,12,12,0,0,0,2
"E00034251",143,31,13,18,1,61,21,40,49,47,0,0,2,1
"E00034252",183,66,22,44,2,67,25,42,48,48,0,0,0,0
"E00034253",168,33,14,19,0,117,30,87,16,16,0,0,0,2
"E00034254",144,53,31,22,0,71,11,60,18,16,0,2,0,2
"E00034255",136,51,25,26,0,66,16,50,17,15,0,2,0,2
"E00034256",139,60,24,36,2,54,17,37,21,17,0,3,1,2
"E00034257",150,24,6,18,1,109,20,89,9,6,0,1,2,7
"E00034258",133,39,17,22,4,78,23,55,11,11,0,0,0,1
"E00034259",131,28,10,18,0,86,20,66,16,14,0,1,1,1
"E00034260",117,45,21,24,0,57,11,46,13,10,0,2,1,2
"E00034261",108,48,24,24,1,49,9,40,9,8,0,1,0,1
"E00034262",121,70,23,47,0,39,9,30,7,7,0,0,0,5
"E00034263",122,36,17,19,0,76,11,65,8,8,0,0,0,2
"E00034264",140,37,16,21,0,95,23,72,8,4,0,3,1,0
"E00034265",238,188,74,114,0,8,0,8,39,36,0,2,1,3
"E00034266",140,73,34,39,2,4,0,4,59,54,1,4,0,2
"E00034267",99,85,44,41,0,0,0,0,14,13,1,0,0,0
"E00034268",207,88,32,56,0,37,3,34,81,79,0,2,0,1
"E00034269",109,54,19,35,2,18,3,15,35,34,0,1,0,0
"E00034270",145,59,34,25,0,18,0,18,66,63,0,3,0,2
"E00034271",118,78,31,47,0,7,0,7,33,30,1,2,0,0
"E00034272",168,48,18,30,0,55,4,51,62,57,0,3,2,3
"E00034273",95,14,7,7,0,47,4,43,34,33,0,1,0,0
"E00034274",124,26,14,12,2,20,0,20,73,69,0,4,0,3
"E00034275",117,101,46,55,0,0,0,0,15,15,0,0,0,1
"E00034276",127,83,31,52,0,14,0,14,28,25,0,2,1,2
"E00034277",104,89,42,47,0,2,0,2,12,10,1,1,0,1
"E00034278",127,68,25,43,1,11,1,10,45,43,0,2,0,2
"E00034279",189,16,10,6,0,53,20,33,118,114,0,1,3,2
"E00034280",122,3,1,2,0,108,19,89,8,8,0,0,0,3
"E00034281",109,17,2,15,0,30,4,26,62,58,0,1,3,0
"E00034282",180,88,45,43,0,32,8,24,57,57,0,0,0,3
"E00034283",157,92,38,54,1,13,0,13,50,45,0,5,0,1
"E00034284",123,70,32,38,0,2,1,1,46,46,0,0,0,5
"E00034285",141,41,21,20,0,84,5,79,14,11,0,1,2,2
"E00034286",121,37,18,19,0,72,6,66,9,9,0,0,0,3
"E00034287",116,15,12,3,0,87,3,84,9,9,0,0,0,5
"E00034288",128,89,31,58,1,4,0,4,33,29,0,3,1,1
"E00034289",109,51,21,30,0,23,3,20,33,25,0,6,2,2
"E00034290",115,46,19,27,0,32,3,29,35,35,0,0,0,2
"E00034291",100,36,19,17,0,27,1,26,37,36,0,1,0,0
"E00034292",112,62,17,45,0,5,0,5,43,40,0,3,0,2
"E00034293",136,79,28,51,0,23,2,21,33,33,0,0,0,1
"E00034294",234,152,35,117,0,12,1,11,65,64,0,1,0,5
"E00034295",103,40,12,28,0,16,0,16,46,44,0,1,1,1
"E00034296",136,91,38,53,0,0,0,0,45,45,0,0,0,0
"E00034297",129,45,20,25,0,50,3,47,32,30,1,1,0,2
"E00034298",148,87,42,45,0,19,4,15,41,38,0,3,0,1
"E00034299",120,51,21,30,1,29,1,28,39,39,0,0,0,0
"E00034300",105,51,22,29,1,41,17,24,7,6,0,1,0,5
"E00034301",136,36,22,14,1,15,0,15,82,82,0,0,0,2
"E00034302",117,89,29,60,0,1,1,0,27,27,0,0,0,0
"E00034303",138,48,27,21,18,56,16,40,15,15,0,0,0,1
"E00034304",133,43,29,14,0,23,1,22,66,62,0,1,3,1
"E00034305",132,81,45,36,1,12,3,9,36,30,0,6,0,2
"E00034306",140,58,27,31,2,24,3,21,55,50,0,4,1,1
"E00034307",120,30,13,17,0,32,0,32,57,55,0,1,1,1
"E00034308",151,100,43,57,2,2,0,2,47,46,0,1,0,0
"E00034309",120,39,19,20,0,23,0,23,56,55,1,0,0,2
"E00034310",149,47,20,27,0,16,1,15,84,80,3,1,0,2
"E00034311",132,43,20,23,1,13,0,13,73,73,0,0,0,2
"E00034312",144,58,23,35,0,29,0,29,56,55,0,0,1,1
"E00034313",140,54,26,28,0,31,1,30,55,54,0,1,0,0
"E00034314",119,41,17,24,0,47,0,47,28,27,0,1,0,3
