"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E01006786",778,778,0,0,778,764,14,75,324,266,84,27,2,0,100,0,0,98.2005141388175,1.79948586118252,9.6401028277635,41.6452442159383,34.1902313624679,10.7969151670951,3.47043701799486,0.25706940874036,0
"E01006787",714,711,1,2,721,691,30,24,160,248,139,136,14,0,99.5798319327731,0.140056022408964,0.280112044817927,95.8391123439667,4.16088765603329,3.32871012482663,22.1914008321775,34.3966712898752,19.2787794729542,18.8626907073509,1.94174757281553,0
"E01006788",693,693,0,0,693,681,12,18,290,377,1,4,3,0,100,0,0,98.2683982683983,1.73160173160173,2.5974025974026,41.8470418470419,54.4011544011544,0.144300144300144,0.577200577200577,0.432900432900433,0
"E01006790",842,842,0,0,842,801,41,17,88,573,132,25,7,0,100,0,0,95.1306413301663,4.86935866983373,2.01900237529691,10.4513064133017,68.0522565320665,15.6769596199525,2.96912114014252,0.831353919239905,0
"E01006791",895,893,1,1,898,873,25,15,262,316,233,55,17,0,99.7765363128492,0.111731843575419,0.111731843575419,97.2160356347439,2.78396436525613,1.67037861915367,29.1759465478842,35.1893095768374,25.9465478841871,6.12472160356347,1.89309576837416,0
"E01006792",592,592,0,0,592,557,35,222,284,14,67,4,1,0,100,0,0,94.0878378378378,5.91216216216216,37.5,47.972972972973,2.36486486486486,11.3175675675676,0.675675675675676,0.168918918918919,0
"E01006793",790,790,0,0,790,759,31,168,157,87,371,7,0,0,100,0,0,96.0759493670886,3.92405063291139,21.2658227848101,19.873417721519,11.0126582278481,46.9620253164557,0.886075949367089,0,0
"E01006794",737,737,0,0,737,711,26,221,227,162,96,22,9,0,100,0,0,96.472184531886,3.52781546811398,29.9864314789688,30.8005427408412,21.9810040705563,13.0257801899593,2.98507462686567,1.22116689280868,0
"E01006795",649,649,0,0,649,628,21,90,359,102,61,18,19,0,100,0,0,96.7642526964561,3.23574730354391,13.8674884437596,55.3158705701079,15.7164869029276,9.39907550077042,2.77349768875193,2.92758089368259,0
"E01006796",590,590,0,0,590,581,9,418,141,13,17,1,0,0,100,0,0,98.4745762711864,1.52542372881356,70.8474576271186,23.8983050847458,2.20338983050847,2.88135593220339,0.169491525423729,0,0
"E01006797",722,722,0,0,722,707,15,14,270,300,105,22,11,0,100,0,0,97.9224376731302,2.07756232686981,1.93905817174515,37.3961218836565,41.5512465373961,14.5429362880886,3.04709141274238,1.52354570637119,0
"E01006798",621,621,0,0,621,609,12,152,340,55,74,0,0,0,100,0,0,98.0676328502416,1.93236714975845,24.4766505636071,54.7504025764895,8.85668276972625,11.9162640901771,0,0,0
"E01006799",1205,1205,0,0,1205,1145,60,58,161,302,653,19,12,0,100,0,0,95.0207468879668,4.9792531120332,4.81327800829876,13.3609958506224,25.0622406639004,54.1908713692946,1.57676348547718,0.995850622406639,0
"E01006800",693,693,0,0,693,679,14,164,434,13,80,1,1,0,100,0,0,97.979797979798,2.02020202020202,23.6652236652237,62.6262626262626,1.87590187590188,11.5440115440115,0.144300144300144,0.144300144300144,0
"E01006801",625,625,0,0,625,609,16,61,529,24,11,0,0,0,100,0,0,97.44,2.56,9.76,84.64,3.84,1.76,0,0,0
"E01032505",585,585,0,0,585,563,22,198,89,285,7,2,4,0,100,0,0,96.2393162393162,3.76068376068376,33.8461538461538,15.2136752136752,48.7179487179487,1.1965811965812,0.341880341880342,0.683760683760684,0
"E01032506",682,679,1,2,689,656,33,10,16,573,44,28,17,1,99.5601173020528,0.146627565982405,0.293255131964809,95.2104499274311,4.78955007256894,1.45137880986938,2.322206095791,83.1640058055152,6.38606676342525,4.06386066763425,2.46734397677794,0.145137880986938
"E01032507",711,711,0,0,711,666,45,4,23,600,19,23,42,0,100,0,0,93.6708860759494,6.32911392405063,0.562587904360056,3.23488045007032,84.3881856540084,2.67229254571027,3.23488045007032,5.90717299578059,0
"E01032508",913,913,0,0,913,847,66,28,226,401,123,82,53,0,100,0,0,92.7710843373494,7.2289156626506,3.06681270536692,24.7535596933187,43.921139101862,13.4720700985761,8.98138006571742,5.80503833515882,0
"E01032509",694,694,0,0,694,665,29,11,107,563,10,2,1,0,100,0,0,95.821325648415,4.17867435158501,1.5850144092219,15.4178674351585,81.1239193083573,1.44092219020173,0.288184438040346,0.144092219020173,0
"E01032510",796,796,0,0,796,776,20,54,216,417,104,2,3,0,100,0,0,97.4874371859297,2.51256281407035,6.78391959798995,27.1356783919598,52.3869346733668,13.0653266331658,0.251256281407035,0.376884422110553,0
"E01032511",625,625,0,0,625,616,9,53,461,75,32,4,0,0,100,0,0,98.56,1.44,8.48,73.76,12,5.12,0.64,0,0
"E01033747",519,519,0,0,519,496,23,17,106,226,116,32,22,0,100,0,0,95.5684007707129,4.43159922928709,3.27552986512524,20.4238921001927,43.5452793834297,22.3506743737958,6.16570327552987,4.23892100192678,0
"E01033748",829,829,0,0,829,772,57,5,10,92,717,5,0,0,100,0,0,93.124246079614,6.87575392038601,0.60313630880579,1.20627261761158,11.0977080820265,86.4897466827503,0.60313630880579,0,0
"E01033749",546,539,0,7,1066,1039,27,7,5,59,962,30,3,0,98.7179487179487,0,1.28205128205128,97.4671669793621,2.5328330206379,0.656660412757974,0.469043151969981,5.53470919324578,90.2439024390244,2.81425891181989,0.281425891181989,0
"E01033750",990,990,0,0,990,905,85,2,7,32,943,2,4,0,100,0,0,91.4141414141414,8.58585858585858,0.202020202020202,0.707070707070707,3.23232323232323,95.2525252525253,0.202020202020202,0.404040404040404,0
"E01033751",640,640,0,0,640,603,37,14,48,65,458,36,11,8,100,0,0,94.21875,5.78125,2.1875,7.5,10.15625,71.5625,5.625,1.71875,1.25
"E01033752",903,899,1,3,910,790,120,4,2,3,752,41,106,2,99.5570321151717,0.110741971207087,0.332225913621262,86.8131868131868,13.1868131868132,0.43956043956044,0.21978021978022,0.32967032967033,82.6373626373626,4.50549450549451,11.6483516483516,0.21978021978022
"E01033753",753,750,2,1,757,714,43,0,2,7,734,2,12,0,99.601593625498,0.265604249667995,0.132802124833997,94.3196829590489,5.68031704095112,0,0.264200792602378,0.924702774108322,96.9616908850727,0.264200792602378,1.58520475561427,0
"E01033754",1024,1022,2,0,1026,838,188,21,131,46,788,36,4,0,99.8046875,0.1953125,0,81.6764132553606,18.3235867446394,2.04678362573099,12.7680311890838,4.48343079922027,76.8031189083821,3.50877192982456,0.389863547758285,0
"E01033755",749,749,0,0,749,675,74,2,0,6,702,23,16,0,100,0,0,90.1201602136182,9.87983978638184,0.267022696929239,0,0.801068090787717,93.7249666221629,3.07076101468625,2.13618157543391,0
"E01033756",933,932,1,0,934,733,201,2,6,12,786,28,100,0,99.89281886388,0.107181136120043,0,78.4796573875803,21.5203426124197,0.214132762312634,0.642398286937901,1.2847965738758,84.1541755888651,2.99785867237687,10.7066381156317,0
"E01033757",640,630,0,10,777,715,62,7,14,61,555,134,5,1,98.4375,0,1.5625,92.020592020592,7.97940797940798,0.900900900900901,1.8018018018018,7.85070785070785,71.4285714285714,17.2458172458172,0.643500643500644,0.128700128700129
"E01033758",536,530,1,5,562,475,87,10,32,22,441,18,38,1,98.8805970149254,0.186567164179104,0.932835820895522,84.5195729537367,15.4804270462633,1.77935943060498,5.69395017793594,3.91459074733096,78.4697508896797,3.20284697508897,6.76156583629893,0.177935943060498
"E01033759",486,486,0,0,486,480,6,18,156,284,26,2,0,0,100,0,0,98.7654320987654,1.23456790123457,3.7037037037037,32.0987654320988,58.4362139917695,5.34979423868313,0.411522633744856,0,0
"E01033760",575,574,1,0,576,529,47,3,5,3,453,53,59,0,99.8260869565217,0.173913043478261,0,91.8402777777778,8.15972222222222,0.520833333333333,0.868055555555556,0.520833333333333,78.6458333333333,9.20138888888889,10.2430555555556,0
"E01033761",909,906,1,2,920,832,88,5,8,19,798,46,44,0,99.6699669966997,0.11001100110011,0.22002200220022,90.4347826086957,9.56521739130435,0.543478260869565,0.869565217391304,2.06521739130435,86.7391304347826,5,4.78260869565217,0
"E01033762",467,466,1,0,468,456,12,3,11,7,409,24,14,0,99.7858672376874,0.214132762312634,0,97.4358974358974,2.56410256410256,0.641025641025641,2.35042735042735,1.4957264957265,87.3931623931624,5.12820512820513,2.99145299145299,0
"E01033763",851,849,0,2,856,820,36,24,114,267,321,126,4,0,99.764982373678,0,0.235017626321974,95.7943925233645,4.20560747663551,2.80373831775701,13.3177570093458,31.1915887850467,37.5,14.7196261682243,0.467289719626168,0
"E01033764",1210,1209,0,1,1212,1172,40,68,294,389,450,6,5,0,99.9173553719008,0,0.0826446280991736,96.6996699669967,3.3003300330033,5.61056105610561,24.2574257425743,32.0957095709571,37.1287128712871,0.495049504950495,0.412541254125412,0
"E01033765",715,715,0,0,715,659,56,29,304,196,185,0,1,0,100,0,0,92.1678321678322,7.83216783216783,4.05594405594406,42.5174825174825,27.4125874125874,25.8741258741259,0,0.13986013986014,0
"E01033766",442,440,2,0,444,424,20,0,15,405,4,16,4,0,99.5475113122172,0.452488687782805,0,95.4954954954955,4.5045045045045,0,3.37837837837838,91.2162162162162,0.900900900900901,3.6036036036036,0.900900900900901,0
"E01033767",595,595,0,0,595,562,33,19,27,491,55,1,2,0,100,0,0,94.453781512605,5.54621848739496,3.19327731092437,4.53781512605042,82.5210084033613,9.2436974789916,0.168067226890756,0.336134453781513,0
"E01033768",834,815,5,14,889,835,54,5,10,85,323,465,1,0,97.7218225419664,0.599520383693046,1.67865707434053,93.92575928009,6.07424071991001,0.562429696287964,1.12485939257593,9.56130483689539,36.3329583802025,52.3059617547806,0.112485939257593,0
