"GeographyCode","QS416EW0001","QS416EW0002","QS416EW0003","QS416EW0004","QS416EW0005","QS416EW0006","QS416EW0007"
"E00165720",128,40,60,19,6,3,128
"E00165721",54,9,19,23,3,0,74
"E00165722",167,88,61,16,2,0,99
"E00165723",85,6,50,20,4,5,123
"E00165724",166,59,88,13,6,0,132
"E00165725",75,19,30,23,2,1,86
"E00165726",210,114,78,17,1,0,115
"E00165727",85,39,38,8,0,0,54
"E00165729",143,32,72,29,7,3,163
"E00165730",176,15,65,73,18,5,285
"E00165731",108,46,44,14,2,2,86
"E00165758",66,11,31,20,3,1,85
"E00165759",93,34,33,20,6,0,91
"E00165760",137,93,35,6,3,0,56
"E00165762",163,39,82,36,5,1,173
"E00165763",119,70,39,8,2,0,61
"E00176596",136,69,55,12,0,0,79
"E00176597",136,93,37,5,1,0,50
"E00176598",93,16,43,29,3,2,118
"E00176599",90,47,35,7,1,0,52
"E00176600",112,33,64,14,1,0,95
"E00176601",138,11,68,50,8,1,196
"E00176602",77,60,14,2,1,0,21
"E00176603",113,19,73,20,1,0,116
"E00176604",99,24,56,19,0,0,94
"E00176605",124,20,79,23,2,0,131
"E00176606",118,20,81,16,1,0,116
"E00176607",104,31,54,18,1,0,93
"E00176608",135,34,80,20,1,0,123
"E00176609",144,99,41,4,0,0,49
"E00176610",176,127,38,9,2,0,62
"E00176611",52,20,20,7,4,1,50
"E00176612",108,47,46,11,4,0,80
"E00176613",93,42,40,6,5,0,67
"E00176614",136,52,49,23,7,5,137
"E00176615",222,156,55,10,0,1,80
"E00176616",108,86,17,4,1,0,28
"E00176617",817,656,149,7,1,4,188
"E00176618",89,64,18,5,2,0,34
"E00176619",128,65,52,9,2,0,76
"E00176620",134,70,53,10,1,0,76
"E00176621",88,34,46,5,3,0,65
"E00176622",102,16,60,22,4,0,116
"E00176623",63,21,36,6,0,0,48
"E00176624",109,80,25,3,1,0,34
"E00176625",114,81,29,4,0,0,37
"E00176626",156,61,74,20,1,0,117
"E00176627",112,74,34,4,0,0,42
"E00176628",121,73,40,8,0,0,56
"E00176629",125,81,39,5,0,0,49
"E00176630",130,28,62,31,7,2,153
"E00176631",85,33,36,14,2,0,70
"E00176632",95,20,46,26,2,1,109
"E00176633",80,55,19,5,1,0,32
"E00176634",326,264,53,8,0,1,79
"E00176635",127,89,33,5,0,0,43
"E00176636",123,112,9,2,0,0,13
"E00176637",92,60,29,3,0,0,35
"E00176638",138,44,83,9,2,0,107
"E00176639",82,71,9,1,0,1,15
"E00176640",175,99,63,13,0,0,89
"E00176641",79,63,16,0,0,0,16
"E00176642",180,96,73,11,0,0,95
"E00176643",130,56,67,7,0,0,81
"E00176644",115,76,36,3,0,0,42
"E00176645",116,71,41,4,0,0,49
"E00176646",117,97,19,1,0,0,21
"E00176647",129,94,26,7,0,2,52
"E00176648",190,72,82,28,8,0,162
"E00176649",115,79,29,7,0,0,43
"E00176650",124,85,33,5,1,0,46
"E00176651",108,55,38,15,0,0,68
"E00176652",136,110,24,2,0,0,28
"E00176653",243,140,91,12,0,0,115
"E00176654",125,19,72,31,3,0,143
"E00176655",117,99,18,0,0,0,18
"E00176656",135,20,90,24,1,0,141
"E00176657",138,117,18,2,1,0,25
"E00176658",125,103,17,4,0,1,29
"E00176659",117,83,29,5,0,0,39
"E00176660",110,46,53,10,1,0,76
"E00176661",61,47,11,2,0,1,19
"E00176662",122,15,60,40,6,1,162
"E00176663",138,64,59,9,6,0,95
"E00176664",92,37,39,11,3,2,80
"E00176665",211,161,42,8,0,0,58
"E00176666",90,31,39,18,1,1,84
"E00176667",188,37,88,59,4,0,218
"E00176668",208,61,108,30,7,2,197
"E00176669",111,46,45,15,5,0,90
"E00176670",149,53,81,14,1,0,112
"E00176671",159,78,71,9,1,0,92
"E00176672",92,40,47,5,0,0,57
"E00176673",115,58,48,8,1,0,67
"E00176674",116,64,48,3,0,1,58
"E00176675",248,130,104,14,0,0,132
"E00176676",117,84,31,2,0,0,35
"E00176677",127,22,64,33,7,1,157
"E00176678",126,26,64,31,3,2,143
"E00176679",160,94,53,13,0,0,79
"E00176680",171,73,80,17,1,0,117
"E00176681",119,59,48,11,1,0,73
"E00176682",132,62,59,10,1,0,82
"E00176683",119,64,45,9,1,0,66
"E00176684",134,67,54,12,0,1,82
"E00176685",116,85,27,3,1,0,36
"E00176686",127,91,35,0,1,0,38
"E00176687",135,105,28,2,0,0,32
"E00176688",138,116,19,2,0,1,29
"E00176689",60,48,11,1,0,0,13
"E00176690",100,85,13,1,0,1,19
"E00176691",91,73,13,4,0,1,25
"E00176692",132,86,38,8,0,0,54
"E00176693",84,65,15,2,0,2,29
"E00176694",121,80,34,7,0,0,48
"E00176695",108,66,31,10,0,1,55
"E00176696",177,81,67,23,6,0,131
"E00176697",128,45,59,20,3,1,112
"E00176698",45,35,6,1,3,0,17
"E00176699",126,87,28,8,2,1,55
"E00176700",117,75,37,5,0,0,47
"E00176701",146,39,86,21,0,0,128
"E00176702",77,20,37,14,4,2,85
"E00176703",112,5,62,41,3,1,157
"E00176704",107,59,43,5,0,0,53
"E00176705",79,38,35,5,1,0,48
"E00176706",131,23,69,34,5,0,152
"E00176707",108,55,43,9,1,0,64
"E00176708",89,61,27,1,0,0,29
"E00176709",158,134,20,3,0,1,30
"E00176710",152,124,21,6,1,0,36
"E00176711",121,92,24,4,1,0,35
"E00176712",58,47,8,2,1,0,15
"E00176713",48,33,12,3,0,0,18
"E00176714",88,53,28,7,0,0,42
"E00176715",83,64,14,5,0,0,24
"E00176716",108,19,60,27,2,0,120
"E00176717",92,75,16,1,0,0,18
"E00176718",93,63,29,1,0,0,31
"E00176719",122,24,72,26,0,0,124
"E00176720",122,20,61,39,2,0,145
"E00176721",126,15,80,26,0,5,161
"E00176722",118,3,59,50,5,1,178
"E00176723",110,13,35,43,15,4,182
"E00176724",81,36,35,8,2,0,57
"E00176725",111,31,59,16,5,0,106
"E00176726",130,82,38,7,3,0,61
"E00176727",151,88,59,3,1,0,68
"E00176728",84,39,33,9,2,1,61
"E00176729",108,44,44,16,3,1,89
"E00176730",89,41,39,7,0,2,63
"E00176731",73,57,15,1,0,0,17
"E00176732",145,94,48,2,1,0,55
"E00176733",127,102,21,4,0,0,29
"E00176734",62,30,23,7,1,1,46
"E00176735",127,89,32,4,0,2,52
"E00176736",123,72,36,12,0,3,81
"E00176737",114,88,24,1,1,0,29
"E00176738",62,49,12,1,0,0,14
"E00176739",124,70,43,10,0,1,69
"E00176740",118,106,10,2,0,0,14
"E00176741",116,76,37,3,0,0,43
"E00176742",103,37,51,13,2,0,83
"E00176743",113,43,52,17,1,0,89
"E00176744",54,38,12,3,1,0,21
"E00176745",111,29,63,18,1,0,102
"E00176746",330,187,123,17,2,1,178
"E00176747",52,32,17,3,0,0,23
"E00176748",113,57,37,17,2,0,77
"E00176749",157,68,69,19,1,0,110
"E00176750",119,54,47,17,0,1,85
"E00176751",119,24,77,17,0,1,115
"E00176752",151,90,52,6,2,1,74
"E00176753",95,57,35,2,0,1,43
"E00176754",148,104,33,9,2,0,57
"E00176755",135,60,57,14,2,2,100
"E00176756",136,75,50,11,0,0,72
"E00176757",135,55,70,9,1,0,91
"E00176758",55,45,8,2,0,0,12
"E00176759",104,72,25,6,0,1,41
"E00176760",78,40,32,5,0,1,49
"E00176761",102,34,49,16,3,0,90
"E00176762",94,60,29,5,0,0,39
"E00176763",40,24,12,4,0,0,20
"E00176764",116,59,47,9,1,0,68
"E00176765",108,64,38,6,0,0,50
"E00176766",118,67,49,2,0,0,53
"E00176767",94,57,26,11,0,0,48
"E00176768",179,98,59,19,3,0,106
"E00176769",111,69,36,5,0,1,52
"E00176770",57,15,29,11,2,0,57
"E00176771",44,7,11,22,2,2,73
"E00176772",98,7,33,45,8,5,170
"E00176773",107,35,59,13,0,0,85
"E00176774",53,34,13,6,0,0,25
