"GeographyCode","QS202EW0001","QS202EW0002","QS202EW0003","QS202EW0004","QS202EW0005","QS202EW0006"
"E00176736",123,46,57,1,5,14
"E00176737",114,53,41,0,3,17
"E00176738",62,36,20,4,0,2
"E00176739",124,42,53,0,12,17
"E00176740",118,86,23,1,1,7
"E00176741",116,55,52,3,6,0
"E00176742",103,44,53,3,1,2
"E00176743",113,38,67,4,1,3
"E00176744",54,13,35,0,3,3
"E00176745",111,33,70,3,5,0
"E00176746",330,198,114,6,9,3
"E00176747",52,14,37,0,1,0
"E00176748",113,49,50,0,5,9
"E00176749",157,83,55,0,13,6
"E00176750",119,54,62,1,1,1
"E00176751",119,52,61,0,5,1
"E00176752",151,71,74,2,2,2
"E00176753",95,31,63,0,1,0
"E00176754",148,95,47,3,3,0
"E00176755",135,61,70,0,4,0
"E00176756",136,73,53,1,7,2
"E00176757",135,83,37,1,13,1
"E00176758",55,32,20,0,1,2
"E00176759",104,32,68,2,2,0
"E00176760",78,27,50,1,0,0
"E00176761",102,32,65,0,4,1
"E00176762",94,35,53,2,4,0
"E00176763",40,7,32,0,1,0
"E00176764",116,38,73,4,1,0
"E00176765",108,40,61,2,2,3
"E00176766",118,70,31,1,8,8
"E00176767",94,29,63,0,2,0
"E00176768",179,79,97,1,2,0
"E00176769",111,63,36,1,5,6
"E00176770",57,12,43,1,1,0
"E00176771",44,8,34,0,2,0
"E00176772",98,20,72,1,5,0
"E00176773",107,68,34,0,3,2
"E00176774",53,25,27,1,0,0
