"GeographyCode","QS208EW0001","QS208EW0002","QS208EW0003","QS208EW0004","QS208EW0005","QS208EW0006","QS208EW0007","QS208EW0008","QS208EW0009","QS208EW0010"
"E00034142",388,335,1,0,0,0,0,0,40,12
"E00034143",312,264,0,0,0,1,3,0,20,24
"E00034144",361,292,0,0,0,4,0,0,45,20
"E00034145",250,190,2,0,0,2,0,1,40,15
"E00034146",310,227,0,0,0,0,0,0,61,22
"E00034147",247,172,0,3,0,1,0,0,59,12
"E00034148",409,315,0,0,0,3,0,1,73,17
"E00034149",280,223,0,0,0,0,0,0,32,25
"E00034150",208,170,0,0,0,0,0,0,27,11
"E00034151",305,251,0,0,0,1,0,1,28,24
"E00034152",298,252,0,0,0,0,0,0,32,14
"E00034153",312,221,0,0,0,2,0,0,59,30
"E00034154",341,279,0,0,0,0,0,3,38,21
"E00034155",398,287,0,0,0,11,0,0,81,19
"E00034156",271,191,0,0,1,0,0,0,57,22
"E00034157",293,213,1,0,0,0,0,0,51,28
"E00034158",335,254,1,0,0,0,0,0,52,28
"E00034159",289,219,1,0,0,0,0,0,52,17
"E00034160",267,196,0,0,1,5,0,1,51,13
"E00034161",264,211,0,4,1,0,0,0,33,15
"E00034162",369,249,0,0,0,1,6,0,93,20
"E00034163",253,198,0,0,0,0,2,0,33,20
"E00034164",338,256,1,0,1,1,0,2,59,18
"E00034165",263,204,0,0,0,7,0,0,42,10
"E00034167",394,312,5,0,0,0,0,0,50,27
"E00034168",331,293,0,0,0,0,0,0,25,13
"E00034169",287,192,0,0,0,2,0,0,66,27
"E00034170",304,234,0,0,0,0,0,0,47,23
"E00034171",244,199,2,1,0,0,0,0,26,16
"E00034172",290,209,2,0,0,4,0,0,58,17
"E00034173",243,181,0,0,0,5,0,0,46,11
"E00034174",251,197,5,0,0,1,0,0,37,11
"E00034175",248,202,1,3,0,0,0,0,30,12
"E00034176",162,118,0,0,0,0,0,1,40,3
"E00034177",267,195,2,0,0,3,0,0,57,10
"E00034178",295,222,0,0,4,1,0,0,48,20
"E00034180",360,256,1,0,2,0,0,1,71,29
"E00034182",133,106,0,2,0,0,0,1,18,6
"E00034184",252,167,2,0,1,0,0,2,60,20
"E00034185",238,198,0,0,0,0,0,0,25,15
"E00034187",221,153,4,0,0,17,0,1,39,7
"E00034188",335,263,0,0,0,0,0,1,49,22
"E00034189",276,214,0,0,0,0,0,0,50,12
"E00034190",257,205,0,0,0,0,0,0,39,13
"E00034191",239,191,0,0,0,4,0,1,23,20
"E00034192",352,268,0,0,0,0,0,0,59,25
"E00034193",283,227,1,0,4,0,0,1,37,13
"E00034194",246,188,0,0,0,2,0,0,42,14
"E00034195",236,170,0,6,0,0,2,1,41,16
"E00034196",337,273,1,0,1,0,0,0,51,11
"E00034197",317,237,2,0,0,0,0,1,52,25
"E00034199",322,198,0,0,0,37,4,4,64,15
"E00034200",531,257,5,3,1,35,3,2,196,29
"E00034201",262,137,6,2,0,43,0,0,56,18
"E00034202",287,233,0,0,0,12,0,1,24,17
"E00034203",395,227,2,6,0,38,0,1,95,26
"E00034208",267,160,9,0,1,18,0,0,63,16
"E00034209",168,100,3,0,0,25,0,1,28,11
"E00034211",243,176,4,2,0,18,1,0,29,13
"E00034212",253,161,3,2,0,23,1,0,34,29
"E00034213",439,302,14,20,0,33,0,1,32,37
"E00034215",136,87,0,2,0,7,0,1,31,8
"E00034216",451,256,1,6,1,95,0,1,69,22
"E00034219",279,179,0,0,0,49,0,2,40,9
"E00034221",283,219,0,0,0,0,0,1,34,29
"E00034222",350,206,3,8,1,15,0,3,90,24
"E00034223",237,157,1,1,1,26,4,0,30,17
"E00034224",383,221,2,8,0,20,0,1,103,28
"E00034225",323,187,0,7,1,6,0,0,102,20
"E00034227",360,218,3,3,1,10,1,1,104,19
"E00034228",400,212,7,19,0,25,0,0,119,18
"E00034230",423,213,2,20,3,26,3,1,130,25
"E00034231",358,213,0,5,1,24,0,1,95,19
"E00034234",359,277,1,0,0,0,0,0,68,13
"E00034235",339,239,0,0,4,0,0,1,69,26
"E00034236",286,222,0,0,0,4,0,0,40,20
"E00034237",310,254,0,0,0,0,0,1,41,14
"E00034238",140,111,0,0,0,4,0,0,21,4
"E00034239",349,263,3,0,0,0,0,0,63,20
"E00034240",286,237,1,0,0,1,0,0,37,10
"E00034241",293,217,0,0,0,3,0,1,43,29
"E00034242",277,218,0,0,0,0,0,0,35,24
"E00034243",431,287,0,0,2,7,0,1,105,29
"E00034244",321,251,0,0,0,9,0,0,43,18
"E00034245",297,214,0,0,0,3,0,1,68,11
"E00034246",284,190,4,0,0,0,0,3,67,20
"E00034247",255,203,0,0,0,0,0,0,37,15
"E00034248",205,158,0,0,1,0,0,1,29,16
"E00034249",289,203,0,0,0,7,0,0,59,20
"E00034250",388,281,0,0,1,0,0,0,80,26
"E00034251",277,223,1,0,0,0,0,1,33,19
"E00034252",447,320,0,1,0,9,0,2,96,19
"E00034253",429,312,1,0,0,4,0,1,63,48
"E00034254",323,241,2,0,0,0,0,0,64,16
"E00034255",337,242,1,0,0,1,0,0,73,20
"E00034256",336,272,1,0,0,0,0,1,54,8
"E00034257",298,218,0,0,0,5,0,0,46,29
"E00034258",340,259,0,0,0,1,0,0,63,17
"E00034259",316,232,0,0,0,1,0,1,63,19
"E00034260",266,204,0,0,0,0,0,1,45,16
"E00034261",291,217,0,0,1,0,0,4,53,16
"E00034262",295,247,0,0,0,0,0,1,35,12
"E00034263",230,190,0,0,0,0,0,1,27,12
"E00034264",315,226,0,0,0,3,0,2,68,16
"E00034265",549,438,0,0,0,1,0,2,64,44
"E00034266",311,240,2,0,0,0,0,1,49,19
"E00034267",269,204,1,2,1,0,0,1,44,16
"E00034268",462,345,3,0,0,2,0,0,82,30
"E00034269",204,147,1,0,0,0,0,1,44,11
"E00034270",357,241,2,1,1,15,0,1,73,23
"E00034271",301,218,0,0,0,7,0,0,66,10
"E00034272",329,204,1,0,1,28,0,0,66,29
"E00034273",158,109,0,0,1,2,0,0,37,9
"E00034274",216,109,2,2,0,25,0,0,49,29
"E00034275",295,240,0,0,0,6,0,0,28,21
"E00034276",310,234,1,0,3,2,1,0,51,18
"E00034277",247,213,0,0,1,2,0,0,24,7
"E00034278",335,221,1,0,0,13,0,0,78,22
"E00034279",305,195,2,2,0,10,1,0,73,22
"E00034280",187,139,2,0,0,9,0,1,24,12
"E00034281",170,102,1,1,0,8,0,1,45,12
"E00034282",419,310,4,1,0,5,0,0,64,35
"E00034283",387,287,0,0,0,7,0,3,59,31
"E00034284",289,224,1,1,0,21,0,0,25,17
"E00034285",313,260,0,0,0,0,0,1,37,15
"E00034286",325,251,0,0,0,7,0,0,46,21
"E00034287",279,197,0,3,0,8,0,2,52,17
"E00034288",304,243,0,0,0,2,0,1,47,11
"E00034289",226,159,4,1,0,4,0,0,31,27
"E00034290",298,231,3,1,0,6,0,0,49,8
"E00034291",221,167,0,0,0,10,0,0,35,9
"E00034292",268,185,3,0,0,6,0,0,56,18
"E00034293",267,205,1,0,0,2,0,0,44,15
"E00034294",567,435,1,0,0,4,0,1,100,26
"E00034295",228,154,2,5,0,5,0,0,49,13
"E00034296",321,247,0,5,0,2,0,0,52,15
"E00034297",288,195,1,1,0,3,0,1,67,20
"E00034298",323,230,4,0,0,6,0,1,65,17
"E00034299",253,180,0,3,0,6,0,3,55,6
"E00034300",244,198,0,0,0,0,0,0,30,16
"E00034301",266,182,0,1,0,13,0,1,58,11
"E00034302",289,226,0,0,0,3,0,0,49,11
"E00034303",259,200,0,3,0,0,0,1,32,23
"E00034304",259,165,1,0,0,4,1,0,78,10
"E00034305",285,227,0,0,0,3,0,0,38,17
"E00034306",315,198,0,0,0,12,0,0,90,15
"E00034307",244,160,5,0,0,10,0,0,48,21
"E00034308",353,256,0,1,0,0,0,0,71,25
"E00034309",292,205,1,0,0,4,0,1,35,46
"E00034310",337,237,2,0,0,32,0,2,56,8
"E00034311",298,218,0,3,0,14,0,0,53,10
"E00034312",302,201,1,3,0,0,0,2,72,23
"E00034313",332,254,0,0,0,3,0,1,59,15
"E00034314",259,189,4,4,0,0,0,1,43,18
"E00034315",228,182,0,0,0,0,0,2,24,20
"E00034316",273,204,0,0,2,0,0,0,47,20
"E00034317",391,265,0,0,0,12,0,3,81,30
"E00034318",285,207,0,0,0,0,0,0,56,22
"E00034319",310,205,0,0,1,6,0,0,71,27
"E00034320",180,127,0,0,0,1,0,0,31,21
"E00034321",109,77,0,0,0,1,0,0,24,7
"E00034322",288,235,0,0,0,0,0,0,33,20
"E00034323",298,248,1,0,0,2,0,0,28,19
"E00034324",296,249,0,0,0,0,0,0,31,16
"E00034325",275,217,0,1,0,1,0,0,39,17
"E00034326",256,213,0,3,0,0,0,0,30,10
"E00034327",272,207,0,4,1,4,0,0,41,15
"E00034328",336,272,1,4,0,0,0,0,39,20
"E00034329",244,200,1,0,1,0,0,0,29,13
"E00034330",231,170,1,0,0,0,0,0,40,20
"E00034331",271,213,0,0,1,0,0,0,38,19
"E00034332",324,246,4,0,0,4,0,0,44,26
"E00034333",300,226,0,3,0,0,0,0,44,27
"E00034334",207,170,0,0,0,1,0,0,22,14
"E00034335",254,208,0,1,0,4,0,2,32,7
"E00034336",228,193,0,0,0,0,0,0,22,13
"E00034337",350,254,0,2,2,5,0,0,61,26
"E00034338",273,228,1,0,0,0,0,0,32,12
"E00034339",302,245,3,0,0,0,3,0,36,15
"E00034340",230,206,0,1,0,0,0,0,16,7
"E00034341",342,282,0,3,0,8,0,1,38,10
"E00034342",224,191,0,0,0,4,0,2,19,8
"E00034343",258,196,0,0,0,0,0,1,47,14
"E00034344",277,201,4,0,3,4,0,0,49,16
"E00034345",232,154,6,9,0,10,0,0,43,10
"E00034346",111,83,0,0,0,0,0,0,13,15
"E00034347",230,171,0,0,0,2,0,1,33,23
"E00034348",246,205,0,0,0,2,0,1,25,13
"E00034349",301,256,0,0,0,2,0,2,24,17
"E00034350",252,200,0,0,0,0,0,1,18,33
"E00034351",332,244,0,4,0,27,0,0,43,14
"E00034352",268,240,2,0,0,0,0,0,14,12
"E00034353",277,255,0,0,0,0,0,0,11,11
"E00034354",258,190,0,0,0,6,0,0,40,22
"E00034355",322,267,0,0,0,0,2,2,32,19
"E00034356",136,101,0,0,0,0,0,0,15,20
"E00034358",362,287,2,0,0,1,0,1,54,17
"E00034359",253,204,0,0,0,0,0,1,31,17
"E00034360",177,124,0,3,0,9,0,1,31,9
"E00034361",198,168,0,0,0,0,0,0,10,20
"E00034362",225,197,1,0,0,1,0,0,13,13
"E00034363",263,217,1,0,0,2,0,0,21,22
"E00034364",216,163,0,0,0,8,0,0,29,16
"E00034365",308,252,0,0,0,0,0,0,46,10
"E00034366",345,275,0,0,0,2,0,1,48,19
"E00034368",271,174,4,13,0,10,0,0,53,17
"E00034369",255,195,1,1,0,7,0,0,44,7
"E00034371",246,204,0,0,0,0,0,0,19,23
"E00034372",274,220,4,1,0,0,0,0,16,33
"E00034373",204,153,0,0,0,4,0,0,23,24
"E00034374",265,229,0,0,0,10,0,0,9,17
"E00034375",424,351,0,0,0,0,0,0,52,21
"E00034376",341,253,0,3,0,0,0,0,66,19
"E00034377",322,275,2,0,0,1,0,0,33,11
"E00034378",324,247,3,1,0,1,0,1,54,17
"E00034379",348,269,2,0,0,0,0,4,59,14
"E00034380",335,276,0,0,2,0,0,1,39,17
"E00034381",570,464,0,0,0,1,0,0,74,31
"E00034382",358,282,0,1,0,5,1,2,53,14
"E00034383",467,366,0,1,0,4,0,8,55,33
"E00034384",330,213,2,3,0,14,0,0,83,15
"E00034386",399,257,0,0,0,11,0,0,102,29
"E00034387",240,180,1,0,1,0,0,0,41,17
"E00034388",262,211,0,0,0,3,0,1,25,22
"E00034389",208,181,1,0,0,0,0,0,18,8
"E00034390",363,290,1,0,0,0,0,1,59,12
"E00034391",387,333,0,0,0,0,0,0,37,17
"E00034392",336,264,0,0,0,0,0,0,50,22
"E00034393",260,224,0,0,0,1,0,0,27,8
"E00034394",290,237,1,0,1,0,0,3,38,10
"E00034395",242,182,0,0,0,0,0,0,43,17
"E00034396",307,247,1,0,0,1,0,0,48,10
"E00034397",322,273,1,0,0,0,0,0,28,20
"E00034398",289,230,0,0,0,0,0,0,39,20
"E00034399",337,267,0,0,0,0,0,0,54,16
"E00034400",272,222,0,0,0,1,0,1,43,5
"E00034401",389,294,0,0,1,0,1,2,69,22
"E00034402",285,219,0,7,0,1,0,0,43,15
"E00034403",306,248,0,0,0,0,1,0,42,15
"E00034404",300,245,0,0,0,5,0,0,36,14
"E00034405",349,274,0,0,0,0,0,0,48,27
"E00034406",350,241,0,0,0,0,0,0,80,29
"E00034409",388,324,0,0,1,0,0,0,43,20
"E00034410",320,271,0,0,0,6,0,0,36,7
"E00034412",341,224,1,8,1,17,0,0,66,24
"E00034413",267,208,0,0,0,1,0,0,51,7
"E00034414",285,229,0,0,0,2,0,0,36,18
"E00034415",339,231,1,4,1,22,4,1,61,14
"E00034416",365,296,0,0,0,4,0,0,46,19
"E00034417",291,228,0,0,0,0,0,0,45,18
"E00034418",441,368,0,0,0,5,0,0,53,15
"E00034419",246,185,0,0,0,1,0,0,42,18
"E00034420",240,188,2,0,0,1,0,0,36,13
"E00034421",298,240,0,0,0,0,0,0,41,17
"E00034422",301,232,0,0,0,0,0,2,35,32
"E00034424",249,222,0,0,0,0,0,0,15,12
"E00034425",310,245,0,0,0,5,0,1,36,23
"E00034426",418,307,0,3,0,6,0,3,77,22
"E00034427",235,198,0,0,0,0,0,0,25,12
"E00034428",345,279,0,0,0,5,0,0,51,10
"E00034429",272,200,0,0,0,4,0,3,47,18
"E00034430",290,211,0,0,0,4,0,1,53,21
"E00034431",247,184,0,0,0,0,0,0,46,17
"E00034432",387,302,0,0,3,0,0,0,57,25
"E00034433",287,229,0,1,5,6,0,1,31,14
"E00034434",392,259,1,13,23,14,0,0,60,22
"E00034435",325,249,0,0,7,5,0,0,42,22
"E00034436",303,197,0,4,29,8,0,0,46,19
"E00034437",361,264,1,0,0,1,0,1,64,30
"E00034438",254,175,0,6,5,2,0,0,53,13
"E00034439",279,161,1,9,24,0,0,0,63,21
"E00034440",297,228,0,1,0,0,0,0,40,28
"E00034441",312,259,0,0,0,0,0,1,32,20
"E00034442",286,217,1,0,2,0,1,0,51,14
"E00034443",281,229,1,7,4,0,0,1,26,13
"E00034444",279,222,4,0,3,4,0,1,34,11
"E00034445",288,212,4,1,9,1,7,0,39,15
"E00034446",432,299,0,16,17,6,2,0,65,27
"E00034447",357,245,0,0,12,19,0,0,54,27
"E00034448",261,188,0,2,6,0,0,1,42,22
"E00034449",171,117,0,0,12,0,0,1,20,21
"E00034451",287,188,0,0,5,2,0,1,59,32
"E00034453",255,195,1,3,2,0,0,0,44,10
"E00034454",276,226,0,3,1,1,0,0,19,26
"E00034455",243,205,0,0,0,0,0,0,30,8
"E00034456",252,198,0,1,0,0,0,2,37,14
"E00034457",238,172,0,1,0,4,0,0,37,24
"E00034458",213,167,4,6,2,0,1,0,13,20
"E00034459",299,237,0,0,2,4,1,0,35,20
"E00034460",205,149,0,8,11,8,0,0,16,13
"E00034461",165,106,4,6,4,0,0,1,31,13
"E00034462",243,201,3,0,4,0,0,0,23,12
"E00034463",240,160,1,9,17,5,0,0,31,17
"E00034464",257,215,2,0,0,0,0,0,24,16
"E00034465",269,186,0,11,29,8,0,2,17,16
"E00034466",288,229,0,0,4,0,0,1,29,25
"E00034467",299,244,0,0,13,5,0,2,26,9
"E00034468",291,242,1,2,3,0,0,0,26,17
"E00034469",287,216,1,3,8,8,0,2,40,9
"E00034470",333,225,1,5,26,24,1,0,40,11
"E00034471",293,199,0,5,16,4,0,1,49,19
"E00034472",320,224,5,8,0,0,0,0,64,19
"E00034473",320,234,2,2,12,0,1,0,48,21
"E00034474",346,221,0,7,4,3,0,1,88,22
"E00034475",259,190,1,0,0,5,0,1,42,20
"E00034476",261,201,0,0,2,0,1,0,40,17
"E00034477",336,283,0,3,4,1,0,0,31,14
"E00034478",336,262,0,0,4,0,0,0,48,22
"E00034479",323,253,0,4,12,0,0,1,37,16
"E00034480",208,165,1,2,0,1,0,1,21,17
"E00034481",241,183,0,0,0,0,0,0,42,16
"E00034482",180,143,1,0,0,0,0,0,22,14
"E00034483",288,213,1,0,0,2,0,0,50,22
"E00034484",279,207,0,3,0,0,0,0,44,25
"E00034485",298,233,0,0,0,0,0,0,46,19
"E00165671",381,307,0,1,0,2,0,1,51,19
"E00165713",137,113,1,4,0,4,0,0,7,8
"E00165714",146,122,0,0,0,1,0,0,14,9
"E00165715",394,303,1,0,0,1,0,0,63,26
"E00165716",310,233,0,1,0,6,0,0,40,30
"E00165717",148,123,0,2,1,0,0,1,11,10
"E00165718",398,329,3,0,6,3,0,0,44,13
"E00165719",253,163,3,1,0,14,0,1,47,24
"E00165720",312,174,1,0,2,1,0,0,97,37
"E00165721",145,104,0,2,3,11,0,0,14,11
"E00165722",332,218,1,2,1,1,0,0,85,24
"E00165723",227,157,0,0,2,14,0,1,36,17
"E00165724",361,249,3,0,0,0,0,0,93,16
"E00165725",180,124,0,1,0,8,0,2,23,22
"E00165726",460,366,3,2,0,8,0,0,44,37
"E00165727",174,128,0,4,1,0,0,1,27,13
"E00165729",303,264,0,0,0,0,0,0,21,18
"E00165730",480,334,12,6,0,27,0,0,77,24
"E00165731",260,151,0,0,0,2,0,3,87,17
"E00165758",167,149,0,0,0,2,0,1,14,1
"E00165759",247,184,0,6,0,2,0,0,34,21
"E00165760",189,168,1,0,1,0,0,0,11,8
"E00165762",364,300,1,0,0,2,0,1,47,13
"E00165763",242,192,0,0,1,0,0,0,30,19
"E00176596",235,179,1,0,0,1,0,0,38,16
"E00176597",301,220,1,1,0,28,0,3,37,11
"E00176598",247,198,2,0,0,2,0,1,35,9
"E00176599",208,158,4,0,0,3,0,0,33,10
"E00176600",211,158,0,4,0,0,0,0,33,16
"E00176601",413,353,3,3,0,4,0,0,41,9
"E00176602",123,56,0,1,0,10,0,0,33,23
"E00176603",179,103,8,5,0,8,0,0,49,6
"E00176604",151,76,1,0,0,11,0,1,55,7
"E00176605",200,108,0,12,0,15,0,0,48,17
"E00176606",183,113,2,3,0,6,0,0,47,12
"E00176607",183,100,0,7,0,4,1,1,62,8
"E00176608",208,130,0,7,1,4,1,0,50,15
"E00176609",376,201,1,6,0,88,0,1,44,35
"E00176610",307,231,1,0,0,15,0,1,38,21
"E00176611",196,87,0,2,0,27,0,1,70,9
"E00176612",332,153,2,0,2,28,1,0,130,16
"E00176613",242,133,1,7,1,20,2,0,67,11
"E00176614",554,233,3,8,1,39,1,1,224,44
"E00176615",291,140,2,3,39,6,0,0,81,20
"E00176616",230,102,3,6,1,9,1,0,99,9
"E00176617",862,332,7,16,29,49,3,1,370,55
"E00176618",190,168,0,0,0,3,0,0,15,4
"E00176619",244,112,4,0,0,11,0,0,105,12
"E00176620",262,106,4,2,0,6,1,1,121,21
"E00176621",143,80,2,6,0,13,0,0,36,6
"E00176622",173,104,0,5,0,7,0,0,44,13
"E00176623",110,45,2,4,0,8,0,1,44,6
"E00176624",967,479,6,43,2,71,16,5,311,34
"E00176625",165,72,0,3,0,7,0,1,69,13
"E00176626",228,104,3,6,1,27,0,3,77,7
"E00176627",198,130,2,1,0,10,3,0,39,13
"E00176628",203,95,3,1,0,22,3,0,70,9
"E00176629",213,69,3,11,0,28,2,0,86,14
"E00176630",306,241,0,0,1,3,0,0,42,19
"E00176631",211,173,0,0,0,4,0,0,26,8
"E00176632",253,198,0,0,0,11,0,0,39,5
"E00176633",165,114,1,4,0,7,0,2,26,11
"E00176634",432,125,11,8,1,14,0,3,240,30
"E00176635",253,91,1,2,0,23,6,1,116,13
"E00176636",195,83,5,5,1,31,0,3,51,16
"E00176637",124,56,3,0,0,4,0,1,50,10
"E00176638",207,125,1,1,0,3,1,3,63,10
"E00176639",587,188,13,20,0,42,6,1,262,55
"E00176640",402,255,5,10,0,21,1,2,75,33
"E00176641",119,62,7,0,2,10,0,0,33,5
"E00176642",283,124,2,4,0,19,0,1,118,15
"E00176643",196,97,0,5,1,7,0,1,76,9
"E00176644",194,69,3,7,0,26,2,1,69,17
"E00176645",176,91,1,4,1,14,1,1,45,18
"E00176646",177,79,6,3,1,33,0,2,45,8
"E00176647",208,76,7,11,0,25,0,0,72,17
"E00176648",471,283,6,13,0,55,5,1,83,25
"E00176649",200,163,0,0,0,3,0,0,16,18
"E00176650",200,103,2,1,0,9,0,2,70,13
"E00176651",252,188,0,2,0,0,0,0,39,23
"E00176652",215,84,2,1,1,5,1,3,103,15
"E00176653",429,213,2,20,1,27,2,2,135,27
"E00176654",195,116,0,4,0,14,0,2,50,9
"E00176655",489,116,11,13,2,49,2,4,259,33
"E00176656",198,124,2,3,2,4,0,0,48,15
"E00176657",197,81,3,4,0,9,1,0,85,14
"E00176658",249,102,9,5,0,22,0,1,98,12
"E00176659",335,168,5,8,2,14,0,1,122,15
"E00176660",169,82,3,1,0,2,0,0,74,7
"E00176661",210,53,6,30,1,47,0,0,63,10
"E00176662",331,236,0,0,4,4,0,0,74,13
"E00176663",293,174,0,8,0,36,7,0,53,15
"E00176664",216,154,0,0,0,0,0,1,51,10
"E00176665",444,337,3,0,0,23,0,0,30,51
"E00176666",969,479,5,15,2,13,4,6,382,63
"E00176667",751,360,8,9,19,25,4,2,223,101
"E00176668",479,347,2,1,2,4,0,1,98,24
"E00176669",218,135,2,5,0,11,0,1,50,14
"E00176670",284,212,0,0,1,2,0,0,58,11
"E00176671",327,254,0,3,0,6,0,0,48,16
"E00176672",150,97,0,0,1,2,0,0,44,6
"E00176673",194,133,1,2,0,1,0,0,46,11
"E00176674",195,73,0,8,0,10,0,0,87,17
"E00176675",362,153,6,1,2,29,1,2,142,26
"E00176676",189,61,8,2,0,41,0,2,64,11
"E00176677",310,222,2,4,0,4,0,0,60,18
"E00176678",308,233,0,4,1,0,0,0,47,23
"E00176679",227,102,4,8,0,30,0,1,70,12
"E00176680",250,102,0,9,0,33,2,2,85,17
"E00176681",190,103,1,0,1,4,0,1,69,11
"E00176682",177,75,0,0,1,12,0,0,78,11
"E00176683",180,86,0,0,0,7,1,0,79,7
"E00176684",231,105,2,0,0,25,1,2,87,9
"E00176685",315,241,2,0,1,17,1,0,31,22
"E00176686",187,86,9,0,0,17,0,2,67,6
"E00176687",1305,680,14,21,0,48,6,10,474,52
"E00176688",1368,612,29,21,5,67,5,2,574,53
"E00176689",886,329,25,15,2,45,1,1,413,55
"E00176690",432,136,9,2,0,18,0,1,244,22
"E00176691",216,92,0,1,0,9,0,0,93,21
"E00176692",240,91,4,0,0,41,0,1,87,16
"E00176693",161,69,0,2,3,18,0,1,61,7
"E00176694",175,68,1,0,1,17,0,0,73,15
"E00176695",230,109,1,1,0,13,0,0,86,20
"E00176696",458,377,0,0,0,1,0,0,57,23
"E00176697",308,199,1,0,0,1,0,0,73,34
"E00176698",611,237,6,24,1,126,14,0,176,27
"E00176699",221,160,4,0,0,12,0,0,25,20
"E00176700",189,86,3,10,0,15,3,0,63,9
"E00176701",246,103,1,27,1,20,3,1,79,11
"E00176702",259,140,0,3,3,7,3,0,92,11
"E00176703",262,193,7,0,2,4,1,1,32,22
"E00176704",214,159,2,0,1,0,0,1,43,8
"E00176705",117,69,0,2,0,0,0,0,40,6
"E00176706",330,260,0,0,1,6,0,0,52,11
"E00176707",269,185,3,0,0,19,0,1,51,10
"E00176708",201,66,0,0,0,102,1,0,14,18
"E00176709",332,108,9,3,0,43,1,1,137,30
"E00176710",245,169,0,2,0,10,0,0,41,23
"E00176711",745,302,26,13,1,43,3,1,334,22
"E00176712",247,146,6,0,0,5,1,2,72,15
"E00176713",367,200,3,1,0,19,0,1,122,21
"E00176714",163,122,0,0,2,2,0,0,25,12
"E00176715",115,101,0,0,0,1,0,0,7,6
"E00176716",176,93,2,2,0,13,0,0,57,9
"E00176717",151,41,0,0,0,55,0,4,35,16
"E00176718",266,56,2,0,0,158,0,0,14,36
"E00176719",202,146,0,6,1,2,0,0,37,10
"E00176720",266,193,3,1,2,3,0,0,45,19
"E00176721",238,180,1,1,1,1,0,0,44,10
"E00176722",307,188,1,9,6,3,0,2,78,20
"E00176723",272,169,0,1,6,0,0,0,86,10
"E00176724",143,83,0,2,0,3,1,0,50,4
"E00176725",178,110,0,5,0,0,0,0,39,24
"E00176726",373,229,4,7,1,7,0,1,99,25
"E00176727",332,179,9,1,0,49,4,2,61,27
"E00176728",861,480,4,4,2,15,4,14,283,55
"E00176729",272,218,1,0,0,3,0,1,42,7
"E00176730",154,123,0,1,0,1,0,0,20,9
"E00176731",139,86,0,0,0,7,0,1,38,7
"E00176732",361,222,16,15,0,30,0,0,57,21
"E00176733",202,118,2,3,0,12,0,2,54,11
"E00176734",109,56,0,1,0,6,0,0,35,11
"E00176735",198,65,2,2,0,15,0,0,101,13
"E00176736",215,87,1,0,2,7,0,0,109,9
"E00176737",185,68,1,1,1,11,2,1,86,14
"E00176738",111,90,0,0,0,1,0,2,7,11
"E00176739",213,89,0,9,0,9,0,0,92,14
"E00176740",542,85,14,10,0,94,2,3,304,30
"E00176741",225,179,2,0,0,12,0,0,11,21
"E00176742",205,145,1,5,1,2,0,0,43,8
"E00176743",230,154,3,0,0,3,1,0,60,9
"E00176744",483,158,11,12,0,29,4,2,243,24
"E00176745",265,186,0,1,0,0,0,1,56,21
"E00176746",563,368,9,8,0,30,0,1,103,44
"E00176747",138,102,0,0,0,10,0,0,15,11
"E00176748",192,67,1,6,0,26,0,0,79,13
"E00176749",248,120,2,0,0,34,0,1,75,16
"E00176750",243,183,0,0,0,2,0,0,42,16
"E00176751",226,173,0,0,0,4,0,0,32,17
"E00176752",280,199,2,1,0,10,0,0,42,26
"E00176753",231,175,1,0,0,0,0,0,49,6
"E00176754",244,192,1,0,0,0,0,0,41,10
"E00176755",280,213,0,0,0,8,0,1,36,22
"E00176756",206,96,5,0,1,31,2,0,55,16
"E00176757",200,96,2,1,1,8,0,0,74,18
"E00176758",705,287,13,11,4,51,5,2,272,60
"E00176759",248,171,0,0,2,0,0,1,61,13
"E00176760",177,151,0,0,0,0,0,0,22,4
"E00176761",230,187,0,0,0,3,0,1,24,15
"E00176762",217,154,0,0,0,1,0,0,47,15
"E00176763",111,93,0,0,2,0,0,0,12,4
"E00176764",257,193,0,0,1,8,0,0,46,9
"E00176765",230,173,4,0,0,0,0,1,43,9
"E00176766",173,79,1,2,1,6,0,0,72,12
"E00176767",211,178,0,0,0,0,0,0,27,6
"E00176768",504,450,0,0,0,0,0,0,29,25
"E00176769",162,82,1,0,1,4,0,0,65,9
"E00176770",952,603,7,2,1,26,0,13,239,61
"E00176771",621,411,1,0,10,2,2,3,172,20
"E00176772",256,203,1,9,2,1,0,0,27,13
"E00176773",169,122,0,0,0,1,0,0,32,14
"E00176774",102,88,0,0,1,0,0,1,7,5
