"GeographyCode","QS604EW0001","QS604EW0002","QS604EW0003","QS604EW0004","QS604EW0005","QS604EW0006","QS604EW0007"
"E00165720",165,46,18,28,119,101,18
"E00165721",62,18,8,10,44,34,10
"E00165722",171,57,20,37,114,101,13
"E00165723",115,34,9,25,81,63,18
"E00165724",198,42,15,27,156,138,18
"E00165725",63,24,7,17,39,31,8
"E00165726",155,50,10,40,105,92,13
"E00165727",80,26,6,20,54,51,3
"E00165729",156,48,21,27,108,98,10
"E00165730",251,80,25,55,171,137,34
"E00165731",143,38,6,32,105,91,14
"E00165758",79,32,7,25,47,42,5
"E00165759",140,31,8,23,109,94,15
"E00165760",37,14,4,10,23,20,3
"E00165762",191,54,11,43,137,123,14
"E00165763",79,29,11,18,50,40,10
"E00176596",104,28,8,20,76,70,6
"E00176597",73,29,12,17,44,34,10
"E00176598",157,37,11,26,120,104,16
"E00176599",68,21,6,15,47,39,8
"E00176600",113,23,5,18,90,73,17
"E00176601",216,63,19,44,153,124,29
"E00176602",69,22,8,14,47,40,7
"E00176603",139,17,10,7,122,99,23
"E00176604",117,8,3,5,109,90,19
"E00176605",159,19,4,15,140,125,15
"E00176606",141,19,13,6,122,111,11
"E00176607",138,31,12,19,107,88,19
"E00176608",162,16,2,14,146,121,25
"E00176609",93,49,14,35,44,38,6
"E00176610",97,38,8,30,59,49,10
"E00176611",73,46,28,18,27,23,4
"E00176612",120,62,34,28,58,53,5
"E00176613",116,41,15,26,75,66,9
"E00176614",175,115,72,43,60,48,12
"E00176615",74,28,11,17,46,37,9
"E00176616",122,62,44,18,60,47,13
"E00176617",131,99,82,17,32,20,12
"E00176618",83,36,8,28,47,40,7
"E00176619",158,48,27,21,110,91,19
"E00176620",165,69,41,28,96,69,27
"E00176621",94,17,8,9,77,57,20
"E00176622",142,24,6,18,118,103,15
"E00176623",64,16,8,8,48,35,13
"E00176624",266,211,155,56,55,47,8
"E00176625",133,16,3,13,117,93,24
"E00176626",166,22,12,10,144,115,29
"E00176627",85,12,2,10,73,56,17
"E00176628",152,26,13,13,126,115,11
"E00176629",120,30,10,20,90,59,31
"E00176630",161,43,15,28,118,112,6
"E00176631",88,36,11,25,52,44,8
"E00176632",133,39,5,34,94,82,12
"E00176633",90,26,7,19,64,60,4
"E00176634",108,83,68,15,25,18,7
"E00176635",145,42,24,18,103,90,13
"E00176636",86,25,11,14,61,52,9
"E00176637",57,19,9,10,38,34,4
"E00176638",143,19,10,9,124,104,20
"E00176639",100,92,69,23,8,6,2
"E00176640",196,82,41,41,114,90,24
"E00176641",38,15,5,10,23,20,3
"E00176642",213,28,14,14,185,146,39
"E00176643",146,18,7,11,128,106,22
"E00176644",83,21,15,6,62,53,9
"E00176645",131,20,7,13,111,94,17
"E00176646",81,32,9,23,49,45,4
"E00176647",122,19,12,7,103,82,21
"E00176648",217,84,30,54,133,119,14
"E00176649",63,19,2,17,44,39,5
"E00176650",146,14,5,9,132,110,22
"E00176651",99,38,8,30,61,58,3
"E00176652",124,30,22,8,94,79,15
"E00176653",290,57,29,28,233,208,25
"E00176654",144,22,7,15,122,85,37
"E00176655",85,52,30,22,33,23,10
"E00176656",149,19,7,12,130,101,29
"E00176657",142,29,8,21,113,93,20
"E00176658",163,72,35,37,91,81,10
"E00176659",150,71,44,27,79,59,20
"E00176660",137,21,8,13,116,97,19
"E00176661",72,56,28,28,16,11,5
"E00176662",164,48,11,37,116,93,23
"E00176663",133,43,14,29,90,83,7
"E00176664",115,35,10,25,80,73,7
"E00176665",134,57,13,44,77,67,10
"E00176666",234,144,106,38,90,75,15
"E00176667",262,84,51,33,178,141,37
"E00176668",233,63,19,44,170,140,30
"E00176669",98,21,3,18,77,64,13
"E00176670",173,43,13,30,130,117,13
"E00176671",144,37,14,23,107,97,10
"E00176672",97,23,6,17,74,63,11
"E00176673",100,32,8,24,68,55,13
"E00176674",158,33,14,19,125,107,18
"E00176675",233,24,14,10,209,154,55
"E00176676",61,26,16,10,35,30,5
"E00176677",145,46,13,33,99,87,12
"E00176678",155,42,13,29,113,98,15
"E00176679",180,29,13,16,151,117,34
"E00176680",183,20,7,13,163,125,38
"E00176681",151,16,5,11,135,109,26
"E00176682",137,16,6,10,121,97,24
"E00176683",133,22,10,12,111,87,24
"E00176684",172,27,10,17,145,115,30
"E00176685",97,40,9,31,57,47,10
"E00176686",106,19,8,11,87,77,10
"E00176687",389,290,212,78,99,78,21
"E00176688",341,315,248,67,26,23,3
"E00176689",141,122,94,28,19,18,1
"E00176690",66,49,35,14,17,16,1
"E00176691",81,47,32,15,34,22,12
"E00176692",126,43,15,28,83,68,15
"E00176693",69,22,8,14,47,41,6
"E00176694",90,36,19,17,54,42,12
"E00176695",102,34,21,13,68,51,17
"E00176696",171,67,10,57,104,91,13
"E00176697",140,33,7,26,107,91,16
"E00176698",155,140,106,34,15,12,3
"E00176699",80,30,5,25,50,46,4
"E00176700",140,23,5,18,117,103,14
"E00176701",169,17,7,10,152,120,32
"E00176702",86,50,35,15,36,31,5
"E00176703",188,26,7,19,162,139,23
"E00176704",86,27,7,20,59,55,4
"E00176705",71,19,10,9,52,47,5
"E00176706",196,34,6,28,162,142,20
"E00176707",128,23,6,17,105,98,7
"E00176708",35,13,2,11,22,20,2
"E00176709",79,61,46,15,18,13,5
"E00176710",57,29,14,15,28,25,3
"E00176711",140,108,77,31,32,26,6
"E00176712",89,47,32,15,42,38,4
"E00176713",111,98,66,32,13,11,2
"E00176714",54,20,8,12,34,32,2
"E00176715",25,7,2,5,18,13,5
"E00176716",132,16,6,10,116,91,25
"E00176717",51,11,5,6,40,35,5
"E00176718",52,23,3,20,29,24,5
"E00176719",151,19,5,14,132,115,17
"E00176720",153,41,15,26,112,98,14
"E00176721",154,30,9,21,124,98,26
"E00176722",196,35,7,28,161,127,34
"E00176723",145,35,14,21,110,72,38
"E00176724",95,27,6,21,68,59,9
"E00176725",126,16,7,9,110,80,30
"E00176726",124,54,30,24,70,64,6
"E00176727",127,39,13,26,88,77,11
"E00176728",201,66,24,42,135,88,47
"E00176729",121,36,3,33,85,72,13
"E00176730",73,9,2,7,64,56,8
"E00176731",46,15,8,7,31,26,5
"E00176732",124,55,13,42,69,61,8
"E00176733",62,28,16,12,34,30,4
"E00176734",74,15,6,9,59,51,8
"E00176735",114,29,13,16,85,71,14
"E00176736",155,28,11,17,127,103,24
"E00176737",127,31,17,14,96,85,11
"E00176738",30,16,7,9,14,13,1
"E00176739",153,33,17,16,120,96,24
"E00176740",87,57,47,10,30,22,8
"E00176741",57,19,6,13,38,33,5
"E00176742",118,25,4,21,93,81,12
"E00176743",131,34,4,30,97,79,18
"E00176744",64,49,37,12,15,12,3
"E00176745",129,32,5,27,97,83,14
"E00176746",223,48,15,33,175,145,30
"E00176747",44,18,8,10,26,24,2
"E00176748",120,20,11,9,100,82,18
"E00176749",190,24,10,14,166,132,34
"E00176750",113,42,12,30,71,65,6
"E00176751",134,26,4,22,108,100,8
"E00176752",106,29,6,23,77,62,15
"E00176753",66,28,5,23,38,36,2
"E00176754",81,32,12,20,49,43,6
"E00176755",107,40,12,28,67,59,8
"E00176756",148,13,4,9,135,113,22
"E00176757",133,19,8,11,114,97,17
"E00176758",149,123,98,25,26,21,5
"E00176759",80,38,10,28,42,34,8
"E00176760",60,16,4,12,44,39,5
"E00176761",118,33,6,27,85,67,18
"E00176762",61,25,5,20,36,32,4
"E00176763",36,19,2,17,17,17,0
"E00176764",94,27,6,21,67,59,8
"E00176765",129,25,2,23,104,83,21
"E00176766",136,33,11,22,103,90,13
"E00176767",96,31,9,22,65,55,10
"E00176768",126,44,18,26,82,75,7
"E00176769",131,23,6,17,108,100,8
"E00176770",323,156,22,134,167,141,26
"E00176771",215,163,134,29,52,39,13
"E00176772",134,52,15,37,82,67,15
"E00176773",121,33,7,26,88,71,17
"E00176774",35,14,4,10,21,20,1
