"GeographyCode","QS113EW0001","QS113EW0002","QS113EW0003","QS113EW0004","QS113EW0005","QS113EW0006","QS113EW0007","QS113EW0008","QS113EW0009","QS113EW0010","QS113EW0011","QS113EW0012","QS113EW0013","QS113EW0014","QS113EW0015","QS113EW0016","QS113EW0017","QS113EW0018","QS113EW0019","QS113EW0020","QS113EW0021","QS113EW0022","QS113EW0023","QS113EW0024","QS113EW0025","QS113EW0026","QS113EW0027","QS113EW0028","QS113EW0029","QS113EW0030","QS113EW0031"
"E00033420",155,42,17,25,72,9,34,11,9,6,8,0,0,0,0,0,15,12,2,1,0,14,3,5,6,41,2,1,10,0,28
"E00033421",128,48,15,33,65,5,33,2,11,13,7,0,0,0,0,0,11,10,1,0,0,16,3,7,6,15,1,1,6,1,6
"E00033422",172,31,11,20,132,15,104,36,19,27,22,0,0,0,0,0,4,3,0,1,0,9,4,1,4,9,2,2,0,0,5
"E00033423",126,38,12,26,61,4,35,11,9,11,4,1,1,0,0,0,14,13,1,0,0,7,2,0,5,27,2,0,7,0,18
"E00033424",134,41,12,29,73,6,34,15,5,6,8,1,1,0,0,0,20,15,2,3,0,12,5,4,3,20,1,0,4,0,15
"E00033425",124,52,11,41,58,1,26,10,8,5,3,0,0,0,0,0,17,12,2,2,1,14,7,3,4,14,1,1,1,2,9
"E00033426",121,34,11,23,77,5,53,15,10,10,18,0,0,0,0,0,10,8,0,2,0,9,1,2,6,10,1,1,1,0,7
"E00033427",105,30,14,16,68,11,33,13,3,8,9,0,0,0,0,0,6,3,1,2,0,18,5,4,9,7,2,0,0,0,5
"E00033428",124,29,7,22,90,7,34,14,2,7,11,0,0,0,0,0,17,6,6,5,0,32,11,10,11,5,4,0,0,0,1
"E00033432",135,46,24,22,77,7,27,6,3,7,11,0,0,0,0,0,9,2,3,4,0,34,10,8,16,12,3,5,0,0,4
"E00033435",125,40,20,20,67,6,30,13,4,3,10,0,0,0,0,0,12,1,5,4,2,19,4,4,11,18,6,3,0,2,7
"E00033436",128,41,12,29,80,8,33,13,6,7,7,0,0,0,0,0,5,1,2,2,0,34,11,5,18,7,0,0,0,1,6
"E00033437",114,38,18,20,65,7,27,11,5,6,5,0,0,0,0,0,9,1,4,2,2,22,3,5,14,11,5,1,0,1,4
"E00033438",127,32,13,19,83,6,30,9,4,9,8,0,0,0,0,0,16,8,5,3,0,31,6,7,18,12,3,2,0,2,5
"E00033439",173,56,21,35,108,16,36,11,9,3,13,0,0,0,0,0,12,9,2,1,0,44,19,9,16,9,1,1,0,1,6
"E00033440",139,37,16,21,93,10,26,7,2,9,8,0,0,0,0,0,15,6,2,6,1,42,19,18,5,9,4,2,0,0,3
"E00033441",141,56,19,37,72,9,15,6,0,2,7,0,0,0,0,0,16,2,2,10,2,32,15,8,9,13,2,4,0,1,6
"E00033442",134,43,19,24,76,8,27,5,5,8,9,0,0,0,0,0,13,4,3,4,2,28,8,3,17,15,6,4,0,1,4
"E00033443",72,29,13,16,39,2,15,4,4,2,5,0,0,0,0,0,6,0,1,3,2,16,1,4,11,4,1,1,0,0,2
"E00033444",115,37,17,20,74,10,27,6,3,5,13,0,0,0,0,0,7,4,2,0,1,30,9,11,10,4,2,0,0,1,1
"E00033445",98,24,14,10,64,7,25,4,5,3,13,0,0,0,0,0,11,4,3,3,1,21,4,8,9,10,4,2,0,0,4
"E00033446",121,39,18,21,77,8,33,9,3,6,15,0,0,0,0,0,9,3,2,2,2,27,6,6,15,5,2,3,0,0,0
"E00033447",94,59,44,15,30,5,10,3,3,1,3,0,0,0,0,0,4,1,1,2,0,11,2,4,5,5,1,1,0,2,1
"E00033448",124,40,15,25,73,7,32,7,5,8,12,0,0,0,0,0,11,4,1,6,0,23,11,3,9,11,4,1,0,1,5
"E00033449",143,54,18,36,79,9,33,14,5,4,10,0,0,0,0,0,8,3,0,3,2,29,10,7,12,10,2,1,0,3,4
"E00033450",121,36,19,17,75,6,39,10,5,7,17,0,0,0,0,0,10,5,1,1,3,20,8,7,5,10,3,1,0,1,5
"E00033451",109,55,18,37,43,3,14,2,5,5,2,0,0,0,0,0,6,1,1,4,0,20,4,7,9,11,2,2,0,0,7
"E00033452",110,41,20,21,55,8,26,12,3,2,9,0,0,0,0,0,5,3,1,1,0,16,6,1,9,14,4,3,0,0,7
"E00033453",78,40,2,38,31,7,13,5,1,3,4,0,0,0,0,0,4,3,1,0,0,7,6,0,1,7,3,0,0,0,4
"E00033454",219,81,21,60,128,10,53,16,8,17,12,0,0,0,0,0,29,15,8,6,0,36,20,10,6,10,2,3,0,1,4
"E00033455",122,59,10,49,57,3,17,4,5,3,5,0,0,0,0,0,6,2,2,2,0,31,14,6,11,6,1,0,0,0,5
"E00033456",133,38,18,20,80,7,37,8,5,12,12,0,0,0,0,0,8,3,3,1,1,28,8,7,13,15,3,0,0,2,10
"E00033457",95,31,8,23,59,2,16,5,1,5,5,0,0,0,0,0,6,2,0,4,0,35,13,15,7,5,2,0,0,0,3
"E00033458",87,19,6,13,61,1,21,4,3,9,5,0,0,0,0,0,5,1,3,1,0,34,15,9,10,7,3,0,0,0,4
"E00033459",143,83,49,34,52,8,23,7,3,7,6,1,0,1,0,0,6,1,2,0,3,14,1,5,8,8,2,3,0,0,3
"E00033460",79,24,5,19,50,0,17,3,6,4,4,0,0,0,0,0,16,4,8,4,0,17,6,7,4,5,1,1,0,0,3
"E00033462",94,28,16,12,56,9,12,4,2,2,4,0,0,0,0,0,9,1,2,4,2,26,11,6,9,10,2,1,0,0,7
"E00033463",103,36,19,17,62,9,23,7,3,3,10,0,0,0,0,0,3,2,0,0,1,27,6,7,14,5,2,1,0,1,1
"E00033464",116,32,15,17,80,7,27,13,3,1,10,0,0,0,0,0,20,5,4,8,3,26,5,6,15,4,1,1,0,0,2
"E00033466",122,36,15,21,78,9,31,7,6,6,12,0,0,0,0,0,5,0,1,3,1,33,11,4,18,8,1,1,0,2,4
"E00033468",119,33,17,16,74,10,27,8,7,4,8,0,0,0,0,0,9,4,2,2,1,28,14,4,10,12,3,2,0,0,7
"E00033470",130,39,15,24,79,11,29,8,5,4,12,0,0,0,0,0,10,2,2,4,2,29,10,10,9,12,5,3,0,0,4
"E00033471",107,26,13,13,74,10,26,7,2,9,8,0,0,0,0,0,7,0,2,5,0,31,8,8,15,7,1,2,0,0,4
"E00033472",105,36,16,20,60,6,20,7,1,6,6,0,0,0,0,0,9,4,4,0,1,25,7,11,7,9,3,3,0,0,3
"E00033473",116,34,11,23,75,8,27,8,2,6,11,0,0,0,0,0,4,1,1,1,1,36,11,12,13,7,2,1,0,1,3
"E00033474",145,87,19,68,56,8,11,4,2,3,2,0,0,0,0,0,11,8,3,0,0,26,11,5,10,2,0,0,0,0,2
"E00033475",157,86,18,68,67,6,23,8,5,7,3,0,0,0,0,0,7,4,1,2,0,31,13,10,8,4,2,1,0,0,1
"E00033476",115,59,19,40,53,4,24,6,5,6,7,0,0,0,0,0,8,1,3,2,2,17,5,0,12,3,1,0,0,0,2
"E00033477",74,20,7,13,50,3,27,7,4,7,9,0,0,0,0,0,10,6,2,2,0,10,3,2,5,4,0,0,0,0,4
"E00033478",115,32,18,14,70,5,20,4,6,6,4,0,0,0,0,0,13,4,0,7,2,32,9,3,20,13,2,1,0,1,9
"E00033479",167,51,25,26,109,13,44,10,5,7,22,0,0,0,0,0,13,4,4,3,2,39,10,17,12,7,2,0,0,1,4
"E00033480",108,24,9,15,81,4,49,21,4,8,16,0,0,0,0,0,8,1,4,3,0,20,6,5,9,3,1,1,0,0,1
"E00033481",172,53,30,23,109,12,31,9,1,7,14,0,0,0,0,0,17,6,3,7,1,49,16,18,15,10,3,0,0,1,6
"E00033482",117,32,19,13,78,7,43,16,5,5,17,0,0,0,0,0,6,1,2,2,1,22,8,4,10,7,1,1,0,1,4
"E00033483",166,83,47,36,76,5,34,11,7,5,11,0,0,0,0,0,9,4,2,2,1,28,10,7,11,7,2,2,0,1,2
"E00033484",121,37,13,24,74,10,36,11,7,5,13,0,0,0,0,0,8,4,1,2,1,20,5,8,7,10,6,1,0,0,3
"E00033485",137,46,22,24,85,13,36,8,7,7,14,0,0,0,0,0,11,4,1,5,1,25,9,8,8,6,2,1,1,0,2
"E00033486",165,59,15,44,101,4,31,9,5,7,10,0,0,0,0,0,24,15,0,7,2,42,26,6,10,5,1,0,0,0,4
"E00033487",157,108,50,58,44,8,20,7,4,2,7,0,0,0,0,0,7,2,5,0,0,9,6,0,3,5,1,0,1,1,2
"E00033488",149,90,14,76,58,2,15,7,5,1,2,0,0,0,0,0,9,5,3,1,0,32,19,4,9,1,0,0,0,0,1
"E00033489",122,35,20,15,71,12,33,8,3,11,11,0,0,0,0,0,5,1,1,2,1,21,5,5,11,16,4,5,0,2,5
"E00033490",108,32,16,16,63,10,25,8,6,6,5,0,0,0,0,0,7,2,3,2,0,21,7,5,9,13,4,2,0,1,6
"E00033491",142,88,17,71,50,1,12,7,1,1,3,0,0,0,0,0,14,6,7,1,0,23,14,5,4,4,1,0,0,1,2
"E00033492",195,104,24,80,83,3,26,9,6,2,9,0,0,0,0,0,11,8,2,1,0,43,22,9,12,8,1,0,0,0,7
"E00033493",142,56,14,42,81,7,24,7,4,4,9,0,0,0,0,0,19,11,3,4,1,31,18,5,8,5,0,1,0,0,4
"E00033494",103,32,17,15,65,8,31,6,7,7,11,0,0,0,0,0,10,4,2,4,0,16,4,8,4,6,1,0,0,0,5
"E00033495",161,60,19,41,97,8,27,9,9,4,5,0,0,0,0,0,14,7,4,3,0,48,25,13,10,4,3,0,0,0,1
"E00033496",152,68,22,46,78,7,21,6,3,7,5,0,0,0,0,0,7,0,1,5,1,43,19,7,17,6,0,1,0,0,5
"E00033497",98,32,11,21,62,3,33,13,5,3,12,0,0,0,0,0,7,4,1,1,1,19,5,7,7,4,1,1,0,1,1
"E00033498",91,76,11,65,13,1,1,1,0,0,0,0,0,0,0,0,6,5,1,0,0,5,1,2,2,2,0,1,0,0,1
"E00033501",98,80,19,61,17,0,3,1,1,1,0,0,0,0,0,0,5,5,0,0,0,9,4,1,4,1,0,0,0,0,1
"E00033502",104,34,13,21,66,3,26,6,6,8,6,0,0,0,0,0,16,9,4,2,1,21,7,9,5,4,1,0,0,0,3
"E00033503",100,29,10,19,70,3,41,12,12,9,8,0,0,0,0,0,11,6,2,3,0,15,5,7,3,1,0,1,0,0,0
"E00033504",129,31,12,19,89,12,35,11,8,4,12,0,0,0,0,0,8,0,3,2,3,34,15,10,9,9,4,1,0,1,3
"E00033505",93,31,13,18,56,4,31,11,4,7,9,0,0,0,0,0,6,2,2,1,1,15,5,4,6,6,1,2,0,0,3
"E00033506",124,44,16,28,68,5,29,7,5,7,10,0,0,0,0,0,8,2,1,3,2,26,8,12,6,12,2,1,1,1,7
"E00033507",136,65,10,55,67,4,20,11,5,1,3,0,0,0,0,0,17,14,2,0,1,26,18,5,3,4,1,1,0,0,2
"E00033508",132,81,49,32,46,6,11,0,2,4,5,0,0,0,0,0,9,6,1,1,1,20,9,6,5,5,1,1,0,0,3
"E00033509",113,25,10,15,83,8,29,7,7,7,8,0,0,0,0,0,9,4,3,2,0,37,14,14,9,5,0,1,0,1,3
"E00033510",137,46,15,31,84,4,38,15,7,4,12,0,0,0,0,0,12,7,1,3,1,30,20,5,5,7,0,0,0,1,6
"E00033511",122,55,12,43,58,2,14,4,4,2,4,0,0,0,0,0,9,7,2,0,0,33,15,7,11,9,2,2,0,0,5
"E00033512",78,19,3,16,53,3,22,6,2,8,6,0,0,0,0,0,11,3,1,4,3,17,9,1,7,6,4,0,0,0,2
"E00033513",130,51,13,38,73,7,26,7,5,11,3,0,0,0,0,0,13,5,5,3,0,27,13,7,7,6,2,3,0,0,1
"E00033514",114,50,28,22,58,11,24,6,6,5,7,1,1,0,0,0,6,1,5,0,0,16,5,5,6,6,1,1,0,0,4
"E00033515",125,48,7,41,66,6,27,7,3,6,11,0,0,0,0,0,13,8,1,3,1,20,4,10,6,11,1,1,0,1,8
"E00033516",110,35,11,24,68,8,34,10,10,2,12,0,0,0,0,0,9,5,4,0,0,17,4,6,7,7,1,1,0,0,5
"E00033517",126,39,17,22,73,8,31,8,5,4,14,0,0,0,0,0,11,2,2,5,2,23,9,3,11,14,1,4,0,0,9
"E00033518",121,48,13,35,59,2,14,4,4,3,3,0,0,0,0,0,6,3,1,2,0,37,17,12,8,14,2,4,0,0,8
"E00033519",139,48,19,29,83,7,32,7,3,11,11,0,0,0,0,0,9,3,3,2,1,35,8,20,7,8,3,2,0,1,2
"E00033520",102,49,11,38,48,3,18,9,4,2,3,0,0,0,0,0,10,4,5,0,1,17,9,1,7,5,1,1,0,0,3
"E00033521",142,79,11,68,52,4,14,8,0,2,4,0,0,0,0,0,9,1,7,0,1,25,15,6,4,11,2,0,0,3,6
"E00033522",151,70,15,55,74,5,18,4,5,3,6,0,0,0,0,0,16,7,4,5,0,35,14,11,10,7,1,0,0,1,5
"E00033523",144,38,15,23,104,12,43,18,4,9,12,0,0,0,0,0,17,2,7,4,4,32,12,9,11,2,0,2,0,0,0
"E00033524",217,100,30,70,106,11,38,16,5,10,7,0,0,0,0,0,21,14,3,4,0,36,22,6,8,11,1,1,0,0,9
"E00033525",131,33,18,15,89,10,43,8,13,10,12,0,0,0,0,0,7,2,1,1,3,29,6,8,15,9,1,0,0,1,7
"E00033526",128,42,10,32,82,11,32,11,10,7,4,0,0,0,0,0,17,9,4,4,0,22,11,2,9,4,1,1,0,0,2
"E00033527",153,47,34,13,93,12,48,7,9,17,15,0,0,0,0,0,9,5,3,1,0,24,4,7,13,13,1,4,0,0,8
"E00033528",126,54,19,35,68,9,36,13,5,8,10,0,0,0,0,0,9,4,2,2,1,14,5,3,6,4,2,1,0,1,0
"E00033530",145,11,4,7,129,10,94,23,20,31,20,0,0,0,0,0,5,2,1,2,0,20,8,5,7,5,1,1,0,0,3
"E00033531",134,19,8,11,111,16,71,26,9,20,16,1,1,0,0,0,7,1,1,5,0,16,6,2,8,4,2,0,0,1,1
"E00033532",166,47,26,21,115,13,66,23,11,10,22,0,0,0,0,0,18,8,4,4,2,18,5,6,7,4,2,0,0,0,2
"E00033533",96,22,12,10,69,11,38,10,9,7,12,0,0,0,0,0,5,4,0,1,0,15,4,6,5,5,0,2,0,1,2
"E00033534",124,55,24,31,60,14,14,6,4,1,3,0,0,0,0,0,14,13,1,0,0,18,9,1,8,9,1,0,0,0,8
"E00033535",133,38,15,23,89,15,50,14,10,9,17,0,0,0,0,0,9,7,1,1,0,15,2,5,8,6,2,1,0,1,2
"E00033536",127,36,17,19,81,8,48,12,9,12,15,0,0,0,0,0,11,4,1,5,1,14,4,3,7,10,5,1,0,1,3
"E00033537",132,48,22,26,75,6,30,8,6,6,10,0,0,0,0,0,10,6,2,2,0,29,9,4,16,9,6,2,0,1,0
"E00033538",147,41,22,19,102,20,54,23,13,5,13,0,0,0,0,0,14,7,4,1,2,14,3,4,7,4,3,0,0,1,0
"E00033539",130,32,7,25,91,7,45,16,5,14,10,0,0,0,0,0,19,10,3,3,3,20,11,3,6,7,0,1,0,0,6
"E00033540",135,44,13,31,80,10,41,10,8,11,12,0,0,0,0,0,10,2,4,3,1,19,10,1,8,11,3,2,0,0,6
"E00033541",129,36,20,16,87,17,47,11,8,15,13,0,0,0,0,0,13,5,1,5,2,10,4,0,6,6,2,0,0,0,4
"E00033542",124,51,17,34,62,12,33,8,5,14,6,0,0,0,0,0,5,3,0,2,0,12,3,4,5,11,2,1,0,0,8
"E00033543",120,51,22,29,61,11,33,11,4,10,8,0,0,0,0,0,8,6,2,0,0,9,6,0,3,8,2,2,1,0,3
"E00033544",104,31,9,22,65,10,28,9,11,4,4,0,0,0,0,0,9,5,1,2,1,18,5,7,6,8,3,0,1,0,4
"E00033545",121,48,25,23,64,15,27,10,4,8,5,1,1,0,0,0,8,7,1,0,0,13,8,2,3,9,1,3,0,0,5
"E00033546",148,43,23,20,88,6,43,12,3,11,17,0,0,0,0,0,8,2,2,3,1,31,3,6,22,17,3,4,0,3,7
"E00033547",126,38,9,29,83,9,43,18,6,10,9,1,0,0,1,0,11,6,2,3,0,19,11,3,5,5,2,1,0,0,2
"E00033548",113,44,10,34,63,10,23,5,4,11,3,0,0,0,0,0,14,8,3,3,0,16,4,2,10,6,1,1,0,0,4
"E00033549",151,51,31,20,89,23,36,11,4,9,12,0,0,0,0,0,7,2,1,4,0,23,7,5,11,11,4,1,0,0,6
"E00033550",124,35,21,14,82,12,57,17,12,15,13,0,0,0,0,0,5,3,1,1,0,8,2,3,3,7,2,2,0,0,3
"E00033551",102,43,38,5,57,15,29,5,3,10,11,0,0,0,0,0,3,2,1,0,0,10,1,4,5,2,0,1,0,0,1
"E00033552",124,26,18,8,96,13,59,18,8,18,15,0,0,0,0,0,13,4,1,5,3,11,1,4,6,2,0,0,0,1,1
"E00033553",161,69,53,16,87,12,56,18,6,19,13,0,0,0,0,0,3,1,1,1,0,16,5,3,8,5,3,0,0,0,2
"E00033554",115,15,10,5,89,15,59,17,7,16,19,0,0,0,0,0,7,2,2,3,0,8,1,2,5,11,2,0,0,1,8
"E00033555",136,62,31,31,66,16,39,14,6,7,12,0,0,0,0,0,4,1,2,1,0,7,5,1,1,8,1,0,1,2,4
"E00033556",114,23,12,11,87,17,54,10,11,19,14,0,0,0,0,0,10,3,1,6,0,6,1,3,2,4,1,1,0,0,2
"E00033557",124,26,18,8,90,15,56,18,8,15,15,0,0,0,0,0,10,2,3,4,1,9,2,3,4,8,5,1,0,0,2
"E00033558",114,22,10,12,86,14,55,16,9,18,12,0,0,0,0,0,7,2,3,1,1,10,2,4,4,6,0,1,0,1,4
"E00033559",110,32,18,14,75,11,51,19,8,9,15,0,0,0,0,0,3,1,1,0,1,10,3,2,5,3,0,0,0,0,3
"E00033560",113,19,9,10,87,16,58,17,10,14,17,0,0,0,0,0,6,2,1,2,1,7,0,2,5,7,1,2,0,2,2
"E00033561",106,23,15,8,73,7,52,9,8,12,23,0,0,0,0,0,4,2,1,1,0,10,0,4,6,10,1,1,1,0,7
"E00033562",117,18,11,7,92,13,71,24,13,11,23,0,0,0,0,0,4,1,2,1,0,4,0,1,3,7,3,0,0,0,4
"E00033563",131,21,9,12,103,22,67,24,8,12,23,0,0,0,0,0,5,4,0,0,1,9,3,1,5,7,6,0,0,0,1
"E00033564",144,41,18,23,91,14,61,25,11,11,14,0,0,0,0,0,7,2,1,3,1,9,5,0,4,12,2,2,0,2,6
"E00033565",117,20,10,10,90,19,44,17,6,7,14,0,0,0,0,0,11,4,2,3,2,16,5,5,6,7,2,1,0,0,4
"E00033566",148,72,48,24,71,9,40,6,14,14,6,1,1,0,0,0,7,3,1,3,0,14,4,3,7,5,3,0,0,1,1
"E00033567",127,24,14,10,94,10,58,17,10,18,13,0,0,0,0,0,7,2,1,4,0,19,8,8,3,9,3,1,0,0,5
"E00033568",144,47,24,23,81,7,29,3,5,10,11,0,0,0,0,0,10,3,4,1,2,35,14,10,11,16,2,3,0,2,9
"E00033569",102,32,14,18,62,7,32,6,4,9,13,0,0,0,0,0,9,2,2,5,0,14,3,4,7,8,3,1,1,0,3
"E00033570",173,64,20,44,97,6,43,10,13,9,11,0,0,0,0,0,26,13,9,4,0,22,6,6,10,12,3,3,0,1,5
"E00033571",121,47,30,17,68,15,29,14,2,4,9,0,0,0,0,0,7,3,2,1,1,17,7,5,5,6,3,0,0,1,2
"E00033572",117,34,22,12,69,14,44,15,7,6,16,0,0,0,0,0,4,3,0,1,0,7,2,2,3,14,5,3,0,0,6
"E00033573",95,48,4,44,35,2,13,7,0,4,2,0,0,0,0,0,8,4,2,2,0,12,7,0,5,12,2,4,0,1,5
"E00033574",118,26,12,14,86,8,54,13,10,15,16,0,0,0,0,0,11,2,3,3,3,13,4,4,5,6,4,1,0,0,1
"E00033575",111,42,29,13,65,11,44,13,8,8,15,0,0,0,0,0,2,2,0,0,0,8,0,1,7,4,1,1,0,1,1
"E00033576",109,38,26,12,66,9,28,11,4,2,11,0,0,0,0,0,12,5,3,3,1,17,3,4,10,5,2,0,0,1,2
"E00033577",120,35,21,14,71,10,36,9,10,6,11,0,0,0,0,0,11,5,3,2,1,14,5,2,7,14,2,2,0,2,8
"E00033579",123,29,8,21,83,2,22,5,7,6,4,0,0,0,0,0,8,1,5,1,1,51,16,17,18,11,2,2,0,0,7
"E00033580",152,85,14,71,52,7,17,6,5,3,3,0,0,0,0,0,7,5,2,0,0,21,10,1,10,15,1,1,0,1,12
"E00033581",221,86,16,70,107,3,45,13,11,14,7,0,0,0,0,0,9,2,1,6,0,50,13,15,22,28,5,5,1,0,17
"E00033582",159,70,21,49,72,4,20,6,3,5,6,0,0,0,0,0,7,3,1,1,2,41,11,10,20,17,1,0,1,1,14
"E00033583",110,41,11,30,58,5,33,10,8,5,10,0,0,0,0,0,10,8,2,0,0,10,5,1,4,11,1,1,3,0,6
"E00033584",107,36,12,24,58,4,23,13,3,4,3,0,0,0,0,0,21,16,0,5,0,10,4,3,3,13,2,2,1,0,8
"E00033585",135,44,12,32,71,8,29,9,7,4,9,0,0,0,0,0,18,11,3,4,0,16,7,2,7,20,2,1,2,1,14
"E00033586",143,62,21,41,62,6,18,8,4,2,4,0,0,0,0,0,14,9,2,3,0,24,12,3,9,19,1,0,1,1,16
"E00033587",153,67,30,37,75,18,34,13,5,1,15,0,0,0,0,0,11,4,4,1,2,12,6,1,5,11,1,0,0,2,8
"E00033589",136,36,8,28,90,9,35,13,6,7,9,0,0,0,0,0,11,7,3,1,0,35,11,11,13,10,3,1,0,1,5
"E00033590",79,31,9,22,43,2,18,5,3,4,6,0,0,0,0,0,4,2,2,0,0,19,9,6,4,5,0,1,0,1,3
"E00033591",94,26,13,13,66,12,19,3,5,6,5,0,0,0,0,0,10,6,1,3,0,25,8,12,5,2,1,0,0,0,1
"E00033592",118,19,9,10,83,8,18,5,8,1,4,0,0,0,0,0,11,1,6,2,2,46,20,16,10,16,4,5,0,1,6
"E00033593",100,44,16,28,50,3,14,7,2,2,3,0,0,0,0,0,6,4,2,0,0,27,11,11,5,6,2,3,0,0,1
"E00033594",143,38,16,22,86,7,22,7,2,4,9,0,0,0,0,0,14,5,2,7,0,43,7,19,17,19,4,7,0,1,7
"E00033595",157,80,42,38,63,4,16,6,6,1,3,0,0,0,0,0,6,2,3,1,0,37,14,11,12,14,3,2,0,1,8
"E00033596",143,62,26,36,73,3,27,9,9,2,7,0,0,0,0,0,18,10,5,3,0,25,15,7,3,8,2,0,1,1,4
"E00033597",105,40,8,32,57,9,22,7,3,3,9,0,0,0,0,0,8,0,3,5,0,18,8,2,8,8,2,2,0,0,4
"E00033598",124,69,19,50,47,2,12,5,2,2,3,0,0,0,0,0,11,5,5,1,0,22,8,8,6,8,2,0,0,0,6
"E00033599",125,63,15,48,59,3,12,4,2,2,4,0,0,0,0,0,7,6,0,1,0,37,21,11,5,3,0,2,0,0,1
"E00033600",139,77,46,31,57,5,19,12,1,4,2,1,0,1,0,0,7,2,5,0,0,25,8,5,12,5,0,3,0,1,1
"E00033601",140,62,10,52,72,3,20,10,5,1,4,0,0,0,0,0,15,7,6,1,1,34,19,10,5,6,2,0,0,0,4
"E00033602",131,46,9,37,63,4,30,13,4,5,8,1,1,0,0,0,18,13,2,2,1,10,2,0,8,22,2,0,1,0,19
"E00033603",136,53,22,31,69,4,16,6,1,4,5,0,0,0,0,0,10,4,2,4,0,39,16,7,16,14,5,3,0,1,5
"E00033604",138,66,19,47,64,4,17,8,4,2,3,0,0,0,0,0,14,10,3,1,0,29,21,3,5,8,1,0,0,0,7
"E00033605",125,43,10,33,62,5,32,8,6,10,8,0,0,0,0,0,13,9,1,2,1,12,6,3,3,20,0,2,2,0,16
"E00033606",114,40,7,33,49,1,17,6,3,5,3,0,0,0,0,0,21,15,3,3,0,10,5,3,2,25,2,0,6,0,17
"E00033607",118,57,16,41,59,2,21,9,7,2,3,0,0,0,0,0,7,2,3,1,1,29,20,7,2,2,0,1,0,0,1
"E00033608",144,52,23,29,76,8,30,11,5,6,8,0,0,0,0,0,11,4,2,4,1,27,12,3,12,16,1,7,0,0,8
"E00033611",122,28,7,21,66,10,22,8,2,5,7,0,0,0,0,0,18,14,2,1,1,16,5,2,9,28,0,4,5,0,19
"E00033613",125,60,42,18,41,9,11,3,2,3,3,0,0,0,0,0,11,7,4,0,0,10,5,3,2,24,3,1,3,2,15
"E00033614",139,34,9,25,80,3,35,9,5,7,14,1,1,0,0,0,22,17,4,1,0,19,6,6,7,25,1,1,2,0,21
"E00033616",141,28,11,17,99,7,61,25,7,17,12,0,0,0,0,0,10,6,0,3,1,21,7,5,9,14,1,1,1,2,9
"E00033618",159,47,15,32,97,9,58,18,12,8,20,0,0,0,0,0,17,13,2,1,1,13,6,2,5,15,2,1,0,1,11
"E00033620",118,27,13,14,84,5,46,15,11,6,14,0,0,0,0,0,19,9,7,3,0,14,6,1,7,7,3,1,1,1,1
"E00033621",103,27,7,20,56,1,21,6,6,6,3,0,0,0,0,0,5,0,3,1,1,29,8,6,15,20,6,4,1,1,8
"E00033623",181,67,16,51,94,5,20,9,3,2,6,1,1,0,0,0,21,13,4,3,1,47,14,14,19,20,2,0,2,1,15
"E00033624",125,45,19,26,71,9,30,8,7,4,11,0,0,0,0,0,6,2,2,1,1,26,9,7,10,9,4,1,0,0,4
"E00033625",123,28,11,17,93,7,61,16,12,18,15,0,0,0,0,0,16,6,6,3,1,9,6,0,3,2,0,1,0,0,1
"E00033626",172,47,4,43,119,4,69,18,18,31,2,0,0,0,0,0,30,12,11,4,3,16,10,5,1,6,2,3,0,0,1
"E00033627",142,38,3,35,96,5,48,12,7,25,4,0,0,0,0,0,23,12,3,8,0,20,10,7,3,8,2,1,0,0,5
"E00033628",139,47,18,29,85,8,26,8,5,6,7,0,0,0,0,0,11,2,2,7,0,40,17,13,10,7,0,4,0,1,2
"E00033629",179,43,10,33,127,11,53,18,11,15,9,0,0,0,0,0,26,12,5,6,3,37,17,7,13,9,3,3,0,0,3
"E00033630",128,67,16,51,52,4,20,7,4,3,6,0,0,0,0,0,11,7,2,1,1,17,12,0,5,9,1,2,1,1,4
"E00033631",129,83,44,39,34,1,15,5,1,5,4,0,0,0,0,0,3,0,2,0,1,15,5,6,4,12,4,3,0,2,3
"E00033632",149,48,13,35,96,6,20,5,2,9,4,0,0,0,0,0,18,5,4,6,3,52,27,18,7,5,1,1,0,0,3
"E00033633",101,26,15,11,71,16,40,15,7,13,5,0,0,0,0,0,5,5,0,0,0,10,3,3,4,4,1,1,0,0,2
"E00033634",158,61,28,33,84,11,28,9,5,6,8,0,0,0,0,0,9,4,1,4,0,36,15,13,8,13,3,6,0,1,3
"E00033635",132,61,20,41,66,11,38,10,10,7,11,0,0,0,0,0,8,4,3,1,0,9,3,3,3,5,1,1,0,1,2
"E00033636",167,43,13,30,110,3,34,14,5,7,8,0,0,0,0,0,20,6,2,10,2,53,19,24,10,14,1,5,0,0,8
"E00033637",196,56,12,44,123,3,53,13,9,22,9,0,0,0,0,0,15,10,2,3,0,52,18,21,13,17,7,1,0,0,9
"E00033639",129,34,11,23,90,6,33,11,9,6,7,0,0,0,0,0,15,6,4,2,3,36,13,13,10,5,2,1,0,0,2
"E00033640",128,42,16,26,72,5,22,4,5,7,6,0,0,0,0,0,15,5,5,3,2,30,12,11,7,14,5,3,1,1,4
"E00033641",127,32,17,15,85,18,51,19,11,12,9,0,0,0,0,0,4,3,0,0,1,12,2,2,8,10,0,3,0,3,4
"E00033642",145,38,25,13,100,18,54,14,6,15,19,0,0,0,0,0,12,8,3,1,0,16,6,1,9,7,0,3,0,0,4
"E00033643",109,38,11,27,65,6,22,7,6,3,6,0,0,0,0,0,10,4,4,2,0,27,14,8,5,6,1,2,0,0,3
