"GeographyCode","QS412EW0001","QS412EW0002","QS412EW0003","QS412EW0004","QS412EW0005","QS412EW0006"
"E00176736",123,3,35,80,4,1
"E00176737",114,1,42,65,6,0
"E00176738",62,11,26,23,2,0
"E00176739",124,0,51,69,4,0
"E00176740",118,28,11,71,8,0
"E00176741",116,25,55,30,5,1
"E00176742",103,25,45,30,3,0
"E00176743",113,30,57,25,1,0
"E00176744",54,14,17,18,3,2
"E00176745",111,37,46,25,2,1
"E00176746",330,41,134,140,11,4
"E00176747",52,14,20,14,4,0
"E00176748",113,2,45,60,6,0
"E00176749",157,6,77,68,6,0
"E00176750",119,48,33,34,4,0
"E00176751",119,53,54,10,1,1
"E00176752",151,17,62,58,14,0
"E00176753",95,25,36,27,6,1
"E00176754",148,30,45,70,3,0
"E00176755",135,32,64,34,5,0
"E00176756",136,2,56,72,6,0
"E00176757",135,5,51,73,6,0
"E00176758",55,14,24,13,4,0
"E00176759",104,38,51,12,2,1
"E00176760",78,34,33,10,1,0
"E00176761",102,20,62,20,0,0
"E00176762",94,30,41,20,3,0
"E00176763",40,5,17,12,6,0
"E00176764",116,33,47,33,3,0
"E00176765",108,21,56,24,6,1
"E00176766",118,1,50,65,2,0
"E00176767",94,48,28,15,3,0
"E00176768",179,45,98,34,2,0
"E00176769",111,0,43,66,2,0
"E00176770",57,25,19,9,3,1
"E00176771",44,24,14,6,0,0
"E00176772",98,73,19,4,1,1
"E00176773",107,7,71,26,3,0
"E00176774",53,16,10,27,0,0
