"GeographyCode","QS404EW0001","QS404EW0002","QS404EW0003","QS404EW0004","QS404EW0005","QS404EW0006","QS404EW0007"
"E00165720",23,22,0,0,0,1,0
"E00165721",11,10,1,0,0,0,0
"E00165722",32,26,0,0,6,0,0
"E00165723",13,13,0,0,0,0,0
"E00165724",28,22,0,0,3,3,0
"E00165725",36,33,0,0,1,1,1
"E00165726",71,31,0,9,27,2,2
"E00165727",21,15,0,1,0,4,1
"E00165729",35,33,0,0,1,1,0
"E00165730",25,24,1,0,0,0,0
"E00165731",20,14,0,0,5,1,0
"E00165758",21,20,0,0,0,1,0
"E00165759",24,20,0,0,2,2,0
"E00165760",100,11,0,1,81,5,2
"E00165762",32,27,3,0,1,1,0
"E00165763",35,14,0,4,13,1,3
"E00176596",38,3,0,2,32,1,0
"E00176597",44,5,0,1,32,4,2
"E00176598",2,2,0,0,0,0,0
"E00176599",21,10,0,2,6,1,2
"E00176600",2,0,0,0,0,2,0
"E00176601",6,4,0,0,2,0,0
"E00176602",5,2,0,0,2,0,1
"E00176603",0,0,0,0,0,0,0
"E00176604",2,0,0,0,1,1,0
"E00176605",0,0,0,0,0,0,0
"E00176606",5,2,0,0,1,2,0
"E00176607",0,0,0,0,0,0,0
"E00176608",4,4,0,0,0,0,0
"E00176609",38,18,0,2,15,1,2
"E00176610",43,10,0,15,17,0,1
"E00176611",3,2,0,0,0,1,0
"E00176612",11,7,0,0,3,1,0
"E00176613",0,0,0,0,0,0,0
"E00176614",8,5,0,0,1,2,0
"E00176615",7,7,0,0,0,0,0
"E00176616",1,1,0,0,0,0,0
"E00176617",3,1,0,0,1,1,0
"E00176618",23,9,0,5,9,0,0
"E00176619",7,5,0,1,0,1,0
"E00176620",16,10,0,1,4,1,0
"E00176621",0,0,0,0,0,0,0
"E00176622",3,3,0,0,0,0,0
"E00176623",1,0,0,0,0,0,1
"E00176624",31,5,0,5,18,2,1
"E00176625",0,0,0,0,0,0,0
"E00176626",3,1,0,0,0,2,0
"E00176627",21,1,0,2,17,0,1
"E00176628",0,0,0,0,0,0,0
"E00176629",1,0,0,0,0,1,0
"E00176630",34,33,0,0,0,1,0
"E00176631",24,16,0,3,4,1,0
"E00176632",14,13,0,0,1,0,0
"E00176633",9,0,0,2,7,0,0
"E00176634",1,0,0,0,1,0,0
"E00176635",1,1,0,0,0,0,0
"E00176636",0,0,0,0,0,0,0
"E00176637",1,0,0,0,1,0,0
"E00176638",14,4,0,0,2,8,0
"E00176639",1,1,0,0,0,0,0
"E00176640",28,11,0,0,8,9,0
"E00176641",7,1,0,0,5,1,0
"E00176642",3,2,0,0,1,0,0
"E00176643",3,3,0,0,0,0,0
"E00176644",0,0,0,0,0,0,0
"E00176645",1,0,0,0,0,1,0
"E00176646",2,0,0,0,1,1,0
"E00176647",1,0,0,0,0,1,0
"E00176648",37,34,0,0,1,2,0
"E00176649",51,2,0,3,41,4,1
"E00176650",3,1,0,1,0,0,1
"E00176651",29,18,0,1,7,0,3
"E00176652",1,1,0,0,0,0,0
"E00176653",0,0,0,0,0,0,0
"E00176654",3,3,0,0,0,0,0
"E00176655",2,0,0,0,0,2,0
"E00176656",5,5,0,0,0,0,0
"E00176657",1,1,0,0,0,0,0
"E00176658",3,1,0,0,2,0,0
"E00176659",4,1,1,0,2,0,0
"E00176660",2,2,0,0,0,0,0
"E00176661",0,0,0,0,0,0,0
"E00176662",8,7,0,0,0,1,0
"E00176663",7,4,0,0,0,2,1
"E00176664",18,15,0,0,1,1,1
"E00176665",39,2,0,6,27,3,1
"E00176666",14,12,0,0,0,2,0
"E00176667",25,21,0,0,0,3,1
"E00176668",42,24,0,2,14,2,0
"E00176669",28,17,0,1,8,0,2
"E00176670",13,9,0,0,0,3,1
"E00176671",49,31,0,4,10,3,1
"E00176672",1,0,0,0,1,0,0
"E00176673",10,6,0,0,3,1,0
"E00176674",2,1,0,0,0,1,0
"E00176675",3,2,0,0,0,1,0
"E00176676",3,3,0,0,0,0,0
"E00176677",39,30,0,0,3,6,0
"E00176678",32,23,0,0,2,7,0
"E00176679",0,0,0,0,0,0,0
"E00176680",1,0,0,0,0,1,0
"E00176681",0,0,0,0,0,0,0
"E00176682",3,2,0,0,0,1,0
"E00176683",1,1,0,0,0,0,0
"E00176684",0,0,0,0,0,0,0
"E00176685",13,3,0,2,5,3,0
"E00176686",1,1,0,0,0,0,0
"E00176687",1,1,0,0,0,0,0
"E00176688",1,0,0,0,1,0,0
"E00176689",0,0,0,0,0,0,0
"E00176690",6,0,0,0,2,4,0
"E00176691",8,1,0,0,3,3,1
"E00176692",2,1,0,1,0,0,0
"E00176693",1,0,0,0,1,0,0
"E00176694",10,1,0,0,8,1,0
"E00176695",7,0,0,0,6,1,0
"E00176696",37,22,0,3,11,0,1
"E00176697",26,20,0,1,1,4,0
"E00176698",0,0,0,0,0,0,0
"E00176699",38,23,0,1,12,1,1
"E00176700",1,0,0,1,0,0,0
"E00176701",3,2,0,0,0,1,0
"E00176702",14,8,0,0,4,2,0
"E00176703",2,2,0,0,0,0,0
"E00176704",14,10,0,0,0,4,0
"E00176705",2,0,0,0,0,2,0
"E00176706",13,12,0,0,0,1,0
"E00176707",25,2,0,2,20,0,1
"E00176708",29,1,0,2,26,0,0
"E00176709",3,0,0,0,1,2,0
"E00176710",52,3,0,2,43,2,2
"E00176711",7,1,0,0,4,2,0
"E00176712",5,1,0,0,2,2,0
"E00176713",11,2,0,0,5,1,3
"E00176714",22,9,0,2,8,1,2
"E00176715",57,3,0,0,50,3,1
"E00176716",4,4,0,0,0,0,0
"E00176717",2,1,0,0,1,0,0
"E00176718",18,3,0,2,11,1,1
"E00176719",13,5,0,0,0,8,0
"E00176720",34,30,1,0,1,1,1
"E00176721",10,6,0,0,0,4,0
"E00176722",4,4,0,0,0,0,0
"E00176723",31,30,0,0,0,0,1
"E00176724",3,0,0,0,2,1,0
"E00176725",15,13,0,0,1,1,0
"E00176726",15,10,0,0,3,2,0
"E00176727",22,3,0,3,14,2,0
"E00176728",18,13,0,1,3,1,0
"E00176729",29,20,0,0,1,8,0
"E00176730",18,12,0,0,0,5,1
"E00176731",2,0,0,0,2,0,0
"E00176732",26,21,0,0,3,2,0
"E00176733",6,2,0,0,2,1,1
"E00176734",3,2,0,1,0,0,0
"E00176735",0,0,0,0,0,0,0
"E00176736",2,2,0,0,0,0,0
"E00176737",1,0,0,0,0,1,0
"E00176738",13,1,0,1,8,2,1
"E00176739",0,0,0,0,0,0,0
"E00176740",1,1,0,0,0,0,0
"E00176741",43,11,0,8,20,3,1
"E00176742",3,3,0,0,0,0,0
"E00176743",2,1,0,0,0,1,0
"E00176744",6,1,0,1,3,1,0
"E00176745",12,10,0,0,2,0,0
"E00176746",52,10,0,4,28,6,4
"E00176747",7,2,0,0,5,0,0
"E00176748",0,0,0,0,0,0,0
"E00176749",0,0,0,0,0,0,0
"E00176750",28,13,0,1,4,9,1
"E00176751",14,9,0,0,3,1,1
"E00176752",29,1,0,2,24,0,2
"E00176753",12,2,0,2,7,1,0
"E00176754",43,16,0,2,22,1,2
"E00176755",30,9,1,1,17,2,0
"E00176756",1,1,0,0,0,0,0
"E00176757",13,1,0,1,10,1,0
"E00176758",7,0,0,0,7,0,0
"E00176759",13,4,0,3,5,1,0
"E00176760",18,6,0,4,6,1,1
"E00176761",8,2,0,1,3,2,0
"E00176762",13,3,0,1,4,3,2
"E00176763",5,1,0,2,2,0,0
"E00176764",17,5,0,2,9,0,1
"E00176765",1,1,0,0,0,0,0
"E00176766",1,0,0,0,1,0,0
"E00176767",30,15,0,6,8,0,1
"E00176768",68,21,1,5,38,2,1
"E00176769",1,0,0,0,0,1,0
"E00176770",8,7,0,0,1,0,0
"E00176771",13,13,0,0,0,0,0
"E00176772",32,30,0,0,0,2,0
"E00176773",5,0,0,1,1,2,1
"E00176774",25,3,0,2,17,1,2
