"GeographyCode","QS701EW0001","QS701EW0002","QS701EW0003","QS701EW0004","QS701EW0005","QS701EW0006","QS701EW0007","QS701EW0008","QS701EW0009","QS701EW0010","QS701EW0011","QS701EW0012","QS701EW0013"
"E00033933",176,2,0,1,37,1,0,29,4,4,19,2,77
"E00033934",237,4,0,6,35,5,0,42,2,4,16,1,122
"E00033935",266,7,1,3,33,1,1,27,12,2,14,2,163
"E00033936",202,0,0,3,31,1,2,29,5,1,19,1,110
"E00033937",143,1,1,0,21,0,0,21,3,1,17,2,76
"E00033938",213,2,0,1,43,1,2,37,9,4,12,0,102
"E00033939",214,3,0,3,35,1,1,36,3,4,11,0,117
"E00033940",235,0,3,1,33,2,0,55,6,0,7,1,127
"E00033941",250,2,0,5,42,0,1,35,7,0,19,3,136
"E00033942",257,4,0,2,27,0,0,60,9,4,13,3,135
"E00033943",231,1,0,4,36,1,0,51,5,4,23,0,106
"E00033944",213,5,0,5,46,1,0,33,2,6,16,2,97
"E00033945",163,0,0,2,19,3,0,34,8,3,20,0,74
"E00033946",284,1,0,5,37,4,1,56,8,0,24,3,145
"E00033947",195,6,0,2,33,1,0,42,9,0,9,0,93
"E00033948",246,1,3,30,11,0,0,46,10,0,16,1,128
"E00033949",203,1,0,5,21,1,1,24,5,0,16,3,126
"E00033950",299,0,1,10,29,3,0,61,5,3,18,0,169
"E00033951",205,1,0,5,35,4,0,47,9,3,13,1,87
"E00033952",304,2,0,17,33,0,0,105,14,2,19,2,110
"E00033953",286,0,2,10,45,2,0,47,13,0,19,0,148
"E00033954",160,1,0,1,23,2,0,17,6,0,13,0,97
"E00033955",244,3,2,16,36,1,1,38,7,1,16,0,123
"E00033956",70,0,0,2,8,0,0,13,1,0,4,0,42
"E00033957",223,3,0,13,32,3,0,50,8,1,16,0,97
"E00033958",233,0,0,16,37,1,0,37,2,2,18,0,120
"E00033959",203,0,1,10,22,2,0,42,9,2,12,0,103
"E00033960",246,1,1,9,33,2,0,46,12,4,17,1,120
"E00033961",209,3,0,5,30,3,0,46,10,3,14,1,94
"E00033962",230,5,0,9,33,2,2,35,10,2,13,0,119
"E00033963",266,0,1,12,33,2,0,39,14,0,19,1,145
"E00033964",221,1,0,16,6,1,1,34,2,1,7,0,152
"E00033965",206,0,0,6,23,4,0,29,4,2,11,4,123
"E00033966",194,0,0,3,33,4,0,36,11,0,15,2,90
"E00033967",213,0,0,11,28,0,0,33,6,1,10,0,124
"E00033968",117,0,0,4,20,0,0,4,7,3,8,0,71
"E00033969",207,0,2,12,18,3,0,61,6,2,10,0,93
"E00033970",220,4,0,15,18,1,1,29,8,3,9,0,132
"E00033971",148,0,0,3,12,1,0,25,5,2,6,0,94
"E00033972",192,3,0,7,21,5,0,39,8,0,10,3,96
"E00033973",137,0,0,8,26,1,0,19,2,3,4,1,73
"E00033974",210,1,1,4,27,2,1,30,8,1,13,3,119
"E00033975",271,0,0,8,36,1,2,43,9,2,9,4,157
"E00033976",171,3,0,6,29,0,0,45,6,0,5,2,75
"E00033977",114,1,0,1,11,1,1,13,2,1,5,0,78
"E00033978",133,3,0,3,19,0,0,17,4,3,8,1,75
"E00033979",85,0,0,1,11,0,0,5,2,0,2,0,64
"E00033980",182,3,0,7,28,3,0,25,4,1,5,0,106
"E00033981",100,1,0,1,9,0,0,6,2,0,3,1,77
"E00033982",73,0,0,2,9,1,0,16,1,0,6,0,38
"E00033983",181,1,0,4,41,0,0,40,5,2,10,0,78
"E00033984",191,2,0,4,23,3,0,57,9,3,10,1,79
"E00033985",151,1,0,0,24,3,0,42,7,0,9,0,65
"E00033986",189,0,0,6,22,2,0,61,12,1,19,1,65
"E00033987",206,6,1,4,42,6,0,47,11,0,12,0,77
"E00033988",193,2,0,5,28,5,0,47,9,0,8,2,87
"E00033989",184,1,0,3,28,2,0,44,7,2,10,2,85
"E00033990",225,2,3,10,31,3,1,76,11,0,21,1,66
"E00033991",209,2,0,12,30,1,1,64,11,2,16,0,70
"E00033992",209,1,0,2,30,1,0,36,9,1,8,0,121
"E00033993",305,1,0,6,50,1,1,69,8,7,13,2,147
"E00033994",258,1,1,4,51,2,0,86,13,1,6,0,93
"E00033995",205,1,0,4,28,0,2,64,13,4,4,4,81
"E00033996",230,2,0,2,31,3,0,80,7,2,6,0,97
"E00033997",255,1,0,4,34,3,0,85,6,3,8,6,105
"E00033998",212,0,0,2,34,1,2,42,11,2,8,1,109
"E00033999",215,3,0,2,26,0,0,26,8,1,14,1,134
"E00034000",212,1,0,1,26,1,0,50,10,1,11,1,110
"E00034001",230,2,0,4,39,0,1,83,6,1,7,1,86
"E00034002",163,0,0,1,23,1,0,34,3,2,2,1,96
"E00034003",148,2,0,0,18,0,1,16,6,0,13,1,91
"E00034004",162,0,0,0,24,1,0,36,4,0,5,1,91
"E00034005",204,2,0,3,19,2,1,68,12,1,15,0,81
"E00034006",202,3,0,0,25,2,0,67,5,1,11,0,88
"E00034007",161,1,0,0,23,1,0,28,8,1,8,1,90
"E00034008",217,3,0,2,43,2,2,69,5,1,12,1,77
"E00034009",173,1,0,1,25,0,0,29,5,1,3,0,108
"E00034010",134,1,0,2,21,3,0,33,6,4,10,0,54
"E00034011",259,3,1,3,29,2,0,131,8,1,14,1,66
"E00034012",219,0,0,0,45,2,0,53,12,0,8,0,99
"E00034013",206,0,0,3,26,2,0,61,5,4,5,1,99
"E00034014",192,1,0,2,28,2,1,37,6,2,8,0,105
"E00034015",189,2,0,0,31,2,0,35,9,1,6,1,102
"E00034016",191,1,0,2,31,0,0,30,6,0,9,0,112
"E00034017",254,2,0,1,39,0,2,88,9,0,17,1,95
"E00034019",201,1,0,1,27,1,1,67,7,2,10,0,84
"E00034020",229,1,0,5,30,3,0,78,14,1,23,1,73
"E00034021",220,3,0,0,25,2,0,72,9,4,27,1,77
"E00034022",261,4,0,1,39,3,0,70,8,5,27,2,102
"E00034023",166,5,0,3,23,3,0,26,11,0,12,1,82
"E00034024",220,2,0,4,45,1,1,50,8,0,16,2,91
"E00034025",264,0,0,1,31,4,0,47,3,1,18,2,157
"E00034026",206,4,0,5,37,1,1,56,7,3,14,1,77
"E00034027",165,1,0,10,24,0,1,40,6,1,12,0,70
"E00034028",264,3,2,3,29,1,0,82,6,0,24,0,114
"E00034029",291,4,1,7,16,5,2,75,17,6,26,2,130
"E00034030",191,1,0,6,23,5,0,49,2,1,19,2,83
"E00034031",179,3,1,3,15,0,1,55,7,4,15,1,74
"E00034032",230,1,0,3,23,1,0,102,6,5,23,0,66
"E00034033",183,1,0,0,21,2,0,81,9,2,13,0,54
"E00034034",231,6,0,1,33,2,0,81,16,2,11,1,78
"E00034035",240,1,0,1,39,2,1,62,14,2,15,1,102
"E00034036",234,3,1,3,27,1,0,88,9,3,22,0,77
"E00034037",239,2,0,4,34,1,0,79,20,1,14,1,83
"E00034038",270,3,0,1,43,3,7,89,6,4,15,2,97
"E00034039",239,3,0,4,28,0,1,62,10,1,15,4,111
"E00034040",209,5,0,2,42,1,0,57,8,1,16,1,76
"E00034041",219,3,0,2,28,3,0,75,12,1,16,1,78
"E00034042",219,4,0,1,35,1,0,70,8,3,25,0,72
"E00034043",250,3,0,1,23,3,0,59,10,2,23,3,123
"E00034044",250,5,0,3,42,0,0,58,11,2,23,1,105
"E00034045",234,0,3,3,38,2,0,48,9,6,23,0,102
"E00034046",209,3,1,0,33,1,1,46,11,1,12,1,99
"E00034047",210,2,1,2,21,1,1,60,10,2,16,1,93
"E00034048",189,2,0,1,31,2,0,58,5,0,23,1,66
"E00034049",214,2,2,3,36,2,0,61,10,1,14,0,83
"E00034050",240,2,0,3,36,1,1,80,16,2,17,1,81
"E00034051",157,4,0,1,29,2,3,48,5,0,15,0,50
"E00034052",196,2,1,3,43,3,0,54,10,3,14,1,62
"E00034053",303,6,0,8,39,2,0,65,7,1,25,1,149
"E00034054",233,6,1,1,47,0,0,63,5,4,18,0,88
"E00034055",261,3,0,8,42,2,1,59,10,1,28,4,103
"E00034056",182,1,0,1,42,2,0,34,5,0,12,0,85
"E00034057",169,2,0,0,38,0,0,39,6,1,8,0,75
"E00034058",212,1,0,5,35,0,1,44,4,1,14,1,106
"E00034059",299,1,0,4,44,4,0,68,15,0,29,1,133
"E00034061",267,2,0,5,57,1,2,65,9,3,30,1,92
"E00034062",402,7,0,7,67,2,0,52,3,2,27,1,234
"E00034063",423,3,0,10,58,0,1,61,9,13,22,0,246
"E00034064",470,5,0,5,57,8,0,43,6,7,19,0,320
"E00034065",226,6,3,8,18,1,0,71,9,3,13,1,93
"E00034066",212,3,1,13,24,0,2,47,1,0,14,1,106
"E00034067",237,4,1,14,42,3,0,74,5,4,14,0,76
"E00034068",231,2,0,6,41,3,1,48,5,2,12,0,111
"E00034069",356,2,0,16,70,7,0,59,5,4,24,0,169
"E00034070",266,2,0,4,59,3,0,41,6,3,17,1,130
"E00034071",305,7,0,8,48,10,1,56,15,3,23,3,131
"E00034072",221,2,0,4,25,1,0,29,6,1,24,2,127
"E00034073",228,12,0,3,41,0,3,42,3,7,19,1,97
"E00034074",252,2,0,6,60,0,0,60,5,3,21,2,93
"E00034075",195,1,0,6,24,0,0,46,6,1,10,1,100
"E00034076",231,1,1,2,45,2,1,48,6,1,12,0,112
"E00034077",179,1,0,13,31,0,0,37,3,0,15,2,77
"E00034078",207,2,0,8,38,0,0,36,3,2,14,0,104
"E00034079",240,2,2,7,43,1,1,40,7,2,15,3,117
"E00034080",198,3,1,4,34,2,0,45,2,3,33,0,71
"E00034081",301,2,0,9,40,2,0,68,4,2,23,1,150
"E00034082",180,1,0,2,24,0,0,33,2,3,14,0,101
"E00034083",216,3,0,7,28,3,1,38,3,6,21,1,105
"E00034084",209,3,1,5,35,1,0,28,2,6,20,2,106
"E00034085",206,7,0,3,28,5,0,35,8,3,18,1,98
"E00034086",117,0,0,0,16,2,0,15,1,2,6,0,75
"E00034087",219,2,1,1,29,1,1,24,4,8,20,0,128
"E00034088",232,1,0,3,36,1,0,48,5,4,15,0,119
"E00034089",260,0,0,5,37,3,0,50,4,5,13,1,142
"E00034090",272,5,1,10,38,0,0,41,9,4,14,2,148
"E00034091",200,4,0,8,25,1,0,32,8,2,7,0,113
"E00034092",199,2,0,5,43,2,0,39,4,8,14,2,80
"E00034093",339,0,0,12,43,2,0,37,5,10,29,1,200
"E00034094",379,3,1,6,78,1,0,47,9,6,28,4,196
"E00034095",211,1,1,4,31,1,0,47,6,3,7,0,110
"E00034096",308,2,0,5,50,3,0,39,7,4,15,1,182
"E00034097",299,4,0,5,42,1,0,56,7,6,17,0,161
"E00034098",291,5,3,2,50,2,0,56,3,3,16,1,150
"E00034099",290,1,1,7,39,5,2,51,2,5,15,0,162
"E00034100",260,2,0,5,47,0,1,80,9,3,22,0,91
"E00034101",221,3,0,18,29,2,0,65,6,1,14,0,83
"E00034102",196,0,0,8,32,1,0,49,3,4,12,0,87
"E00034104",260,4,0,9,40,2,1,78,8,2,21,0,95
"E00034105",290,3,0,4,36,0,0,40,2,6,20,0,179
"E00034106",184,8,0,5,19,2,0,52,11,6,11,0,70
"E00034107",261,0,0,1,41,2,0,49,12,8,28,0,120
"E00034108",140,2,0,3,20,0,0,24,2,2,13,0,74
"E00034109",141,1,0,4,22,1,0,31,2,1,14,1,64
"E00034110",255,4,2,14,38,3,0,59,10,6,28,3,88
"E00034111",195,2,0,1,18,4,0,46,7,2,12,0,103
"E00034113",235,1,0,1,35,4,1,49,8,6,13,0,117
"E00034114",232,0,0,2,28,3,0,57,14,0,11,0,117
"E00034115",212,1,0,1,27,2,0,55,15,2,14,0,95
"E00034116",234,2,0,2,33,2,0,51,7,3,12,0,122
"E00034117",207,1,0,1,29,0,0,42,11,2,15,0,106
"E00034118",155,0,0,1,20,2,0,31,6,1,13,0,81
"E00034119",216,1,0,2,34,0,1,57,11,2,12,1,95
"E00034120",196,3,0,0,33,1,1,40,8,1,11,0,98
"E00034121",215,2,0,1,22,2,0,50,9,3,12,0,114
"E00034122",225,2,0,0,25,2,0,39,9,1,22,1,124
"E00034123",237,0,0,1,41,2,0,22,9,2,4,1,155
"E00034124",218,2,0,2,41,3,0,34,7,0,14,1,114
"E00034125",204,0,0,2,25,0,0,28,7,2,18,1,121
"E00034126",287,5,1,9,36,4,0,103,19,1,20,0,89
"E00034127",254,3,0,3,41,3,1,69,8,3,11,2,110
"E00034130",211,3,0,1,29,2,0,54,6,4,13,0,99
"E00034131",283,2,0,3,32,2,0,83,11,4,12,2,132
"E00034132",142,1,1,1,14,0,0,27,5,0,7,1,85
"E00034133",178,1,0,1,35,3,0,59,4,1,8,1,65
"E00034134",229,3,0,0,35,4,0,44,4,3,16,1,119
"E00034135",174,3,0,1,26,1,0,53,5,5,14,1,65
"E00034136",249,3,0,2,34,0,0,68,9,4,15,0,114
"E00034137",170,2,0,1,26,3,2,28,10,3,12,0,83
"E00034138",217,1,0,1,29,0,1,41,7,1,14,1,121
"E00034139",214,2,0,1,30,1,0,48,11,1,4,0,116
"E00034140",176,0,0,1,19,3,0,47,8,0,15,1,82
"E00034141",140,1,0,0,19,3,0,22,5,2,6,0,82
"E00034142",272,2,0,2,38,5,1,64,16,3,11,0,130
"E00034143",237,1,0,2,35,2,1,64,6,0,12,1,113
"E00034144",261,2,0,1,32,7,0,56,8,6,13,1,135
"E00034145",168,0,1,0,21,4,0,37,5,1,7,3,89
"E00034146",195,1,0,4,39,2,0,31,2,2,17,0,97
"E00034147",169,0,0,1,24,0,0,32,8,0,4,0,100
"E00034148",240,1,0,1,30,2,1,48,10,4,13,2,128
"E00034149",192,1,1,0,26,0,0,47,5,1,6,0,105
"E00034150",149,0,0,1,30,3,0,34,6,1,8,0,66
"E00034151",196,0,0,2,43,1,1,33,7,0,10,0,99
"E00034152",215,0,0,0,34,3,1,52,9,1,19,1,95
"E00034153",207,1,0,1,32,0,0,42,4,1,11,2,113
"E00034154",243,4,1,6,26,1,1,59,8,3,17,0,117
"E00034155",264,0,0,4,22,1,0,55,8,7,15,2,150
"E00034156",168,7,0,4,9,0,0,30,4,3,8,0,103
"E00034157",210,0,0,4,23,1,1,55,9,6,14,1,96
"E00034158",249,0,0,1,26,2,1,68,9,5,21,0,116
"E00034159",217,7,1,11,15,1,2,80,9,4,17,0,70
"E00034160",193,0,3,13,12,4,3,54,6,1,12,0,85
"E00034161",208,2,0,15,30,3,0,51,9,3,9,0,86
"E00034162",257,2,0,13,33,1,0,71,5,3,13,1,115
"E00034163",178,1,0,8,12,0,1,37,5,2,19,0,93
"E00034164",239,4,1,9,34,3,0,51,5,0,20,1,111
"E00034165",164,0,0,3,20,1,0,22,5,0,8,0,105
"E00034167",301,1,1,7,37,1,2,37,16,3,22,0,174
"E00034168",248,0,1,3,32,4,0,63,19,4,16,2,104
"E00034169",241,3,4,29,21,1,2,66,8,5,23,0,79
"E00034170",237,3,0,15,17,5,1,70,5,4,15,0,102
"E00034171",191,4,2,7,24,1,0,62,7,5,13,2,64
"E00034172",218,1,1,15,26,2,1,73,8,4,15,2,70
"E00034173",178,6,1,16,14,0,0,70,8,2,11,0,50
"E00034174",184,3,0,9,15,0,2,70,5,2,8,0,70
"E00034175",184,1,2,8,20,3,0,35,4,2,9,0,100
"E00034176",119,2,1,9,12,1,0,54,3,6,3,0,28
"E00034177",198,3,0,6,26,0,1,65,8,3,17,4,65
"E00034178",238,1,2,9,24,2,0,83,4,5,17,2,89
"E00034180",269,2,1,20,47,0,1,72,8,5,28,1,84
"E00034182",91,0,1,2,8,0,0,18,4,1,6,0,51
"E00034184",181,2,0,9,19,2,1,42,7,2,19,0,78
"E00034185",175,1,0,4,17,2,1,33,12,2,14,1,88
"E00034187",181,0,0,4,12,2,1,32,9,3,11,0,107
"E00034188",241,2,0,11,25,3,1,56,15,6,24,0,98
"E00034189",206,0,0,3,22,5,1,51,2,9,12,0,101
"E00034190",170,0,0,6,12,4,0,39,10,1,17,0,81
"E00034191",182,0,1,1,14,2,0,49,13,6,14,2,80
"E00034192",243,1,1,4,27,0,0,47,16,1,27,0,119
"E00034193",206,3,0,3,24,4,0,48,7,0,18,0,99
"E00034194",186,0,0,5,10,2,2,43,3,3,11,1,106
"E00034195",177,2,0,2,22,5,0,42,7,4,13,1,79
"E00034196",237,4,0,5,18,2,1,42,15,10,18,0,122
"E00034197",241,1,0,1,24,3,1,39,9,4,27,4,128
"E00034199",228,2,0,5,17,2,0,37,4,2,18,0,141
"E00034200",479,1,0,5,20,2,0,30,4,0,42,2,373
"E00034201",229,2,0,6,35,2,0,34,2,4,14,0,130
"E00034202",212,3,0,2,23,1,0,28,1,4,10,0,140
"E00034203",338,2,0,4,35,1,1,31,8,4,34,1,217
"E00034208",203,0,0,3,28,1,1,15,3,4,16,1,131
"E00034209",155,1,1,1,18,2,0,19,7,1,10,0,95
"E00034211",201,1,2,3,10,1,0,35,2,1,36,1,109
"E00034212",217,3,0,11,27,7,0,16,5,0,21,1,126
"E00034213",336,1,0,11,35,0,2,49,8,6,31,1,192
"E00034215",109,2,0,2,10,0,0,8,2,0,15,0,70
"E00034216",333,3,3,9,22,2,0,39,3,3,44,0,205
"E00034219",211,2,0,2,18,0,1,33,2,0,13,0,140
"E00034221",204,0,0,0,9,5,2,32,7,3,24,0,122
"E00034222",317,2,0,7,29,4,0,33,10,1,53,2,176
"E00034223",199,7,0,0,26,2,0,17,1,3,17,2,124
"E00034224",323,2,0,6,29,2,0,35,6,4,44,0,195
"E00034225",271,0,1,7,30,1,0,19,2,3,41,0,167
"E00034227",310,2,2,7,26,4,0,27,6,3,37,1,195
"E00034228",366,0,2,8,19,1,0,33,4,2,49,1,247
"E00034230",376,0,0,6,32,8,0,34,8,4,50,0,234
"E00034231",311,4,0,9,25,1,0,42,12,4,50,0,164
"E00034234",241,0,0,3,34,2,0,38,13,2,15,0,134
"E00034235",231,0,0,4,26,2,2,54,7,2,20,0,114
"E00034236",224,1,2,0,21,1,0,55,7,3,21,0,113
"E00034237",226,1,0,5,37,0,0,57,5,6,32,1,82
"E00034238",104,1,0,2,5,1,0,21,5,1,8,1,59
"E00034239",246,2,1,2,33,2,1,46,5,0,19,0,135
"E00034240",207,0,0,3,26,1,1,43,10,5,13,0,105
"E00034241",217,2,0,1,31,5,0,43,5,3,20,1,106
"E00034242",180,3,0,4,17,0,1,31,5,2,19,2,96
"E00034243",281,2,0,2,35,1,0,68,11,2,31,1,128
"E00034244",214,2,0,4,27,3,0,50,11,5,14,0,98
"E00034245",205,3,0,3,20,1,0,43,4,4,14,1,112
"E00034246",189,2,0,3,16,3,0,38,5,0,13,1,108
"E00034247",185,0,0,2,24,1,1,39,8,2,18,0,90
"E00034248",144,0,0,1,8,2,0,51,6,1,5,0,70
"E00034249",179,1,0,1,27,0,0,28,5,2,10,1,104
"E00034250",264,2,0,4,29,4,1,46,6,3,25,0,144
"E00034251",222,1,1,2,46,1,2,53,17,6,7,0,86
"E00034252",305,4,0,5,38,8,0,94,13,3,19,0,121
"E00034253",280,1,0,3,28,4,1,48,10,5,17,0,163
"E00034254",216,1,0,2,27,1,0,41,8,4,12,0,120
"E00034255",221,1,0,1,27,4,0,34,10,2,15,0,127
"E00034256",231,1,0,7,14,1,1,75,7,3,9,1,112
"E00034257",238,0,0,2,36,2,0,43,4,2,11,1,137
"E00034258",229,0,0,2,31,2,0,40,5,4,28,1,116
"E00034259",214,0,1,1,27,0,0,36,3,5,19,0,122
"E00034260",167,7,0,4,13,1,0,36,3,2,15,1,85
"E00034261",203,0,0,1,24,1,1,46,5,3,16,0,106
"E00034262",227,1,0,6,32,4,1,59,2,1,12,0,109
"E00034263",178,1,0,5,19,1,0,38,7,6,8,0,93
"E00034264",228,0,0,2,25,2,0,46,9,1,25,1,117
"E00034265",424,2,0,3,61,4,1,156,25,3,16,5,148
"E00034266",220,5,0,1,35,3,0,63,8,3,11,0,91
"E00034267",210,6,4,1,22,2,1,79,7,7,6,1,74
"E00034268",346,5,0,5,56,3,0,103,20,0,23,1,130
"E00034269",147,2,0,1,19,2,0,32,5,1,5,1,79
"E00034270",303,4,0,6,55,5,0,73,2,2,23,1,132
"E00034271",231,2,0,3,36,0,1,76,15,6,14,0,78
"E00034272",270,2,0,3,37,1,0,54,13,5,11,1,143
"E00034273",137,2,0,0,22,0,0,32,3,2,8,0,68
"E00034274",191,6,0,1,26,1,0,38,6,1,7,0,105
"E00034275",241,5,2,0,29,0,1,72,13,0,17,1,101
"E00034276",249,3,0,5,42,1,0,68,9,4,12,0,105
"E00034277",189,2,0,3,27,2,1,63,8,2,12,2,67
"E00034278",262,4,0,2,36,5,1,82,9,1,17,1,104
"E00034279",283,8,0,6,50,1,2,48,10,6,10,0,142
"E00034280",128,0,0,1,13,1,0,12,3,1,5,0,92
"E00034281",164,2,1,4,20,1,2,31,9,2,16,0,76
"E00034282",321,7,1,5,50,3,4,80,10,7,21,2,131
"E00034283",300,3,0,5,56,1,0,78,9,5,24,0,119
"E00034284",227,2,1,4,29,2,0,67,8,4,11,2,97
"E00034285",225,1,0,2,31,4,0,48,9,1,7,0,122
"E00034286",229,2,0,0,29,1,0,48,6,2,13,2,126
"E00034287",187,0,1,1,25,0,0,39,4,2,8,0,107
"E00034288",236,3,0,4,41,2,1,69,6,2,13,2,93
"E00034289",166,1,2,1,29,1,0,37,8,1,10,0,76
"E00034290",208,4,0,2,37,3,1,47,8,1,10,0,95
"E00034291",163,0,0,1,29,1,0,34,6,0,11,0,81
"E00034292",194,2,0,4,28,1,0,55,10,2,10,1,81
"E00034293",193,1,0,0,23,3,0,61,9,0,8,0,88
"E00034294",400,6,0,3,65,5,0,163,20,5,22,1,110
"E00034295",164,0,0,2,35,2,1,31,4,1,13,1,74
"E00034296",218,1,0,1,36,3,0,79,9,3,11,1,74
"E00034297",214,4,0,1,34,4,0,44,3,5,10,1,108
"E00034298",237,4,1,0,30,1,0,74,12,4,14,0,97
"E00034299",179,3,0,2,37,0,0,30,14,1,17,1,74
"E00034300",171,1,0,0,25,1,0,46,7,1,12,0,78
"E00034301",202,2,0,1,24,2,1,38,6,2,9,1,116
"E00034302",211,0,0,1,35,1,1,72,13,2,13,1,72
"E00034303",194,0,0,0,29,0,1,49,4,1,6,0,104
"E00034304",195,1,2,0,40,0,2,33,9,2,10,0,96
"E00034305",221,2,0,0,31,6,1,56,6,0,11,1,107
"E00034306",226,2,0,0,37,1,0,46,14,3,17,1,105
"E00034307",200,1,0,2,26,2,1,61,5,3,6,1,92
"E00034308",263,1,1,2,56,3,1,62,12,4,18,2,101
"E00034309",208,2,1,3,19,0,0,40,11,0,11,2,119
"E00034310",252,0,0,1,28,3,1,61,11,0,12,0,135
"E00034311",234,2,0,1,44,4,2,38,9,4,9,0,121
"E00034312",230,0,0,1,37,4,3,59,7,4,9,1,105
"E00034313",238,0,0,1,40,3,0,41,12,2,14,1,124
"E00034314",188,3,1,3,27,1,0,36,8,4,15,0,90
"E00034315",149,0,0,2,18,0,1,23,4,1,7,0,93
"E00034316",211,1,0,1,27,1,1,43,10,0,9,0,118
"E00034317",266,1,2,3,32,1,0,55,7,3,17,1,144
"E00034318",197,3,0,2,25,1,0,34,4,3,15,0,110
"E00034319",213,3,0,1,34,1,3,52,9,0,8,1,101
"E00034320",129,2,0,2,16,2,0,24,1,2,10,0,70
"E00034321",71,2,0,1,16,0,0,17,2,0,6,0,27
"E00034322",209,3,0,3,29,0,0,49,9,3,15,1,97
"E00034323",235,2,0,2,24,2,0,44,8,0,18,0,135
"E00034324",217,0,0,1,25,0,0,32,3,0,12,0,144
"E00034325",188,3,0,0,21,3,0,53,6,1,14,0,87
"E00034326",209,5,0,1,12,3,1,65,11,4,8,0,99
"E00034327",214,3,1,4,23,2,1,84,3,2,11,0,80
"E00034328",249,2,0,3,25,3,0,128,10,3,5,0,70
"E00034329",193,2,0,1,18,2,0,42,3,2,15,0,108
"E00034330",169,1,0,0,21,1,1,36,4,0,10,1,94
"E00034331",202,0,0,3,38,1,1,33,3,2,7,0,114
"E00034332",238,0,0,1,27,2,3,72,11,3,16,0,103
"E00034333",224,3,1,4,34,2,1,62,7,2,13,0,95
"E00034334",135,1,0,2,14,0,1,26,0,1,7,0,83
"E00034335",166,2,1,7,26,2,1,46,4,1,10,1,65
"E00034336",177,0,0,1,17,2,0,39,9,2,16,1,90
"E00034337",275,4,1,15,26,1,0,119,8,1,5,1,94
"E00034338",209,1,0,7,17,0,1,101,14,1,6,1,60
"E00034339",226,2,0,7,17,1,0,99,7,1,7,1,84
"E00034340",169,3,0,9,13,2,1,67,4,2,6,1,61
"E00034341",247,0,0,10,24,5,1,99,10,5,5,1,87
"E00034342",170,6,1,5,17,2,0,71,7,3,5,1,52
"E00034343",187,3,0,7,10,2,2,89,4,0,8,0,62
"E00034344",224,2,1,3,20,2,0,112,9,2,8,0,65
"E00034345",175,1,0,2,18,1,0,76,6,5,4,1,61
"E00034346",79,0,0,1,4,0,0,25,2,1,0,0,46
"E00034347",187,1,0,2,22,1,0,53,5,2,6,2,93
"E00034348",183,1,0,1,30,1,0,35,6,2,7,0,100
"E00034349",199,0,0,1,26,3,0,27,5,0,13,0,124
"E00034350",165,1,1,2,18,1,0,17,2,0,9,1,113
"E00034351",252,1,0,10,39,0,0,45,6,0,22,1,128
"E00034352",194,1,1,4,11,2,1,23,8,1,22,2,118
"E00034353",203,1,1,6,10,0,0,32,5,0,24,2,122
"E00034354",214,4,0,7,26,4,0,21,1,2,20,0,129
"E00034355",245,2,1,12,17,0,1,29,5,3,8,0,167
"E00034356",107,0,0,0,16,1,0,9,6,0,6,0,69
"E00034358",278,1,0,10,28,3,0,57,10,8,32,4,125
"E00034359",205,5,0,6,14,0,0,57,13,0,28,0,82
"E00034360",134,1,0,3,20,1,0,20,4,0,9,0,76
"E00034361",150,0,1,3,12,0,0,19,3,2,24,1,85
"E00034362",148,0,0,1,14,0,0,9,2,2,23,0,97
"E00034363",205,3,1,3,20,5,0,39,9,1,24,0,100
"E00034364",176,1,0,7,14,0,0,31,7,3,23,1,89
"E00034365",247,2,1,22,20,2,0,33,13,4,12,0,138
"E00034366",256,1,0,14,19,3,0,30,7,2,9,0,171
"E00034368",212,1,1,15,33,1,1,31,10,0,27,0,92
"E00034369",206,2,1,15,31,1,0,41,8,3,19,1,84
"E00034371",179,0,1,2,20,0,0,15,1,0,14,1,125
"E00034372",197,2,1,8,17,2,0,23,5,2,8,1,128
"E00034373",154,1,1,1,17,4,0,14,4,0,2,0,110
"E00034374",205,0,0,5,29,1,0,24,9,4,19,1,113
"E00034375",335,2,1,21,17,2,0,150,17,2,23,3,97
"E00034376",243,3,1,16,14,3,1,77,15,2,25,1,85
"E00034377",253,3,2,33,24,5,1,80,14,5,14,1,71
"E00034378",235,3,4,31,14,1,1,80,9,0,21,2,69
"E00034379",273,5,3,32,31,4,2,94,11,5,19,0,67
"E00034380",246,3,1,28,18,2,1,95,9,3,15,2,69
"E00034381",385,5,3,44,8,3,2,171,22,5,16,3,103
"E00034382",270,2,0,18,22,1,0,85,9,3,13,3,114
"E00034383",331,5,0,30,32,6,0,113,15,2,24,1,103
"E00034384",233,3,2,11,19,0,0,66,13,0,17,1,101
"E00034386",329,3,2,27,40,1,0,95,5,4,26,1,125
"E00034387",195,2,2,3,26,0,2,54,4,1,17,0,84
"E00034388",184,3,0,5,19,1,0,23,1,2,15,0,115
"E00034389",162,5,2,6,6,0,0,54,6,2,12,0,69
"E00034390",279,2,0,15,25,8,1,101,14,4,21,3,85
"E00034391",307,5,4,22,15,5,0,144,15,3,16,1,77
"E00034392",241,2,1,13,28,5,0,68,12,4,19,0,89
"E00034393",184,3,4,13,15,0,0,65,8,1,8,0,67
"E00034394",231,2,3,25,16,5,0,83,5,1,27,0,64
