"GeographyCode","QS502EW0001","QS502EW0002","QS502EW0003","QS502EW0004","QS502EW0005","QS502EW0006","QS502EW0007","QS502EW0008","QS502EW0009","QS502EW0010","QS502EW0011","QS502EW0012","QS502EW0013","QS502EW0014"
"E00033879",248,41,84,17,108,35,15,57,40,48,19,47,41,1
"E00033880",384,76,128,26,161,45,22,91,45,81,31,67,68,9
"E00033881",263,36,103,20,126,39,25,72,44,65,18,73,44,7
"E00033882",223,39,69,19,96,32,19,37,33,45,18,54,47,7
"E00033883",240,51,71,12,109,26,11,63,22,64,5,62,32,7
"E00033884",271,45,101,12,122,28,20,71,28,67,15,55,41,6
"E00033885",392,45,153,27,220,57,19,151,46,146,22,105,73,16
"E00033886",237,51,67,11,89,35,16,41,27,30,17,37,38,4
"E00033887",327,65,122,23,138,55,20,69,43,54,15,35,58,7
"E00033888",290,48,101,17,118,31,20,63,30,51,15,58,48,1
"E00033889",255,34,83,15,133,27,16,75,32,77,13,65,52,8
"E00033890",166,45,48,15,53,27,10,32,19,42,12,26,25,8
"E00033891",272,80,74,13,99,33,22,64,28,64,13,61,56,6
"E00033892",102,28,29,6,34,13,7,20,11,25,4,16,17,5
"E00033893",222,57,64,17,78,37,20,32,20,34,7,36,32,4
"E00033894",261,77,80,28,92,38,15,51,32,45,12,34,49,2
"E00033895",177,27,69,19,76,31,11,60,21,64,8,43,37,11
"E00033896",244,21,97,20,131,38,11,91,35,100,8,64,52,24
"E00033897",241,41,69,10,135,23,8,86,21,94,16,75,36,5
"E00033898",281,83,72,20,75,35,9,44,25,43,9,35,39,36
"E00033899",207,80,42,17,37,27,8,12,17,19,7,11,27,32
"E00033900",210,70,59,21,46,31,3,26,16,25,3,10,24,19
"E00033901",282,90,75,20,61,26,10,34,30,40,5,34,43,32
"E00033902",254,76,64,24,58,24,4,40,13,31,1,15,32,22
"E00033903",172,53,49,23,36,23,2,11,14,23,6,9,13,19
"E00033904",264,145,50,16,31,25,11,12,15,11,4,9,29,4
"E00033905",168,97,28,15,18,25,8,7,20,6,5,8,9,5
"E00033906",179,45,55,18,51,30,6,25,11,18,2,8,32,32
"E00033907",246,57,80,34,64,46,9,35,29,35,9,35,40,26
"E00033908",247,66,67,24,47,35,8,30,28,44,11,20,26,43
"E00033909",228,59,67,17,77,27,8,43,17,30,3,23,33,10
"E00033910",287,92,60,28,63,36,4,30,22,38,5,17,25,38
"E00033911",269,90,96,39,60,51,13,27,26,34,6,14,32,20
"E00033913",190,63,50,16,49,26,2,32,21,21,5,21,23,22
"E00033914",250,73,60,19,53,35,4,34,20,41,7,11,27,34
"E00033915",160,51,45,19,26,29,8,14,18,17,6,11,16,14
"E00033917",246,95,66,33,37,45,12,11,20,15,5,20,28,18
"E00033918",221,113,38,18,34,26,12,11,12,11,6,15,28,8
"E00033919",213,107,40,20,31,30,19,6,14,7,2,6,22,7
"E00033920",225,125,41,16,26,26,10,15,12,10,4,8,17,11
"E00033921",248,71,45,18,44,35,9,16,20,48,7,37,24,36
"E00033922",284,58,91,26,107,57,12,59,45,47,14,35,39,17
"E00033923",196,70,54,29,43,38,6,22,18,16,3,13,22,8
"E00033924",296,96,89,30,63,50,3,22,15,25,16,25,18,30
"E00033925",205,61,64,32,34,39,11,16,13,21,13,9,43,22
"E00033926",236,74,60,21,43,38,7,24,17,33,9,19,20,29
"E00033927",288,110,59,26,66,41,7,36,18,28,2,20,19,40
"E00033928",205,98,42,13,38,22,4,19,14,25,6,15,21,14
"E00033930",217,68,65,35,37,33,5,21,16,19,2,14,22,22
"E00033931",219,81,48,20,37,33,10,16,23,17,8,18,21,32
"E00033932",258,85,65,36,52,43,16,24,22,26,8,13,25,21
"E00033933",190,50,65,24,49,35,3,25,20,23,5,16,21,30
"E00033934",242,55,58,26,64,36,7,29,13,60,16,30,29,40
"E00033935",277,94,66,28,50,45,7,31,28,27,6,20,31,27
"E00033936",216,86,57,28,24,23,10,20,20,15,5,7,26,25
"E00033937",153,56,37,14,27,23,3,16,10,21,3,4,16,12
"E00033938",229,84,69,25,49,37,6,26,27,25,8,23,36,22
"E00033939",222,56,77,20,53,24,4,33,16,38,3,22,30,23
"E00033940",245,83,67,26,66,36,9,26,23,36,9,19,37,21
"E00033941",262,76,75,34,61,54,11,27,35,34,9,15,36,15
"E00033942",300,117,69,21,78,42,12,34,25,33,8,24,29,16
"E00033943",241,65,89,44,50,59,12,25,31,24,12,20,29,18
"E00033944",223,62,76,19,79,33,7,65,23,23,10,27,16,20
"E00033945",173,65,43,10,45,31,7,21,20,22,5,8,28,4
"E00033946",305,119,75,32,52,52,7,40,29,34,8,22,28,20
"E00033947",204,71,74,31,39,36,8,12,23,11,7,10,27,4
"E00033948",264,111,63,31,46,38,9,20,23,10,5,4,22,15
"E00033949",219,98,53,31,41,41,7,13,16,8,2,7,28,0
"E00033950",318,137,68,33,65,54,18,31,30,21,4,18,38,9
"E00033951",224,106,53,20,34,34,15,8,30,12,4,9,26,1
"E00033952",314,94,112,34,70,62,24,30,48,24,8,28,66,2
"E00033953",303,131,97,34,59,50,9,25,26,14,8,10,25,8
"E00033954",181,106,33,13,18,20,4,6,14,2,3,1,14,5
"E00033955",272,113,74,35,49,60,8,19,29,10,7,9,44,5
"E00033956",80,42,17,6,8,7,2,3,6,4,1,2,9,0
"E00033957",234,82,68,38,40,52,5,18,29,18,6,15,19,7
"E00033958",249,95,70,30,51,47,9,17,35,20,9,14,27,9
"E00033959",213,85,65,34,30,42,10,10,18,6,5,8,29,1
"E00033960",259,89,83,34,57,50,15,22,30,16,5,11,35,0
"E00033961",231,98,63,30,45,41,12,20,31,13,5,18,29,1
"E00033962",240,89,65,35,60,41,7,30,37,27,12,13,25,8
"E00033963",280,121,83,37,45,55,4,14,22,2,4,8,29,13
"E00033964",238,136,52,26,31,34,6,6,20,8,6,7,17,1
"E00033965",238,124,52,27,23,29,9,11,20,5,4,12,27,1
"E00033966",209,92,63,33,28,38,12,7,25,6,5,4,27,4
"E00033967",233,119,58,21,31,38,8,12,21,4,3,7,27,9
"E00033968",122,50,35,22,26,26,4,7,12,6,2,3,16,9
"E00033969",211,69,72,36,46,36,15,21,28,15,6,14,39,0
"E00033970",244,150,54,19,21,34,11,5,17,5,7,7,12,1
"E00033971",156,78,44,12,25,18,6,8,10,4,1,6,11,0
"E00033972",206,84,55,27,31,36,12,15,20,13,4,8,14,12
"E00033973",151,80,41,20,22,24,2,11,15,11,2,2,13,6
"E00033974",241,130,52,31,34,35,9,14,16,6,5,5,20,9
"E00033975",284,145,79,38,43,45,11,24,26,21,4,11,19,4
"E00033976",181,64,51,13,41,21,8,17,18,17,3,8,26,3
"E00033977",132,80,27,14,15,20,5,5,13,2,6,6,11,1
"E00033978",154,77,39,23,20,23,5,6,13,8,1,3,17,8
"E00033979",104,77,11,2,10,7,3,5,1,5,3,6,8,2
"E00033980",200,115,35,12,28,14,7,13,10,8,2,5,17,3
"E00033981",131,103,13,4,6,4,2,1,4,2,0,1,9,0
"E00033982",82,40,14,8,15,11,4,5,6,3,2,1,9,2
"E00033983",185,50,65,24,44,49,9,18,25,12,6,9,24,1
"E00033984",198,60,63,25,54,40,14,20,29,14,10,14,30,2
"E00033985",165,50,63,27,33,36,5,11,27,7,5,8,16,4
"E00033986",211,70,76,26,44,43,12,17,36,12,6,18,25,4
"E00033987",214,58,91,35,56,49,9,29,27,15,3,18,33,6
"E00033988",205,69,61,30,47,46,8,14,33,10,6,19,35,5
"E00033989",190,62,64,27,40,38,4,23,18,14,4,9,27,4
"E00033990",235,72,84,25,69,40,11,32,27,22,8,13,20,1
"E00033991",227,69,77,39,59,58,16,25,32,16,5,14,29,2
"E00033992",229,136,40,10,22,24,6,4,17,4,2,5,25,3
"E00033993",332,118,113,52,53,72,15,22,36,22,9,19,37,2
"E00033994",264,66,107,43,62,61,13,18,25,11,9,11,44,0
"E00033995",209,67,68,26,38,54,13,8,27,10,7,13,34,2
"E00033996",233,71,84,36,50,56,14,25,27,11,7,7,39,0
"E00033997",268,85,93,43,63,61,16,27,38,22,13,23,52,7
"E00033998",229,107,57,26,41,41,10,17,14,9,1,10,25,1
"E00033999",225,108,67,19,34,28,6,13,12,3,3,6,19,2
"E00034000",230,104,56,32,32,40,10,11,21,6,6,14,29,2
"E00034001",296,125,92,30,51,40,10,30,34,27,4,17,50,2
"E00034002",190,103,34,15,19,29,4,9,20,6,3,3,15,2
"E00034003",166,79,34,25,20,31,5,5,18,4,1,7,19,1
"E00034004",173,79,51,17,25,25,4,11,21,8,4,5,25,0
"E00034005",248,88,80,42,47,51,14,16,35,13,6,16,39,2
"E00034006",228,91,73,24,48,43,14,26,24,21,3,23,23,2
"E00034007",179,87,50,25,27,30,3,12,22,10,2,7,18,4
"E00034008",244,84,85,27,54,44,3,26,28,24,10,13,27,4
"E00034009",199,122,36,15,15,25,5,6,14,1,4,3,19,3
"E00034010",181,82,40,21,32,37,9,14,23,9,6,8,19,1
"E00034011",274,72,103,38,95,59,18,42,49,35,12,32,45,4
"E00034012",228,105,63,22,31,33,6,10,17,10,4,7,21,0
"E00034013",226,95,53,23,39,41,10,22,24,21,13,19,30,4
"E00034014",219,106,65,34,28,40,9,10,20,5,1,6,15,1
"E00034015",238,136,55,23,26,28,7,9,17,11,4,9,28,4
"E00034016",212,93,47,35,33,48,6,11,23,5,3,7,28,3
"E00034017",266,81,74,36,63,53,14,23,35,18,4,11,50,6
"E00034019",225,56,90,33,51,47,22,29,30,20,6,11,44,3
"E00034020",245,62,88,36,75,62,10,39,36,33,12,26,40,0
"E00034021",241,66,80,27,65,53,19,37,30,26,13,18,36,9
"E00034022",310,97,103,28,86,53,13,30,35,35,14,22,32,6
"E00034023",187,73,55,13,36,24,2,20,17,15,4,13,32,2
"E00034024",228,64,63,34,54,59,3,32,31,22,9,27,28,16
"E00034025",291,140,82,34,48,43,10,18,24,14,13,13,25,8
"E00034026",214,59,74,27,57,52,12,24,23,24,9,17,32,7
"E00034027",172,46,65,27,48,29,11,24,25,29,6,24,23,9
"E00034028",287,111,79,35,56,41,11,28,29,21,9,19,39,17
"E00034029",382,196,99,40,61,61,15,41,37,33,15,18,33,7
"E00034030",208,77,63,21,45,35,8,16,27,20,3,19,31,3
"E00034031",196,38,59,31,68,30,15,27,20,34,12,22,40,10
"E00034032",261,55,84,29,99,44,22,45,43,29,16,30,69,1
"E00034033",201,40,84,24,73,34,11,31,34,29,17,26,31,2
"E00034034",252,70,80,21,67,46,23,30,27,35,12,26,35,11
"E00034035",254,79,87,32,68,55,16,27,35,17,7,13,38,2
"E00034036",263,67,119,30,66,53,15,20,32,19,10,21,35,2
"E00034037",264,74,101,29,85,46,11,34,35,31,9,25,40,1
"E00034038",280,72,86,35,79,55,16,33,36,35,12,33,48,15
"E00034039",262,83,94,24,74,55,8,45,37,45,15,32,33,2
"E00034040",218,57,79,25,67,44,14,37,25,32,7,16,39,3
"E00034041",258,76,93,20,64,44,20,33,31,28,9,27,43,4
"E00034042",244,65,88,30,61,43,12,32,33,24,10,18,43,6
"E00034043",272,83,83,25,72,46,17,34,32,23,11,29,33,16
"E00034044",271,79,98,34,82,49,14,29,37,27,16,18,41,11
"E00034045",257,85,83,33,50,59,9,22,20,25,15,26,34,5
"E00034046",230,68,79,27,54,40,10,26,25,22,12,21,34,0
"E00034047",222,62,89,24,57,49,10,33,31,31,12,26,26,3
"E00034048",222,77,73,18,43,37,17,26,35,20,6,21,19,2
"E00034049",229,70,87,35,70,47,14,36,36,33,7,25,29,3
"E00034050",249,61,84,26,69,56,15,38,35,29,10,22,43,6
"E00034051",166,40,65,22,35,33,7,10,17,19,7,19,27,6
"E00034052",208,51,80,26,59,35,6,23,25,25,6,24,28,12
"E00034053",315,85,120,46,80,73,11,37,40,35,9,29,43,10
"E00034054",259,80,102,30,61,42,13,29,24,23,7,24,32,1
"E00034055",275,78,94,28,68,43,10,34,40,26,12,25,26,16
"E00034056",195,74,58,24,42,33,6,20,26,28,6,16,30,9
"E00034057",178,63,52,26,35,39,4,20,22,13,4,14,17,8
"E00034058",230,86,78,40,47,55,9,26,26,12,8,9,24,7
"E00034059",331,116,111,41,70,70,9,43,36,31,4,20,34,7
"E00034061",286,86,87,38,69,68,14,30,36,31,7,20,51,8
"E00034062",417,73,124,25,200,53,7,174,32,79,8,23,42,38
"E00034063",432,46,167,23,288,37,6,257,36,64,10,14,56,22
"E00034064",476,24,188,26,350,25,3,343,26,60,10,30,62,23
"E00034065",248,65,79,19,80,38,20,43,31,32,9,27,30,7
"E00034066",234,97,62,25,51,29,6,40,17,32,7,16,14,4
"E00034067",249,57,99,28,75,46,13,49,33,43,10,20,42,13
"E00034068",247,55,90,23,98,40,4,71,32,47,15,27,34,24
"E00034069",371,66,148,33,176,53,6,147,28,75,11,23,45,30
"E00034070",273,81,62,23,61,41,4,39,24,42,7,21,14,55
"E00034071",317,83,109,33,93,53,16,73,40,58,9,32,55,10
"E00034072",254,114,68,28,52,31,1,37,19,29,2,14,16,17
"E00034073",233,33,79,17,111,29,2,84,30,58,2,19,25,17
"E00034074",269,87,92,42,88,53,10,56,40,44,11,17,29,6
"E00034075",210,74,61,19,62,27,3,40,16,33,3,24,22,14
"E00034076",246,80,79,13,91,26,9,67,26,34,10,15,14,18
"E00034077",203,69,67,21,66,37,5,32,28,30,4,21,36,8
"E00034078",219,66,67,26,60,36,14,43,24,30,6,10,28,6
"E00034079",248,48,105,30,90,37,8,62,21,44,9,14,24,10
"E00034080",207,57,65,23,81,31,3,65,20,51,4,7,18,4
"E00034081",326,92,92,24,101,50,11,85,32,66,8,24,34,30
"E00034082",194,63,53,18,61,25,3,45,26,28,7,12,21,10
"E00034083",224,39,84,28,100,31,7,87,22,44,7,25,26,17
"E00034084",217,39,68,19,94,24,6,75,22,51,4,19,20,38
"E00034085",220,54,63,22,77,35,1,66,18,46,8,21,28,24
"E00034086",122,33,37,10,42,11,3,32,5,17,3,9,18,15
"E00034087",229,35,94,15,141,21,4,131,15,38,6,15,21,15
"E00034088",243,74,76,29,76,37,8,62,27,44,8,15,27,15
"E00034089",271,31,108,11,169,21,5,157,24,56,6,18,23,7
"E00034090",283,54,72,20,169,38,9,138,26,47,17,11,27,14
"E00034091",207,26,91,14,124,17,1,112,15,30,6,10,20,15
"E00034092",207,31,71,16,103,18,5,89,18,54,6,12,20,19
"E00034093",350,74,117,25,174,29,5,147,23,69,9,16,28,18
"E00034094",393,59,132,30,231,53,4,191,40,84,6,31,43,20
"E00034095",224,47,79,17,92,39,5,80,22,47,6,21,22,12
"E00034096",317,46,122,18,182,30,2,167,21,50,6,18,40,11
"E00034097",314,43,119,23,186,33,6,167,21,44,9,29,26,13
"E00034098",309,50,122,25,168,33,6,153,20,69,14,28,32,14
"E00034099",301,35,107,14,188,25,4,183,21,75,4,39,39,20
"E00034100",270,53,98,45,101,61,5,66,42,55,8,34,42,15
"E00034101",240,67,81,24,85,49,11,51,29,57,10,22,41,7
"E00034102",215,79,57,29,49,37,6,34,28,30,2,15,34,10
"E00034104",274,65,86,34,86,49,15,50,36,56,13,22,52,7
"E00034105",302,87,92,24,131,34,4,100,28,32,6,20,25,15
"E00034106",185,36,64,14,79,30,7,63,23,55,12,34,35,15
"E00034107",276,64,102,27,97,45,7,85,32,60,5,19,38,23
"E00034108",165,74,45,14,47,16,4,36,16,17,6,12,22,9
"E00034109",153,51,52,22,35,21,1,26,11,23,6,13,24,6
"E00034110",267,61,98,20,100,38,6,63,37,51,9,27,33,13
"E00034111",210,93,45,26,26,41,5,5,26,12,2,19,24,12
"E00034113",247,100,76,33,42,46,9,15,24,4,6,8,29,2
"E00034114",263,106,87,43,44,65,10,21,32,8,6,17,24,3
"E00034115",228,78,67,30,42,60,8,16,25,11,8,10,30,6
"E00034116",254,116,73,39,29,56,10,8,27,5,1,8,29,5
"E00034117",222,76,65,26,45,50,14,18,31,11,6,14,34,8
"E00034118",165,54,52,16,30,35,9,4,12,13,6,10,20,7
"E00034119",239,82,76,36,43,47,11,11,29,11,3,11,27,0
"E00034120",213,96,61,27,34,47,9,9,21,5,1,12,19,2
"E00034121",228,97,69,23,32,43,13,12,26,15,4,15,21,7
"E00034122",246,131,49,29,33,44,10,10,23,9,3,4,16,2
"E00034123",247,88,92,49,45,49,6,16,12,5,2,8,23,10
"E00034124",239,105,70,39,35,58,8,15,35,7,3,6,32,3
"E00034125",221,99,68,27,23,31,5,7,13,8,1,9,26,2
"E00034126",307,78,101,46,99,63,16,34,51,30,12,31,42,4
"E00034127",267,110,74,37,34,52,12,11,30,14,4,13,27,6
"E00034130",233,99,86,36,27,41,7,16,22,11,3,17,31,5
"E00034131",310,118,99,37,67,51,8,22,34,25,7,25,43,12
"E00034132",156,78,31,13,20,24,4,7,15,8,2,10,9,3
"E00034133",195,70,71,26,37,44,11,13,26,10,8,15,22,1
"E00034134",248,116,58,22,37,29,7,14,21,11,3,13,24,0
"E00034135",187,49,84,25,40,36,12,23,22,16,4,13,39,0
"E00034136",265,107,84,34,47,61,12,11,31,12,8,11,30,10
"E00034137",187,67,56,32,28,35,12,14,16,13,2,13,28,5
"E00034138",224,83,66,32,33,45,9,13,19,8,6,13,35,11
"E00034139",249,128,60,26,38,43,5,13,14,4,6,10,18,0
"E00034140",201,90,56,31,35,38,9,16,19,15,4,11,21,2
"E00034141",171,77,31,21,23,35,7,4,23,1,2,7,23,3
"E00034142",299,128,76,43,45,59,15,15,20,9,6,16,41,4
"E00034143",265,119,74,31,45,44,17,11,30,7,7,12,27,2
"E00034144",282,116,87,37,48,60,12,25,26,13,9,11,24,10
"E00034145",188,89,54,18,19,30,9,9,13,11,7,13,23,2
"E00034146",214,82,66,26,38,35,11,6,20,2,7,11,32,6
"E00034147",195,88,45,23,40,35,9,13,19,13,3,10,18,1
"E00034148",266,115,74,39,38,48,10,15,27,8,2,7,31,3
"E00034149",210,81,70,23,29,34,6,9,11,4,6,10,19,2
"E00034150",165,64,48,17,35,23,6,16,21,13,3,12,19,0
"E00034151",223,95,69,23,27,31,8,7,16,9,7,2,18,4
"E00034152",242,90,81,30,55,59,14,15,29,12,9,19,28,3
"E00034153",222,92,64,34,36,41,8,10,25,13,5,13,15,0
"E00034154",275,108,92,37,48,48,6,12,28,10,6,7,34,3
"E00034155",277,103,95,33,52,49,9,22,23,15,11,13,45,6
"E00034156",198,94,49,30,16,32,8,7,15,4,3,3,34,6
"E00034157",234,95,83,31,37,46,9,15,13,8,4,11,26,1
"E00034158",279,119,85,38,38,52,12,13,28,8,5,8,42,4
"E00034159",232,68,76,17,77,41,7,41,37,39,13,31,45,2
"E00034160",224,80,66,26,57,50,10,18,23,22,3,18,42,1
"E00034161",216,79,69,21,50,49,6,25,14,23,6,16,38,9
"E00034162",282,77,87,29,71,53,14,37,36,33,6,35,47,12
"E00034163",200,86,50,14,34,31,12,12,21,12,2,12,26,5
"E00034164",267,92,81,33,75,54,10,33,33,28,7,16,39,9
"E00034165",171,78,57,19,23,25,2,14,12,9,6,11,11,3
"E00034167",324,153,81,31,42,45,10,9,18,8,6,14,43,7
"E00034168",269,104,92,25,47,49,16,12,29,7,8,11,40,1
"E00034169",257,59,83,23,101,43,10,62,31,52,9,41,62,17
"E00034170",255,80,90,25,63,48,12,22,27,28,6,24,34,0
"E00034171",211,68,72,19,36,30,10,18,23,17,6,15,34,12
"E00034172",230,50,90,36,86,53,12,43,34,40,17,28,41,4
"E00034173",187,45,69,29,68,36,8,38,32,41,10,28,26,8
"E00034174",198,41,82,25,57,43,10,37,26,43,7,24,32,9
"E00034175",201,94,68,15,20,26,4,12,16,13,2,9,14,10
"E00034176",128,21,51,15,43,37,8,29,26,22,9,15,25,3
"E00034177",226,62,60,16,64,21,8,38,20,33,21,21,43,14
"E00034178",254,75,100,34,73,50,9,38,35,45,14,30,37,5
"E00034180",283,69,112,26,89,44,9,46,39,39,14,20,44,15
"E00034182",110,49,24,11,26,15,0,9,3,8,4,5,12,5
"E00034184",194,67,63,25,38,33,15,7,22,11,6,6,20,7
"E00034185",197,91,63,24,31,29,6,14,20,10,5,14,26,2
"E00034187",193,90,58,36,22,35,6,9,19,9,6,3,17,2
"E00034188",255,91,89,32,42,47,15,18,31,12,5,11,34,1
"E00034189",225,94,63,28,31,39,10,1,24,6,5,11,29,0
"E00034190",185,74,58,17,34,33,9,7,18,12,2,9,20,4
"E00034191",197,79,66,35,27,37,11,10,22,7,6,6,29,2
"E00034192",275,121,81,39,46,48,6,23,20,18,8,11,25,4
"E00034193",225,112,55,22,35,30,11,19,23,10,9,9,23,1
"E00034194",197,86,61,25,16,30,5,4,26,2,2,2,26,1
"E00034195",188,75,54,21,28,34,5,11,19,13,1,8,14,8
"E00034196",259,107,86,37,31,58,7,16,20,12,0,7,13,2
"E00034197",260,113,77,32,33,55,14,11,26,5,4,8,30,4
"E00034199",245,106,56,36,34,28,5,14,17,20,5,16,36,19
"E00034200",497,114,116,24,200,37,8,166,25,72,7,12,34,75
"E00034201",237,59,75,18,69,41,7,39,28,50,9,22,29,44
"E00034202",234,116,40,19,35,17,7,12,16,15,2,18,29,11
"E00034203",352,83,122,38,123,37,5,122,32,42,11,19,21,56
"E00034208",233,114,46,22,26,21,6,10,15,22,1,5,18,24
"E00034209",160,76,33,10,30,18,4,20,13,18,2,8,11,24
"E00034211",220,99,44,17,59,25,8,41,9,44,3,14,15,15
"E00034212",219,86,62,17,51,31,4,19,27,40,3,13,25,11
"E00034213",374,185,86,28,48,45,8,25,17,30,10,17,26,36
"E00034215",112,46,28,12,29,12,1,21,6,12,3,6,7,5
"E00034216",350,109,83,38,70,46,8,44,23,80,5,23,26,69
"E00034219",221,94,71,16,49,22,4,37,21,18,5,11,20,19
"E00034221",240,137,47,11,19,22,9,9,14,8,5,12,19,12
"E00034222",329,102,76,21,117,38,4,81,18,64,7,27,26,44
"E00034223",219,99,44,8,31,15,3,23,9,31,5,13,5,11
"E00034224",337,59,103,18,149,44,6,133,25,40,1,14,35,21
"E00034225",287,76,78,24,98,23,9,87,17,38,2,10,37,38
"E00034227",324,63,88,23,153,35,7,131,27,48,7,21,32,36
"E00034228",375,58,102,16,162,24,10,153,21,80,13,21,14,67
"E00034230",386,62,118,23,194,26,3,180,29,75,11,23,30,44
"E00034231",331,70,97,19,168,30,8,144,23,48,9,24,32,32
"E00034234",264,123,72,26,38,41,9,11,24,3,2,8,22,10
"E00034235",245,99,73,43,49,39,11,14,23,11,10,8,24,4
"E00034236",248,115,69,28,36,39,12,10,22,7,4,5,30,4
"E00034237",245,90,87,38,51,49,8,18,26,15,8,12,36,4
"E00034238",108,55,26,9,15,14,1,5,10,3,6,7,9,3
"E00034239",261,101,78,34,40,49,10,16,27,12,10,10,27,12
"E00034240",228,93,69,24,34,45,10,13,19,14,1,12,21,6
"E00034241",232,86,87,30,29,29,6,20,16,6,2,5,24,12
"E00034242",206,103,60,26,15,53,4,8,15,5,2,3,21,3
"E00034243",303,117,96,40,48,59,5,23,26,21,8,17,32,10
"E00034244",233,80,72,22,45,50,12,10,23,14,5,11,36,7
"E00034245",225,115,49,26,38,38,8,11,21,10,8,8,25,4
"E00034246",207,92,54,22,37,31,3,9,12,6,5,8,20,5
"E00034247",204,93,62,34,31,43,6,9,16,3,10,9,25,1
"E00034248",177,85,43,13,27,29,6,13,12,8,2,4,17,0
"E00034249",213,110,60,19,29,31,4,10,15,2,1,5,24,4
"E00034250",284,107,92,41,27,59,11,9,25,9,1,5,28,6
"E00034251",240,97,49,22,21,27,10,8,17,8,2,14,34,45
"E00034252",333,112,109,51,58,71,11,22,41,21,13,17,53,23
"E00034253",322,143,96,30,42,57,13,11,31,11,7,11,35,8
"E00034254",232,92,70,31,28,44,8,6,23,11,3,8,25,6
"E00034255",241,100,68,36,34,49,9,8,26,12,2,9,25,6
"E00034256",247,93,85,30,40,50,7,10,17,6,9,11,30,6
"E00034257",255,133,57,21,26,38,6,14,21,8,9,11,27,8
"E00034258",246,98,86,33,38,44,12,12,19,5,4,5,25,2
"E00034259",222,78,73,38,38,49,6,10,21,8,4,11,21,9
"E00034260",184,84,49,16,25,33,8,14,15,8,3,6,18,9
"E00034261",217,89,62,26,27,35,8,12,16,6,3,7,22,0
"E00034262",240,81,91,37,53,40,15,12,29,10,5,18,31,7
"E00034263",193,86,52,21,35,26,8,8,23,4,7,2,20,3
"E00034264",247,104,81,32,42,45,9,8,29,6,3,8,28,6
"E00034265",454,160,131,45,95,60,30,43,56,33,15,32,65,5
"E00034266",246,75,92,26,46,50,11,14,33,17,6,22,37,1
"E00034267",229,56,78,20,85,33,19,42,31,42,11,40,31,3
"E00034268",363,104,149,47,72,71,12,39,45,31,16,38,44,9
"E00034269",162,61,45,21,39,27,7,14,12,14,7,21,26,6
"E00034270",314,96,96,35,81,43,11,64,23,43,6,25,33,19
"E00034271",243,57,90,30,78,52,10,33,28,26,7,18,29,4
"E00034272",283,95,87,37,69,42,10,34,27,38,9,15,28,14
"E00034273",142,56,49,21,35,22,9,18,12,22,5,6,16,11
"E00034274",193,52,57,17,47,29,4,29,24,38,6,16,27,23
"E00034275",260,63,76,22,82,45,20,23,43,23,19,26,46,0
"E00034276",260,76,88,29,77,44,15,35,33,22,9,15,34,5
"E00034277",209,67,70,25,42,31,7,16,25,15,9,13,34,0
"E00034278",273,69,86,32,87,56,19,48,45,44,8,36,43,16
"E00034279",288,82,83,34,78,39,7,47,20,50,4,26,49,39
"E00034280",185,98,56,11,27,20,7,4,11,2,3,7,23,4
"E00034281",165,40,50,19,60,26,3,46,17,38,6,15,24,18
"E00034282",336,89,113,33,93,51,20,58,40,56,7,29,47,12
"E00034283",318,84,89,45,77,57,15,37,47,43,11,27,49,20
"E00034284",248,64,74,35,65,35,9,30,20,31,7,26,30,8
"E00034285",257,113,78,27,36,46,14,10,17,12,4,16,39,0
"E00034286",251,107,72,36,42,40,16,10,30,10,6,14,26,1
"E00034287",205,85,59,40,30,56,13,11,21,10,6,7,19,0
"E00034288",249,65,95,31,66,48,12,35,31,26,11,25,43,0
"E00034289",178,76,55,19,19,27,7,6,17,6,5,2,18,10
"E00034290",220,72,67,26,38,41,10,13,30,8,6,8,38,9
"E00034291",168,73,38,20,29,28,4,16,20,19,3,10,13,1
"E00034292",207,73,80,31,49,35,6,22,16,18,5,20,21,5
"E00034293",214,71,76,25,42,35,17,25,20,19,8,17,38,3
"E00034294",416,86,172,62,116,94,26,56,75,56,18,47,64,19
"E00034295",172,58,61,22,34,36,5,10,22,8,5,3,19,13
"E00034296",243,62,89,32,79,55,17,34,27,32,10,18,34,3
"E00034297",231,69,83,24,51,45,10,20,25,31,5,25,21,8
"E00034298",268,84,77,26,82,54,15,35,30,24,12,30,48,6
"E00034299",195,79,62,27,36,35,8,15,18,11,0,6,17,9
"E00034300",196,72,65,24,34,41,14,8,24,6,4,10,24,0
"E00034301",214,81,53,21,41,29,6,27,23,24,5,17,18,13
"E00034302",224,43,84,36,64,71,16,24,34,27,10,18,30,4
"E00034303",220,91,60,15,28,42,7,13,18,15,3,16,36,5
"E00034304",208,59,72,25,62,32,12,31,21,30,10,18,32,16
"E00034305",253,87,96,29,49,44,11,24,32,25,6,22,47,2
"E00034306",241,83,80,35,64,33,12,33,19,25,5,10,26,15
"E00034307",204,66,63,17,68,40,16,27,22,26,3,20,24,6
"E00034308",284,73,92,37,84,44,9,31,45,24,4,23,45,9
"E00034309",234,91,66,28,69,31,6,37,20,19,10,12,32,11
"E00034310",262,67,81,27,73,31,11,31,30,33,8,23,34,21
"E00034311",249,57,85,30,78,41,8,32,30,42,9,19,22,30
"E00034312",244,75,92,38,55,48,7,17,36,21,5,14,26,5
"E00034313",248,81,71,28,57,51,15,24,26,16,8,19,25,14
"E00034314",202,64,70,20,46,41,9,22,20,21,7,15,30,7
