"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E00033878",5,5,0,0,0,0,0,0,5,5,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00033879",8,4,4,0,0,0,0,0,8,4,4,0,50,50,0,0,0,0,0,100,50,50,0
"E00033880",12,5,4,3,1,0,1,0,11,5,3,3,41.6666666666667,33.3333333333333,25,8.33333333333333,0,8.33333333333333,0,91.6666666666667,41.6666666666667,25,25
"E00033881",4,0,3,1,1,0,1,0,3,0,2,1,0,75,25,25,0,25,0,75,0,50,25
"E00033882",3,1,2,0,0,0,0,0,3,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,0,100,33.3333333333333,66.6666666666667,0
"E00033883",7,1,3,3,1,0,1,0,6,1,2,3,14.2857142857143,42.8571428571429,42.8571428571429,14.2857142857143,0,14.2857142857143,0,85.7142857142857,14.2857142857143,28.5714285714286,42.8571428571429
"E00033884",6,5,1,0,0,0,0,0,6,5,1,0,83.3333333333333,16.6666666666667,0,0,0,0,0,100,83.3333333333333,16.6666666666667,0
"E00033885",13,4,6,3,3,2,1,0,10,2,5,3,30.7692307692308,46.1538461538462,23.0769230769231,23.0769230769231,15.3846153846154,7.69230769230769,0,76.9230769230769,15.3846153846154,38.4615384615385,23.0769230769231
"E00033886",6,4,2,0,0,0,0,0,6,4,2,0,66.6666666666667,33.3333333333333,0,0,0,0,0,100,66.6666666666667,33.3333333333333,0
"E00033887",5,1,2,2,0,0,0,0,5,1,2,2,20,40,40,0,0,0,0,100,20,40,40
"E00033888",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00033889",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00033890",13,5,4,4,0,0,0,0,13,5,4,4,38.4615384615385,30.7692307692308,30.7692307692308,0,0,0,0,100,38.4615384615385,30.7692307692308,30.7692307692308
"E00033891",5,0,5,0,3,0,3,0,2,0,2,0,0,100,0,60,0,60,0,40,0,40,0
"E00033892",4,2,1,1,0,0,0,0,4,2,1,1,50,25,25,0,0,0,0,100,50,25,25
"E00033893",7,3,0,4,1,0,0,1,6,3,0,3,42.8571428571429,0,57.1428571428571,14.2857142857143,0,0,14.2857142857143,85.7142857142857,42.8571428571429,0,42.8571428571429
"E00033894",6,2,4,0,0,0,0,0,6,2,4,0,33.3333333333333,66.6666666666667,0,0,0,0,0,100,33.3333333333333,66.6666666666667,0
"E00033895",9,6,2,1,0,0,0,0,9,6,2,1,66.6666666666667,22.2222222222222,11.1111111111111,0,0,0,0,100,66.6666666666667,22.2222222222222,11.1111111111111
"E00033896",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00033897",4,2,1,1,0,0,0,0,4,2,1,1,50,25,25,0,0,0,0,100,50,25,25
"E00033898",20,3,9,8,5,0,4,1,15,3,5,7,15,45,40,25,0,20,5,75,15,25,35
"E00033899",18,1,4,13,3,0,2,1,15,1,2,12,5.55555555555556,22.2222222222222,72.2222222222222,16.6666666666667,0,11.1111111111111,5.55555555555556,83.3333333333333,5.55555555555556,11.1111111111111,66.6666666666667
"E00033900",24,7,3,14,0,0,0,0,24,7,3,14,29.1666666666667,12.5,58.3333333333333,0,0,0,0,100,29.1666666666667,12.5,58.3333333333333
"E00033901",7,4,1,2,0,0,0,0,7,4,1,2,57.1428571428571,14.2857142857143,28.5714285714286,0,0,0,0,100,57.1428571428571,14.2857142857143,28.5714285714286
"E00033902",21,6,4,11,2,0,0,2,19,6,4,9,28.5714285714286,19.047619047619,52.3809523809524,9.52380952380952,0,0,9.52380952380952,90.4761904761905,28.5714285714286,19.047619047619,42.8571428571429
"E00033903",13,4,1,8,0,0,0,0,13,4,1,8,30.7692307692308,7.69230769230769,61.5384615384615,0,0,0,0,100,30.7692307692308,7.69230769230769,61.5384615384615
"E00033904",11,3,2,6,0,0,0,0,11,3,2,6,27.2727272727273,18.1818181818182,54.5454545454545,0,0,0,0,100,27.2727272727273,18.1818181818182,54.5454545454545
"E00033905",4,2,0,2,0,0,0,0,4,2,0,2,50,0,50,0,0,0,0,100,50,0,50
"E00033906",5,1,1,3,1,0,0,1,4,1,1,2,20,20,60,20,0,0,20,80,20,20,40
"E00033907",8,3,1,4,1,0,0,1,7,3,1,3,37.5,12.5,50,12.5,0,0,12.5,87.5,37.5,12.5,37.5
"E00033908",17,4,3,10,1,0,0,1,16,4,3,9,23.5294117647059,17.6470588235294,58.8235294117647,5.88235294117647,0,0,5.88235294117647,94.1176470588235,23.5294117647059,17.6470588235294,52.9411764705882
"E00033909",16,2,2,12,3,0,1,2,13,2,1,10,12.5,12.5,75,18.75,0,6.25,12.5,81.25,12.5,6.25,62.5
"E00033910",26,8,3,15,0,0,0,0,26,8,3,15,30.7692307692308,11.5384615384615,57.6923076923077,0,0,0,0,100,30.7692307692308,11.5384615384615,57.6923076923077
"E00033911",26,5,3,18,5,1,3,1,21,4,0,17,19.2307692307692,11.5384615384615,69.2307692307692,19.2307692307692,3.84615384615385,11.5384615384615,3.84615384615385,80.7692307692308,15.3846153846154,0,65.3846153846154
"E00033913",8,1,3,4,1,0,0,1,7,1,3,3,12.5,37.5,50,12.5,0,0,12.5,87.5,12.5,37.5,37.5
"E00033914",18,4,3,11,2,0,1,1,16,4,2,10,22.2222222222222,16.6666666666667,61.1111111111111,11.1111111111111,0,5.55555555555556,5.55555555555556,88.8888888888889,22.2222222222222,11.1111111111111,55.5555555555556
"E00033915",18,7,2,9,0,0,0,0,18,7,2,9,38.8888888888889,11.1111111111111,50,0,0,0,0,100,38.8888888888889,11.1111111111111,50
"E00033917",10,3,2,5,0,0,0,0,10,3,2,5,30,20,50,0,0,0,0,100,30,20,50
"E00033918",9,3,2,4,0,0,0,0,9,3,2,4,33.3333333333333,22.2222222222222,44.4444444444444,0,0,0,0,100,33.3333333333333,22.2222222222222,44.4444444444444
"E00033919",7,1,2,4,0,0,0,0,7,1,2,4,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,100,14.2857142857143,28.5714285714286,57.1428571428571
"E00033920",7,3,2,2,2,0,1,1,5,3,1,1,42.8571428571429,28.5714285714286,28.5714285714286,28.5714285714286,0,14.2857142857143,14.2857142857143,71.4285714285714,42.8571428571429,14.2857142857143,14.2857142857143
"E00033921",19,7,5,7,2,0,2,0,17,7,3,7,36.8421052631579,26.3157894736842,36.8421052631579,10.5263157894737,0,10.5263157894737,0,89.4736842105263,36.8421052631579,15.7894736842105,36.8421052631579
"E00033922",14,5,3,6,0,0,0,0,14,5,3,6,35.7142857142857,21.4285714285714,42.8571428571429,0,0,0,0,100,35.7142857142857,21.4285714285714,42.8571428571429
"E00033923",21,3,6,12,0,0,0,0,21,3,6,12,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,100,14.2857142857143,28.5714285714286,57.1428571428571
"E00033924",31,7,6,18,1,0,0,1,30,7,6,17,22.5806451612903,19.3548387096774,58.0645161290323,3.2258064516129,0,0,3.2258064516129,96.7741935483871,22.5806451612903,19.3548387096774,54.8387096774194
"E00033925",15,1,2,12,0,0,0,0,15,1,2,12,6.66666666666667,13.3333333333333,80,0,0,0,0,100,6.66666666666667,13.3333333333333,80
"E00033926",24,5,7,12,3,0,3,0,21,5,4,12,20.8333333333333,29.1666666666667,50,12.5,0,12.5,0,87.5,20.8333333333333,16.6666666666667,50
"E00033927",24,6,4,14,1,1,0,0,23,5,4,14,25,16.6666666666667,58.3333333333333,4.16666666666667,4.16666666666667,0,0,95.8333333333333,20.8333333333333,16.6666666666667,58.3333333333333
"E00033928",21,5,7,9,2,0,0,2,19,5,7,7,23.8095238095238,33.3333333333333,42.8571428571429,9.52380952380952,0,0,9.52380952380952,90.4761904761905,23.8095238095238,33.3333333333333,33.3333333333333
"E00033930",15,0,1,14,1,0,0,1,14,0,1,13,0,6.66666666666667,93.3333333333333,6.66666666666667,0,0,6.66666666666667,93.3333333333333,0,6.66666666666667,86.6666666666667
"E00033931",15,4,0,11,1,0,0,1,14,4,0,10,26.6666666666667,0,73.3333333333333,6.66666666666667,0,0,6.66666666666667,93.3333333333333,26.6666666666667,0,66.6666666666667
"E00033932",15,1,2,12,1,0,1,0,14,1,1,12,6.66666666666667,13.3333333333333,80,6.66666666666667,0,6.66666666666667,0,93.3333333333333,6.66666666666667,6.66666666666667,80
"E00033933",18,3,4,11,2,0,1,1,16,3,3,10,16.6666666666667,22.2222222222222,61.1111111111111,11.1111111111111,0,5.55555555555556,5.55555555555556,88.8888888888889,16.6666666666667,16.6666666666667,55.5555555555556
"E00033934",12,0,3,9,1,0,1,0,11,0,2,9,0,25,75,8.33333333333333,0,8.33333333333333,0,91.6666666666667,0,16.6666666666667,75
"E00033935",17,0,2,15,2,0,0,2,15,0,2,13,0,11.7647058823529,88.2352941176471,11.7647058823529,0,0,11.7647058823529,88.2352941176471,0,11.7647058823529,76.4705882352941
"E00033936",19,3,3,13,0,0,0,0,19,3,3,13,15.7894736842105,15.7894736842105,68.4210526315789,0,0,0,0,100,15.7894736842105,15.7894736842105,68.4210526315789
"E00033937",15,4,2,9,0,0,0,0,15,4,2,9,26.6666666666667,13.3333333333333,60,0,0,0,0,100,26.6666666666667,13.3333333333333,60
"E00033938",18,0,3,15,1,0,1,0,17,0,2,15,0,16.6666666666667,83.3333333333333,5.55555555555556,0,5.55555555555556,0,94.4444444444444,0,11.1111111111111,83.3333333333333
"E00033939",11,4,1,6,0,0,0,0,11,4,1,6,36.3636363636364,9.09090909090909,54.5454545454545,0,0,0,0,100,36.3636363636364,9.09090909090909,54.5454545454545
"E00033940",17,4,3,10,1,0,0,1,16,4,3,9,23.5294117647059,17.6470588235294,58.8235294117647,5.88235294117647,0,0,5.88235294117647,94.1176470588235,23.5294117647059,17.6470588235294,52.9411764705882
"E00033941",11,2,1,8,1,0,0,1,10,2,1,7,18.1818181818182,9.09090909090909,72.7272727272727,9.09090909090909,0,0,9.09090909090909,90.9090909090909,18.1818181818182,9.09090909090909,63.6363636363636
"E00033942",10,3,2,5,3,0,2,1,7,3,0,4,30,20,50,30,0,20,10,70,30,0,40
"E00033943",18,7,2,9,1,0,0,1,17,7,2,8,38.8888888888889,11.1111111111111,50,5.55555555555556,0,0,5.55555555555556,94.4444444444444,38.8888888888889,11.1111111111111,44.4444444444444
"E00033944",7,2,3,2,1,0,1,0,6,2,2,2,28.5714285714286,42.8571428571429,28.5714285714286,14.2857142857143,0,14.2857142857143,0,85.7142857142857,28.5714285714286,28.5714285714286,28.5714285714286
"E00033945",8,0,4,4,2,0,1,1,6,0,3,3,0,50,50,25,0,12.5,12.5,75,0,37.5,37.5
"E00033946",22,6,4,12,1,0,1,0,21,6,3,12,27.2727272727273,18.1818181818182,54.5454545454545,4.54545454545455,0,4.54545454545455,0,95.4545454545455,27.2727272727273,13.6363636363636,54.5454545454545
"E00033947",29,9,4,16,2,0,0,2,27,9,4,14,31.0344827586207,13.7931034482759,55.1724137931034,6.89655172413793,0,0,6.89655172413793,93.1034482758621,31.0344827586207,13.7931034482759,48.2758620689655
"E00033948",34,5,9,20,3,0,0,3,31,5,9,17,14.7058823529412,26.4705882352941,58.8235294117647,8.82352941176471,0,0,8.82352941176471,91.1764705882353,14.7058823529412,26.4705882352941,50
"E00033949",30,7,4,19,1,0,0,1,29,7,4,18,23.3333333333333,13.3333333333333,63.3333333333333,3.33333333333333,0,0,3.33333333333333,96.6666666666667,23.3333333333333,13.3333333333333,60
"E00033950",33,8,5,20,4,0,1,3,29,8,4,17,24.2424242424242,15.1515151515152,60.6060606060606,12.1212121212121,0,3.03030303030303,9.09090909090909,87.8787878787879,24.2424242424242,12.1212121212121,51.5151515151515
"E00033951",7,3,2,2,0,0,0,0,7,3,2,2,42.8571428571429,28.5714285714286,28.5714285714286,0,0,0,0,100,42.8571428571429,28.5714285714286,28.5714285714286
"E00033952",12,7,2,3,0,0,0,0,12,7,2,3,58.3333333333333,16.6666666666667,25,0,0,0,0,100,58.3333333333333,16.6666666666667,25
"E00033953",28,13,2,13,2,1,0,1,26,12,2,12,46.4285714285714,7.14285714285714,46.4285714285714,7.14285714285714,3.57142857142857,0,3.57142857142857,92.8571428571429,42.8571428571429,7.14285714285714,42.8571428571429
"E00033954",14,5,5,4,2,0,0,2,12,5,5,2,35.7142857142857,35.7142857142857,28.5714285714286,14.2857142857143,0,0,14.2857142857143,85.7142857142857,35.7142857142857,35.7142857142857,14.2857142857143
"E00033955",26,6,1,19,2,2,0,0,24,4,1,19,23.0769230769231,3.84615384615385,73.0769230769231,7.69230769230769,7.69230769230769,0,0,92.3076923076923,15.3846153846154,3.84615384615385,73.0769230769231
"E00033956",8,2,1,5,0,0,0,0,8,2,1,5,25,12.5,62.5,0,0,0,0,100,25,12.5,62.5
"E00033957",25,4,5,16,1,1,0,0,24,3,5,16,16,20,64,4,4,0,0,96,12,20,64
"E00033958",33,10,10,13,1,0,1,0,32,10,9,13,30.3030303030303,30.3030303030303,39.3939393939394,3.03030303030303,0,3.03030303030303,0,96.969696969697,30.3030303030303,27.2727272727273,39.3939393939394
"E00033959",24,9,3,12,1,1,0,0,23,8,3,12,37.5,12.5,50,4.16666666666667,4.16666666666667,0,0,95.8333333333333,33.3333333333333,12.5,50
"E00033960",23,4,2,17,1,0,0,1,22,4,2,16,17.3913043478261,8.69565217391304,73.9130434782609,4.34782608695652,0,0,4.34782608695652,95.6521739130435,17.3913043478261,8.69565217391304,69.5652173913043
"E00033961",15,1,0,14,0,0,0,0,15,1,0,14,6.66666666666667,0,93.3333333333333,0,0,0,0,100,6.66666666666667,0,93.3333333333333
"E00033962",11,2,3,6,2,0,0,2,9,2,3,4,18.1818181818182,27.2727272727273,54.5454545454545,18.1818181818182,0,0,18.1818181818182,81.8181818181818,18.1818181818182,27.2727272727273,36.3636363636364
"E00033963",35,16,1,18,0,0,0,0,35,16,1,18,45.7142857142857,2.85714285714286,51.4285714285714,0,0,0,0,100,45.7142857142857,2.85714285714286,51.4285714285714
"E00033964",28,8,3,17,2,0,0,2,26,8,3,15,28.5714285714286,10.7142857142857,60.7142857142857,7.14285714285714,0,0,7.14285714285714,92.8571428571429,28.5714285714286,10.7142857142857,53.5714285714286
"E00033965",15,4,3,8,4,1,0,3,11,3,3,5,26.6666666666667,20,53.3333333333333,26.6666666666667,6.66666666666667,0,20,73.3333333333333,20,20,33.3333333333333
"E00033966",23,11,5,7,3,0,3,0,20,11,2,7,47.8260869565217,21.7391304347826,30.4347826086957,13.0434782608696,0,13.0434782608696,0,86.9565217391304,47.8260869565217,8.69565217391304,30.4347826086957
"E00033967",33,10,4,19,4,1,0,3,29,9,4,16,30.3030303030303,12.1212121212121,57.5757575757576,12.1212121212121,3.03030303030303,0,9.09090909090909,87.8787878787879,27.2727272727273,12.1212121212121,48.4848484848485
"E00033968",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00033969",12,5,1,6,2,1,1,0,10,4,0,6,41.6666666666667,8.33333333333333,50,16.6666666666667,8.33333333333333,8.33333333333333,0,83.3333333333333,33.3333333333333,0,50
"E00033970",12,4,0,8,0,0,0,0,12,4,0,8,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00033971",12,3,1,8,1,0,0,1,11,3,1,7,25,8.33333333333333,66.6666666666667,8.33333333333333,0,0,8.33333333333333,91.6666666666667,25,8.33333333333333,58.3333333333333
"E00033972",13,6,2,5,1,0,0,1,12,6,2,4,46.1538461538462,15.3846153846154,38.4615384615385,7.69230769230769,0,0,7.69230769230769,92.3076923076923,46.1538461538462,15.3846153846154,30.7692307692308
"E00033973",10,2,2,6,0,0,0,0,10,2,2,6,20,20,60,0,0,0,0,100,20,20,60
"E00033974",16,2,5,9,0,0,0,0,16,2,5,9,12.5,31.25,56.25,0,0,0,0,100,12.5,31.25,56.25
"E00033975",30,7,5,18,2,1,1,0,28,6,4,18,23.3333333333333,16.6666666666667,60,6.66666666666667,3.33333333333333,3.33333333333333,0,93.3333333333333,20,13.3333333333333,60
"E00033976",7,2,3,2,1,0,0,1,6,2,3,1,28.5714285714286,42.8571428571429,28.5714285714286,14.2857142857143,0,0,14.2857142857143,85.7142857142857,28.5714285714286,42.8571428571429,14.2857142857143
"E00033977",8,1,2,5,1,0,0,1,7,1,2,4,12.5,25,62.5,12.5,0,0,12.5,87.5,12.5,25,50
"E00033978",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00033979",6,1,0,5,0,0,0,0,6,1,0,5,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00033980",16,4,3,9,3,0,2,1,13,4,1,8,25,18.75,56.25,18.75,0,12.5,6.25,81.25,25,6.25,50
"E00033981",8,4,0,4,1,1,0,0,7,3,0,4,50,0,50,12.5,12.5,0,0,87.5,37.5,0,50
"E00033982",6,1,0,5,0,0,0,0,6,1,0,5,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00033983",20,5,3,12,2,0,0,2,18,5,3,10,25,15,60,10,0,0,10,90,25,15,50
"E00033984",5,3,1,1,0,0,0,0,5,3,1,1,60,20,20,0,0,0,0,100,60,20,20
"E00033985",20,7,1,12,0,0,0,0,20,7,1,12,35,5,60,0,0,0,0,100,35,5,60
"E00033986",10,4,3,3,1,0,1,0,9,4,2,3,40,30,30,10,0,10,0,90,40,20,30
"E00033987",16,7,4,5,4,1,2,1,12,6,2,4,43.75,25,31.25,25,6.25,12.5,6.25,75,37.5,12.5,25
"E00033988",17,5,1,11,0,0,0,0,17,5,1,11,29.4117647058824,5.88235294117647,64.7058823529412,0,0,0,0,100,29.4117647058824,5.88235294117647,64.7058823529412
"E00033989",13,4,3,6,2,1,1,0,11,3,2,6,30.7692307692308,23.0769230769231,46.1538461538462,15.3846153846154,7.69230769230769,7.69230769230769,0,84.6153846153846,23.0769230769231,15.3846153846154,46.1538461538462
"E00033990",21,4,8,9,0,0,0,0,21,4,8,9,19.047619047619,38.0952380952381,42.8571428571429,0,0,0,0,100,19.047619047619,38.0952380952381,42.8571428571429
"E00033991",14,3,1,10,0,0,0,0,14,3,1,10,21.4285714285714,7.14285714285714,71.4285714285714,0,0,0,0,100,21.4285714285714,7.14285714285714,71.4285714285714
"E00033992",13,7,2,4,2,1,0,1,11,6,2,3,53.8461538461538,15.3846153846154,30.7692307692308,15.3846153846154,7.69230769230769,0,7.69230769230769,84.6153846153846,46.1538461538462,15.3846153846154,23.0769230769231
"E00033993",24,7,8,9,6,0,3,3,18,7,5,6,29.1666666666667,33.3333333333333,37.5,25,0,12.5,12.5,75,29.1666666666667,20.8333333333333,25
"E00033994",38,12,8,18,4,1,2,1,34,11,6,17,31.5789473684211,21.0526315789474,47.3684210526316,10.5263157894737,2.63157894736842,5.26315789473684,2.63157894736842,89.4736842105263,28.9473684210526,15.7894736842105,44.7368421052632
"E00033995",17,4,6,7,1,0,0,1,16,4,6,6,23.5294117647059,35.2941176470588,41.1764705882353,5.88235294117647,0,0,5.88235294117647,94.1176470588235,23.5294117647059,35.2941176470588,35.2941176470588
"E00033996",21,7,4,10,1,0,1,0,20,7,3,10,33.3333333333333,19.047619047619,47.6190476190476,4.76190476190476,0,4.76190476190476,0,95.2380952380952,33.3333333333333,14.2857142857143,47.6190476190476
"E00033997",19,8,4,7,1,0,0,1,18,8,4,6,42.1052631578947,21.0526315789474,36.8421052631579,5.26315789473684,0,0,5.26315789473684,94.7368421052632,42.1052631578947,21.0526315789474,31.5789473684211
"E00033998",23,8,4,11,3,0,1,2,20,8,3,9,34.7826086956522,17.3913043478261,47.8260869565217,13.0434782608696,0,4.34782608695652,8.69565217391304,86.9565217391304,34.7826086956522,13.0434782608696,39.1304347826087
"E00033999",29,5,3,21,5,2,0,3,24,3,3,18,17.2413793103448,10.3448275862069,72.4137931034483,17.2413793103448,6.89655172413793,0,10.3448275862069,82.7586206896552,10.3448275862069,10.3448275862069,62.0689655172414
"E00034000",18,8,3,7,0,0,0,0,18,8,3,7,44.4444444444444,16.6666666666667,38.8888888888889,0,0,0,0,100,44.4444444444444,16.6666666666667,38.8888888888889
"E00034001",10,4,1,5,0,0,0,0,10,4,1,5,40,10,50,0,0,0,0,100,40,10,50
"E00034002",10,1,4,5,1,0,1,0,9,1,3,5,10,40,50,10,0,10,0,90,10,30,50
"E00034003",20,10,1,9,1,0,0,1,19,10,1,8,50,5,45,5,0,0,5,95,50,5,40
"E00034004",14,5,1,8,2,1,0,1,12,4,1,7,35.7142857142857,7.14285714285714,57.1428571428571,14.2857142857143,7.14285714285714,0,7.14285714285714,85.7142857142857,28.5714285714286,7.14285714285714,50
"E00034005",11,4,1,6,1,0,0,1,10,4,1,5,36.3636363636364,9.09090909090909,54.5454545454545,9.09090909090909,0,0,9.09090909090909,90.9090909090909,36.3636363636364,9.09090909090909,45.4545454545455
"E00034006",8,1,2,5,1,0,0,1,7,1,2,4,12.5,25,62.5,12.5,0,0,12.5,87.5,12.5,25,50
"E00034007",11,1,1,9,0,0,0,0,11,1,1,9,9.09090909090909,9.09090909090909,81.8181818181818,0,0,0,0,100,9.09090909090909,9.09090909090909,81.8181818181818
"E00034008",14,4,2,8,0,0,0,0,14,4,2,8,28.5714285714286,14.2857142857143,57.1428571428571,0,0,0,0,100,28.5714285714286,14.2857142857143,57.1428571428571
"E00034009",12,2,2,8,0,0,0,0,12,2,2,8,16.6666666666667,16.6666666666667,66.6666666666667,0,0,0,0,100,16.6666666666667,16.6666666666667,66.6666666666667
"E00034010",9,5,3,1,0,0,0,0,9,5,3,1,55.5555555555556,33.3333333333333,11.1111111111111,0,0,0,0,100,55.5555555555556,33.3333333333333,11.1111111111111
"E00034011",11,3,3,5,0,0,0,0,11,3,3,5,27.2727272727273,27.2727272727273,45.4545454545455,0,0,0,0,100,27.2727272727273,27.2727272727273,45.4545454545455
"E00034012",25,12,5,8,2,0,0,2,23,12,5,6,48,20,32,8,0,0,8,92,48,20,24
"E00034013",10,1,4,5,1,0,0,1,9,1,4,4,10,40,50,10,0,0,10,90,10,40,40
"E00034014",9,4,3,2,0,0,0,0,9,4,3,2,44.4444444444444,33.3333333333333,22.2222222222222,0,0,0,0,100,44.4444444444444,33.3333333333333,22.2222222222222
"E00034015",20,6,2,12,1,0,0,1,19,6,2,11,30,10,60,5,0,0,5,95,30,10,55
"E00034016",19,4,1,14,1,1,0,0,18,3,1,14,21.0526315789474,5.26315789473684,73.6842105263158,5.26315789473684,5.26315789473684,0,0,94.7368421052632,15.7894736842105,5.26315789473684,73.6842105263158
"E00034017",16,8,4,4,2,0,1,1,14,8,3,3,50,25,25,12.5,0,6.25,6.25,87.5,50,18.75,18.75
"E00034019",17,2,3,12,1,0,0,1,16,2,3,11,11.7647058823529,17.6470588235294,70.5882352941177,5.88235294117647,0,0,5.88235294117647,94.1176470588235,11.7647058823529,17.6470588235294,64.7058823529412
"E00034020",22,9,4,9,1,0,1,0,21,9,3,9,40.9090909090909,18.1818181818182,40.9090909090909,4.54545454545455,0,4.54545454545455,0,95.4545454545455,40.9090909090909,13.6363636363636,40.9090909090909
"E00034021",11,6,4,1,0,0,0,0,11,6,4,1,54.5454545454545,36.3636363636364,9.09090909090909,0,0,0,0,100,54.5454545454545,36.3636363636364,9.09090909090909
"E00034022",16,8,4,4,2,1,1,0,14,7,3,4,50,25,25,12.5,6.25,6.25,0,87.5,43.75,18.75,25
"E00034023",17,7,2,8,1,0,1,0,16,7,1,8,41.1764705882353,11.7647058823529,47.0588235294118,5.88235294117647,0,5.88235294117647,0,94.1176470588235,41.1764705882353,5.88235294117647,47.0588235294118
"E00034024",26,8,5,13,3,0,3,0,23,8,2,13,30.7692307692308,19.2307692307692,50,11.5384615384615,0,11.5384615384615,0,88.4615384615385,30.7692307692308,7.69230769230769,50
"E00034025",22,3,5,14,1,0,0,1,21,3,5,13,13.6363636363636,22.7272727272727,63.6363636363636,4.54545454545455,0,0,4.54545454545455,95.4545454545455,13.6363636363636,22.7272727272727,59.0909090909091
"E00034026",28,13,4,11,5,0,1,4,23,13,3,7,46.4285714285714,14.2857142857143,39.2857142857143,17.8571428571429,0,3.57142857142857,14.2857142857143,82.1428571428571,46.4285714285714,10.7142857142857,25
"E00034027",21,7,3,11,0,0,0,0,21,7,3,11,33.3333333333333,14.2857142857143,52.3809523809524,0,0,0,0,100,33.3333333333333,14.2857142857143,52.3809523809524
"E00034028",24,9,9,6,7,1,6,0,17,8,3,6,37.5,37.5,25,29.1666666666667,4.16666666666667,25,0,70.8333333333333,33.3333333333333,12.5,25
"E00034029",19,4,3,12,0,0,0,0,19,4,3,12,21.0526315789474,15.7894736842105,63.1578947368421,0,0,0,0,100,21.0526315789474,15.7894736842105,63.1578947368421
"E00034030",23,8,4,11,3,0,0,3,20,8,4,8,34.7826086956522,17.3913043478261,47.8260869565217,13.0434782608696,0,0,13.0434782608696,86.9565217391304,34.7826086956522,17.3913043478261,34.7826086956522
"E00034031",8,2,2,4,0,0,0,0,8,2,2,4,25,25,50,0,0,0,0,100,25,25,50
"E00034032",8,3,3,2,1,0,1,0,7,3,2,2,37.5,37.5,25,12.5,0,12.5,0,87.5,37.5,25,25
"E00034033",12,4,4,4,1,0,1,0,11,4,3,4,33.3333333333333,33.3333333333333,33.3333333333333,8.33333333333333,0,8.33333333333333,0,91.6666666666667,33.3333333333333,25,33.3333333333333
"E00034034",16,8,6,2,1,1,0,0,15,7,6,2,50,37.5,12.5,6.25,6.25,0,0,93.75,43.75,37.5,12.5
"E00034035",16,3,1,12,1,1,0,0,15,2,1,12,18.75,6.25,75,6.25,6.25,0,0,93.75,12.5,6.25,75
"E00034036",13,4,3,6,1,0,0,1,12,4,3,5,30.7692307692308,23.0769230769231,46.1538461538462,7.69230769230769,0,0,7.69230769230769,92.3076923076923,30.7692307692308,23.0769230769231,38.4615384615385
"E00034037",10,4,4,2,0,0,0,0,10,4,4,2,40,40,20,0,0,0,0,100,40,40,20
"E00034038",12,3,5,4,1,0,1,0,11,3,4,4,25,41.6666666666667,33.3333333333333,8.33333333333333,0,8.33333333333333,0,91.6666666666667,25,33.3333333333333,33.3333333333333
"E00034039",12,6,3,3,0,0,0,0,12,6,3,3,50,25,25,0,0,0,0,100,50,25,25
"E00034040",13,5,2,6,1,0,1,0,12,5,1,6,38.4615384615385,15.3846153846154,46.1538461538462,7.69230769230769,0,7.69230769230769,0,92.3076923076923,38.4615384615385,7.69230769230769,46.1538461538462
"E00034041",8,2,3,3,1,0,0,1,7,2,3,2,25,37.5,37.5,12.5,0,0,12.5,87.5,25,37.5,25
"E00034042",17,7,2,8,0,0,0,0,17,7,2,8,41.1764705882353,11.7647058823529,47.0588235294118,0,0,0,0,100,41.1764705882353,11.7647058823529,47.0588235294118
"E00034043",12,1,4,7,1,0,1,0,11,1,3,7,8.33333333333333,33.3333333333333,58.3333333333333,8.33333333333333,0,8.33333333333333,0,91.6666666666667,8.33333333333333,25,58.3333333333333
"E00034044",21,5,3,13,3,2,0,1,18,3,3,12,23.8095238095238,14.2857142857143,61.9047619047619,14.2857142857143,9.52380952380952,0,4.76190476190476,85.7142857142857,14.2857142857143,14.2857142857143,57.1428571428571
