"GeographyCode","QS801EW0001","QS801EW0002","QS801EW0003","QS801EW0004","QS801EW0005","QS801EW0006","QS801EW0007","QS801EW0008","QS801EW0009","QS801EW0010","QS801EW0011","QS801EW0012","QS801EW0013"
"E00033933",256,189,0,0,0,0,1,0,7,14,19,13,13
"E00033934",291,178,0,1,2,1,3,3,18,19,35,13,18
"E00033935",330,219,0,0,2,1,2,7,27,21,21,23,7
"E00033936",273,211,0,1,2,0,1,2,4,9,17,16,10
"E00033937",196,156,0,0,0,0,0,1,6,7,14,6,6
"E00033938",284,228,0,0,1,0,3,2,8,8,11,18,5
"E00033939",273,214,1,0,0,1,1,2,7,25,12,8,2
"E00033940",301,244,0,0,2,1,2,2,3,9,10,14,14
"E00033941",318,252,0,0,0,2,0,3,5,10,18,11,17
"E00033942",354,321,0,0,1,3,1,2,0,4,12,4,6
"E00033943",292,248,0,0,0,2,3,1,4,5,13,16,0
"E00033944",248,190,0,0,0,2,1,3,5,15,19,11,2
"E00033945",195,170,0,0,2,0,1,1,6,0,2,10,3
"E00033946",410,293,0,3,1,4,1,2,12,24,38,18,14
"E00033947",269,258,0,0,1,0,0,2,1,0,2,2,3
"E00033948",333,301,0,0,1,1,0,1,3,1,9,11,5
"E00033949",280,270,0,1,0,1,0,3,0,0,4,1,0
"E00033950",413,398,0,1,0,1,1,0,2,6,0,4,0
"E00033951",249,240,0,1,2,2,2,0,1,0,0,1,0
"E00033952",354,352,0,0,0,0,1,0,1,0,0,0,0
"E00033953",379,352,0,0,0,0,1,1,3,8,6,7,1
"E00033954",214,204,0,1,1,0,1,0,1,3,0,3,0
"E00033955",344,324,0,1,1,0,1,0,8,1,2,2,4
"E00033956",102,98,0,0,1,1,0,2,0,0,0,0,0
"E00033957",314,299,0,0,1,0,0,4,1,2,2,4,1
"E00033958",320,287,0,0,0,1,0,0,7,3,11,9,2
"E00033959",264,255,0,0,2,0,1,1,2,2,0,1,0
"E00033960",331,321,0,0,1,1,0,1,3,0,0,1,3
"E00033961",277,266,0,0,1,1,0,2,1,1,3,2,0
"E00033962",292,267,0,0,1,0,2,0,8,3,8,3,0
"E00033963",357,336,0,0,0,1,0,0,0,0,6,12,2
"E00033964",286,281,0,0,0,0,1,0,1,1,1,1,0
"E00033965",281,269,0,0,3,0,1,1,0,0,1,6,0
"E00033966",257,243,0,0,0,0,4,1,1,5,3,0,0
"E00033967",300,282,0,0,0,0,0,0,1,3,7,5,2
"E00033968",145,127,0,0,0,0,0,0,0,4,7,3,4
"E00033969",246,244,0,0,1,0,0,0,0,0,0,1,0
"E00033970",298,293,0,0,1,0,0,0,0,3,0,1,0
"E00033971",190,185,0,0,0,0,0,0,2,2,1,0,0
"E00033972",251,213,0,0,0,0,2,0,4,11,9,12,0
"E00033973",182,165,0,1,0,0,0,0,1,0,3,12,0
"E00033974",287,273,0,0,1,1,1,0,0,3,4,2,2
"E00033975",349,318,0,1,0,1,2,0,4,12,8,3,0
"E00033976",211,205,0,0,0,2,1,0,1,0,2,0,0
"E00033977",156,150,0,0,0,1,1,1,0,0,3,0,0
"E00033978",165,146,0,0,1,1,0,0,5,3,5,2,2
"E00033979",121,116,0,0,3,0,0,1,0,0,0,1,0
"E00033980",242,234,0,1,1,3,1,0,0,0,2,0,0
"E00033981",148,147,0,0,0,0,1,0,0,0,0,0,0
"E00033982",110,102,0,0,0,0,0,0,1,1,0,4,2
"E00033983",233,223,0,0,0,1,0,1,2,2,1,2,1
"E00033984",235,229,0,0,0,2,1,0,1,0,2,0,0
"E00033985",206,199,0,0,1,0,0,3,1,1,0,1,0
"E00033986",266,259,0,1,2,1,0,0,1,2,0,0,0
"E00033987",260,240,0,0,1,0,0,1,4,2,5,4,3
"E00033988",246,230,0,1,0,0,1,0,1,1,6,5,1
"E00033989",229,204,0,1,1,1,1,0,0,2,5,7,7
"E00033990",314,309,0,0,0,2,2,0,1,0,0,0,0
"E00033991",289,283,0,0,1,1,0,0,1,0,3,0,0
"E00033992",264,257,0,0,1,2,0,2,0,1,0,0,1
"E00033993",418,409,0,0,0,0,2,2,3,1,1,0,0
"E00033994",376,372,0,0,2,1,0,0,0,1,0,0,0
"E00033995",252,242,0,0,4,2,3,0,0,0,0,0,1
"E00033996",297,291,0,1,2,1,0,0,0,1,1,0,0
"E00033997",341,321,1,0,0,0,0,0,1,5,5,5,3
"E00033998",293,284,0,0,1,1,1,2,3,1,0,0,0
"E00033999",290,278,0,0,2,0,0,1,0,4,2,2,1
"E00034000",295,292,0,0,0,0,2,0,1,0,0,0,0
"E00034001",349,346,0,1,0,0,1,0,0,0,1,0,0
"E00034002",239,235,0,0,0,0,0,1,2,0,1,0,0
"E00034003",229,219,0,0,1,3,0,0,3,0,3,0,0
"E00034004",204,201,0,1,0,0,0,1,0,0,1,0,0
"E00034005",309,307,0,0,1,0,0,0,0,0,1,0,0
"E00034006",265,258,0,1,1,0,0,0,1,0,3,1,0
"E00034007",214,199,0,0,3,0,1,0,3,2,2,1,3
"E00034008",280,270,0,0,4,0,0,3,1,2,0,0,0
"E00034009",242,234,0,1,2,1,3,0,1,0,0,0,0
"E00034010",205,201,0,2,1,1,0,0,0,0,0,0,0
"E00034011",363,358,0,1,0,0,1,2,0,0,1,0,0
"E00034012",281,271,0,0,0,0,1,2,1,4,1,1,0
"E00034013",270,262,0,0,0,0,0,3,1,2,0,2,0
"E00034014",245,241,0,0,0,1,1,1,1,0,0,0,0
"E00034015",296,284,1,1,1,2,3,0,0,0,3,1,0
"E00034016",265,254,0,2,2,4,0,0,0,0,1,2,0
"E00034017",326,313,0,0,0,3,1,0,1,2,5,0,1
"E00034019",287,274,0,1,0,3,0,0,3,0,1,5,0
"E00034020",323,317,0,0,2,1,0,0,2,0,1,0,0
"E00034021",304,295,0,0,2,2,0,0,1,0,0,4,0
"E00034022",391,369,1,1,0,2,1,0,3,8,2,4,0
"E00034023",229,201,0,0,0,0,2,3,4,1,5,6,7
"E00034024",299,265,0,1,0,0,0,0,2,7,14,8,2
"E00034025",360,329,0,2,1,1,6,0,7,4,0,0,10
"E00034026",271,261,0,0,1,1,3,1,0,0,1,1,2
"E00034027",230,212,0,0,0,0,1,2,0,4,4,3,4
"E00034028",354,287,0,0,0,3,9,6,9,15,11,7,7
"E00034029",466,438,0,3,2,0,2,4,9,4,0,4,0
"E00034030",268,254,0,0,0,0,0,0,7,3,2,2,0
"E00034031",236,202,0,0,1,0,2,1,13,1,6,5,5
"E00034032",324,312,0,1,2,0,0,1,1,0,2,5,0
"E00034033",255,242,0,0,0,3,0,4,2,3,0,1,0
"E00034034",307,280,0,1,0,2,0,0,8,3,7,6,0
"E00034035",314,312,0,0,0,0,0,0,0,2,0,0,0
"E00034036",314,311,0,0,0,0,1,0,1,0,1,0,0
"E00034037",333,321,1,1,0,2,1,0,0,3,1,0,3
"E00034038",346,320,0,0,0,2,0,0,6,0,14,4,0
"E00034039",301,290,0,0,3,1,0,1,5,0,0,1,0
"E00034040",268,261,0,0,1,0,1,3,0,2,0,0,0
"E00034041",318,306,0,0,2,1,2,0,1,1,4,1,0
"E00034042",307,296,0,1,0,0,1,0,4,3,0,2,0
"E00034043",339,295,0,3,2,2,2,2,4,4,16,9,0
"E00034044",350,318,0,0,1,3,1,2,10,13,1,1,0
"E00034045",330,313,0,1,1,1,0,2,0,0,7,1,4
"E00034046",276,272,0,0,1,1,0,1,1,0,0,0,0
"E00034047",283,270,0,0,1,0,0,0,1,3,5,3,0
"E00034048",266,261,1,0,0,0,0,2,0,2,0,0,0
"E00034049",297,275,0,0,1,3,1,0,2,9,6,0,0
"E00034050",321,308,0,0,0,1,2,2,2,6,0,0,0
"E00034051",199,187,0,0,0,0,0,0,0,1,7,3,1
"E00034052",266,244,1,0,0,0,1,1,2,6,10,1,0
"E00034053",400,357,1,0,0,4,5,3,3,4,12,10,1
"E00034054",328,309,0,0,1,3,0,0,3,5,5,1,1
"E00034055",327,286,0,0,3,2,1,3,4,12,8,5,3
"E00034056",237,219,0,0,2,0,0,2,1,0,3,6,4
"E00034057",237,212,0,1,1,2,0,0,5,3,11,2,0
"E00034058",277,240,0,0,0,1,1,1,11,10,7,2,4
"E00034059",430,409,0,0,1,1,0,1,1,0,5,9,3
"E00034061",356,337,0,0,0,0,0,1,6,0,6,2,4
"E00034062",474,368,1,0,2,3,5,12,13,5,17,32,16
"E00034063",468,411,0,0,1,4,3,10,9,7,9,6,8
"E00034064",490,430,0,0,0,1,8,5,15,8,3,18,2
"E00034065",292,272,2,0,1,3,1,2,0,6,4,1,0
"E00034066",270,238,0,0,1,1,0,2,12,2,4,4,6
"E00034067",307,273,0,0,0,0,0,2,8,1,12,9,2
"E00034068",299,227,0,1,1,4,2,2,19,13,14,12,4
"E00034069",435,318,2,0,3,1,6,7,18,7,28,30,15
"E00034070",359,182,0,1,1,3,2,4,17,17,40,71,21
"E00034071",385,345,0,0,0,2,6,2,8,6,3,13,0
"E00034072",303,262,0,0,1,2,0,3,5,10,7,11,2
"E00034073",277,183,0,0,1,4,3,1,5,15,16,37,12
"E00034074",332,296,0,0,0,2,0,0,8,4,7,15,0
"E00034075",261,227,1,1,2,0,0,0,5,2,18,4,1
"E00034076",301,214,0,0,0,1,0,4,12,18,16,17,19
"E00034077",247,224,0,0,1,0,1,1,4,7,2,6,1
"E00034078",266,236,0,1,0,2,1,4,5,2,4,7,4
"E00034079",291,249,0,0,1,1,0,2,5,10,10,9,4
"E00034080",236,216,0,0,0,1,1,1,2,2,7,3,3
"E00034081",378,312,0,0,0,1,0,2,4,4,18,29,8
"E00034082",241,224,0,0,0,1,0,1,4,3,1,4,3
"E00034083",273,217,0,1,0,2,1,1,4,3,16,23,5
"E00034084",282,149,1,0,1,1,1,4,13,20,29,44,19
"E00034085",268,215,0,0,5,0,2,4,14,4,10,9,5
"E00034086",178,119,1,1,0,0,0,2,11,4,20,15,5
"E00034087",251,210,0,0,0,0,0,0,6,4,6,15,10
"E00034088",301,241,0,0,3,3,2,2,7,4,7,30,2
"E00034089",308,265,0,2,3,2,4,2,11,8,1,9,1
"E00034090",330,266,2,0,1,3,4,9,12,11,8,11,3
"E00034091",241,187,0,0,3,2,4,3,15,5,7,12,3
"E00034092",226,168,1,0,1,1,1,3,6,10,4,23,8
"E00034093",385,307,0,0,1,1,3,10,6,9,9,26,13
"E00034094",430,349,0,1,1,4,2,6,5,9,21,27,5
"E00034095",250,221,0,1,0,2,0,1,3,3,7,11,1
"E00034096",336,298,0,0,3,2,1,5,1,4,4,14,4
"E00034097",342,304,0,0,0,2,4,3,10,0,3,14,2
"E00034098",334,292,0,3,1,3,2,5,8,2,1,11,6
"E00034099",316,278,0,0,1,1,1,5,11,2,6,8,3
"E00034100",327,297,0,0,0,1,2,0,3,7,6,10,1
"E00034101",278,261,0,2,0,0,3,1,0,1,0,7,3
"E00034102",263,243,0,0,1,1,1,0,4,9,3,0,1
"E00034104",322,290,0,0,0,3,1,3,3,11,7,4,0
"E00034105",363,287,0,0,0,1,0,6,23,13,18,13,2
"E00034106",225,194,0,0,1,3,0,2,6,2,8,7,2
"E00034107",322,284,0,0,0,4,2,2,4,2,3,16,5
"E00034108",195,174,0,0,2,3,1,1,3,1,2,5,3
"E00034109",195,172,0,0,0,1,1,1,2,4,7,7,0
"E00034110",309,268,1,0,0,2,5,1,6,10,10,6,0
"E00034111",267,244,0,0,0,0,1,0,1,1,13,6,1
"E00034113",305,299,0,0,0,0,2,0,0,4,0,0,0
"E00034114",316,306,0,0,0,0,0,1,0,8,0,1,0
"E00034115",293,279,0,1,0,1,0,0,4,5,0,2,1
"E00034116",337,315,0,4,0,0,1,0,4,3,7,0,3
"E00034117",272,250,0,0,0,0,1,0,0,3,11,7,0
"E00034118",222,209,0,1,0,0,2,0,3,3,3,0,1
"E00034119",293,286,0,1,0,0,0,1,4,0,0,0,1
"E00034120",279,271,0,0,0,1,0,0,1,1,5,0,0
"E00034121",287,267,0,0,2,0,1,1,0,3,1,11,1
"E00034122",327,318,0,0,0,1,0,0,4,1,3,0,0
"E00034123",362,345,0,0,0,0,0,4,1,3,5,3,1
"E00034124",337,318,1,0,0,0,1,0,1,4,3,9,0
"E00034125",294,277,0,0,0,0,0,3,5,1,7,1,0
"E00034126",371,364,0,0,0,1,1,1,1,2,1,0,0
"E00034127",350,325,0,0,0,0,4,2,0,2,5,10,2
"E00034130",288,272,0,0,0,0,1,0,3,1,3,8,0
"E00034131",379,355,0,0,0,1,2,0,3,2,6,8,2
"E00034132",189,183,0,0,0,0,1,0,0,0,3,1,1
"E00034133",248,242,0,0,1,0,1,0,0,4,0,0,0
"E00034134",311,308,0,1,0,0,0,2,0,0,0,0,0
"E00034135",221,220,0,0,0,0,0,1,0,0,0,0,0
"E00034136",335,315,0,0,0,0,0,0,1,5,12,2,0
"E00034137",269,244,0,0,0,2,0,2,3,3,5,2,8
"E00034138",306,285,0,0,0,0,0,0,0,1,6,14,0
"E00034139",299,296,0,0,0,0,0,0,2,0,0,1,0
"E00034140",234,230,0,0,0,0,0,0,0,4,0,0,0
"E00034141",228,217,0,0,0,0,0,1,1,1,5,3,0
"E00034142",388,374,1,2,0,0,2,1,1,3,0,4,0
"E00034143",312,301,0,1,0,1,1,0,0,1,5,1,1
"E00034144",361,343,0,0,0,2,1,0,0,4,0,8,3
"E00034145",250,236,0,0,0,0,0,0,0,4,5,5,0
"E00034146",310,293,0,2,0,1,0,0,2,0,7,5,0
"E00034147",247,240,0,0,0,1,1,1,3,0,0,0,1
"E00034148",409,396,0,1,1,0,2,2,2,5,0,0,0
"E00034149",280,269,0,0,0,0,0,0,2,1,6,2,0
"E00034150",208,204,0,0,0,0,0,3,0,0,1,0,0
"E00034151",305,288,0,0,0,0,0,1,0,0,6,6,4
"E00034152",298,292,0,0,1,0,2,0,1,1,1,0,0
"E00034153",312,309,0,0,1,0,0,1,0,1,0,0,0
"E00034154",341,334,0,1,0,0,2,0,2,2,0,0,0
"E00034155",398,380,0,0,0,2,1,3,5,0,4,3,0
"E00034156",271,257,0,0,0,1,0,3,2,1,3,4,0
"E00034157",293,286,0,0,1,0,0,0,2,0,2,2,0
"E00034158",335,326,0,0,0,0,2,0,0,0,1,4,2
"E00034159",289,278,0,0,0,0,0,0,3,2,4,2,0
"E00034160",267,260,0,1,1,2,0,1,2,0,0,0,0
"E00034161",264,249,0,0,0,1,0,0,3,1,4,6,0
"E00034162",369,352,0,0,0,0,2,0,0,2,0,11,2
"E00034163",253,235,0,0,0,1,0,0,1,0,12,2,2
"E00034164",338,320,0,0,1,2,3,0,2,1,2,3,4
"E00034165",263,252,0,0,1,0,2,1,0,1,0,5,1
"E00034167",394,377,0,0,0,2,1,0,2,0,1,2,9
"E00034168",331,327,0,0,1,0,0,0,1,0,0,2,0
"E00034169",287,259,1,0,2,0,0,0,4,1,6,12,2
"E00034170",304,303,0,0,1,0,0,0,0,0,0,0,0
"E00034171",244,224,0,1,3,0,0,0,1,1,8,3,3
"E00034172",290,283,0,0,0,0,0,1,2,1,1,0,2
"E00034173",243,229,0,1,0,0,0,0,3,4,2,4,0
"E00034174",251,240,0,2,0,1,2,0,4,0,2,0,0
"E00034175",248,233,2,0,0,0,0,0,1,1,4,1,6
"E00034176",162,158,0,0,0,0,0,0,0,1,3,0,0
"E00034177",267,247,0,2,0,1,0,1,4,2,10,0,0
"E00034178",295,290,0,0,0,0,2,0,0,1,1,1,0
"E00034180",360,331,1,0,1,0,0,2,4,1,3,13,4
"E00034182",133,122,0,0,1,1,1,0,1,2,2,3,0
"E00034184",252,241,0,0,1,0,0,0,3,0,5,2,0
"E00034185",238,233,0,0,0,1,0,0,0,0,4,0,0
"E00034187",221,198,0,0,2,1,2,0,7,8,2,1,0
"E00034188",335,333,0,0,0,0,1,0,0,0,0,1,0
"E00034189",276,274,0,0,0,2,0,0,0,0,0,0,0
"E00034190",257,248,1,0,0,0,1,0,2,1,4,0,0
"E00034191",239,229,0,1,0,1,0,0,0,0,3,5,0
"E00034192",352,345,1,0,1,0,2,0,2,0,0,1,0
"E00034193",283,274,2,0,2,2,0,0,0,3,0,0,0
"E00034194",246,242,0,0,0,0,0,0,2,0,1,1,0
"E00034195",236,210,0,1,1,0,0,0,1,0,6,7,10
"E00034196",337,334,0,1,0,0,0,0,0,0,0,1,1
"E00034197",317,307,0,2,1,0,0,0,0,0,1,6,0
"E00034199",322,273,0,1,1,4,3,4,14,4,9,8,1
"E00034200",531,368,0,0,2,4,3,1,9,1,12,26,105
"E00034201",262,160,0,0,4,5,8,7,7,22,20,23,6
"E00034202",287,243,0,0,0,2,0,1,6,18,7,4,6
"E00034203",395,297,0,0,0,0,2,2,6,5,10,55,18
"E00034208",267,198,0,1,1,0,3,8,7,4,6,33,6
"E00034209",168,124,0,0,0,0,1,3,7,7,9,7,10
"E00034211",243,206,0,1,0,0,3,0,4,5,10,8,6
"E00034212",253,200,0,0,1,0,1,4,6,6,15,15,5
"E00034213",439,358,0,3,4,0,2,8,12,19,9,15,9
"E00034215",136,121,0,0,2,1,2,0,2,0,0,6,2
"E00034216",451,285,0,2,2,3,4,7,16,8,28,62,34
"E00034219",279,211,0,0,2,1,9,1,9,4,5,27,10
"E00034221",283,254,0,0,3,0,0,1,0,17,7,1,0
"E00034222",350,242,0,0,0,2,2,3,10,18,32,21,20
"E00034223",237,171,0,0,1,1,2,1,9,13,11,21,7
"E00034224",383,333,0,0,2,2,0,1,1,6,5,20,13
"E00034225",323,265,0,0,0,3,1,1,3,4,7,17,22
"E00034227",360,295,0,0,0,1,1,1,7,1,8,31,15
"E00034228",400,260,0,2,1,2,0,1,11,8,19,49,47
"E00034230",423,328,0,0,1,0,1,2,5,8,16,38,24
"E00034231",358,270,0,1,0,3,1,0,8,9,14,44,8
"E00034234",359,337,0,0,1,0,0,0,0,1,7,4,9
"E00034235",339,332,0,0,0,0,0,0,3,1,3,0,0
"E00034236",286,280,0,0,2,0,0,0,0,0,4,0,0
"E00034237",310,298,0,1,2,0,1,0,0,2,2,4,0
"E00034238",140,134,0,0,0,0,0,0,0,0,0,5,1
"E00034239",349,315,0,1,0,0,0,1,3,4,19,6,0
"E00034240",286,272,0,0,1,1,2,2,1,1,2,4,0
"E00034241",293,281,0,0,1,0,0,1,0,0,5,4,1
"E00034242",277,261,0,3,1,3,1,2,0,0,0,6,0
"E00034243",431,411,0,1,0,0,0,1,0,0,12,5,1
"E00034244",321,304,0,0,1,0,0,1,0,1,2,12,0
"E00034245",297,281,0,0,1,1,0,1,0,3,3,7,0
"E00034246",284,271,0,0,1,2,0,0,1,0,5,3,1
"E00034247",255,249,0,1,1,0,0,0,0,0,0,4,0
"E00034248",205,199,0,2,1,0,1,0,1,0,0,0,1
"E00034249",289,266,2,1,1,0,2,1,0,0,5,11,0
"E00034250",388,370,0,0,0,0,0,1,2,5,7,1,2
"E00034251",277,185,0,2,1,0,1,1,0,2,18,30,37
"E00034252",447,384,0,0,0,2,2,3,3,1,26,14,12
"E00034253",429,407,1,1,1,0,1,1,0,3,7,0,7
"E00034254",323,307,1,0,1,1,1,1,4,0,3,3,1
"E00034255",337,317,0,0,1,0,0,0,2,5,7,4,1
"E00034256",336,319,0,0,2,1,0,0,1,5,5,3,0
"E00034257",298,287,0,0,0,1,0,0,0,0,6,4,0
"E00034258",340,333,0,0,1,1,0,1,2,0,0,2,0
"E00034259",316,294,0,1,1,0,0,2,1,0,3,14,0
"E00034260",266,247,0,1,2,1,0,2,2,1,5,5,0
"E00034261",291,288,0,1,0,0,1,1,0,0,0,0,0
"E00034262",295,287,0,0,0,1,0,0,0,0,1,6,0
"E00034263",230,216,0,2,2,1,0,0,0,0,3,6,0
"E00034264",315,302,0,2,0,0,0,1,1,1,5,3,0
"E00034265",549,533,0,0,1,0,3,0,4,1,1,6,0
"E00034266",311,306,0,0,0,1,0,0,0,0,1,3,0
"E00034267",269,258,0,0,0,1,1,1,4,0,3,0,1
"E00034268",462,409,0,0,3,3,1,1,4,26,9,6,0
"E00034269",204,178,0,1,2,0,0,8,6,3,3,2,1
"E00034270",357,301,1,2,1,2,1,3,8,1,4,20,13
"E00034271",301,287,0,0,1,1,1,2,0,1,5,3,0
"E00034272",329,274,1,1,3,1,0,1,9,5,6,16,12
"E00034273",158,133,0,0,0,0,1,0,12,2,2,2,6
"E00034274",216,151,0,2,5,2,0,3,10,10,11,18,4
"E00034275",295,287,0,0,1,1,2,2,1,0,1,0,0
"E00034276",310,286,0,0,1,0,3,2,3,12,2,1,0
"E00034277",247,238,0,3,1,0,0,1,0,0,0,2,2
"E00034278",335,296,0,1,1,0,3,2,6,4,11,5,6
"E00034279",305,208,0,0,1,2,5,4,10,12,21,29,13
"E00034280",187,167,0,0,2,1,0,0,7,1,4,5,0
"E00034281",170,127,0,0,1,1,0,1,9,2,7,16,6
"E00034282",419,374,0,0,7,1,2,3,9,7,8,4,4
"E00034283",387,349,1,0,4,0,0,2,6,2,9,3,11
"E00034284",289,259,0,1,0,1,1,3,15,0,1,6,2
"E00034285",313,309,0,1,2,0,1,0,0,0,0,0,0
"E00034286",325,317,0,0,0,0,0,0,2,1,4,1,0
"E00034287",279,264,0,0,0,0,0,0,0,5,4,6,0
"E00034288",304,302,0,0,0,0,0,1,1,0,0,0,0
"E00034289",226,204,0,0,0,0,1,1,1,3,3,9,4
"E00034290",298,268,0,0,0,0,0,1,3,15,5,5,1
"E00034291",221,198,0,0,3,0,1,2,4,2,9,2,0
"E00034292",268,254,0,0,0,0,0,1,4,1,0,7,1
"E00034293",267,258,0,0,0,0,1,1,3,1,0,3,0
"E00034294",567,525,0,0,1,0,0,2,1,9,11,14,4
"E00034295",228,198,0,0,0,0,1,0,6,12,4,7,0
"E00034296",321,312,0,0,1,1,1,0,1,0,4,1,0
"E00034297",288,265,0,0,4,1,1,0,6,1,3,7,0
"E00034298",323,307,0,2,0,0,0,2,2,3,3,3,1
"E00034299",253,239,0,0,0,1,1,0,1,2,7,2,0
"E00034300",244,242,0,0,2,0,0,0,0,0,0,0,0
"E00034301",266,212,0,1,1,1,2,1,1,3,27,7,10
"E00034302",289,277,0,0,0,1,1,0,2,1,4,1,2
"E00034303",259,248,0,0,0,0,0,1,2,3,2,3,0
"E00034304",259,232,0,0,0,1,1,1,1,5,7,11,0
"E00034305",285,265,0,0,3,2,1,2,4,2,2,1,3
"E00034306",315,280,0,0,0,0,0,0,7,2,5,10,11
"E00034307",244,229,0,0,0,0,4,2,0,2,3,1,3
"E00034308",353,332,0,1,3,2,0,2,0,1,9,2,1
"E00034309",292,272,0,0,0,0,0,0,2,7,1,1,9
"E00034310",337,287,0,0,0,1,4,0,9,8,12,10,6
"E00034311",298,242,0,0,0,0,0,0,19,0,7,22,8
"E00034312",302,288,0,0,0,0,0,0,2,3,4,4,1
"E00034313",332,296,0,1,0,0,0,2,1,5,9,8,10
"E00034314",259,236,0,0,3,0,1,2,4,2,2,6,3
"E00034315",228,226,0,0,1,1,0,0,0,0,0,0,0
"E00034316",273,261,1,0,2,1,1,0,1,2,1,3,0
"E00034317",391,364,0,3,0,1,0,1,5,9,7,1,0
"E00034318",285,276,0,0,1,2,1,0,3,1,1,0,0
"E00034319",310,298,0,0,0,2,0,0,1,2,7,0,0
"E00034320",180,173,0,1,0,0,2,0,1,1,0,1,1
"E00034321",109,107,0,0,0,0,0,1,1,0,0,0,0
"E00034322",288,282,0,3,0,0,0,0,2,1,0,0,0
"E00034323",298,291,0,0,0,0,2,0,0,1,4,0,0
"E00034324",296,290,0,1,0,2,0,0,3,0,0,0,0
"E00034325",275,267,0,0,2,1,1,0,2,0,0,2,0
"E00034326",256,235,0,1,1,7,4,2,5,1,0,0,0
"E00034327",272,260,0,0,1,1,3,1,1,0,3,2,0
"E00034328",336,309,0,0,1,4,2,4,10,2,2,2,0
"E00034329",244,237,0,0,0,2,0,0,2,0,0,2,1
"E00034330",231,226,1,1,2,0,0,0,0,0,1,0,0
"E00034331",271,260,0,2,1,1,1,1,1,3,0,0,1
"E00034332",324,309,0,0,1,0,0,3,3,0,7,1,0
"E00034333",300,290,0,0,1,2,4,2,0,0,0,0,1
"E00034334",207,205,0,0,1,0,1,0,0,0,0,0,0
"E00034335",254,247,0,0,0,1,0,2,1,0,1,1,1
"E00034336",228,216,0,2,1,3,0,0,2,0,3,0,1
"E00034337",350,336,0,2,0,1,2,2,2,2,3,0,0
"E00034338",273,265,0,0,0,1,1,0,1,0,2,1,2
"E00034339",302,288,0,1,3,3,1,2,0,2,2,0,0
"E00034340",230,224,0,0,1,1,0,0,0,2,0,2,0
"E00034341",342,329,0,0,1,2,1,0,0,1,0,8,0
"E00034342",224,215,2,1,0,0,1,4,1,0,0,0,0
"E00034343",258,247,0,0,0,0,3,4,4,0,0,0,0
"E00034344",277,258,0,0,2,3,2,1,3,2,4,1,1
"E00034345",232,182,0,1,5,11,1,4,14,10,3,0,1
"E00034346",111,108,0,1,0,1,1,0,0,0,0,0,0
"E00034347",230,216,0,0,1,1,1,0,3,1,2,5,0
"E00034348",246,241,0,0,3,1,0,0,0,0,0,1,0
"E00034349",301,292,0,1,0,0,0,1,1,1,0,5,0
"E00034350",252,233,0,0,0,0,0,0,5,0,0,14,0
"E00034351",332,272,0,0,0,0,0,0,6,5,14,14,21
"E00034352",268,267,0,0,0,0,1,0,0,0,0,0,0
"E00034353",277,272,0,0,3,1,1,0,0,0,0,0,0
"E00034354",258,237,0,0,1,0,0,0,12,2,2,3,1
"E00034355",322,315,0,0,0,1,1,0,0,2,2,1,0
"E00034356",136,127,0,0,2,1,0,2,1,1,0,0,2
"E00034358",362,345,0,1,0,1,0,1,7,0,3,4,0
"E00034359",253,229,0,0,0,0,0,2,8,4,4,5,1
"E00034360",177,157,0,0,0,1,0,1,3,4,5,6,0
"E00034361",198,193,0,2,0,0,0,1,0,0,0,2,0
"E00034362",225,222,0,0,1,1,0,0,1,0,0,0,0
"E00034363",263,242,0,1,0,1,3,0,6,3,4,2,1
"E00034364",216,188,0,0,0,0,0,3,3,4,10,7,1
"E00034365",308,295,0,0,1,1,2,1,3,0,3,2,0
"E00034366",345,312,0,0,0,1,1,1,0,5,7,11,7
"E00034368",271,228,0,0,1,0,1,2,5,7,10,11,6
"E00034369",255,231,0,0,0,0,0,0,1,2,10,8,3
"E00034371",246,244,0,0,0,0,0,0,0,0,0,2,0
"E00034372",274,266,0,0,0,0,0,0,1,2,4,1,0
"E00034373",204,195,0,0,1,1,1,1,0,0,5,0,0
"E00034374",265,244,0,1,1,1,0,1,3,1,0,8,5
"E00034375",424,417,0,0,0,1,2,1,0,3,0,0,0
"E00034376",341,329,0,0,1,1,2,0,1,1,3,2,1
"E00034377",322,308,0,0,0,1,3,1,4,0,2,0,3
"E00034378",324,316,0,1,1,1,1,0,3,1,0,0,0
"E00034379",348,337,0,0,3,0,1,1,3,0,3,0,0
"E00034380",335,331,0,1,1,0,0,0,0,1,0,1,0
"E00034381",570,560,0,0,3,0,0,2,3,1,0,1,0
"E00034382",358,313,0,1,3,5,0,1,14,8,3,6,4
"E00034383",467,451,0,1,0,0,2,0,3,5,3,2,0
"E00034384",330,290,0,0,0,1,2,1,13,3,13,7,0
"E00034386",399,345,0,0,0,2,2,3,7,10,5,18,7
"E00034387",240,225,0,0,0,1,1,0,1,0,6,6,0
"E00034388",262,250,0,0,0,2,0,1,2,2,1,3,1
"E00034389",208,202,0,1,2,2,0,1,0,0,0,0,0
"E00034390",363,356,0,0,0,4,1,0,2,0,0,0,0
"E00034391",387,381,0,0,0,2,0,1,3,0,0,0,0
"E00034392",336,334,0,0,1,1,0,0,0,0,0,0,0
"E00034393",260,256,0,0,1,1,0,0,0,0,1,0,1
"E00034394",290,288,0,0,1,0,1,0,0,0,0,0,0
