"GeographyCode","QS102EW0001","QS102EW0002","QS102EW0003"
"E00176752",280,7.82,35.8056266
"E00176753",231,2.78,83.09352518
"E00176754",244,5.74,42.5087108
"E00176755",280,6.42,43.61370717
"E00176756",206,4.24,48.58490566
"E00176757",200,2.66,75.18796992
"E00176758",705,5.27,133.7760911
"E00176759",248,2.24,110.7142857
"E00176760",177,1.96,90.30612245
"E00176761",230,4.67,49.25053533
"E00176762",217,2,108.5
"E00176763",111,1.25,88.8
"E00176764",257,5.94,43.26599327
"E00176765",230,2.06,111.6504854
"E00176766",173,0.82,210.9756098
"E00176767",211,10.35,20.38647343
"E00176768",504,46.52,10.83404987
"E00176769",162,0.58,279.3103448
"E00176770",952,16.68,57.07434053
"E00176771",621,10.49,59.19923737
"E00176772",256,10.41,24.59173871
"E00176773",169,8.27,20.43530834
"E00176774",102,10.33,9.874152953
