"GeographyCode","QS112EW0001","QS112EW0002","QS112EW0003","QS112EW0004","QS112EW0005","QS112EW0006","QS112EW0007","QS112EW0008","QS112EW0009","QS112EW0010","QS112EW0011","QS112EW0012","QS112EW0013","QS112EW0014","QS112EW0015","QS112EW0016","QS112EW0017","QS112EW0018","QS112EW0019","QS112EW0020","QS112EW0021","QS112EW0022","QS112EW0023","QS112EW0024","QS112EW0025","QS112EW0026","QS112EW0027","QS112EW0028","QS112EW0029","QS112EW0030","QS112EW0031"
"E00033420",388,42,17,25,195,18,104,22,30,26,26,0,0,0,0,0,35,24,6,5,0,38,6,18,14,151,7,4,52,0,88
"E00033421",309,48,15,33,206,10,121,4,35,56,26,0,0,0,0,0,23,20,3,0,0,52,6,32,14,55,5,4,28,2,16
"E00033422",467,31,11,20,397,30,336,72,66,119,79,0,0,0,0,0,10,6,0,4,0,21,10,3,8,39,9,10,0,0,20
"E00033423",315,38,12,26,174,8,119,22,29,52,16,2,2,0,0,0,29,26,3,0,0,16,4,0,12,103,7,0,29,0,67
"E00033424",304,41,12,29,195,12,99,30,17,26,26,2,2,0,0,0,49,30,6,13,0,33,12,14,7,68,4,0,15,0,49
"E00033425",245,52,11,41,155,2,80,20,24,25,11,0,0,0,0,0,41,24,6,8,3,32,14,9,9,38,4,4,4,4,22
"E00033426",302,34,11,23,233,10,178,30,38,47,63,0,0,0,0,0,24,16,0,8,0,21,2,6,13,35,4,7,2,0,22
"E00033427",240,30,14,16,189,22,101,26,9,37,29,0,0,0,0,0,18,6,3,9,0,48,14,12,22,21,6,0,0,0,15
"E00033428",309,29,7,22,263,14,111,28,7,38,38,0,0,0,0,0,55,12,18,25,0,83,23,33,27,17,15,0,0,0,2
"E00033432",321,46,24,22,230,14,92,12,11,32,37,0,0,0,0,0,38,4,12,22,0,86,21,30,35,45,10,22,0,0,13
"E00033435",289,40,20,20,186,12,85,26,15,13,31,0,0,0,0,0,42,2,15,17,8,47,10,12,25,63,25,17,0,4,17
"E00033436",275,41,12,29,218,16,102,26,20,30,26,0,0,0,0,0,18,2,6,10,0,82,24,17,41,16,0,0,0,2,14
"E00033437",266,38,18,20,188,14,87,22,20,25,20,0,0,0,0,0,32,2,12,10,8,55,6,18,31,40,22,5,0,2,11
"E00033438",307,32,13,19,238,12,98,18,13,39,28,0,0,0,0,0,47,16,16,15,0,81,18,23,40,37,11,10,0,4,12
"E00033439",358,56,21,35,272,32,107,22,29,14,42,0,0,0,0,0,29,18,7,4,0,104,41,30,33,30,4,5,0,2,19
"E00033440",348,37,16,21,283,20,90,14,7,41,28,0,0,0,0,0,58,12,6,37,3,115,39,66,10,28,14,8,0,0,6
"E00033441",301,56,19,37,201,18,43,12,0,10,21,0,0,0,0,0,59,4,6,42,7,81,30,31,20,44,9,20,0,2,13
"E00033442",336,43,19,24,233,16,101,10,21,40,30,0,0,0,0,0,40,8,9,17,6,76,20,14,42,60,26,23,0,2,9
"E00033443",158,29,13,16,117,4,49,8,16,9,16,0,0,0,0,0,25,0,3,16,6,39,2,12,25,12,3,4,0,0,5
"E00033444",254,37,17,20,204,20,88,12,12,22,42,0,0,0,0,0,17,8,6,0,3,79,21,38,20,13,9,0,0,2,2
"E00033445",257,24,14,10,194,14,86,8,18,13,47,0,0,0,0,0,33,8,10,12,3,61,9,31,21,39,15,10,0,0,14
"E00033446",277,39,18,21,213,16,102,18,11,27,46,0,0,0,0,0,28,6,6,9,7,67,15,20,32,25,7,18,0,0,0
"E00033447",159,59,44,15,85,10,33,6,11,4,12,0,0,0,0,0,13,2,3,8,0,29,5,14,10,15,3,5,0,5,2
"E00033448",308,40,15,25,225,14,111,14,18,36,43,0,0,0,0,0,42,8,4,30,0,58,28,10,20,43,15,6,0,2,20
"E00033449",297,54,18,36,216,18,98,28,18,17,35,0,0,0,0,0,27,6,0,15,6,73,22,24,27,27,6,4,0,6,11
"E00033450",301,36,19,17,227,12,130,20,17,32,61,0,0,0,0,0,31,10,3,5,13,54,18,25,11,38,14,5,0,2,17
"E00033451",231,55,18,37,137,6,53,4,22,21,6,0,0,0,0,0,24,2,3,19,0,54,9,26,19,39,10,8,0,0,21
"E00033452",229,41,20,21,138,16,72,24,10,10,28,0,0,0,0,0,14,6,4,4,0,36,12,4,20,50,15,14,0,0,21
"E00033453",148,40,2,38,82,14,43,10,4,14,15,0,0,0,0,0,9,6,3,0,0,16,14,0,2,26,14,0,0,0,12
"E00033454",489,81,21,60,369,20,180,32,30,80,38,0,0,0,0,0,80,30,24,26,0,89,41,33,15,39,7,19,0,2,11
"E00033455",231,59,10,49,153,6,56,8,18,12,18,0,0,0,0,0,19,4,6,9,0,72,29,21,22,19,4,0,0,0,15
"E00033456",336,38,18,20,249,14,137,16,21,56,44,0,0,0,0,0,25,6,10,5,4,73,20,23,30,49,11,0,0,5,33
"E00033457",214,31,8,23,168,4,53,10,3,25,15,0,0,0,0,0,20,4,0,16,0,91,27,48,16,15,8,0,0,0,7
"E00033458",227,19,6,13,185,2,79,8,13,43,15,0,0,0,0,0,17,2,10,5,0,87,32,33,22,23,12,0,0,0,11
"E00033459",268,83,49,34,154,16,78,14,10,30,24,3,0,3,0,0,19,2,6,0,11,38,2,15,21,31,7,15,0,0,9
"E00033460",200,24,5,19,157,0,58,6,21,16,15,0,0,0,0,0,48,8,24,16,0,51,15,27,9,19,6,4,0,0,9
"E00033462",217,28,16,12,161,18,38,8,7,10,13,0,0,0,0,0,39,2,9,22,6,66,27,20,19,28,7,5,0,0,16
"E00033463",218,36,19,17,167,18,77,14,11,13,39,0,0,0,0,0,7,4,0,0,3,65,12,23,30,15,7,4,0,2,2
"E00033464",284,32,15,17,232,14,74,26,10,6,32,0,0,0,0,0,71,10,13,38,10,73,14,26,33,20,6,6,0,0,8
"E00033466",278,36,15,21,220,18,101,14,23,25,39,0,0,0,0,0,22,0,4,14,4,79,23,15,41,22,4,3,0,4,11
"E00033468",286,33,17,16,208,20,88,16,28,17,27,0,0,0,0,0,29,8,8,10,3,71,32,15,24,45,12,9,0,0,24
"E00033470",324,39,15,24,237,22,96,16,18,20,42,0,0,0,0,0,36,4,6,20,6,83,25,36,22,48,20,17,0,0,11
"E00033471",279,26,13,13,230,20,99,14,7,44,34,0,0,0,0,0,29,0,8,21,0,82,18,26,38,23,5,8,0,0,10
"E00033472",249,36,16,20,178,12,66,14,3,27,22,0,0,0,0,0,24,8,13,0,3,76,16,45,15,35,9,14,0,0,12
"E00033473",272,34,11,23,212,16,89,16,7,28,38,0,0,0,0,0,12,2,3,4,3,95,26,40,29,26,8,6,0,2,10
"E00033474",229,87,19,68,135,16,34,8,7,12,7,0,0,0,0,0,25,16,9,0,0,60,22,18,20,7,0,0,0,0,7
"E00033475",287,86,18,68,188,12,76,16,15,35,10,0,0,0,0,0,20,8,3,9,0,80,30,33,17,13,6,4,0,0,3
"E00033476",234,59,19,40,164,8,90,12,21,30,27,0,0,0,0,0,27,2,10,9,6,39,10,0,29,11,4,0,0,0,7
"E00033477",177,20,7,13,147,6,87,14,12,32,29,0,0,0,0,0,28,12,6,10,0,26,6,6,14,10,0,0,0,0,10
"E00033478",273,32,18,14,202,10,70,8,21,26,15,0,0,0,0,0,50,8,0,35,7,72,18,10,44,39,8,6,0,2,23
"E00033479",390,51,25,26,315,26,142,20,18,30,74,0,0,0,0,0,41,8,14,13,6,106,21,59,26,24,10,0,0,2,12
"E00033480",279,24,9,15,242,8,147,42,12,38,55,0,0,0,0,0,31,2,16,13,0,56,14,22,20,13,4,7,0,0,2
"E00033481",399,53,30,23,316,24,101,18,3,31,49,0,0,0,0,0,58,12,11,32,3,133,41,61,31,30,10,0,0,2,18
"E00033482",282,32,19,13,226,14,130,32,19,23,56,0,0,0,0,0,22,2,7,10,3,60,22,16,22,24,5,5,0,2,12
"E00033483",336,83,47,36,224,10,111,22,23,23,43,0,0,0,0,0,28,8,6,11,3,75,21,30,24,29,6,10,0,2,11
"E00033484",292,37,13,24,212,20,114,22,27,21,44,0,0,0,0,0,23,8,3,9,3,55,13,28,14,43,25,6,0,0,12
"E00033485",318,46,22,24,248,26,118,16,25,31,46,0,0,0,0,0,37,8,3,23,3,67,20,30,17,24,8,4,5,0,7
"E00033486",348,59,15,44,273,8,100,18,18,30,34,0,0,0,0,0,64,30,0,28,6,101,57,21,23,16,3,0,0,0,13
"E00033487",239,108,50,58,115,16,60,14,13,9,24,0,0,0,0,0,20,4,16,0,0,19,12,0,7,16,6,0,3,3,4
"E00033488",235,90,14,76,142,4,41,14,16,4,7,0,0,0,0,0,25,10,9,6,0,72,40,14,18,3,0,0,0,0,3
"E00033489",312,35,20,15,213,24,113,16,12,50,35,0,0,0,0,0,16,2,3,8,3,60,14,20,26,64,19,25,0,4,16
"E00033490",268,32,16,16,191,20,89,16,23,31,19,0,0,0,0,0,25,4,10,11,0,57,18,17,22,45,19,8,0,2,16
"E00033491",224,88,17,71,126,2,30,14,3,4,9,0,0,0,0,0,41,12,23,6,0,53,30,15,8,10,3,0,0,3,4
"E00033492",330,104,24,80,207,6,77,18,22,9,28,0,0,0,0,0,26,16,6,4,0,98,45,28,25,19,3,0,0,0,16
"E00033493",289,56,14,42,213,14,77,14,15,18,30,0,0,0,0,0,53,22,11,16,4,69,36,15,18,20,0,5,0,0,15
"E00033494",254,32,17,15,203,16,108,12,27,35,34,0,0,0,0,0,33,8,7,18,0,46,8,28,10,19,5,0,0,0,14
"E00033495",335,60,19,41,263,17,87,18,37,16,16,0,0,0,0,0,41,14,12,15,0,118,53,42,23,12,10,0,0,0,2
"E00033496",299,68,22,46,214,14,68,12,10,30,16,0,0,0,0,0,29,0,3,23,3,103,40,24,39,17,0,4,0,0,13
"E00033497",222,32,11,21,171,6,98,26,18,13,41,0,0,0,0,0,18,8,3,4,3,49,10,24,15,19,6,6,0,2,5
"E00033498",112,76,11,65,29,2,2,2,0,0,0,0,0,0,0,0,13,10,3,0,0,12,2,6,4,7,0,5,0,0,2
"E00033501",123,80,19,61,41,0,12,2,5,5,0,0,0,0,0,0,10,10,0,0,0,19,8,3,8,2,0,0,0,0,2
"E00033502",240,34,13,21,195,6,86,12,21,34,19,0,0,0,0,0,44,18,12,10,4,59,17,30,12,11,4,0,0,0,7
"E00033503",247,29,10,19,211,6,130,24,42,37,27,0,0,0,0,0,31,12,6,13,0,44,12,23,9,7,0,7,0,0,0
"E00033504",315,31,12,19,257,24,113,22,29,19,43,0,0,0,0,0,31,0,9,11,11,89,34,34,21,27,13,5,0,2,7
"E00033505",215,31,13,18,160,8,99,22,13,31,33,0,0,0,0,0,18,4,7,4,3,35,11,12,12,24,5,10,0,0,9
"E00033506",303,44,16,28,216,10,100,14,20,32,34,0,0,0,0,0,27,4,3,14,6,79,16,49,14,43,6,5,9,2,21
"E00033507",247,65,10,55,165,8,54,22,18,4,10,0,0,0,0,0,37,28,6,0,3,66,38,20,8,17,6,5,0,0,6
"E00033508",228,81,49,32,126,12,41,0,7,16,18,0,0,0,0,0,23,12,3,5,3,50,18,20,12,21,4,5,0,0,12
"E00033509",287,25,10,15,247,16,98,14,23,33,28,0,0,0,0,0,25,8,9,8,0,108,31,57,20,15,0,5,0,2,8
"E00033510",290,46,15,31,226,8,111,30,23,18,40,0,0,0,0,0,34,14,3,13,4,73,45,18,10,18,0,0,0,3,15
"E00033511",232,55,12,43,146,4,42,8,12,9,13,0,0,0,0,0,20,14,6,0,0,80,31,25,24,31,8,10,0,0,13
"E00033512",209,19,3,16,168,6,82,12,9,42,19,0,0,0,0,0,37,6,3,18,10,43,24,3,16,22,17,0,0,0,5
"E00033513",293,51,13,38,216,14,92,14,15,53,10,0,0,0,0,0,41,10,15,16,0,69,30,24,15,26,7,17,0,0,2
"E00033514",234,50,28,22,163,22,82,12,20,25,25,2,2,0,0,0,18,2,16,0,0,39,10,17,12,21,4,5,0,0,12
"E00033515",281,48,7,41,199,12,92,14,12,26,40,0,0,0,0,0,36,16,3,14,3,59,8,37,14,34,4,3,0,2,25
"E00033516",251,35,11,24,191,16,105,20,34,8,43,0,0,0,0,0,22,10,12,0,0,48,9,22,17,25,3,6,0,0,16
"E00033517",298,39,17,22,210,16,98,16,17,19,46,0,0,0,0,0,39,4,6,22,7,57,21,13,23,49,4,20,0,0,25
"E00033518",254,48,13,35,158,4,42,8,12,13,9,0,0,0,0,0,17,6,3,8,0,95,36,43,16,48,10,20,0,0,18
"E00033519",329,48,19,29,258,14,114,14,11,51,38,0,0,0,0,0,27,6,9,8,4,103,16,71,16,23,10,7,0,2,4
"E00033520",186,49,11,38,121,6,51,18,13,8,12,0,0,0,0,0,27,8,16,0,3,37,18,3,16,16,3,6,0,0,7
"E00033521",246,79,11,68,140,8,42,16,0,9,17,0,0,0,0,0,26,2,21,0,3,64,35,18,11,27,8,0,0,6,13
"E00033522",285,70,15,55,200,10,56,8,17,12,19,0,0,0,0,0,47,14,12,21,0,87,31,36,20,15,3,0,0,2,10
"E00033523",341,38,15,23,290,24,132,36,14,43,39,0,0,0,0,0,56,4,21,19,12,78,24,30,24,13,0,13,0,0,0
"E00033524",416,100,30,70,277,22,113,32,15,42,24,0,0,0,0,0,57,28,10,19,0,85,50,19,16,39,5,5,0,0,29
"E00033525",331,33,18,15,271,20,150,16,47,43,44,0,0,0,0,0,23,4,5,4,10,78,12,31,35,27,5,0,0,2,20
"E00033526",269,42,10,32,213,22,98,22,31,30,15,0,0,0,0,0,46,18,12,16,0,47,22,6,19,14,4,6,0,0,4
"E00033527",384,47,34,13,285,24,175,14,33,77,51,0,0,0,0,0,23,10,9,4,0,63,9,26,28,52,5,23,0,0,24
"E00033528",256,54,19,35,187,18,109,26,16,32,35,0,0,0,0,0,28,8,8,9,3,32,10,10,12,15,8,5,0,2,0
"E00033530",448,11,4,7,416,20,327,46,76,135,70,0,0,0,0,0,16,4,3,9,0,53,20,19,14,21,3,5,0,0,13
"E00033531",359,19,8,11,327,32,226,52,34,84,56,2,2,0,0,0,29,2,3,24,0,38,14,6,18,13,7,0,0,3,3
"E00033532",392,47,26,21,330,26,203,46,39,43,75,0,0,0,0,0,52,16,14,16,6,49,10,23,16,15,8,0,0,0,7
"E00033533",235,22,12,10,195,22,122,20,34,30,38,0,0,0,0,0,12,8,0,4,0,39,9,20,10,18,0,9,0,2,7
"E00033534",218,55,24,31,136,28,38,12,12,4,10,0,0,0,0,0,29,26,3,0,0,41,20,3,18,27,4,0,0,0,23
"E00033535",305,38,15,23,250,30,161,28,39,37,57,0,0,0,0,0,22,14,3,5,0,37,4,15,18,17,7,3,0,2,5
"E00033536",314,36,17,19,244,16,155,24,32,52,47,0,0,0,0,0,36,8,3,21,4,37,8,13,16,34,19,5,0,2,8
"E00033537",288,48,22,26,207,12,93,16,19,26,32,0,0,0,0,0,27,12,7,8,0,75,21,14,40,33,19,12,0,2,0
"E00033538",320,41,22,19,265,40,152,46,43,21,42,0,0,0,0,0,37,14,12,4,7,36,7,12,17,14,12,0,0,2,0
"E00033539",315,32,7,25,263,14,147,32,17,60,38,0,0,0,0,0,53,20,12,12,9,49,28,9,12,20,0,5,0,0,15
"E00033540",314,44,13,31,231,20,138,20,31,48,39,0,0,0,0,0,32,4,12,13,3,41,22,3,16,39,13,10,0,0,16
"E00033541",323,36,20,16,264,34,163,22,31,65,45,0,0,0,0,0,44,10,3,24,7,23,9,0,14,23,8,0,0,0,15
"E00033542",271,51,17,34,182,24,110,16,16,59,19,0,0,0,0,0,14,6,0,8,0,34,6,16,12,38,8,5,0,0,25
"E00033543",254,51,22,29,169,22,108,22,15,43,28,0,0,0,0,0,18,12,6,0,0,21,15,0,6,34,8,9,4,0,13
"E00033544",227,31,9,22,176,20,84,18,36,16,14,0,0,0,0,0,24,10,3,8,3,48,11,25,12,20,9,0,2,0,9
"E00033545",249,48,25,23,165,30,85,20,12,38,15,2,2,0,0,0,17,14,3,0,0,31,17,6,8,36,3,17,0,0,16
"E00033546",356,43,23,20,250,12,139,24,10,45,60,0,0,0,0,0,27,4,7,13,3,72,6,18,48,63,13,23,0,8,19
"E00033547",292,38,9,29,233,18,130,36,18,44,32,4,0,0,4,0,31,12,6,13,0,50,27,12,11,21,6,7,0,0,8
"E00033548",235,44,10,34,176,20,83,10,12,50,11,0,0,0,0,0,37,16,9,12,0,36,8,7,21,15,3,4,0,0,8
"E00033549",337,51,31,20,250,46,120,22,17,41,40,0,0,0,0,0,25,4,4,17,0,59,16,17,26,36,14,5,0,0,17
"E00033550",301,35,21,14,238,24,181,34,39,64,44,0,0,0,0,0,13,6,3,4,0,20,4,9,7,28,7,11,0,0,10
"E00033551",219,43,38,5,168,30,99,10,9,44,36,0,0,0,0,0,8,4,4,0,0,31,2,17,12,8,0,5,0,0,3
"E00033552",330,26,18,8,298,26,198,36,28,86,48,0,0,0,0,0,45,8,3,24,10,29,2,14,13,6,0,0,0,3,3
"E00033553",354,69,53,16,262,24,188,36,23,83,46,0,0,0,0,0,10,2,4,4,0,40,13,9,18,23,15,0,0,0,8
"E00033554",331,15,10,5,277,30,203,34,26,72,71,0,0,0,0,0,25,4,6,15,0,19,2,6,11,39,10,0,0,2,27
"E00033555",269,62,31,31,185,32,124,28,22,31,43,0,0,0,0,0,12,2,6,4,0,17,11,3,3,22,6,0,2,4,10
"E00033556",312,23,12,11,276,34,192,20,39,84,49,0,0,0,0,0,35,6,3,26,0,15,2,9,4,13,3,5,0,0,5
"E00033557",317,26,18,8,263,30,176,36,26,65,49,0,0,0,0,0,34,4,9,17,4,23,5,10,8,28,16,4,0,0,8
"E00033558",300,22,10,12,255,28,181,32,32,75,42,0,0,0,0,0,20,4,9,4,3,26,4,13,9,23,0,4,0,2,17
"E00033559",260,32,18,14,220,22,165,38,29,42,56,0,0,0,0,0,9,2,3,0,4,24,6,7,11,8,0,0,0,0,8
"E00033560",316,19,9,10,269,32,200,34,41,62,63,0,0,0,0,0,19,4,3,9,3,18,0,7,11,28,7,10,0,4,7
"E00033561",299,23,15,8,237,14,181,18,27,51,85,0,0,0,0,0,13,4,3,6,0,29,0,16,13,39,4,4,7,0,24
"E00033562",314,18,11,7,271,26,221,48,46,47,80,0,0,0,0,0,12,2,6,4,0,12,0,5,7,25,11,0,0,0,14
"E00033563",341,21,9,12,293,44,213,48,31,52,82,0,0,0,0,0,11,8,0,0,3,25,11,3,11,27,25,0,0,0,2
"E00033564",345,41,18,23,261,28,191,50,40,53,48,0,0,0,0,0,23,4,3,13,3,19,11,0,8,43,10,10,0,5,18
"E00033565",286,20,10,10,243,38,131,34,21,30,46,0,0,0,0,0,33,8,6,13,6,41,12,16,13,23,7,5,0,0,11
"E00033566",310,72,48,24,223,18,144,12,49,61,22,2,2,0,0,0,22,6,4,12,0,37,9,12,16,15,11,0,0,2,2
"E00033567",342,24,14,10,287,20,188,34,31,78,45,0,0,0,0,0,24,4,3,17,0,55,20,29,6,31,11,5,0,0,15
"E00033568",348,47,24,23,246,14,104,6,15,47,36,0,0,0,0,0,29,6,12,4,7,99,31,43,25,55,8,15,0,4,28
"E00033569",255,32,14,18,191,14,110,12,15,38,45,0,0,0,0,0,32,4,7,21,0,35,6,15,14,32,14,7,2,0,9
"E00033570",375,64,20,44,272,12,135,20,42,37,36,0,0,0,0,0,69,26,27,16,0,56,13,22,21,39,12,13,0,2,12
"E00033571",243,47,30,17,174,30,82,28,7,17,30,0,0,0,0,0,19,6,6,4,3,43,15,17,11,22,13,0,0,2,7
"E00033572",279,34,22,12,192,28,138,30,26,27,55,0,0,0,0,0,10,6,0,4,0,16,4,6,6,53,22,15,0,0,16
"E00033573",187,48,4,44,88,4,37,14,0,17,6,0,0,0,0,0,22,8,6,8,0,25,15,0,10,51,7,21,0,2,21
"E00033574",321,26,12,14,267,16,181,26,36,63,56,0,0,0,0,0,36,4,10,13,9,34,8,14,12,28,18,5,0,0,5
"E00033575",244,42,29,13,189,22,142,26,33,35,48,0,0,0,0,0,4,4,0,0,0,21,0,4,17,13,3,4,0,2,4
"E00033576",231,38,26,12,176,18,80,22,13,8,37,0,0,0,0,0,35,10,9,12,4,43,6,14,23,17,9,0,0,2,6
"E00033577",290,35,21,14,210,20,122,18,36,28,40,0,0,0,0,0,31,10,10,8,3,37,13,7,17,45,9,8,0,4,24
"E00033579",317,29,8,21,249,4,84,10,28,33,13,0,0,0,0,0,27,2,16,6,3,134,38,56,40,39,8,13,0,0,18
"E00033580",247,85,14,71,124,14,49,12,15,13,9,0,0,0,0,0,17,10,7,0,0,44,20,3,21,38,5,4,0,3,26
"E00033581",496,86,16,70,318,6,147,26,37,61,23,0,0,0,0,0,34,4,3,27,0,131,28,53,50,92,20,22,7,0,43
"E00033582",334,70,21,49,208,8,63,12,11,21,19,0,0,0,0,0,20,6,3,4,7,117,26,41,50,56,4,0,4,2,46
"E00033583",230,41,11,30,153,10,99,20,29,20,30,0,0,0,0,0,22,16,6,0,0,22,11,3,8,36,5,5,9,0,17
"E00033584",232,36,12,24,151,8,63,26,10,17,10,0,0,0,0,0,53,32,0,21,0,27,8,13,6,45,7,13,5,0,20
"E00033585",291,44,12,32,188,16,87,18,23,16,30,0,0,0,0,0,49,22,9,18,0,36,15,7,14,59,6,5,9,2,37
"E00033586",285,62,21,41,168,12,59,16,15,9,19,0,0,0,0,0,37,18,6,13,0,60,29,10,21,55,4,0,5,2,44
"E00033587",286,67,30,37,190,36,93,26,16,5,46,0,0,0,0,0,30,8,12,4,6,31,14,4,13,29,4,0,0,4,21
"E00033589",315,36,8,28,252,18,111,26,24,29,32,0,0,0,0,0,28,14,9,5,0,95,26,40,29,27,10,5,0,2,10
"E00033590",173,31,9,22,129,4,61,10,11,19,21,0,0,0,0,0,11,4,7,0,0,53,20,25,8,13,0,4,0,2,7
"E00033591",220,26,13,13,188,24,70,6,18,29,17,0,0,0,0,0,29,12,3,14,0,65,16,39,10,6,4,0,0,0,2
"E00033592",307,19,9,10,234,16,55,10,28,4,13,0,0,0,0,0,42,2,21,12,7,121,45,56,20,54,15,21,0,2,16
"E00033593",200,44,16,28,131,6,39,14,6,9,10,0,0,0,0,0,14,8,6,0,0,72,23,38,11,25,7,15,0,0,3
"E00033594",367,38,16,22,253,14,70,14,7,18,31,0,0,0,0,0,47,10,6,31,0,122,15,67,40,76,18,34,0,2,22
"E00033595",309,80,42,38,174,8,48,12,22,5,9,0,0,0,0,0,17,4,9,4,0,101,36,39,26,55,15,13,0,2,25
"E00033596",286,62,26,36,203,6,84,18,35,9,22,0,0,0,0,0,50,20,15,15,0,63,32,25,6,21,7,0,2,2,10
"E00033597",223,40,8,32,159,18,67,14,9,13,31,0,0,0,0,0,31,0,9,22,0,43,18,7,18,24,8,8,0,0,8
"E00033598",214,69,19,50,124,4,36,10,6,11,9,0,0,0,0,0,29,10,15,4,0,55,16,27,12,21,6,0,0,0,15
"E00033599",225,63,15,48,150,6,36,8,6,8,14,0,0,0,0,0,16,12,0,4,0,92,42,40,10,12,0,9,0,0,3
"E00033600",240,77,46,31,147,10,51,24,3,18,6,3,0,3,0,0,21,4,17,0,0,62,16,17,29,16,0,11,0,2,3
"E00033601",264,62,10,52,184,6,56,20,16,4,16,0,0,0,0,0,42,14,18,5,5,80,39,30,11,18,6,0,0,0,12
"E00033602",273,46,9,37,161,8,85,26,12,22,25,2,2,0,0,0,44,26,7,8,3,22,5,0,17,66,8,0,5,0,53
"E00033603",302,53,22,31,194,8,54,12,4,21,17,0,0,0,0,0,34,8,6,20,0,98,35,27,36,55,22,18,0,2,13
"E00033604",244,66,19,47,150,8,45,16,12,8,9,0,0,0,0,0,36,20,12,4,0,61,42,9,10,28,3,0,0,0,25
"E00033605",286,43,10,33,177,10,107,16,20,46,25,0,0,0,0,0,32,18,3,8,3,28,13,9,6,66,0,11,6,0,49
"E00033606",252,40,7,33,137,2,55,12,11,22,10,0,0,0,0,0,53,30,9,14,0,27,12,11,4,75,7,0,21,0,47
"E00033607",214,57,16,41,149,4,58,18,21,8,11,0,0,0,0,0,21,4,9,5,3,66,41,21,4,8,0,6,0,0,2
"E00033608",330,52,23,29,218,16,99,22,21,27,29,0,0,0,0,0,34,8,6,17,3,69,27,14,28,60,4,35,0,0,21
"E00033611",302,28,7,21,173,20,67,16,6,23,22,0,0,0,0,0,43,28,6,6,3,43,13,8,22,101,0,20,17,0,64
"E00033613",255,60,42,18,107,18,36,6,6,14,10,0,0,0,0,0,26,14,12,0,0,27,10,13,4,88,11,4,12,4,57
"E00033614",338,34,9,25,228,6,115,18,17,32,48,2,2,0,0,0,50,34,12,4,0,55,15,26,14,76,5,5,8,0,58
"E00033616",366,28,11,17,290,14,188,50,25,74,39,0,0,0,0,0,29,12,0,14,3,59,20,17,22,48,3,4,6,5,30
"E00033618",362,47,15,32,266,18,177,36,40,36,65,0,0,0,0,0,42,26,7,5,4,29,12,6,11,49,11,5,0,2,31
"E00033620",309,27,13,14,248,10,148,30,35,30,53,0,0,0,0,0,55,18,22,15,0,35,14,4,17,34,15,6,9,2,2
"E00033621",270,27,7,20,172,2,69,12,20,28,9,0,0,0,0,0,21,0,11,6,4,80,21,23,36,71,19,19,5,2,26
"E00033623",364,67,16,51,245,10,57,18,9,9,21,2,2,0,0,0,56,26,12,15,3,120,29,49,42,52,9,0,4,2,37
"E00033624",280,45,19,26,205,18,102,16,26,18,42,0,0,0,0,0,19,4,6,6,3,66,18,26,22,30,14,6,0,0,10
"E00033625",323,28,11,17,287,14,204,32,42,80,50,0,0,0,0,0,48,12,18,15,3,21,15,0,6,8,0,6,0,0,2
"E00033626",438,47,4,43,364,8,235,36,56,136,7,0,0,0,0,0,83,24,33,16,10,38,20,16,2,27,9,15,0,0,3
"E00033627",356,38,3,35,296,10,167,24,21,109,13,0,0,0,0,0,67,24,9,34,0,52,23,23,6,22,6,5,0,0,11
"E00033628",312,47,18,29,244,16,82,16,16,28,22,0,0,0,0,0,42,4,6,32,0,104,37,45,22,21,0,15,0,2,4
"E00033629",438,43,10,33,357,22,168,36,35,67,30,0,0,0,0,0,76,24,15,26,11,91,36,23,32,38,12,19,0,0,7
"E00033630",237,67,16,51,136,8,64,14,14,16,20,0,0,0,0,0,28,14,6,5,3,36,26,0,10,34,5,15,2,2,10
"E00033631",227,83,44,39,102,2,49,10,5,21,13,0,0,0,0,0,10,0,6,0,4,41,11,22,8,42,15,16,0,4,7
"E00033632",334,48,13,35,272,12,72,10,7,41,14,0,0,0,0,0,58,10,12,27,9,130,58,57,15,14,4,4,0,0,6
"E00033633",240,26,15,11,197,32,131,30,25,61,15,0,0,0,0,0,10,10,0,0,0,24,7,9,8,17,5,6,0,0,6
"E00033634",362,61,28,33,251,22,101,18,20,34,29,0,0,0,0,0,32,8,3,21,0,96,33,43,20,50,10,29,0,2,9
"E00033635",270,61,20,41,193,22,125,20,36,34,35,0,0,0,0,0,23,8,11,4,0,23,6,11,6,16,5,5,0,2,4
"E00033636",417,43,13,30,324,6,101,28,15,30,28,0,0,0,0,0,77,12,7,50,8,140,40,80,20,50,5,23,0,0,22
"E00033637",483,56,12,44,370,6,181,26,29,97,29,0,0,0,0,0,39,20,6,13,0,144,43,71,30,57,24,4,0,0,29
"E00033639",302,34,11,23,251,12,104,22,28,30,24,0,0,0,0,0,45,12,13,11,9,90,27,43,20,17,7,5,0,0,5
"E00033640",304,42,16,26,218,10,74,8,16,29,21,0,0,0,0,0,48,10,18,14,6,86,29,39,18,44,19,12,2,2,9
"E00033641",303,32,17,15,235,36,160,38,41,52,29,0,0,0,0,0,9,6,0,0,3,30,6,6,18,36,0,16,0,8,12
"E00033642",366,38,25,13,296,36,191,28,21,76,66,0,0,0,0,0,30,16,10,4,0,39,14,3,22,32,0,17,0,0,15
"E00033643",229,38,11,27,171,12,67,14,19,13,21,0,0,0,0,0,28,8,12,8,0,64,28,26,10,20,4,8,0,0,8
