"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E01006685",1484,51,53,28,75,13,33,24,111,72,245,344,125,167,87,32,24,3.4366576819407,3.57142857142857,1.88679245283019,5.05390835579515,0.876010781671159,2.22371967654987,1.61725067385445,7.47978436657682,4.85175202156334,16.5094339622642,23.1805929919137,8.42318059299191,11.2533692722372,5.86253369272237,2.15633423180593,1.61725067385445
"E01006686",1433,63,47,27,78,22,49,34,129,56,181,371,103,137,108,17,11,4.3963712491277,3.27983251919051,1.88415910676902,5.44312630844382,1.53524075366364,3.41939986043266,2.37264480111654,9.00209351011863,3.90788555478018,12.6308443824145,25.8897418004187,7.18771807397069,9.56036287508723,7.53663642707606,1.18632240055827,0.767620376831821
"E01006687",1952,121,47,29,68,18,30,27,106,173,452,382,153,160,129,40,17,6.19877049180328,2.4077868852459,1.48565573770492,3.48360655737705,0.922131147540984,1.53688524590164,1.38319672131148,5.43032786885246,8.86270491803279,23.155737704918,19.5696721311475,7.83811475409836,8.19672131147541,6.60860655737705,2.04918032786885,0.870901639344262
"E01006688",1524,86,42,29,70,11,30,24,97,147,328,301,100,147,84,20,8,5.64304461942257,2.75590551181102,1.90288713910761,4.59317585301837,0.721784776902887,1.96850393700787,1.5748031496063,6.36482939632546,9.64566929133858,21.5223097112861,19.750656167979,6.56167979002625,9.64566929133858,5.51181102362205,1.31233595800525,0.5249343832021
"E01006689",1651,85,65,37,81,18,37,31,98,100,366,353,92,138,117,24,9,5.14839491217444,3.93700787401575,2.24106602059358,4.9061175045427,1.09024833434282,2.24106602059358,1.87764990914597,5.93579648697759,6.05693519079346,22.1683827983041,21.3809812235009,5.57238037552998,8.35857056329497,7.08661417322835,1.45366444579043,0.545124167171411
"E01006690",1492,89,28,18,48,14,21,54,187,166,368,277,60,94,52,15,1,5.96514745308311,1.87667560321716,1.20643431635389,3.2171581769437,0.938337801608579,1.40750670241287,3.61930294906166,12.5335120643432,11.1260053619303,24.6648793565684,18.5656836461126,4.02144772117962,6.30026809651475,3.48525469168901,1.00536193029491,0.0670241286863271
"E01006691",1503,129,58,42,97,14,36,35,156,199,330,211,51,92,45,7,1,8.58283433133733,3.85894876912841,2.79441117764471,6.45375914836993,0.931470392548237,2.39520958083832,2.32867598137059,10.3792415169661,13.2401862940785,21.9560878243513,14.0385894876913,3.39321357285429,6.12109115103127,2.9940119760479,0.465735196274118,0.0665335994677312
"E01006692",2180,159,62,42,140,29,56,81,190,239,450,369,113,146,88,12,4,7.29357798165138,2.84403669724771,1.92660550458716,6.42201834862385,1.3302752293578,2.56880733944954,3.71559633027523,8.71559633027523,10.9633027522936,20.6422018348624,16.9266055045872,5.18348623853211,6.69724770642202,4.03669724770642,0.55045871559633,0.18348623853211
"E01006693",1511,48,28,22,61,15,31,20,92,97,264,325,129,232,109,29,9,3.17670416942422,1.85307743216413,1.4559894109861,4.03706154864328,0.99272005294507,2.05162144275314,1.32362673726009,6.08868299139643,6.41958967571145,17.4718729318332,21.5089344804765,8.5373924553276,15.3540701522171,7.21376571806751,1.91925876902713,0.595632031767042
"E01006694",1864,159,66,40,108,10,45,41,199,175,476,296,68,92,65,19,5,8.53004291845494,3.54077253218884,2.14592274678112,5.79399141630901,0.536480686695279,2.41416309012876,2.19957081545064,10.6759656652361,9.38841201716738,25.5364806866953,15.8798283261803,3.6480686695279,4.93562231759657,3.48712446351931,1.01931330472103,0.268240343347639
"E01006695",1821,84,48,24,101,15,34,53,236,234,470,340,62,67,40,10,3,4.61285008237232,2.63591433278418,1.31795716639209,5.54640307523339,0.823723228995058,1.86710598572213,2.9104887424492,12.9599121361889,12.8500823723229,25.8099945085118,18.6710598572213,3.40472267984624,3.67929708951126,2.19659527732015,0.549148819330038,0.164744645799012
"E01006696",1744,119,73,54,106,20,37,44,172,145,375,310,109,94,66,15,5,6.82339449541284,4.18577981651376,3.09633027522936,6.07798165137615,1.14678899082569,2.12155963302752,2.52293577981651,9.86238532110092,8.31422018348624,21.5022935779816,17.7752293577982,6.25,5.38990825688073,3.78440366972477,0.860091743119266,0.286697247706422
"E01006697",1845,166,63,42,95,22,47,51,212,180,415,267,87,106,80,7,5,8.99728997289973,3.41463414634146,2.27642276422764,5.14905149051491,1.19241192411924,2.54742547425474,2.76422764227642,11.4905149051491,9.75609756097561,22.4932249322493,14.4715447154472,4.71544715447155,5.74525745257453,4.3360433604336,0.37940379403794,0.2710027100271
"E01006698",1716,154,61,45,101,31,47,52,125,153,333,328,85,121,70,7,3,8.97435897435897,3.55477855477855,2.62237762237762,5.88578088578089,1.80652680652681,2.73892773892774,3.03030303030303,7.28438228438228,8.91608391608392,19.4055944055944,19.1142191142191,4.95337995337995,7.05128205128205,4.07925407925408,0.407925407925408,0.174825174825175
"E01006699",1594,107,76,23,96,17,50,47,120,138,343,274,100,114,62,20,7,6.71267252195734,4.76787954830615,1.44291091593476,6.02258469259724,1.06649937264743,3.13676286072773,2.94855708908407,7.52823086574655,8.65746549560853,21.5181932245922,17.189460476788,6.27352572145546,7.15181932245922,3.88958594730238,1.25470514429109,0.439146800501882
"E01006700",1438,85,45,28,88,15,42,44,104,128,280,271,107,109,74,11,7,5.91098748261474,3.12934631432545,1.9471488178025,6.11961057023644,1.04311543810848,2.92072322670376,3.05980528511822,7.23226703755216,8.90125173852573,19.471488178025,18.8456189151599,7.44089012517385,7.57997218358832,5.14603616133519,0.764951321279555,0.486787204450626
"E01006701",1380,79,26,15,67,19,40,39,101,80,257,364,98,132,52,11,0,5.72463768115942,1.88405797101449,1.08695652173913,4.85507246376812,1.3768115942029,2.89855072463768,2.82608695652174,7.31884057971015,5.79710144927536,18.6231884057971,26.3768115942029,7.10144927536232,9.56521739130435,3.76811594202899,0.797101449275362,0
"E01006702",1618,118,61,37,116,9,36,42,149,135,298,296,103,120,75,19,4,7.2929542645241,3.77008652657602,2.28677379480841,7.16934487021014,0.556242274412855,2.22496909765142,2.59579728059333,9.20889987639061,8.34363411619283,18.4177997527812,18.2941903584672,6.36588380716934,7.41656365883807,4.63535228677379,1.17428924598269,0.247218788627936
"E01006703",1561,65,46,27,85,19,38,40,96,107,334,316,130,149,78,17,14,4.16399743754004,2.94682895579757,1.72966047405509,5.44522741832159,1.21716848174247,2.43433696348495,2.5624599615631,6.14990390775144,6.85458039718129,21.3965406790519,20.2434336963485,8.32799487508008,9.54516335682255,4.99679692504805,1.08904548366432,0.896860986547085
"E01006705",1409,104,43,18,68,19,33,36,131,140,303,294,67,102,44,4,3,7.38112136266856,3.05180979418027,1.27750177430802,4.82611781405252,1.34847409510291,2.34208658623137,2.55500354861604,9.29737402413059,9.9361249112846,21.5046132008517,20.8658623136977,4.75514549325763,7.23917672107878,3.12278211497516,0.28388928317956,0.21291696238467
"E01006706",1346,63,42,28,101,26,41,55,91,65,236,263,91,168,68,5,3,4.68053491827637,3.12035661218425,2.08023774145617,7.5037147102526,1.93164933135215,3.04606240713224,4.08618127786033,6.76077265973254,4.82912332838039,17.5334323922734,19.5393759286776,6.76077265973254,12.481426448737,5.0520059435364,0.37147102526003,0.222882615156018
"E01006707",1323,79,35,26,101,15,40,41,63,78,223,247,80,163,108,17,7,5.97127739984883,2.64550264550265,1.96523053665911,7.63416477702192,1.13378684807256,3.02343159486017,3.09901738473167,4.76190476190476,5.89569160997732,16.8556311413454,18.6696900982615,6.04686318972033,12.3204837490552,8.16326530612245,1.28495842781557,0.529100529100529
"E01006708",1805,117,70,43,115,29,53,43,103,127,391,317,84,139,122,40,12,6.4819944598338,3.8781163434903,2.38227146814404,6.37119113573407,1.60664819944598,2.93628808864266,2.38227146814404,5.70637119113573,7.03601108033241,21.6620498614958,17.5623268698061,4.65373961218837,7.70083102493075,6.7590027700831,2.21606648199446,0.664819944598338
"E01006709",1438,84,29,30,61,23,38,36,93,114,274,313,83,113,96,37,14,5.84144645340751,2.01668984700974,2.08623087621697,4.24200278164117,1.59944367176634,2.64255910987483,2.50347705146036,6.4673157162726,7.92767732962448,19.0542420027816,21.7663421418637,5.77190542420028,7.85813630041725,6.6759388038943,2.57301808066759,0.973574408901252
"E01006710",1496,102,56,30,92,25,45,49,121,97,281,294,104,148,46,3,3,6.81818181818182,3.74331550802139,2.00534759358289,6.14973262032086,1.67112299465241,3.00802139037433,3.27540106951872,8.08823529411765,6.48395721925134,18.783422459893,19.6524064171123,6.95187165775401,9.89304812834225,3.07486631016043,0.200534759358289,0.200534759358289
"E01006711",1538,104,65,26,98,20,47,42,111,113,335,302,76,112,65,13,9,6.76202860858258,4.22626788036411,1.69050715214564,6.37191157347204,1.30039011703511,3.05591677503251,2.73081924577373,7.21716514954486,7.34720416124837,21.7815344603381,19.6358907672302,4.94148244473342,7.28218465539662,4.22626788036411,0.845253576072822,0.5851755526658
"E01006712",1339,115,56,28,76,19,30,24,80,107,326,207,67,108,58,20,18,8.58849887976102,4.18222554144884,2.09111277072442,5.67587752053771,1.41896938013443,2.24047796863331,1.79238237490665,5.97460791635549,7.99103808812547,24.3465272591486,15.4592979835698,5.00373412994772,8.06572068707991,4.33159073935773,1.49365197908887,1.34428678117999
"E01006713",1377,101,50,30,73,10,30,36,78,114,271,298,62,105,88,25,6,7.33478576615832,3.63108206245461,2.17864923747277,5.30137981118373,0.726216412490922,2.17864923747277,2.61437908496732,5.66448801742919,8.27886710239651,19.680464778504,21.6412490922295,4.50254175744372,7.62527233115468,6.39070442992012,1.81554103122731,0.435729847494553
"E01006716",1589,139,49,29,90,19,26,26,110,160,360,281,66,88,85,30,31,8.74764002517306,3.08370044052863,1.82504719949654,5.66393958464443,1.19572057898049,1.63624921334172,1.63624921334172,6.92259282567653,10.0692259282568,22.6557583385777,17.6840780365009,4.15355569540592,5.53807426054122,5.34927627438641,1.88797986154814,1.95091252359975
"E01006717",1436,68,41,32,100,22,45,41,98,71,305,327,77,93,103,10,3,4.73537604456824,2.85515320334262,2.22841225626741,6.96378830083566,1.53203342618384,3.13370473537604,2.85515320334262,6.82451253481894,4.94428969359331,21.2395543175487,22.7715877437326,5.36211699164345,6.47632311977716,7.17270194986072,0.696378830083565,0.20891364902507
"E01006718",1587,81,48,31,109,22,39,47,99,106,324,348,102,142,72,11,6,5.10396975425331,3.02457466918715,1.9533711405167,6.86830497794581,1.38626339004411,2.45746691871456,2.96156269691241,6.23818525519849,6.67926906112161,20.4158790170132,21.9281663516068,6.42722117202268,8.94770006301197,4.53686200378072,0.693131695022054,0.378071833648393
"E01006719",1535,105,64,31,101,25,41,45,106,109,318,297,95,98,79,15,6,6.84039087947883,4.16938110749186,2.01954397394137,6.57980456026059,1.62866449511401,2.67100977198697,2.93159609120521,6.90553745928339,7.10097719869707,20.7166123778502,19.3485342019544,6.18892508143322,6.3843648208469,5.14657980456026,0.977198697068404,0.390879478827362
"E01006720",2108,178,80,49,118,20,40,87,390,292,445,227,56,67,50,5,4,8.44402277039848,3.79506641366224,2.32447817836812,5.5977229601518,0.94876660341556,1.89753320683112,4.12713472485769,18.5009487666034,13.8519924098672,21.1100569259962,10.7685009487666,2.65654648956357,3.17836812144213,2.3719165085389,0.23719165085389,0.189753320683112
"E01006721",1655,122,39,24,77,17,33,52,269,216,338,226,43,88,83,12,16,7.37160120845922,2.35649546827795,1.45015105740181,4.65256797583082,1.02719033232628,1.99395770392749,3.14199395770393,16.2537764350453,13.0513595166163,20.4229607250755,13.6555891238671,2.59818731117825,5.31722054380665,5.01510574018127,0.725075528700906,0.966767371601208
"E01006722",1793,67,28,27,63,17,31,109,742,199,223,147,33,57,36,7,7,3.73675404350251,1.56162855549359,1.5058561070831,3.51366424986057,0.948131622978249,1.72894590072504,6.07919687674289,41.38315672058,11.0987172336866,12.4372559955382,8.19854991634133,1.84049079754601,3.17902955939766,2.00780814277747,0.390407138873397,0.390407138873397
"E01006723",1875,61,29,20,48,16,22,119,660,222,265,201,55,95,50,6,6,3.25333333333333,1.54666666666667,1.06666666666667,2.56,0.853333333333333,1.17333333333333,6.34666666666667,35.2,11.84,14.1333333333333,10.72,2.93333333333333,5.06666666666667,2.66666666666667,0.32,0.32
"E01006724",1790,40,21,9,37,12,19,123,849,152,189,152,49,77,48,9,4,2.23463687150838,1.1731843575419,0.502793296089385,2.06703910614525,0.670391061452514,1.06145251396648,6.87150837988827,47.4301675977654,8.49162011173184,10.5586592178771,8.49162011173184,2.73743016759777,4.30167597765363,2.68156424581006,0.502793296089385,0.223463687150838
"E01006725",1537,102,46,25,68,12,27,31,186,179,309,267,87,113,66,14,5,6.6363044892648,2.99284320104099,1.62654521795706,4.4242029928432,0.780741704619388,1.75666883539362,2.01691607026675,12.1014964216005,11.6460637605725,20.1040988939493,17.3715029277814,5.66037735849057,7.35198438516591,4.29407937540664,0.910865322055953,0.325309043591412
"E01006726",1565,84,38,27,81,10,27,69,357,187,295,205,63,59,53,8,2,5.36741214057508,2.42811501597444,1.72523961661342,5.17571884984026,0.638977635782748,1.72523961661342,4.40894568690096,22.8115015974441,11.9488817891374,18.8498402555911,13.0990415335463,4.02555910543131,3.76996805111821,3.38658146964856,0.511182108626198,0.12779552715655
"E01006727",1441,88,42,24,57,15,26,37,159,177,330,259,70,99,48,5,5,6.10687022900763,2.9146426092991,1.66551006245663,3.95558639833449,1.04094378903539,1.80430256766135,2.5676613462873,11.0340041637752,12.2831367106176,22.9007633587786,17.9736294240111,4.85773768216516,6.87022900763359,3.33102012491325,0.346981263011797,0.346981263011797
"E01006728",1623,118,50,29,80,18,20,44,222,190,373,237,55,88,77,16,6,7.27048675292668,3.08071472581639,1.78681454097351,4.92914356130622,1.1090573012939,1.23228589032656,2.71102895871842,13.6783733826248,11.7067159581023,22.9821318545903,14.6025878003697,3.38878619839803,5.42205791743685,4.74430067775724,0.985828712261245,0.369685767097967
"E01006729",1400,129,74,58,104,17,53,45,85,105,266,224,61,84,68,22,5,9.21428571428571,5.28571428571429,4.14285714285714,7.42857142857143,1.21428571428571,3.78571428571429,3.21428571428571,6.07142857142857,7.5,19,16,4.35714285714286,6,4.85714285714286,1.57142857142857,0.357142857142857
"E01006730",1326,73,43,34,98,30,44,39,108,82,231,266,69,104,82,15,8,5.5052790346908,3.24283559577677,2.56410256410256,7.39064856711916,2.26244343891403,3.31825037707391,2.94117647058824,8.1447963800905,6.18401206636501,17.420814479638,20.0603318250377,5.20361990950226,7.84313725490196,6.18401206636501,1.13122171945701,0.603318250377074
"E01006731",1196,76,38,33,94,15,28,34,96,73,241,228,72,87,62,14,5,6.35451505016722,3.17725752508361,2.75919732441472,7.85953177257525,1.25418060200669,2.34113712374582,2.84280936454849,8.02675585284281,6.10367892976589,20.1505016722408,19.0635451505017,6.02006688963211,7.2742474916388,5.18394648829431,1.17056856187291,0.418060200668896
"E01006732",1643,165,70,60,142,29,60,44,107,125,312,264,56,115,79,13,2,10.0426049908704,4.26049908703591,3.65185636031649,8.6427267194157,1.76506390748631,3.65185636031649,2.67802799756543,6.51247717589775,7.6080340839927,18.9896530736458,16.0681679853926,3.40839926962873,6.99939135727328,4.80827754108338,0.79123554473524,0.121728545343883
"E01006734",1412,117,79,38,102,18,36,40,92,129,261,245,67,98,73,16,1,8.28611898016997,5.59490084985836,2.69121813031161,7.22379603399433,1.27478753541076,2.54957507082153,2.8328611898017,6.51558073654391,9.13597733711048,18.4844192634561,17.3512747875354,4.74504249291785,6.94050991501416,5.1699716713881,1.13314447592068,0.0708215297450425
"E01006735",1309,92,47,28,91,21,36,32,90,102,240,265,79,104,60,18,4,7.02826585179526,3.59052711993888,2.13903743315508,6.95187165775401,1.60427807486631,2.7501909854851,2.44461420932009,6.87547746371276,7.79220779220779,18.3346065699007,20.244461420932,6.03514132925898,7.9449961802903,4.58365164247517,1.37509549274255,0.305576776165011
"E01006736",1460,85,52,29,105,22,55,46,121,99,285,309,61,97,80,13,1,5.82191780821918,3.56164383561644,1.98630136986301,7.19178082191781,1.50684931506849,3.76712328767123,3.15068493150685,8.28767123287671,6.78082191780822,19.5205479452055,21.1643835616438,4.17808219178082,6.64383561643836,5.47945205479452,0.89041095890411,0.0684931506849315
"E01006737",1435,80,37,34,112,20,52,64,114,98,242,298,73,107,93,8,3,5.57491289198606,2.57839721254355,2.36933797909408,7.80487804878049,1.39372822299652,3.62369337979094,4.45993031358885,7.94425087108014,6.82926829268293,16.8641114982578,20.7665505226481,5.08710801393728,7.45644599303136,6.4808362369338,0.557491289198606,0.209059233449477
"E01006738",1501,113,63,36,87,19,38,50,101,126,260,305,72,126,75,21,9,7.52831445702865,4.19720186542305,2.39840106595603,5.79613590939374,1.26582278481013,2.53164556962025,3.3311125916056,6.7288474350433,8.3944037308461,17.3217854763491,20.3197868087941,4.79680213191206,8.3944037308461,4.99666888740839,1.39906728847435,0.599600266489007
"E01006739",1769,135,80,55,128,29,53,68,127,121,304,363,81,116,83,17,9,7.63143018654607,4.52232899943471,3.10910118711136,7.23572639909553,1.63934426229508,2.99604296212549,3.8439796495195,7.1791972866026,6.840022611645,17.1848501978519,20.520067834935,4.57885811192764,6.55737704918033,4.69191633691351,0.960994912379876,0.508762012436405
"E01006740",1280,70,40,35,91,26,38,37,94,127,266,203,81,97,54,17,4,5.46875,3.125,2.734375,7.109375,2.03125,2.96875,2.890625,7.34375,9.921875,20.78125,15.859375,6.328125,7.578125,4.21875,1.328125,0.3125
"E01006741",1815,99,81,30,110,25,53,74,147,115,352,383,77,134,109,19,7,5.45454545454545,4.46280991735537,1.65289256198347,6.06060606060606,1.37741046831956,2.92011019283747,4.07713498622589,8.09917355371901,6.33608815426997,19.3939393939394,21.1019283746556,4.24242424242424,7.38292011019284,6.00550964187328,1.04683195592286,0.385674931129477
"E01006742",1394,91,39,29,67,16,43,40,90,105,287,301,71,119,76,14,6,6.52797704447633,2.79770444763271,2.08034433285509,4.80631276901004,1.14777618364419,3.08464849354376,2.86944045911047,6.45624103299857,7.53228120516499,20.5882352941176,21.5925394548063,5.09325681492109,8.53658536585366,5.4519368723099,1.00430416068867,0.430416068866571
"E01006743",2175,164,106,42,115,21,41,58,172,213,535,402,83,115,84,17,7,7.54022988505747,4.8735632183908,1.93103448275862,5.28735632183908,0.96551724137931,1.88505747126437,2.66666666666667,7.90804597701149,9.79310344827586,24.5977011494253,18.4827586206897,3.81609195402299,5.28735632183908,3.86206896551724,0.781609195402299,0.32183908045977
"E01006744",1482,113,48,26,69,17,30,21,92,144,398,266,68,106,61,15,8,7.62483130904184,3.23886639676113,1.75438596491228,4.65587044534413,1.14709851551957,2.02429149797571,1.417004048583,6.20782726045884,9.7165991902834,26.8556005398111,17.9487179487179,4.58839406207827,7.15249662618084,4.11605937921727,1.01214574898785,0.539811066126856
"E01006745",1879,123,66,31,109,30,39,46,154,230,446,339,70,98,72,18,8,6.54603512506652,3.51250665247472,1.64981373070782,5.80095795635977,1.59659393294305,2.07557211282597,2.44811069717935,8.19584885577435,12.2405534858968,23.7360298030867,18.0415114422565,3.72538584353379,5.21554018094731,3.83182543906333,0.957956359765833,0.425758382118148
"E01006746",1513,60,46,15,65,10,35,63,291,122,229,241,69,159,95,3,10,3.96563119629874,3.0403172504957,0.991407799074686,4.29610046265697,0.660938532716457,2.3132848645076,4.16391275611368,19.2333113020489,8.06345009914078,15.1354923992069,15.9286186384666,4.56047587574356,10.5089226701917,6.27891606080634,0.198281559814937,0.660938532716457
"E01006747",3552,55,20,6,41,8,29,795,1645,256,296,204,64,78,41,13,1,1.54842342342342,0.563063063063063,0.168918918918919,1.15427927927928,0.225225225225225,0.816441441441441,22.3817567567568,46.3119369369369,7.20720720720721,8.33333333333333,5.74324324324324,1.8018018018018,2.19594594594595,1.15427927927928,0.365990990990991,0.0281531531531532
"E01006748",1936,53,30,15,55,15,21,83,820,188,236,199,69,85,53,10,4,2.73760330578512,1.5495867768595,0.774793388429752,2.84090909090909,0.774793388429752,1.08471074380165,4.28719008264463,42.3553719008264,9.71074380165289,12.1900826446281,10.2789256198347,3.56404958677686,4.3904958677686,2.73760330578512,0.516528925619835,0.206611570247934
"E01006751",2572,122,72,35,103,26,54,279,701,207,346,266,91,172,84,13,1,4.74339035769829,2.79937791601866,1.36080870917574,4.00466562986003,1.01088646967341,2.099533437014,10.8475894245723,27.2550544323484,8.04821150855365,13.452566096423,10.3421461897356,3.53810264385692,6.68740279937792,3.26594090202177,0.505443234836703,0.0388802488335925
"E01006752",1012,59,33,23,46,12,18,31,117,92,227,191,52,73,33,1,4,5.8300395256917,3.26086956521739,2.27272727272727,4.54545454545455,1.18577075098814,1.77865612648221,3.06324110671937,11.5612648221344,9.09090909090909,22.4308300395257,18.8735177865613,5.13833992094862,7.21343873517787,3.26086956521739,0.0988142292490119,0.395256916996047
"E01006753",1557,132,75,40,110,16,35,57,131,125,260,292,76,114,70,19,5,8.47784200385356,4.81695568400771,2.56904303147078,7.06486833654464,1.02761721258831,2.24791265253693,3.66088631984586,8.4136159280668,8.02825947334618,16.6987797045601,18.7540141297367,4.88118175979448,7.32177263969171,4.49582530507386,1.22029543994862,0.321130378933847
"E01006754",1627,110,44,31,106,19,48,40,118,137,288,330,117,121,85,21,12,6.76090964966195,2.70436385986478,1.90534726490473,6.51505838967425,1.16779348494161,2.95021511985249,2.45851259987707,7.25261216963737,8.42040565457898,17.7012907191149,20.2827289489859,7.19114935464044,7.43700061462815,5.22433927473878,1.29071911493546,0.737553779963122
"E01006755",1587,124,75,49,116,22,43,38,128,153,290,289,65,76,79,28,12,7.81348456206679,4.72589792060491,3.08758664146188,7.30938878386894,1.38626339004411,2.70951480781348,2.39445494643982,8.06553245116572,9.64083175803403,18.2734719596723,18.2104599873976,4.09577819785759,4.78890989287965,4.97794580970384,1.7643352236925,0.756143667296786
"E01006756",1820,178,88,48,128,30,51,62,132,153,353,308,94,83,87,21,4,9.78021978021978,4.83516483516484,2.63736263736264,7.03296703296703,1.64835164835165,2.8021978021978,3.40659340659341,7.25274725274725,8.40659340659341,19.3956043956044,16.9230769230769,5.16483516483516,4.56043956043956,4.78021978021978,1.15384615384615,0.21978021978022
"E01006757",1491,149,73,47,108,19,61,46,102,121,287,236,79,95,44,21,3,9.99329309188464,4.89604292421194,3.15224681421865,7.24346076458753,1.27431254191818,4.09121395036888,3.08517773306506,6.841046277666,8.11535881958417,19.2488262910798,15.8283031522468,5.29845741113347,6.37156270959088,2.95103957075788,1.40845070422535,0.201207243460765
"E01006758",1527,140,58,43,105,24,48,36,105,132,277,299,73,92,74,15,6,9.1683038637852,3.79829731499673,2.81597904387688,6.8762278978389,1.57170923379175,3.1434184675835,2.35756385068762,6.8762278978389,8.64440078585462,18.1401440733464,19.5808775376555,4.78061558611657,6.0248853962017,4.84610347085789,0.982318271119843,0.392927308447937
"E01006759",1095,57,31,21,70,14,34,35,82,92,243,247,59,56,38,12,4,5.20547945205479,2.8310502283105,1.91780821917808,6.39269406392694,1.27853881278539,3.10502283105023,3.19634703196347,7.48858447488584,8.40182648401827,22.1917808219178,22.5570776255708,5.38812785388128,5.11415525114155,3.4703196347032,1.0958904109589,0.365296803652968
"E01006760",1611,67,29,19,46,24,27,41,218,176,441,293,69,100,43,14,4,4.15890751086282,1.80012414649286,1.17939168218498,2.85536933581626,1.48975791433892,1.67597765363128,2.54500310366232,13.5319677219119,10.9248913718187,27.3743016759777,18.187461204221,4.28305400372439,6.20732464307883,2.6691495965239,0.869025450031037,0.248292985723153
"E01006761",1644,81,49,20,106,14,35,37,117,117,359,344,86,124,101,35,19,4.92700729927007,2.98053527980535,1.21654501216545,6.44768856447689,0.851581508515815,2.12895377128954,2.25060827250608,7.11678832116788,7.11678832116788,21.8369829683698,20.9245742092457,5.23114355231144,7.54257907542579,6.14355231143552,2.12895377128954,1.15571776155718
"E01006762",1692,96,62,42,126,21,44,43,121,115,324,350,97,137,88,20,6,5.67375886524823,3.66430260047281,2.4822695035461,7.4468085106383,1.24113475177305,2.60047281323877,2.54137115839243,7.15130023640662,6.79669030732861,19.1489361702128,20.6855791962175,5.73286052009456,8.09692671394799,5.20094562647754,1.18203309692671,0.354609929078014
"E01006763",1471,100,54,32,106,20,39,43,92,140,309,266,74,98,74,19,5,6.79809653297077,3.67097212780421,2.17539089055065,7.20598232494901,1.35961930659415,2.6512576478586,2.92318150917743,6.25424881033311,9.51733514615908,21.0061182868797,18.0829367777022,5.03059143439837,6.66213460231135,5.03059143439837,1.29163834126445,0.339904826648538
"E01006764",1522,94,50,37,105,22,47,56,146,159,278,282,83,102,51,9,1,6.17608409986859,3.28515111695138,2.43101182654402,6.8988173455979,1.44546649145861,3.0880420499343,3.67936925098555,9.59264126149803,10.4467805519054,18.2654402102497,18.5282522996058,5.45335085413929,6.70170827858081,3.35085413929041,0.591327201051248,0.0657030223390276
"E01006765",1468,68,42,43,86,37,55,37,87,112,316,288,87,94,91,17,8,4.63215258855586,2.86103542234332,2.9291553133515,5.858310626703,2.52043596730245,3.74659400544959,2.52043596730245,5.92643051771117,7.62942779291553,21.5258855585831,19.6185286103542,5.92643051771117,6.40326975476839,6.19891008174387,1.15803814713896,0.544959128065395
"E01006766",1266,115,33,34,93,22,25,33,91,109,320,211,53,74,43,5,5,9.08372827804107,2.60663507109005,2.68562401263823,7.34597156398104,1.73775671406003,1.97472353870458,2.60663507109005,7.18799368088468,8.60979462875198,25.2764612954186,16.6666666666667,4.18641390205371,5.84518167456556,3.39652448657188,0.394944707740916,0.394944707740916
"E01006767",1787,170,63,46,87,33,45,46,165,194,448,276,55,87,60,8,4,9.51315053161724,3.52546166759933,2.57414661443761,4.86849468382764,1.84667039731393,2.51818690542809,2.57414661443761,9.23335198656967,10.8561835478455,25.0699496362619,15.4448796866256,3.07778399552322,4.86849468382764,3.35758254057079,0.447677672076105,0.223838836038053
"E01006768",1359,48,32,15,80,25,48,43,100,120,295,324,76,98,41,11,3,3.53200883002207,2.35467255334805,1.1037527593819,5.88668138337013,1.83958793230316,3.53200883002207,3.16409124356144,7.35835172921266,8.83002207505519,21.7071376011773,23.841059602649,5.59234731420162,7.2111846946284,3.01692420897719,0.809418690213392,0.22075055187638
"E01006769",1270,64,34,27,73,13,29,24,47,76,261,220,81,156,115,32,18,5.03937007874016,2.67716535433071,2.1259842519685,5.74803149606299,1.02362204724409,2.28346456692913,1.88976377952756,3.7007874015748,5.98425196850394,20.5511811023622,17.3228346456693,6.37795275590551,12.2834645669291,9.05511811023622,2.51968503937008,1.41732283464567
"E01006770",1002,65,32,22,61,14,25,29,71,62,171,180,75,99,72,17,7,6.48702594810379,3.1936127744511,2.19560878243513,6.0878243512974,1.39720558882236,2.49500998003992,2.89421157684631,7.08582834331337,6.187624750499,17.0658682634731,17.9640718562874,7.48502994011976,9.88023952095808,7.18562874251497,1.69660678642715,0.698602794411178
"E01006771",1425,85,41,24,85,18,52,33,85,75,252,288,86,178,98,17,8,5.96491228070175,2.87719298245614,1.68421052631579,5.96491228070175,1.26315789473684,3.64912280701754,2.31578947368421,5.96491228070175,5.26315789473684,17.6842105263158,20.2105263157895,6.03508771929825,12.4912280701754,6.87719298245614,1.19298245614035,0.56140350877193
