"GeographyCode","QS802EW0001","QS802EW0002","QS802EW0003","QS802EW0004","QS802EW0005","QS802EW0006","QS802EW0007","QS802EW0008","QS802EW0009","QS802EW0010","QS802EW0011","QS802EW0012","QS802EW0013","QS802EW0014","QS802EW0015","QS802EW0016","QS802EW0017","QS802EW0018"
"E00033708",194,188,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0
"E00033709",202,191,3,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0
"E00033710",307,302,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"E00033711",124,120,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00033712",360,323,4,2,0,2,2,3,1,0,6,14,3,0,0,0,0,0
"E00033713",271,264,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
"E00033715",362,347,1,0,1,0,0,0,2,5,3,2,1,0,0,0,0,0
"E00033716",204,181,3,1,1,3,1,0,1,1,5,5,2,0,0,0,0,0
"E00033717",239,224,4,1,0,0,1,0,0,2,1,6,0,0,0,0,0,0
"E00033718",334,327,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0
"E00033719",347,336,2,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0
"E00033720",324,316,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"E00033721",312,304,2,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0
"E00033722",224,218,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
"E00033723",372,353,3,2,1,2,0,1,1,1,1,7,0,0,0,0,0,0
"E00033724",321,287,4,4,3,2,0,1,0,6,2,12,0,0,0,0,0,0
"E00033725",354,289,7,1,2,4,0,2,2,7,26,12,1,1,0,0,0,0
"E00033726",230,224,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0
"E00033727",305,296,2,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0
"E00033728",500,475,4,2,2,0,0,1,2,1,3,8,0,0,2,0,0,0
"E00033729",231,224,2,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0
"E00033730",301,277,3,0,0,1,1,1,1,4,9,4,0,0,0,0,0,0
"E00033731",164,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033732",276,264,5,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"E00033733",237,221,2,1,1,1,0,0,2,5,2,1,0,0,1,0,0,0
"E00033734",230,226,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"E00033735",111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033736",249,232,0,0,0,0,0,0,2,1,5,8,1,0,0,0,0,0
"E00033737",386,373,1,1,0,1,0,0,0,7,1,2,0,0,0,0,0,0
"E00033738",188,175,1,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0
"E00033739",252,245,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
"E00033740",317,303,3,0,0,0,0,1,2,2,4,2,0,0,0,0,0,0
"E00033741",281,274,0,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0
"E00033742",290,285,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"E00033743",270,257,3,2,0,1,1,0,0,1,2,3,0,0,0,0,0,0
"E00033744",356,310,9,3,0,3,1,2,0,3,8,16,1,0,0,0,0,0
"E00033745",199,186,3,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0
"E00033746",291,283,1,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0
"E00033747",364,344,4,1,0,0,0,1,1,8,2,3,0,0,0,0,0,0
"E00033748",264,259,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"E00033749",315,304,2,2,1,0,0,0,1,0,2,2,1,0,0,0,0,0
"E00033750",353,334,0,3,1,2,0,1,0,3,4,3,2,0,0,0,0,0
"E00033752",420,390,2,0,2,2,0,0,2,9,8,2,3,0,0,0,0,0
"E00033753",251,240,0,1,1,1,0,0,2,0,3,2,1,0,0,0,0,0
"E00033754",307,277,3,0,2,2,1,1,0,2,3,11,4,1,0,0,0,0
"E00033755",319,292,3,0,3,0,0,1,0,3,11,5,1,0,0,0,0,0
"E00033756",319,306,0,0,0,0,0,3,0,2,6,2,0,0,0,0,0,0
"E00033758",251,235,3,0,2,0,0,0,1,3,2,5,0,0,0,0,0,0
"E00033759",202,196,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0
"E00033762",306,300,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0
"E00033763",331,319,3,1,0,1,0,0,0,2,2,3,0,0,0,0,0,0
"E00033764",384,365,6,0,1,0,1,0,2,2,1,6,0,0,0,0,0,0
"E00033765",312,292,0,0,1,3,0,2,0,4,5,5,0,0,0,0,0,0
"E00033766",388,355,4,2,2,2,2,0,3,6,1,10,1,0,0,0,0,0
"E00033767",282,269,2,1,1,0,0,1,2,1,3,2,0,0,0,0,0,0
"E00033768",275,269,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0
"E00033769",207,186,4,2,0,4,0,0,0,0,2,8,1,0,0,0,0,0
"E00033770",420,389,6,0,0,3,0,1,0,9,5,7,0,0,0,0,0,0
"E00033771",366,350,2,2,1,2,0,0,1,1,5,2,0,0,0,0,0,0
"E00033773",279,264,1,1,0,0,0,1,1,5,3,3,0,0,0,0,0,0
"E00033774",290,281,2,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0
"E00033775",455,411,10,1,1,1,1,1,4,7,7,9,2,0,0,0,0,0
"E00033776",293,277,3,0,0,0,0,2,2,3,4,2,0,0,0,0,0,0
"E00033777",271,253,1,2,1,1,0,0,1,3,6,3,0,0,0,0,0,0
"E00033778",340,330,1,0,2,0,0,1,0,2,2,2,0,0,0,0,0,0
"E00033779",284,246,8,3,2,0,0,1,1,2,3,17,1,0,0,0,0,0
"E00033780",253,243,1,1,0,1,0,1,0,1,1,4,0,0,0,0,0,0
"E00033781",343,311,5,2,2,0,0,1,1,9,1,11,0,0,0,0,0,0
"E00033782",305,296,0,0,0,1,0,1,1,1,2,1,1,0,1,0,0,0
"E00033783",323,305,3,1,0,1,0,0,1,2,3,6,1,0,0,0,0,0
"E00033784",482,456,3,0,0,1,0,0,1,6,5,10,0,0,0,0,0,0
"E00033785",298,279,3,0,1,3,0,0,1,6,0,5,0,0,0,0,0,0
"E00033786",451,420,3,1,3,4,0,1,1,6,5,7,0,0,0,0,0,0
"E00033787",349,318,7,3,0,0,0,4,1,6,5,4,1,0,0,0,0,0
"E00033788",318,290,5,2,1,1,0,0,1,2,4,10,2,0,0,0,0,0
"E00033789",295,285,3,0,0,1,0,0,0,1,3,1,1,0,0,0,0,0
"E00033790",303,292,1,0,2,1,0,0,1,2,3,1,0,0,0,0,0,0
"E00033791",363,334,2,2,0,1,1,0,1,9,5,7,1,0,0,0,0,0
"E00033792",203,192,3,2,0,0,0,0,0,0,2,3,1,0,0,0,0,0
"E00033793",327,299,6,0,0,2,0,0,2,2,5,9,2,0,0,0,0,0
"E00033794",287,273,1,1,1,2,0,0,0,2,3,0,4,0,0,0,0,0
"E00033795",283,269,6,1,0,2,0,0,0,1,1,3,0,0,0,0,0,0
"E00033796",213,203,1,0,0,2,0,0,0,5,0,2,0,0,0,0,0,0
"E00033797",236,223,0,3,2,0,0,0,1,1,3,3,0,0,0,0,0,0
"E00033798",368,329,4,2,4,2,0,2,2,6,5,12,0,0,0,0,0,0
"E00033799",300,284,0,2,0,1,1,0,2,1,5,2,1,0,1,0,0,0
"E00033800",201,194,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
"E00033801",267,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033802",189,180,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0
"E00033803",267,263,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"E00033804",291,260,6,1,2,3,1,2,1,3,5,6,1,0,0,0,0,0
"E00033805",177,174,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00033806",190,173,2,0,0,3,1,0,0,2,4,5,0,0,0,0,0,0
"E00033807",442,383,6,4,2,9,0,3,6,3,6,12,4,0,4,0,0,0
"E00033808",246,137,5,10,4,11,4,5,8,16,9,25,7,1,3,1,0,0
"E00033810",264,151,11,2,2,6,2,7,18,17,30,13,1,4,0,0,0,0
"E00033811",598,318,39,11,9,24,9,18,13,43,36,50,14,5,5,3,1,0
"E00033812",391,247,11,12,5,17,0,3,6,24,25,27,9,3,2,0,0,0
"E00033813",534,326,38,23,10,11,5,8,12,26,29,31,9,2,4,0,0,0
"E00033814",353,283,11,4,1,5,4,8,3,15,11,6,2,0,0,0,0,0
"E00033815",311,229,9,4,2,5,2,6,5,16,9,12,8,0,4,0,0,0
"E00033816",313,249,11,1,2,3,0,1,3,9,15,17,1,0,0,1,0,0
"E00033818",321,194,18,8,3,15,3,8,3,16,19,22,3,5,4,0,0,0
"E00033819",244,154,5,4,0,6,7,15,9,15,13,15,0,0,1,0,0,0
"E00033820",251,127,12,1,2,5,2,17,4,23,20,26,9,0,3,0,0,0
"E00033821",161,89,5,2,0,2,3,4,7,18,14,10,4,0,2,1,0,0
"E00033822",429,287,17,9,10,18,2,2,6,16,20,35,6,1,0,0,0,0
"E00033823",167,98,9,6,3,3,2,3,7,12,5,10,6,2,1,0,0,0
"E00033824",483,291,30,15,10,25,2,8,16,17,23,36,8,0,2,0,0,0
"E00033825",305,197,10,4,4,8,3,3,4,23,25,18,5,1,0,0,0,0
"E00033826",330,264,5,3,0,1,0,4,5,16,12,16,2,0,0,2,0,0
"E00033827",224,147,5,0,0,3,2,4,6,23,23,9,2,0,0,0,0,0
"E00033828",345,222,7,13,7,10,2,3,4,27,23,23,3,1,0,0,0,0
"E00033829",220,154,4,1,1,4,2,3,2,17,18,13,0,0,1,0,0,0
"E00033832",263,214,4,1,2,1,3,2,5,13,9,6,3,0,0,0,0,0
"E00033833",298,196,7,4,0,4,5,9,10,19,29,15,0,0,0,0,0,0
"E00033836",138,114,4,0,0,1,0,5,0,6,0,6,2,0,0,0,0,0
"E00033837",287,256,4,4,0,0,0,3,3,6,5,6,0,0,0,0,0,0
"E00033838",259,205,6,2,3,6,0,2,5,9,6,13,2,0,0,0,0,0
"E00033839",519,479,5,1,0,2,0,2,4,11,5,9,1,0,0,0,0,0
"E00033840",334,274,4,4,2,4,0,18,1,9,5,12,1,0,0,0,0,0
"E00033841",286,260,1,2,1,5,1,8,2,2,2,2,0,0,0,0,0,0
"E00033842",399,220,32,8,1,8,3,18,12,30,31,33,2,0,0,1,0,0
"E00033843",371,223,22,9,10,14,2,6,4,29,21,19,9,0,3,0,0,0
"E00033844",348,222,15,9,7,10,6,7,8,22,11,22,3,0,5,1,0,0
"E00033845",213,111,9,0,1,3,1,5,2,24,25,20,6,0,6,0,0,0
"E00033846",411,274,7,6,7,13,5,5,7,32,15,24,4,8,4,0,0,0
"E00033847",249,182,8,2,6,6,0,4,3,15,11,10,1,1,0,0,0,0
"E00033848",383,361,4,1,1,1,0,2,1,2,6,4,0,0,0,0,0,0
"E00033849",347,326,4,3,2,2,0,0,3,3,1,3,0,0,0,0,0,0
"E00033850",380,358,4,0,0,1,1,2,0,7,2,3,2,0,0,0,0,0
"E00033851",291,274,3,0,0,1,0,1,1,0,3,7,1,0,0,0,0,0
"E00033852",269,256,4,3,0,1,0,2,0,0,1,2,0,0,0,0,0,0
"E00033853",299,278,3,2,0,1,0,1,2,6,3,2,1,0,0,0,0,0
"E00033854",377,356,3,1,0,2,0,4,1,3,2,2,2,0,0,1,0,0
"E00033855",180,166,1,1,0,1,0,1,0,6,2,2,0,0,0,0,0,0
"E00033856",297,255,4,1,0,7,0,0,0,7,13,9,0,1,0,0,0,0
"E00033857",248,239,1,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0
"E00033859",246,225,4,1,0,2,0,0,1,2,8,2,0,0,1,0,0,0
"E00033861",296,288,1,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0
"E00033862",294,283,0,2,0,2,0,0,1,3,1,2,0,0,0,0,0,0
"E00033863",310,300,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0
"E00033864",279,265,3,0,0,3,0,1,1,0,2,3,0,0,1,0,0,0
"E00033865",368,357,2,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0
"E00033866",310,289,3,0,0,2,1,0,0,6,5,4,0,0,0,0,0,0
"E00033867",299,282,2,1,2,2,0,0,0,6,1,3,0,0,0,0,0,0
"E00033868",333,322,3,0,0,1,0,2,0,1,0,4,0,0,0,0,0,0
"E00033869",315,301,4,0,1,2,0,1,1,1,3,0,1,0,0,0,0,0
"E00033870",257,245,2,0,2,0,0,0,0,3,0,4,1,0,0,0,0,0
"E00033871",298,294,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"E00033872",330,316,2,0,1,0,0,1,1,3,2,3,1,0,0,0,0,0
"E00033873",316,285,6,3,0,1,0,0,3,6,4,8,0,0,0,0,0,0
"E00033874",329,321,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"E00033875",318,306,2,1,0,0,1,1,1,3,2,1,0,0,0,0,0,0
"E00033876",289,279,2,0,0,1,0,2,1,0,3,1,0,0,0,0,0,0
"E00033877",354,337,1,0,0,2,0,3,1,4,1,4,1,0,0,0,0,0
"E00033878",287,274,3,0,0,0,0,3,0,2,4,1,0,0,0,0,0,0
"E00033879",300,294,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"E00033880",457,422,6,3,2,4,1,1,1,6,4,6,1,0,0,0,0,0
"E00033881",321,307,0,0,3,0,1,2,1,2,2,3,0,0,0,0,0,0
"E00033882",280,264,3,1,0,2,0,0,0,5,2,3,0,0,0,0,0,0
"E00033883",287,280,1,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0
"E00033884",333,316,4,0,0,0,0,0,0,5,4,2,2,0,0,0,0,0
"E00033885",466,438,5,1,0,2,0,1,2,4,6,6,1,0,0,0,0,0
"E00033886",276,265,1,0,0,1,0,1,1,3,1,3,0,0,0,0,0,0
"E00033887",388,365,6,0,1,2,1,3,1,2,4,3,0,0,0,0,0,0
"E00033888",335,325,2,0,0,1,1,0,1,0,4,1,0,0,0,0,0,0
"E00033889",306,289,1,4,1,1,0,0,2,5,1,2,0,0,0,0,0,0
"E00033890",198,181,2,2,2,1,0,1,0,5,2,2,0,0,0,0,0,0
"E00033891",297,277,5,0,1,2,0,2,1,0,6,3,0,0,0,0,0,0
"E00033892",114,106,1,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0
"E00033893",269,256,1,0,1,0,0,1,0,1,2,4,0,2,1,0,0,0
"E00033894",311,309,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00033895",207,190,0,1,0,1,0,0,2,5,3,5,0,0,0,0,0,0
"E00033896",291,252,3,2,0,1,0,1,2,15,11,4,0,0,0,0,0,0
"E00033897",274,255,8,0,0,2,0,1,0,3,4,1,0,0,0,0,0,0
"E00033898",359,279,8,5,4,2,0,6,7,13,6,26,3,0,0,0,0,0
"E00033899",259,182,7,3,1,8,1,3,3,17,14,18,2,0,0,0,0,0
"E00033900",265,210,8,1,1,2,3,4,3,11,11,8,3,0,0,0,0,0
"E00033901",306,217,5,5,2,2,0,5,7,13,26,17,4,1,1,0,1,0
"E00033902",343,253,10,7,2,11,2,3,5,17,19,11,2,0,1,0,0,0
"E00033903",210,121,9,6,5,2,1,2,5,12,20,24,3,0,0,0,0,0
"E00033904",296,279,3,2,2,2,0,0,0,1,1,6,0,0,0,0,0,0
"E00033905",181,168,0,1,3,1,0,0,0,0,5,1,0,0,1,0,1,0
"E00033906",203,143,6,1,2,3,1,0,7,11,13,16,0,0,0,0,0,0
"E00033907",286,210,13,2,2,2,2,1,3,14,19,17,1,0,0,0,0,0
"E00033908",282,181,5,1,2,9,4,5,9,16,20,22,5,2,0,0,1,0
"E00033909",280,237,5,3,2,4,2,1,1,4,7,13,1,0,0,0,0,0
"E00033910",386,266,15,13,3,2,0,5,3,21,31,22,3,2,0,0,0,0
"E00033911",368,318,8,4,2,4,1,4,3,9,4,8,1,0,2,0,0,0
"E00033913",233,180,10,0,0,3,0,0,6,14,8,10,1,0,1,0,0,0
"E00033914",330,219,19,4,2,3,3,13,8,14,17,21,6,0,1,0,0,0
"E00033915",196,164,1,0,0,0,1,1,4,4,17,4,0,0,0,0,0,0
"E00033917",292,247,7,3,2,1,0,0,0,6,10,15,1,0,0,0,0,0
"E00033918",247,226,1,0,1,5,2,0,1,3,1,4,3,0,0,0,0,0
"E00033919",250,229,0,1,2,4,0,4,6,1,1,2,0,0,0,0,0,0
"E00033920",245,209,3,3,0,1,1,0,2,5,8,12,1,0,0,0,0,0
"E00033921",313,170,9,6,6,12,2,4,4,20,21,50,9,0,0,0,0,0
"E00033922",341,312,5,0,0,0,0,1,2,7,11,2,1,0,0,0,0,0
"E00033923",232,193,4,2,1,1,1,1,4,8,7,8,2,0,0,0,0,0
"E00033924",381,257,8,7,6,8,4,2,6,24,32,26,1,0,0,0,0,0
"E00033925",236,182,1,0,3,5,1,4,1,11,13,14,1,0,0,0,0,0
"E00033926",300,193,8,7,2,5,0,6,6,28,16,21,8,0,0,0,0,0
"E00033927",378,278,15,4,3,10,3,4,4,7,19,19,12,0,0,0,0,0
"E00033928",262,208,11,4,4,2,1,1,1,5,3,22,0,0,0,0,0,0
"E00033930",260,196,3,1,4,3,0,7,9,14,7,15,1,0,0,0,0,0
"E00033931",278,203,9,3,2,3,1,5,3,8,14,22,5,0,0,0,0,0
"E00033932",316,251,5,6,0,7,0,3,5,10,8,19,2,0,0,0,0,0
"E00033933",256,189,9,4,4,5,3,1,4,9,8,16,4,0,0,0,0,0
"E00033934",291,178,8,10,3,8,3,6,8,24,17,23,3,0,0,0,0,0
"E00033935",330,219,10,2,4,3,1,5,5,32,11,31,6,0,1,0,0,0
"E00033936",273,211,7,4,4,4,1,3,2,10,10,13,4,0,0,0,0,0
"E00033937",196,156,2,0,2,0,1,2,0,10,12,6,5,0,0,0,0,0
"E00033938",284,228,3,6,1,3,0,0,8,16,14,4,1,0,0,0,0,0
"E00033939",273,214,5,5,3,5,1,3,2,12,9,12,2,0,0,0,0,0
"E00033940",301,244,1,0,1,3,4,2,2,10,12,20,2,0,0,0,0,0
"E00033941",318,252,6,0,2,7,0,1,2,15,16,16,1,0,0,0,0,0
"E00033942",354,321,4,1,3,1,0,2,2,7,3,10,0,0,0,0,0,0
"E00033943",292,248,5,2,1,3,0,0,2,11,9,8,3,0,0,0,0,0
"E00033944",248,190,4,1,1,3,0,1,4,13,19,11,1,0,0,0,0,0
"E00033945",195,170,0,2,0,2,1,3,2,4,4,4,2,0,1,0,0,0
"E00033946",410,293,15,6,5,10,0,3,5,21,11,36,5,0,0,0,0,0
"E00033947",269,258,2,0,0,1,0,0,1,4,0,1,1,0,1,0,0,0
"E00033948",333,301,7,1,2,2,2,0,1,4,5,7,1,0,0,0,0,0
"E00033949",280,270,1,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0
"E00033950",413,398,3,1,0,1,0,0,0,3,2,5,0,0,0,0,0,0
"E00033951",249,240,1,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0
"E00033952",354,352,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"E00033953",379,352,2,3,0,1,0,0,0,3,12,5,1,0,0,0,0,0
"E00033954",214,204,0,1,0,1,1,2,0,0,2,2,1,0,0,0,0,0
"E00033955",344,324,1,2,2,4,2,0,2,3,1,3,0,0,0,0,0,0
"E00033956",102,98,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"E00033957",314,299,5,0,0,1,0,0,0,4,2,2,1,0,0,0,0,0
"E00033958",320,287,6,1,1,2,0,0,0,5,10,8,0,0,0,0,0,0
"E00033959",264,255,4,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0
"E00033960",331,321,3,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0
"E00033961",277,266,2,1,0,4,1,1,1,0,0,0,1,0,0,0,0,0
"E00033962",292,267,5,0,0,2,0,2,1,1,5,8,1,0,0,0,0,0
"E00033963",357,336,4,0,0,0,0,0,0,8,5,2,2,0,0,0,0,0
"E00033964",286,281,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
"E00033965",281,269,1,0,0,2,0,3,0,1,2,2,1,0,0,0,0,0
"E00033966",257,243,3,1,0,0,0,0,0,6,1,3,0,0,0,0,0,0
"E00033967",300,282,1,1,1,2,0,0,0,5,6,2,0,0,0,0,0,0
"E00033968",145,127,1,1,0,0,3,1,1,2,5,3,1,0,0,0,0,0
"E00033969",246,244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00033970",298,293,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
"E00033971",190,185,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0
"E00033972",251,213,3,4,2,4,2,1,2,6,6,7,1,0,0,0,0,0
"E00033973",182,165,0,0,0,0,4,6,2,1,4,0,0,0,0,0,0,0
"E00033974",287,273,1,0,0,0,0,2,0,4,4,3,0,0,0,0,0,0
"E00033975",349,318,2,0,0,4,1,1,1,9,4,8,1,0,0,0,0,0
"E00033976",211,205,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0
"E00033977",156,150,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0
"E00033978",165,146,1,1,0,1,1,0,0,5,4,3,3,0,0,0,0,0
"E00033979",121,116,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"E00033980",242,234,2,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0
"E00033981",148,147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00033982",110,102,0,0,2,0,0,0,0,1,2,3,0,0,0,0,0,0
"E00033983",233,223,2,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0
"E00033984",235,229,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"E00033985",206,199,1,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0
"E00033986",266,259,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0
"E00033987",260,240,1,1,0,0,0,0,3,10,2,1,2,0,0,0,0,0
"E00033988",246,230,0,0,1,1,0,1,3,0,5,4,1,0,0,0,0,0
"E00033989",229,204,4,0,0,1,1,0,2,4,10,3,0,0,0,0,0,0
"E00033990",314,309,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"E00033991",289,283,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"E00033992",264,257,1,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0
"E00033993",418,409,2,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0
"E00033994",376,372,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"E00033995",252,242,4,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0
"E00033996",297,291,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
"E00033997",341,321,4,0,0,1,0,0,3,4,1,7,0,0,0,0,0,0
"E00033998",293,284,2,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0
"E00033999",290,278,2,0,2,0,0,1,0,1,2,4,0,0,0,0,0,0
"E00034000",295,292,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"E00034001",349,346,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"E00034002",239,235,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"E00034003",229,219,0,1,0,0,0,1,0,1,3,2,0,0,2,0,0,0
"E00034004",204,201,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"E00034005",309,307,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034006",265,258,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0
"E00034007",214,199,3,1,2,1,0,1,1,3,1,2,0,0,0,0,0,0
"E00034008",280,270,0,0,2,2,1,0,0,2,1,2,0,0,0,0,0,0
"E00034009",242,234,1,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0
"E00034010",205,201,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"E00034011",363,358,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"E00034012",281,271,0,1,0,0,0,2,0,1,2,1,3,0,0,0,0,0
"E00034013",270,262,3,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0
"E00034014",245,241,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"E00034015",296,284,3,0,0,1,0,0,1,3,0,3,1,0,0,0,0,0
"E00034016",265,254,2,1,0,3,0,0,1,2,1,1,0,0,0,0,0,0
"E00034017",326,313,4,1,0,1,0,1,0,1,2,2,1,0,0,0,0,0
"E00034019",287,274,3,0,0,1,1,0,1,3,0,4,0,0,0,0,0,0
"E00034020",323,317,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"E00034021",304,295,0,0,0,1,2,1,2,1,0,2,0,0,0,0,0,0
"E00034022",391,369,5,0,1,2,0,0,0,3,5,6,0,0,0,0,0,0
"E00034023",229,201,1,3,0,1,1,1,1,2,7,5,6,0,0,0,0,0
"E00034024",299,265,4,0,1,1,0,3,1,5,11,3,4,0,1,0,0,0
"E00034025",360,329,7,5,1,4,0,0,1,8,2,1,2,0,0,0,0,0
"E00034026",271,261,2,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0
"E00034027",230,212,4,1,1,0,0,2,0,4,4,2,0,0,0,0,0,0
"E00034028",354,287,8,1,3,3,0,2,2,16,14,15,2,0,1,0,0,0
"E00034029",466,438,3,2,0,4,1,1,3,6,3,1,3,1,0,0,0,0
"E00034030",268,254,1,0,0,0,2,1,1,3,5,1,0,0,0,0,0,0
"E00034031",236,202,3,0,0,1,0,2,7,3,8,8,2,0,0,0,0,0
"E00034032",324,312,4,0,1,2,0,0,0,1,1,3,0,0,0,0,0,0
"E00034033",255,242,2,1,0,1,2,0,0,1,0,5,1,0,0,0,0,0
"E00034034",307,280,3,2,0,2,3,4,3,0,8,2,0,0,0,0,0,0
"E00034035",314,312,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"E00034036",314,311,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"E00034037",333,321,2,0,2,2,0,2,0,2,2,0,0,0,0,0,0,0
"E00034038",346,320,1,1,0,0,0,2,2,0,8,12,0,0,0,0,0,0
"E00034039",301,290,4,1,1,0,0,1,0,0,1,3,0,0,0,0,0,0
"E00034040",268,261,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"E00034041",318,306,3,1,1,0,0,0,0,0,5,2,0,0,0,0,0,0
"E00034042",307,296,2,0,0,1,0,1,0,0,2,5,0,0,0,0,0,0
"E00034043",339,295,7,2,1,1,0,1,4,11,5,10,2,0,0,0,0,0
"E00034044",350,318,6,1,4,1,1,0,1,5,3,10,0,0,0,0,0,0
"E00034045",330,313,7,0,0,2,0,0,1,2,1,4,0,0,0,0,0,0
"E00034046",276,272,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00034047",283,270,2,0,1,0,0,0,1,0,6,3,0,0,0,0,0,0
"E00034048",266,261,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"E00034049",297,275,3,2,1,1,1,0,1,1,5,6,1,0,0,0,0,0
"E00034050",321,308,2,0,1,0,0,0,0,2,5,3,0,0,0,0,0,0
"E00034051",199,187,2,0,0,1,0,0,1,0,2,5,1,0,0,0,0,0
"E00034052",266,244,2,1,0,3,0,0,3,5,4,4,0,0,0,0,0,0
"E00034053",400,357,3,2,2,7,1,0,7,9,2,8,2,0,0,0,0,0
"E00034054",328,309,4,2,0,0,0,0,0,3,3,6,1,0,0,0,0,0
