"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00033814",247,46,16,124,4,12,29,16,18.6234817813765,6.47773279352227,50.2024291497976,1.61943319838057,4.8582995951417,11.7408906882591,6.47773279352227
"E00033815",252,56,18,98,6,15,38,21,22.2222222222222,7.14285714285714,38.8888888888889,2.38095238095238,5.95238095238095,15.0793650793651,8.33333333333333
"E00033816",227,72,20,83,7,9,20,16,31.7180616740088,8.81057268722467,36.5638766519824,3.08370044052863,3.9647577092511,8.81057268722467,7.04845814977974
"E00033818",212,48,6,75,14,14,34,21,22.6415094339623,2.83018867924528,35.377358490566,6.60377358490566,6.60377358490566,16.0377358490566,9.90566037735849
"E00033819",195,28,18,115,14,4,11,5,14.3589743589744,9.23076923076923,58.974358974359,7.17948717948718,2.05128205128205,5.64102564102564,2.56410256410256
"E00033820",205,52,16,82,13,9,24,9,25.3658536585366,7.80487804878049,40,6.34146341463415,4.39024390243902,11.7073170731707,4.39024390243902
"E00033821",149,20,8,75,8,6,23,9,13.4228187919463,5.36912751677852,50.3355704697987,5.36912751677852,4.02684563758389,15.4362416107383,6.04026845637584
"E00033822",287,62,28,133,13,9,24,18,21.602787456446,9.75609756097561,46.3414634146341,4.52961672473868,3.13588850174216,8.36236933797909,6.27177700348432
"E00033823",132,36,4,53,11,7,13,8,27.2727272727273,3.03030303030303,40.1515151515151,8.33333333333333,5.3030303030303,9.84848484848485,6.06060606060606
"E00033824",310,84,14,155,12,14,21,10,27.0967741935484,4.51612903225806,50,3.87096774193548,4.51612903225806,6.7741935483871,3.2258064516129
"E00033825",217,60,18,93,7,12,17,10,27.6497695852535,8.29493087557604,42.8571428571429,3.2258064516129,5.52995391705069,7.83410138248848,4.60829493087558
"E00033826",266,38,62,138,2,8,15,3,14.2857142857143,23.3082706766917,51.8796992481203,0.75187969924812,3.00751879699248,5.6390977443609,1.12781954887218
"E00033827",208,28,26,122,7,2,15,8,13.4615384615385,12.5,58.6538461538462,3.36538461538462,0.961538461538462,7.21153846153846,3.84615384615385
"E00033828",253,60,28,105,12,10,21,17,23.7154150197628,11.0671936758893,41.501976284585,4.74308300395257,3.95256916996047,8.300395256917,6.71936758893281
"E00033829",191,16,26,118,5,5,19,2,8.37696335078534,13.6125654450262,61.7801047120419,2.61780104712042,2.61780104712042,9.94764397905759,1.04712041884817
"E00033832",203,34,24,115,2,3,24,1,16.7487684729064,11.8226600985222,56.6502463054187,0.985221674876847,1.47783251231527,11.8226600985222,0.492610837438424
"E00033833",256,48,22,153,4,4,23,2,18.75,8.59375,59.765625,1.5625,1.5625,8.984375,0.78125
"E00033836",112,14,24,49,3,4,13,5,12.5,21.4285714285714,43.75,2.67857142857143,3.57142857142857,11.6071428571429,4.46428571428571
"E00033837",247,70,14,107,4,15,21,16,28.3400809716599,5.66801619433198,43.3198380566802,1.61943319838057,6.07287449392713,8.50202429149797,6.47773279352227
"E00033838",190,72,12,71,4,10,7,14,37.8947368421053,6.31578947368421,37.3684210526316,2.10526315789474,5.26315789473684,3.68421052631579,7.36842105263158
"E00033839",447,148,28,156,7,5,35,68,33.1096196868009,6.26398210290828,34.8993288590604,1.56599552572707,1.11856823266219,7.82997762863535,15.2125279642058
"E00033840",288,24,28,205,7,8,15,1,8.33333333333333,9.72222222222222,71.1805555555556,2.43055555555556,2.77777777777778,5.20833333333333,0.347222222222222
"E00033841",238,70,6,102,2,7,32,19,29.4117647058824,2.52100840336134,42.8571428571429,0.840336134453782,2.94117647058824,13.4453781512605,7.98319327731092
"E00033842",275,78,18,130,14,17,15,3,28.3636363636364,6.54545454545455,47.2727272727273,5.09090909090909,6.18181818181818,5.45454545454545,1.09090909090909
"E00033843",246,80,18,96,6,9,26,11,32.520325203252,7.31707317073171,39.0243902439024,2.4390243902439,3.65853658536585,10.5691056910569,4.47154471544715
"E00033844",238,58,10,111,10,15,16,18,24.3697478991597,4.20168067226891,46.6386554621849,4.20168067226891,6.30252100840336,6.72268907563025,7.56302521008403
"E00033845",202,20,14,125,11,7,10,15,9.9009900990099,6.93069306930693,61.8811881188119,5.44554455445545,3.46534653465347,4.95049504950495,7.42574257425743
"E00033846",338,44,58,175,9,8,26,18,13.0177514792899,17.1597633136095,51.7751479289941,2.66272189349112,2.36686390532544,7.69230769230769,5.32544378698225
"E00033847",196,28,10,115,3,6,19,15,14.2857142857143,5.10204081632653,58.6734693877551,1.53061224489796,3.06122448979592,9.69387755102041,7.6530612244898
"E00033848",307,184,22,68,1,4,12,16,59.9348534201954,7.16612377850163,22.1498371335505,0.325732899022801,1.30293159609121,3.90879478827362,5.21172638436482
"E00033849",278,156,28,64,2,4,10,14,56.1151079136691,10.0719424460432,23.021582733813,0.719424460431655,1.43884892086331,3.59712230215827,5.03597122302158
"E00033850",328,172,32,82,0,3,16,23,52.4390243902439,9.75609756097561,25,0,0.914634146341463,4.8780487804878,7.01219512195122
"E00033851",251,86,24,107,2,3,12,17,34.2629482071713,9.56175298804781,42.6294820717131,0.796812749003984,1.19521912350598,4.7808764940239,6.77290836653386
"E00033852",214,106,10,70,0,0,14,14,49.5327102803738,4.67289719626168,32.7102803738318,0,0,6.54205607476635,6.54205607476635
"E00033853",228,96,32,65,8,7,12,8,42.1052631578947,14.0350877192982,28.5087719298246,3.50877192982456,3.07017543859649,5.26315789473684,3.50877192982456
"E00033854",304,164,8,94,6,6,8,18,53.9473684210526,2.63157894736842,30.9210526315789,1.97368421052632,1.97368421052632,2.63157894736842,5.92105263157895
"E00033855",158,46,10,57,2,4,15,24,29.1139240506329,6.32911392405063,36.0759493670886,1.26582278481013,2.53164556962025,9.49367088607595,15.1898734177215
"E00033856",225,38,16,80,11,10,38,32,16.8888888888889,7.11111111111111,35.5555555555556,4.88888888888889,4.44444444444444,16.8888888888889,14.2222222222222
"E00033857",216,102,22,58,1,2,12,19,47.2222222222222,10.1851851851852,26.8518518518519,0.462962962962963,0.925925925925926,5.55555555555556,8.7962962962963
"E00033859",208,106,20,57,1,1,10,13,50.9615384615385,9.61538461538462,27.4038461538462,0.480769230769231,0.480769230769231,4.80769230769231,6.25
"E00033861",266,76,36,99,2,4,29,20,28.5714285714286,13.5338345864662,37.218045112782,0.75187969924812,1.50375939849624,10.9022556390977,7.5187969924812
"E00033862",253,104,34,73,1,3,20,18,41.1067193675889,13.4387351778656,28.8537549407115,0.395256916996047,1.18577075098814,7.90513833992095,7.11462450592885
"E00033863",249,146,26,45,2,2,12,16,58.6345381526104,10.4417670682731,18.0722891566265,0.803212851405622,0.803212851405622,4.81927710843374,6.42570281124498
"E00033864",231,124,18,57,3,4,8,17,53.6796536796537,7.79220779220779,24.6753246753247,1.2987012987013,1.73160173160173,3.46320346320346,7.35930735930736
"E00033865",290,164,20,76,3,4,11,12,56.551724137931,6.89655172413793,26.2068965517241,1.03448275862069,1.37931034482759,3.79310344827586,4.13793103448276
"E00033866",262,148,18,68,0,2,8,18,56.4885496183206,6.87022900763359,25.9541984732824,0,0.763358778625954,3.05343511450382,6.87022900763359
"E00033867",256,136,14,71,5,5,11,14,53.125,5.46875,27.734375,1.953125,1.953125,4.296875,5.46875
"E00033868",268,140,22,70,3,5,12,16,52.2388059701493,8.2089552238806,26.1194029850746,1.11940298507463,1.86567164179104,4.47761194029851,5.97014925373134
"E00033869",274,154,16,71,1,2,7,23,56.2043795620438,5.83941605839416,25.9124087591241,0.364963503649635,0.72992700729927,2.55474452554745,8.39416058394161
"E00033870",220,24,16,121,7,7,29,16,10.9090909090909,7.27272727272727,55,3.18181818181818,3.18181818181818,13.1818181818182,7.27272727272727
"E00033871",237,126,16,60,0,4,12,19,53.1645569620253,6.75105485232067,25.3164556962025,0,1.68776371308017,5.06329113924051,8.0168776371308
"E00033872",261,154,14,58,4,6,11,14,59.0038314176245,5.3639846743295,22.2222222222222,1.53256704980843,2.29885057471264,4.21455938697318,5.3639846743295
"E00033873",270,104,22,89,4,5,23,23,38.5185185185185,8.14814814814815,32.962962962963,1.48148148148148,1.85185185185185,8.51851851851852,8.51851851851852
"E00033874",287,144,24,79,3,4,13,20,50.1742160278746,8.36236933797909,27.5261324041812,1.04529616724739,1.39372822299652,4.52961672473868,6.96864111498258
"E00033875",255,158,14,52,1,2,10,18,61.9607843137255,5.49019607843137,20.3921568627451,0.392156862745098,0.784313725490196,3.92156862745098,7.05882352941176
"E00033876",240,140,18,49,2,1,14,16,58.3333333333333,7.5,20.4166666666667,0.833333333333333,0.416666666666667,5.83333333333333,6.66666666666667
"E00033877",291,172,12,76,1,2,11,17,59.106529209622,4.12371134020619,26.1168384879725,0.343642611683849,0.687285223367698,3.78006872852234,5.84192439862543
"E00033878",249,130,24,59,1,2,15,18,52.2088353413655,9.63855421686747,23.6947791164659,0.401606425702811,0.803212851405622,6.02409638554217,7.2289156626506
"E00033879",248,120,28,69,2,5,12,12,48.3870967741936,11.2903225806452,27.8225806451613,0.806451612903226,2.01612903225806,4.83870967741935,4.83870967741935
"E00033880",384,194,38,100,6,11,15,20,50.5208333333333,9.89583333333333,26.0416666666667,1.5625,2.86458333333333,3.90625,5.20833333333333
"E00033881",259,150,16,61,3,1,13,15,57.9150579150579,6.17760617760618,23.5521235521236,1.15830115830116,0.386100386100386,5.01930501930502,5.79150579150579
"E00033882",223,136,10,54,1,0,11,11,60.9865470852018,4.48430493273543,24.2152466367713,0.448430493273543,0,4.93273542600897,4.93273542600897
"E00033883",240,124,18,58,1,4,16,19,51.6666666666667,7.5,24.1666666666667,0.416666666666667,1.66666666666667,6.66666666666667,7.91666666666667
"E00033884",271,144,20,60,5,4,14,24,53.1365313653137,7.38007380073801,22.140221402214,1.8450184501845,1.4760147601476,5.16605166051661,8.85608856088561
"E00033885",392,172,58,115,5,5,24,13,43.8775510204082,14.7959183673469,29.3367346938776,1.27551020408163,1.27551020408163,6.12244897959184,3.31632653061224
"E00033886",237,138,12,53,4,3,7,20,58.2278481012658,5.06329113924051,22.3628691983122,1.68776371308017,1.26582278481013,2.9535864978903,8.43881856540084
"E00033887",327,150,16,108,2,4,17,30,45.8715596330275,4.89296636085627,33.0275229357798,0.611620795107034,1.22324159021407,5.19877675840979,9.1743119266055
"E00033888",290,156,12,79,2,5,17,19,53.7931034482759,4.13793103448276,27.2413793103448,0.689655172413793,1.72413793103448,5.86206896551724,6.55172413793103
"E00033889",255,152,16,54,0,1,6,26,59.6078431372549,6.27450980392157,21.1764705882353,0,0.392156862745098,2.35294117647059,10.1960784313725
"E00033890",166,36,18,84,1,9,13,5,21.6867469879518,10.8433734939759,50.6024096385542,0.602409638554217,5.42168674698795,7.83132530120482,3.01204819277108
"E00033891",227,106,24,58,2,4,15,18,46.6960352422907,10.5726872246696,25.5506607929515,0.881057268722467,1.76211453744493,6.6079295154185,7.9295154185022
"E00033892",102,36,8,34,1,5,15,3,35.2941176470588,7.84313725490196,33.3333333333333,0.980392156862745,4.90196078431373,14.7058823529412,2.94117647058824
"E00033893",218,126,12,45,0,6,11,18,57.7981651376147,5.5045871559633,20.6422018348624,0,2.75229357798165,5.04587155963303,8.25688073394496
"E00033894",261,138,20,66,2,0,16,19,52.8735632183908,7.66283524904215,25.2873563218391,0.766283524904214,0,6.13026819923372,7.27969348659004
"E00033895",177,44,32,77,2,4,11,7,24.8587570621469,18.0790960451977,43.5028248587571,1.12994350282486,2.25988700564972,6.21468926553672,3.95480225988701
"E00033896",244,88,30,91,4,2,15,14,36.0655737704918,12.2950819672131,37.2950819672131,1.63934426229508,0.819672131147541,6.14754098360656,5.73770491803279
"E00033897",241,140,12,56,2,7,9,15,58.0912863070539,4.9792531120332,23.2365145228216,0.829875518672199,2.9045643153527,3.7344398340249,6.22406639004149
"E00033898",281,82,38,120,7,8,15,11,29.1814946619217,13.5231316725979,42.7046263345196,2.49110320284698,2.84697508896797,5.33807829181495,3.91459074733096
"E00033899",207,58,14,90,5,11,15,14,28.0193236714976,6.76328502415459,43.4782608695652,2.41545893719807,5.31400966183575,7.2463768115942,6.76328502415459
"E00033900",210,52,26,106,0,9,12,5,24.7619047619048,12.3809523809524,50.4761904761905,0,4.28571428571429,5.71428571428571,2.38095238095238
"E00033901",261,40,18,134,9,12,36,12,15.3256704980843,6.89655172413793,51.3409961685824,3.44827586206897,4.59770114942529,13.7931034482759,4.59770114942529
"E00033902",239,64,24,112,5,7,13,14,26.7782426778243,10.0418410041841,46.8619246861925,2.09205020920502,2.92887029288703,5.43933054393306,5.85774058577406
"E00033903",172,44,10,73,7,9,20,9,25.5813953488372,5.81395348837209,42.4418604651163,4.06976744186047,5.23255813953488,11.6279069767442,5.23255813953488
"E00033904",264,90,8,105,2,7,21,31,34.0909090909091,3.03030303030303,39.7727272727273,0.757575757575758,2.65151515151515,7.95454545454545,11.7424242424242
"E00033905",168,30,18,47,2,9,39,23,17.8571428571429,10.7142857142857,27.9761904761905,1.19047619047619,5.35714285714286,23.2142857142857,13.6904761904762
"E00033906",179,24,16,104,9,6,15,5,13.4078212290503,8.93854748603352,58.1005586592179,5.02793296089385,3.35195530726257,8.37988826815642,2.79329608938547
"E00033907",246,42,28,130,7,15,18,6,17.0731707317073,11.3821138211382,52.8455284552846,2.84552845528455,6.09756097560976,7.31707317073171,2.4390243902439
"E00033908",247,44,24,124,13,9,25,8,17.8137651821862,9.7165991902834,50.2024291497976,5.26315789473684,3.64372469635628,10.1214574898785,3.23886639676113
"E00033909",228,80,18,98,5,5,9,13,35.0877192982456,7.89473684210526,42.9824561403509,2.19298245614035,2.19298245614035,3.94736842105263,5.70175438596491
"E00033910",287,96,20,115,12,10,22,12,33.4494773519164,6.96864111498258,40.0696864111498,4.18118466898955,3.48432055749129,7.66550522648084,4.18118466898955
"E00033911",269,82,38,99,10,3,21,16,30.4832713754647,14.1263940520446,36.8029739776952,3.71747211895911,1.11524163568773,7.80669144981413,5.94795539033457
"E00033913",190,40,48,75,0,9,15,3,21.0526315789474,25.2631578947368,39.4736842105263,0,4.73684210526316,7.89473684210526,1.57894736842105
"E00033914",250,66,20,120,9,7,13,15,26.4,8,48,3.6,2.8,5.2,6
"E00033915",160,32,10,92,1,4,15,6,20,6.25,57.5,0.625,2.5,9.375,3.75
"E00033917",243,72,30,99,3,5,25,9,29.6296296296296,12.3456790123457,40.7407407407407,1.23456790123457,2.05761316872428,10.2880658436214,3.7037037037037
"E00033918",221,54,14,96,3,4,27,23,24.4343891402715,6.33484162895928,43.4389140271493,1.35746606334842,1.80995475113122,12.2171945701357,10.4072398190045
"E00033919",213,64,22,92,2,5,19,9,30.0469483568075,10.3286384976526,43.1924882629108,0.938967136150235,2.34741784037559,8.92018779342723,4.22535211267606
"E00033920",225,58,10,94,7,6,21,29,25.7777777777778,4.44444444444444,41.7777777777778,3.11111111111111,2.66666666666667,9.33333333333333,12.8888888888889
"E00033921",248,86,4,98,13,10,23,14,34.6774193548387,1.61290322580645,39.5161290322581,5.24193548387097,4.03225806451613,9.2741935483871,5.64516129032258
"E00033922",284,98,28,111,2,7,22,16,34.5070422535211,9.85915492957746,39.0845070422535,0.704225352112676,2.46478873239437,7.74647887323944,5.63380281690141
"E00033923",196,42,20,94,2,7,26,5,21.4285714285714,10.2040816326531,47.9591836734694,1.02040816326531,3.57142857142857,13.265306122449,2.55102040816327
"E00033924",296,58,28,165,9,10,11,15,19.5945945945946,9.45945945945946,55.7432432432432,3.04054054054054,3.37837837837838,3.71621621621622,5.06756756756757
"E00033925",202,20,23,120,3,10,24,2,9.9009900990099,11.3861386138614,59.4059405940594,1.48514851485149,4.95049504950495,11.8811881188119,0.99009900990099
"E00033926",236,58,30,98,12,13,15,10,24.5762711864407,12.7118644067797,41.5254237288136,5.08474576271187,5.50847457627119,6.35593220338983,4.23728813559322
"E00033927",288,96,28,116,8,8,16,16,33.3333333333333,9.72222222222222,40.2777777777778,2.77777777777778,2.77777777777778,5.55555555555556,5.55555555555556
"E00033928",205,50,12,88,8,7,24,16,24.390243902439,5.85365853658537,42.9268292682927,3.90243902439024,3.41463414634146,11.7073170731707,7.80487804878049
"E00033930",217,44,18,110,6,5,19,15,20.2764976958525,8.29493087557604,50.6912442396313,2.76497695852535,2.30414746543779,8.75576036866359,6.91244239631336
"E00033931",219,68,17,90,7,8,21,8,31.0502283105023,7.76255707762557,41.0958904109589,3.19634703196347,3.65296803652968,9.58904109589041,3.65296803652968
"E00033932",258,86,30,97,8,5,20,12,33.3333333333333,11.6279069767442,37.5968992248062,3.10077519379845,1.93798449612403,7.75193798449612,4.65116279069767
"E00033933",190,50,18,82,6,10,10,14,26.3157894736842,9.47368421052632,43.1578947368421,3.15789473684211,5.26315789473684,5.26315789473684,7.36842105263158
"E00033934",239,62,14,125,6,11,19,2,25.9414225941423,5.85774058577406,52.3012552301255,2.51046025104602,4.60251046025105,7.94979079497908,0.836820083682008
"E00033935",277,38,40,125,14,21,28,11,13.7184115523466,14.4404332129964,45.1263537906137,5.05415162454874,7.5812274368231,10.1083032490975,3.97111913357401
"E00033936",216,44,34,95,5,7,14,17,20.3703703703704,15.7407407407407,43.9814814814815,2.31481481481481,3.24074074074074,6.48148148148148,7.87037037037037
"E00033937",153,44,20,63,2,4,15,5,28.7581699346405,13.0718954248366,41.1764705882353,1.30718954248366,2.61437908496732,9.80392156862745,3.26797385620915
"E00033938",227,74,30,91,1,2,20,9,32.5991189427313,13.215859030837,40.0881057268723,0.440528634361234,0.881057268722467,8.81057268722467,3.9647577092511
"E00033939",222,48,28,106,2,10,19,9,21.6216216216216,12.6126126126126,47.7477477477478,0.900900900900901,4.5045045045045,8.55855855855856,4.05405405405405
"E00033940",245,38,24,124,12,5,30,12,15.5102040816327,9.79591836734694,50.6122448979592,4.89795918367347,2.04081632653061,12.2448979591837,4.89795918367347
"E00033941",262,72,22,107,6,6,38,11,27.4809160305344,8.3969465648855,40.8396946564886,2.29007633587786,2.29007633587786,14.5038167938931,4.19847328244275
"E00033942",300,84,26,119,5,9,26,31,28,8.66666666666667,39.6666666666667,1.66666666666667,3,8.66666666666667,10.3333333333333
"E00033943",241,82,30,91,4,0,17,17,34.0248962655602,12.448132780083,37.7593360995851,1.6597510373444,0,7.05394190871369,7.05394190871369
"E00033944",223,36,6,135,6,16,20,4,16.1434977578475,2.69058295964126,60.5381165919283,2.69058295964126,7.17488789237668,8.96860986547085,1.79372197309417
"E00033945",161,50,12,64,2,5,21,7,31.055900621118,7.45341614906832,39.7515527950311,1.24223602484472,3.1055900621118,13.0434782608696,4.34782608695652
"E00033946",305,98,30,126,8,10,16,17,32.1311475409836,9.83606557377049,41.3114754098361,2.62295081967213,3.27868852459016,5.24590163934426,5.57377049180328
"E00033947",204,52,20,95,3,8,20,6,25.4901960784314,9.80392156862745,46.5686274509804,1.47058823529412,3.92156862745098,9.80392156862745,2.94117647058824
"E00033948",264,68,48,101,3,11,18,15,25.7575757575758,18.1818181818182,38.2575757575758,1.13636363636364,4.16666666666667,6.81818181818182,5.68181818181818
"E00033949",219,50,20,98,1,7,25,18,22.8310502283105,9.1324200913242,44.7488584474886,0.45662100456621,3.19634703196347,11.4155251141553,8.21917808219178
"E00033950",318,98,44,117,0,11,24,24,30.8176100628931,13.8364779874214,36.7924528301887,0,3.45911949685535,7.54716981132075,7.54716981132075
"E00033951",224,90,12,80,3,11,13,15,40.1785714285714,5.35714285714286,35.7142857142857,1.33928571428571,4.91071428571429,5.80357142857143,6.69642857142857
"E00033952",314,144,26,100,1,12,15,16,45.859872611465,8.28025477707006,31.8471337579618,0.318471337579618,3.82165605095541,4.77707006369427,5.09554140127389
"E00033953",303,74,36,139,5,18,15,16,24.4224422442244,11.8811881188119,45.8745874587459,1.65016501650165,5.94059405940594,4.95049504950495,5.28052805280528
"E00033954",181,34,16,78,3,10,19,21,18.7845303867403,8.83977900552486,43.0939226519337,1.65745856353591,5.52486187845304,10.4972375690608,11.6022099447514
"E00033955",272,76,28,108,4,8,25,23,27.9411764705882,10.2941176470588,39.7058823529412,1.47058823529412,2.94117647058824,9.19117647058824,8.45588235294118
"E00033956",80,26,6,38,0,2,6,2,32.5,7.5,47.5,0,2.5,7.5,2.5
"E00033957",234,66,22,113,2,3,19,9,28.2051282051282,9.4017094017094,48.2905982905983,0.854700854700855,1.28205128205128,8.11965811965812,3.84615384615385
"E00033958",249,60,36,107,4,9,24,9,24.0963855421687,14.4578313253012,42.9718875502008,1.60642570281124,3.6144578313253,9.63855421686747,3.6144578313253
"E00033959",213,74,16,85,0,8,17,13,34.7417840375587,7.51173708920188,39.906103286385,0,3.75586854460094,7.981220657277,6.10328638497653
"E00033960",259,82,32,111,0,9,12,13,31.6602316602317,12.3552123552124,42.8571428571429,0,3.47490347490348,4.63320463320463,5.01930501930502
"E00033961",231,80,18,94,1,6,16,16,34.6320346320346,7.79220779220779,40.6926406926407,0.432900432900433,2.5974025974026,6.92640692640693,6.92640692640693
"E00033962",240,78,42,75,3,10,14,18,32.5,17.5,31.25,1.25,4.16666666666667,5.83333333333333,7.5
"E00033963",280,56,46,118,6,12,29,13,20,16.4285714285714,42.1428571428571,2.14285714285714,4.28571428571429,10.3571428571429,4.64285714285714
"E00033964",238,34,26,130,5,14,16,13,14.2857142857143,10.9243697478992,54.6218487394958,2.10084033613445,5.88235294117647,6.72268907563025,5.46218487394958
"E00033965",210,48,6,102,2,14,23,15,22.8571428571429,2.85714285714286,48.5714285714286,0.952380952380952,6.66666666666667,10.952380952381,7.14285714285714
"E00033966",209,60,16,81,1,14,30,7,28.7081339712919,7.6555023923445,38.755980861244,0.478468899521531,6.69856459330144,14.3540669856459,3.34928229665072
"E00033967",221,42,28,92,4,13,23,19,19.0045248868778,12.6696832579186,41.6289592760181,1.80995475113122,5.88235294117647,10.4072398190045,8.5972850678733
"E00033968",122,18,8,66,2,3,18,7,14.7540983606557,6.55737704918033,54.0983606557377,1.63934426229508,2.45901639344262,14.7540983606557,5.73770491803279
"E00033969",211,68,20,82,2,9,18,12,32.2274881516588,9.47867298578199,38.8625592417062,0.947867298578199,4.2654028436019,8.53080568720379,5.68720379146919
"E00033970",231,66,16,97,5,1,20,26,28.5714285714286,6.92640692640693,41.991341991342,2.16450216450216,0.432900432900433,8.65800865800866,11.2554112554113
"E00033971",149,48,10,59,0,3,16,13,32.2147651006711,6.71140939597315,39.5973154362416,0,2.01342281879195,10.738255033557,8.7248322147651
"E00033972",206,50,16,95,1,7,23,14,24.2718446601942,7.76699029126214,46.1165048543689,0.485436893203883,3.39805825242718,11.1650485436893,6.79611650485437
"E00033973",151,36,13,71,1,4,11,15,23.841059602649,8.60927152317881,47.0198675496689,0.662251655629139,2.64900662251656,7.28476821192053,9.93377483443709
"E00033974",215,50,22,96,4,6,22,15,23.2558139534884,10.2325581395349,44.6511627906977,1.86046511627907,2.7906976744186,10.2325581395349,6.97674418604651
"E00033975",283,68,28,138,4,8,21,16,24.0282685512367,9.89399293286219,48.7632508833922,1.41342756183746,2.82685512367491,7.42049469964664,5.65371024734982
"E00033976",181,52,18,70,2,3,25,11,28.7292817679558,9.94475138121547,38.6740331491713,1.10497237569061,1.65745856353591,13.8121546961326,6.07734806629834
"E00033977",132,42,4,52,3,4,11,16,31.8181818181818,3.03030303030303,39.3939393939394,2.27272727272727,3.03030303030303,8.33333333333333,12.1212121212121
"E00033978",154,22,10,69,5,7,23,18,14.2857142857143,6.49350649350649,44.8051948051948,3.24675324675325,4.54545454545455,14.9350649350649,11.6883116883117
"E00033979",104,20,4,33,5,4,16,22,19.2307692307692,3.84615384615385,31.7307692307692,4.80769230769231,3.84615384615385,15.3846153846154,21.1538461538462
"E00033980",200,44,14,94,3,13,15,17,22,7,47,1.5,6.5,7.5,8.5
"E00033981",131,24,2,56,3,8,17,21,18.3206106870229,1.52671755725191,42.7480916030534,2.29007633587786,6.10687022900763,12.9770992366412,16.030534351145
"E00033982",82,32,4,34,1,1,1,9,39.0243902439024,4.8780487804878,41.4634146341463,1.21951219512195,1.21951219512195,1.21951219512195,10.9756097560976
"E00033983",185,46,22,86,3,9,12,7,24.8648648648649,11.8918918918919,46.4864864864865,1.62162162162162,4.86486486486486,6.48648648648649,3.78378378378378
"E00033984",198,96,16,61,2,2,9,12,48.4848484848485,8.08080808080808,30.8080808080808,1.01010101010101,1.01010101010101,4.54545454545455,6.06060606060606
"E00033985",165,38,12,80,4,8,11,12,23.030303030303,7.27272727272727,48.4848484848485,2.42424242424242,4.84848484848485,6.66666666666667,7.27272727272727
"E00033986",211,94,26,54,2,4,19,12,44.5497630331754,12.3222748815166,25.5924170616114,0.947867298578199,1.8957345971564,9.00473933649289,5.68720379146919
"E00033987",214,44,26,97,4,12,16,15,20.5607476635514,12.1495327102804,45.3271028037383,1.86915887850467,5.60747663551402,7.47663551401869,7.00934579439252
"E00033988",205,72,19,81,2,9,12,10,35.1219512195122,9.26829268292683,39.5121951219512,0.975609756097561,4.39024390243902,5.85365853658537,4.8780487804878
"E00033989",190,44,24,83,6,9,13,11,23.1578947368421,12.6315789473684,43.6842105263158,3.15789473684211,4.73684210526316,6.8421052631579,5.78947368421053
"E00033990",235,82,36,84,2,6,15,10,34.8936170212766,15.3191489361702,35.7446808510638,0.851063829787234,2.5531914893617,6.38297872340426,4.25531914893617
"E00033991",227,88,38,65,3,6,15,12,38.7665198237885,16.7400881057269,28.6343612334802,1.3215859030837,2.6431718061674,6.6079295154185,5.2863436123348
"E00033992",229,68,22,83,1,5,17,33,29.6943231441048,9.60698689956332,36.2445414847162,0.436681222707424,2.18340611353712,7.4235807860262,14.410480349345
"E00033993",332,78,52,123,4,8,41,26,23.4939759036145,15.6626506024096,37.0481927710843,1.20481927710843,2.40963855421687,12.3493975903614,7.83132530120482
"E00033994",264,94,19,118,0,4,15,14,35.6060606060606,7.1969696969697,44.6969696969697,0,1.51515151515152,5.68181818181818,5.3030303030303
"E00033995",209,96,18,62,1,7,8,17,45.933014354067,8.61244019138756,29.6650717703349,0.478468899521531,3.34928229665072,3.82775119617225,8.13397129186603
"E00033996",233,106,20,69,2,6,17,13,45.4935622317597,8.58369098712446,29.6137339055794,0.858369098712446,2.57510729613734,7.29613733905579,5.5793991416309
"E00033997",268,78,46,90,2,8,29,15,29.1044776119403,17.1641791044776,33.5820895522388,0.746268656716418,2.98507462686567,10.8208955223881,5.59701492537313
"E00033998",229,66,16,92,4,5,23,23,28.82096069869,6.98689956331878,40.174672489083,1.74672489082969,2.18340611353712,10.0436681222707,10.0436681222707
"E00033999",225,56,22,108,1,8,19,11,24.8888888888889,9.77777777777778,48,0.444444444444444,3.55555555555556,8.44444444444444,4.88888888888889
"E00034000",230,88,20,76,2,2,21,21,38.2608695652174,8.69565217391304,33.0434782608696,0.869565217391304,0.869565217391304,9.1304347826087,9.1304347826087
"E00034001",251,82,36,73,4,5,26,25,32.6693227091633,14.3426294820717,29.0836653386454,1.59362549800797,1.99203187250996,10.3585657370518,9.9601593625498
"E00034002",190,56,26,56,1,6,19,26,29.4736842105263,13.6842105263158,29.4736842105263,0.526315789473684,3.15789473684211,10,13.6842105263158
"E00034003",166,48,16,63,2,9,17,11,28.9156626506024,9.63855421686747,37.9518072289157,1.20481927710843,5.42168674698795,10.2409638554217,6.62650602409639
"E00034004",173,56,10,61,1,4,23,18,32.3699421965318,5.78034682080925,35.2601156069364,0.578034682080925,2.3121387283237,13.2947976878613,10.4046242774566
"E00034005",248,110,28,67,1,3,14,25,44.3548387096774,11.2903225806452,27.0161290322581,0.403225806451613,1.20967741935484,5.64516129032258,10.0806451612903
"E00034006",228,78,24,70,1,7,20,28,34.2105263157895,10.5263157894737,30.7017543859649,0.43859649122807,3.07017543859649,8.7719298245614,12.280701754386
