"GeographyCode","QS119EW0001","QS119EW0002","QS119EW0003","QS119EW0004","QS119EW0005","QS119EW0006"
"E00176736",123,32,78,11,1,1
"E00176737",114,36,59,16,1,2
"E00176738",62,7,18,23,12,2
"E00176739",124,72,42,7,1,2
"E00176740",118,28,56,32,1,1
"E00176741",116,17,35,40,22,2
"E00176742",103,44,33,21,5,0
"E00176743",113,57,36,15,5,0
"E00176744",54,13,20,13,6,2
"E00176745",111,48,31,22,9,1
"E00176746",330,79,119,74,52,6
"E00176747",52,7,11,23,11,0
"E00176748",113,58,40,15,0,0
"E00176749",157,77,63,13,4,0
"E00176750",119,42,39,28,9,1
"E00176751",119,66,27,20,6,0
"E00176752",151,15,59,48,22,7
"E00176753",95,19,29,32,14,1
"E00176754",148,21,48,50,26,3
"E00176755",135,35,38,39,23,0
"E00176756",136,65,61,10,0,0
"E00176757",135,41,61,22,11,0
"E00176758",55,15,13,15,11,1
"E00176759",104,22,37,30,14,1
"E00176760",78,19,19,22,18,0
"E00176761",102,55,27,13,7,0
"E00176762",94,23,30,28,13,0
"E00176763",40,17,6,12,5,0
"E00176764",116,45,25,33,13,0
"E00176765",108,38,40,23,7,0
"E00176766",118,60,48,8,1,1
"E00176767",94,25,32,31,6,0
"E00176768",179,25,63,57,31,3
"E00176769",111,52,48,10,1,0
"E00176770",57,24,22,7,4,0
"E00176771",44,24,18,2,0,0
"E00176772",98,59,30,8,1,0
"E00176773",107,61,28,11,7,0
"E00176774",53,9,17,14,12,1
