"GeographyCode","QS803EW0001","QS803EW0002","QS803EW0003","QS803EW0004","QS803EW0005","QS803EW0006"
"E00176736",215,167,21,12,6,9
"E00176737",185,133,20,14,11,7
"E00176738",111,107,1,0,1,2
"E00176739",213,156,21,27,5,4
"E00176740",542,198,267,53,14,10
"E00176741",225,205,1,2,4,13
"E00176742",205,181,8,3,5,8
"E00176743",230,193,4,17,9,7
"E00176744",483,237,199,21,16,10
"E00176745",265,222,20,6,12,5
"E00176746",563,449,37,29,37,11
"E00176747",138,120,3,2,12,1
"E00176748",192,137,25,13,8,9
"E00176749",248,188,21,23,6,10
"E00176750",243,241,1,0,0,1
"E00176751",226,203,2,3,10,8
"E00176752",280,246,7,7,10,10
"E00176753",231,218,2,4,3,4
"E00176754",244,236,2,0,2,4
"E00176755",280,247,5,8,13,7
"E00176756",206,148,17,24,5,12
"E00176757",200,166,13,5,11,5
"E00176758",705,496,150,26,12,21
"E00176759",248,230,2,8,5,3
"E00176760",177,167,1,2,5,2
"E00176761",230,206,4,1,13,6
"E00176762",217,205,2,4,3,3
"E00176763",111,94,0,6,10,1
"E00176764",257,243,1,4,7,2
"E00176765",230,165,24,23,15,3
"E00176766",173,115,19,17,16,6
"E00176767",211,196,0,6,6,3
"E00176768",504,483,1,4,7,9
"E00176769",162,127,7,13,8,7
"E00176770",952,904,0,10,18,20
"E00176771",621,584,31,0,0,6
"E00176772",256,238,0,0,3,15
"E00176773",169,150,1,11,3,4
"E00176774",102,100,0,1,0,1
