"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E01006681",1585,1513,1482,1449,11,11,11,0,0,0,0,0,0,10,21,15,10,0,6,1,0,0,3,5,0,2,0,3,6,1,5,7,0,0,0,0,0,7,1,0,1,5,0,0,60,5,4,1,19,11,8,0,33,8,10,8,4,3,3,0,3,0,4,0,0,0,0,3,1,1,0,1,0,1,1,0,0,0
"E01006682",1310,1282,1249,1208,12,12,17,0,0,0,0,0,2,20,11,11,8,0,5,1,0,0,2,3,0,3,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0,0,17,2,0,2,6,4,2,0,5,5,0,0,0,0,4,0,4,0,6,2,1,1,0,2,2,0,2,2,0,2,2,0,0,0
"E01006683",1510,1481,1448,1416,9,5,18,0,0,0,0,0,0,10,23,21,15,3,2,2,0,4,4,6,0,1,0,5,2,2,0,2,0,0,0,0,0,2,0,0,1,0,1,0,24,4,1,3,13,7,5,1,6,1,2,3,0,0,1,1,0,0,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"E01006684",2138,2074,2010,1945,23,19,23,0,0,0,1,0,2,27,34,32,21,4,8,3,1,1,4,11,1,7,0,3,2,0,2,10,1,1,0,1,0,8,1,0,5,1,1,0,42,4,2,2,12,5,5,2,20,8,10,1,1,0,6,1,5,0,8,5,4,1,1,2,0,0,0,4,0,4,2,2,0,0
"E01006685",1484,1451,1403,1342,23,8,30,0,0,0,0,0,0,12,36,31,17,3,3,7,0,4,0,14,0,3,0,11,5,0,5,14,0,5,0,3,2,9,1,0,4,0,4,0,13,0,0,0,4,4,0,0,5,0,5,0,0,0,4,2,2,0,5,2,0,2,0,1,2,0,2,1,0,1,1,0,0,0
"E01006686",1433,1389,1362,1333,4,13,12,0,0,0,1,0,3,9,14,14,11,2,4,1,0,1,3,3,0,0,0,3,0,0,0,14,1,2,0,2,0,11,1,3,2,1,4,0,20,2,0,2,5,4,1,0,8,3,4,0,1,0,5,2,3,0,10,5,4,1,0,4,1,0,1,0,0,0,0,0,0,0
"E01006687",1952,1824,1756,1659,22,21,49,0,5,1,0,0,5,21,41,37,18,1,9,2,0,2,4,19,0,12,0,7,4,1,3,53,8,16,1,14,1,29,7,0,3,7,12,0,61,4,1,3,9,2,7,0,32,5,17,4,6,0,16,1,15,0,11,7,2,5,2,0,2,2,0,3,0,3,2,1,0,0
"E01006688",1524,1486,1427,1379,18,8,22,0,0,0,0,0,0,9,50,45,25,3,10,4,0,4,4,20,0,11,1,8,5,4,1,10,4,2,0,1,1,4,2,1,1,0,0,0,15,3,0,3,3,3,0,0,6,0,5,0,1,0,3,0,3,0,10,10,7,3,0,0,0,0,0,3,0,3,3,0,0,0
"E01006689",1651,1613,1589,1531,21,11,25,0,1,0,0,0,1,8,15,10,9,2,5,0,1,1,0,1,0,1,0,0,5,0,5,14,1,8,1,2,5,5,0,1,2,0,2,0,13,4,1,3,2,1,1,0,7,2,3,2,0,0,0,0,0,0,7,5,4,1,0,1,1,0,1,4,0,4,4,0,0,0
"E01006690",1492,1309,1132,1095,21,7,9,0,0,0,0,0,0,29,148,133,26,5,4,6,1,3,7,107,12,53,1,41,15,12,3,85,9,42,1,24,17,34,4,1,3,13,13,0,82,34,7,27,25,22,3,0,8,0,2,4,1,1,15,11,4,0,14,2,1,1,2,5,5,3,2,2,0,2,1,1,0,0
"E01006691",1503,1147,1013,955,32,13,13,0,0,0,0,0,0,14,120,104,14,1,3,3,1,1,5,90,11,25,0,54,16,7,9,170,17,60,7,33,20,90,4,8,6,37,35,3,172,45,2,43,33,27,6,0,80,4,22,9,37,8,13,4,9,1,10,3,3,0,1,6,0,0,0,4,0,4,4,0,0,0
"E01006692",2180,1979,1804,1743,30,15,15,1,0,0,0,0,1,12,162,149,16,3,9,0,0,3,1,133,15,80,2,36,13,3,10,115,0,83,13,53,17,32,1,11,3,12,5,0,73,11,0,11,20,14,6,0,32,0,15,5,8,4,10,3,7,0,11,2,2,0,0,7,2,1,1,2,0,2,2,0,0,0
"E01006693",1511,1401,1358,1325,9,15,9,0,0,0,0,0,1,10,32,32,9,2,3,2,1,0,1,23,0,15,1,7,0,0,0,27,16,6,0,1,5,5,0,2,0,3,0,0,76,21,7,14,12,8,4,0,37,0,30,6,1,0,6,4,2,0,6,0,0,0,0,1,5,0,5,1,0,1,0,1,0,0
"E01006694",1864,1452,1287,1245,17,16,5,1,3,0,0,0,0,17,148,136,14,0,4,4,2,3,1,122,7,66,2,47,12,0,12,306,3,232,27,188,17,71,13,3,10,37,8,0,97,21,2,19,30,29,0,1,38,1,24,1,6,6,8,3,5,0,7,1,0,1,0,0,6,1,5,2,0,2,2,0,0,0
"E01006695",1821,1525,1329,1273,16,23,17,0,0,0,0,0,1,31,164,160,28,5,11,1,4,3,4,132,24,81,4,23,4,2,2,166,3,99,11,61,27,62,4,9,2,19,28,2,114,58,20,38,23,22,1,0,24,2,6,6,4,6,9,0,9,0,16,5,3,2,0,5,6,4,2,0,0,0,0,0,0,0
"E01006696",1744,1438,1349,1304,19,8,18,0,0,0,0,0,1,6,82,79,16,0,4,1,0,3,8,63,2,33,0,28,3,0,3,135,11,87,35,38,14,37,9,2,9,7,10,0,165,25,1,24,29,21,5,3,87,5,62,12,7,1,24,20,4,0,4,0,0,0,0,1,3,0,3,2,0,2,1,1,0,0
"E01006697",1845,1506,1364,1320,13,11,19,0,1,0,0,0,2,13,127,121,25,1,11,3,3,0,7,96,17,41,4,34,6,3,3,145,7,97,3,57,37,41,4,8,2,19,8,0,175,69,15,54,41,38,3,0,54,3,21,19,7,4,11,6,5,0,18,2,2,0,1,1,14,1,13,1,0,1,1,0,0,0
"E01006698",1716,1694,1663,1652,4,1,6,0,0,0,0,0,0,14,17,14,8,0,8,0,0,0,0,6,0,3,0,3,3,0,3,6,0,2,2,0,0,4,0,0,2,0,2,0,12,4,0,4,2,2,0,0,6,0,3,1,2,0,0,0,0,0,4,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0
"E01006699",1594,1565,1498,1486,6,3,3,0,0,1,2,0,0,7,57,57,5,0,1,1,1,1,1,52,0,50,1,1,0,0,0,23,4,7,0,3,4,12,0,0,2,10,0,0,4,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E01006700",1438,1392,1366,1352,0,9,5,0,0,0,0,0,1,8,17,15,5,0,3,0,0,0,2,10,3,6,0,1,2,0,2,9,4,5,0,5,0,0,0,0,0,0,0,0,31,10,7,3,14,13,1,0,6,0,0,4,1,1,1,0,1,0,5,1,1,0,0,3,1,0,1,1,0,1,0,1,0,0
"E01006701",1380,1347,1319,1302,2,8,7,0,0,0,0,0,0,8,20,16,2,0,0,0,0,1,1,14,1,8,0,5,4,4,0,5,2,2,0,2,0,1,1,0,0,0,0,0,23,10,3,7,9,8,1,0,2,0,0,0,2,0,2,0,2,0,5,3,3,0,0,0,2,0,2,0,0,0,0,0,0,0
"E01006702",1618,1561,1521,1502,4,8,7,0,0,0,0,0,2,3,35,23,4,1,2,0,0,0,1,19,0,16,0,3,12,10,2,22,0,16,8,6,2,6,0,0,1,2,3,0,35,3,1,2,10,9,1,0,12,0,3,0,9,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006703",1561,1509,1458,1434,5,10,9,0,0,0,0,0,0,15,36,30,7,1,0,2,0,0,4,23,0,23,0,0,6,0,6,35,1,17,0,7,10,17,0,0,1,11,5,0,15,2,0,2,3,2,0,1,7,0,0,2,5,0,3,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006705",1409,1368,1325,1299,7,6,13,0,0,0,0,0,0,10,33,26,11,0,7,0,0,1,3,15,1,12,1,1,7,3,4,22,8,8,0,8,0,6,0,0,0,4,2,0,16,4,0,4,8,8,0,0,4,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,2,0,0,0
"E01006706",1346,1323,1312,1292,4,7,9,0,0,0,0,0,1,5,5,4,4,1,2,0,0,0,1,0,0,0,0,0,1,1,0,9,1,1,0,1,0,7,0,0,0,7,0,0,8,1,1,0,1,0,1,0,3,0,0,0,3,0,3,0,3,0,6,2,2,0,0,1,3,2,1,0,0,0,0,0,0,0
"E01006707",1323,1298,1278,1259,1,7,11,0,0,0,0,0,0,12,8,7,4,0,2,2,0,0,0,3,0,3,0,0,1,0,1,11,0,0,0,0,0,11,0,0,2,9,0,0,7,0,0,0,1,1,0,0,6,0,6,0,0,0,0,0,0,0,7,1,0,1,0,2,4,1,3,0,0,0,0,0,0,0
"E01006708",1805,1791,1750,1723,12,11,4,0,0,0,0,3,0,9,29,28,11,0,4,1,0,1,5,17,0,8,8,1,1,0,1,3,1,2,0,0,2,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,3,0,1,0,2,0,2,0,2,0,5,3,2,1,0,0,2,0,2,0,0,0,0,0,0,0
"E01006709",1438,1423,1400,1376,3,14,7,0,0,0,0,0,0,11,12,8,6,0,6,0,0,0,0,2,0,2,0,0,4,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,2,2,0,0,4,0,3,0,1,0,2,0,2,0,2,1,0,1,0,0,1,0,1,4,0,4,2,2,0,0
"E01006710",1496,1474,1459,1429,9,13,8,0,0,0,1,0,0,6,8,8,3,0,2,0,0,0,1,5,0,1,0,4,0,0,0,9,0,5,1,4,0,4,2,0,2,0,0,0,5,1,0,1,0,0,0,0,3,0,3,0,0,0,1,0,1,0,7,2,2,0,0,0,5,1,4,1,0,1,1,0,0,0
"E01006711",1538,1444,1418,1393,1,18,6,0,0,0,0,0,0,3,23,18,3,0,1,0,0,1,1,15,0,12,0,3,5,4,1,30,4,9,2,5,2,17,1,0,4,5,7,0,55,22,5,17,12,10,2,0,18,4,9,0,5,0,3,2,1,0,8,1,1,0,2,5,0,0,0,1,0,1,0,1,0,0
"E01006712",1339,1292,1265,1245,6,8,6,0,0,0,0,0,1,8,18,17,6,0,4,0,0,2,0,11,0,6,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,5,10,5,5,0,30,0,26,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
"E01006713",1377,1329,1307,1287,7,3,10,0,0,0,1,0,0,5,16,15,4,0,2,0,0,0,2,11,0,11,0,0,1,1,0,10,1,1,0,1,0,8,3,0,1,1,3,0,32,2,0,2,3,1,2,0,25,1,23,0,1,0,2,0,2,0,6,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"E01006716",1589,1496,1452,1425,11,5,11,0,0,0,0,0,0,12,32,28,5,0,2,1,0,2,0,23,0,22,0,1,4,2,2,12,0,3,1,1,1,9,0,1,0,3,5,0,74,21,1,20,46,35,9,2,5,0,4,0,1,0,2,0,2,0,3,0,0,0,0,2,1,1,0,4,0,4,1,3,0,0
"E01006717",1436,1381,1347,1323,9,9,6,0,0,0,0,0,1,5,28,27,13,1,2,2,6,1,1,14,5,8,0,1,1,1,0,19,6,2,0,2,0,11,0,0,3,7,1,0,27,9,0,9,13,5,5,3,1,0,1,0,0,0,4,2,2,0,8,1,1,0,0,3,4,0,4,1,0,1,1,0,0,0
"E01006718",1587,1533,1487,1455,10,12,10,0,0,0,2,0,2,12,30,30,6,2,4,0,0,0,0,24,0,24,0,0,0,0,0,14,2,9,3,6,0,3,0,0,0,0,3,0,34,12,2,10,4,4,0,0,12,2,8,2,0,0,6,1,5,0,3,1,1,0,0,1,1,1,0,3,0,3,3,0,0,0
"E01006719",1535,1518,1494,1475,5,4,10,0,0,0,0,0,0,7,17,13,5,0,4,0,0,0,1,8,0,8,0,0,4,0,4,2,1,0,0,0,0,1,1,0,0,0,0,0,14,2,2,0,6,5,0,1,3,0,3,0,0,0,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006720",2108,1670,1386,1264,76,16,30,0,0,0,0,0,2,20,262,248,29,9,7,3,2,3,5,219,4,69,8,138,14,4,10,153,24,67,7,27,33,62,9,17,4,16,16,0,263,104,8,96,33,29,4,0,110,40,25,16,16,13,16,1,15,0,14,4,2,2,0,3,7,5,2,8,0,6,3,3,2,0
"E01006721",1655,1480,1402,1335,43,8,16,0,0,0,0,0,1,19,58,46,12,3,2,2,0,3,2,34,0,15,3,16,12,2,10,39,0,23,0,14,9,15,2,0,5,4,4,1,118,62,10,52,17,13,4,0,34,9,17,7,1,0,4,2,2,1,17,1,1,0,3,1,12,4,8,1,0,0,0,0,1,0
"E01006722",1793,1505,1425,1286,79,5,55,0,0,1,1,1,0,20,57,55,19,1,8,0,1,7,2,36,13,12,3,8,2,0,2,83,11,44,8,27,9,28,12,4,7,2,3,0,185,54,5,49,19,14,5,0,106,38,40,13,3,12,6,1,5,0,16,9,6,3,1,2,4,0,4,4,0,4,3,1,0,0
"E01006723",1875,1655,1543,1382,104,14,39,1,3,1,0,0,5,23,83,75,28,2,10,3,3,3,7,47,14,25,0,8,8,1,7,49,6,24,1,15,8,19,0,13,4,0,2,0,141,29,4,25,10,7,3,0,97,10,51,16,9,11,5,2,3,0,27,6,4,2,1,3,17,6,11,3,0,3,3,0,0,0
"E01006724",1790,1641,1569,1428,79,8,52,2,0,1,2,0,3,22,44,38,33,7,11,2,0,6,7,5,0,3,0,2,6,2,4,37,6,21,11,7,3,10,0,2,7,0,1,0,90,13,0,13,15,4,11,0,46,7,11,18,6,4,16,5,11,0,18,7,6,1,1,2,8,4,4,4,0,3,3,0,1,0
"E01006725",1537,1446,1395,1321,42,13,19,0,0,0,0,0,0,19,32,28,8,0,3,2,0,2,1,20,0,6,0,14,4,2,2,25,3,12,0,11,1,10,0,0,3,0,7,0,58,11,0,11,18,13,3,2,23,2,10,3,4,4,6,0,6,0,5,3,1,2,0,1,1,0,1,3,0,3,2,1,0,0
"E01006726",1565,1365,1262,1154,65,18,25,0,0,0,0,0,0,18,85,73,23,8,2,6,0,2,5,50,1,19,0,30,12,5,7,63,2,33,1,24,8,28,6,2,5,5,10,0,121,33,1,32,30,27,2,1,47,7,19,13,1,7,11,0,11,0,13,5,4,1,0,3,5,4,1,3,0,3,2,1,0,0
"E01006727",1441,1360,1286,1243,15,16,12,0,0,0,3,0,1,17,53,43,20,3,7,2,0,5,3,23,0,18,0,5,10,0,10,28,3,17,4,5,8,8,0,0,1,0,7,0,40,9,1,8,4,2,1,1,20,6,5,2,3,4,7,1,6,0,9,5,1,4,0,1,3,0,3,4,0,4,4,0,0,0
"E01006728",1623,1497,1430,1372,25,15,17,0,1,0,0,0,1,7,59,51,10,0,2,1,0,0,7,41,1,20,2,18,8,7,1,34,6,18,0,8,10,10,0,0,6,1,3,0,78,19,2,17,18,18,0,0,33,4,5,23,1,0,8,5,3,0,14,2,1,1,3,2,7,2,5,0,0,0,0,0,0,0
"E01006729",1400,1373,1349,1342,0,1,6,0,0,0,1,0,1,7,15,15,4,0,4,0,0,0,0,11,0,11,0,0,0,0,0,16,1,3,0,2,1,12,0,0,0,10,2,0,7,1,1,0,0,0,0,0,5,0,5,0,0,0,1,0,1,0,2,1,1,0,0,0,1,1,0,2,0,2,1,1,0,0
"E01006730",1326,1303,1285,1276,2,2,5,0,0,0,0,0,1,2,15,14,2,0,2,0,0,0,0,12,0,9,0,3,1,0,1,10,0,2,2,0,0,8,0,0,0,8,0,0,8,0,0,0,4,0,0,4,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,4,1,3,0,0
"E01006731",1196,1160,1138,1126,4,2,6,0,0,0,0,0,0,4,18,18,2,0,0,0,2,0,0,16,2,10,0,4,0,0,0,9,0,6,5,1,0,3,0,0,1,0,2,0,23,8,1,7,5,5,0,0,10,3,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,3,0,0,0
"E01006732",1643,1615,1578,1558,1,10,9,0,0,0,0,0,0,3,34,33,10,0,6,0,1,0,3,23,0,15,0,8,1,0,1,10,1,3,0,3,0,6,0,0,1,4,1,0,13,4,0,4,7,3,0,4,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"E01006734",1412,1371,1311,1303,1,2,5,0,0,0,0,0,0,3,57,57,7,0,5,0,0,0,2,50,0,38,2,10,0,0,0,19,2,2,0,1,1,15,4,0,0,11,0,0,17,9,0,9,3,2,1,0,4,0,4,0,0,0,1,0,1,0,2,1,0,1,0,1,0,0,0,3,0,3,0,3,0,0
"E01006735",1309,1262,1254,1247,0,2,5,0,0,0,0,0,0,2,6,6,3,0,2,0,0,0,1,3,0,3,0,0,0,0,0,9,1,6,0,6,0,2,0,0,0,2,0,0,33,1,0,1,3,0,3,0,29,0,27,0,2,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,0,1,1,0,0,0
"E01006736",1460,1423,1382,1371,5,3,3,0,0,0,0,0,0,1,40,39,10,0,1,0,1,5,3,29,0,24,0,5,1,0,1,20,0,1,1,0,0,19,10,0,0,9,0,0,13,5,0,5,3,2,0,1,5,0,5,0,0,0,0,0,0,0,3,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0
"E01006737",1435,1409,1389,1379,4,1,5,0,0,0,0,0,0,6,14,8,5,0,3,1,0,0,1,3,0,3,0,0,6,0,6,19,1,7,3,2,2,11,5,0,1,5,0,0,7,4,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006738",1501,1484,1474,1461,3,3,7,0,0,0,0,0,0,5,5,4,3,0,0,0,0,1,2,1,0,1,0,0,1,1,0,9,0,4,1,2,1,5,0,0,1,3,1,0,6,1,1,0,1,0,1,0,3,0,1,2,0,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006739",1769,1726,1696,1672,3,13,8,0,0,1,0,0,0,10,19,19,9,2,4,0,0,2,1,10,0,6,0,4,0,0,0,19,3,4,0,1,3,12,0,0,0,9,3,0,20,4,3,1,5,3,2,0,5,0,5,0,0,0,6,0,6,0,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
"E01006740",1280,1226,1147,1130,4,4,9,0,0,0,0,0,0,9,70,70,3,0,3,0,0,0,0,67,20,29,0,18,0,0,0,5,3,0,0,0,0,2,0,1,1,0,0,0,41,19,0,19,9,6,3,0,10,0,6,4,0,0,3,0,3,0,8,1,0,1,0,6,1,0,1,0,0,0,0,0,0,0
"E01006741",1815,1796,1769,1755,3,5,6,0,0,0,0,0,0,9,18,16,4,0,1,1,0,0,2,12,0,5,0,7,2,0,2,4,0,1,0,0,1,3,0,0,1,1,1,0,7,0,0,0,0,0,0,0,3,0,1,1,0,1,4,1,3,0,7,4,4,0,0,1,2,1,1,1,0,1,1,0,0,0
"E01006742",1394,1381,1348,1318,9,11,10,0,0,0,0,0,1,8,24,22,6,0,2,0,0,2,2,16,0,8,0,8,2,0,2,4,0,3,0,3,0,1,0,0,1,0,0,0,6,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
"E01006743",2175,2102,1996,1955,16,15,10,0,0,0,0,0,1,17,88,87,21,2,4,0,11,4,0,66,2,45,1,18,1,0,1,15,0,13,0,6,7,2,0,0,0,0,2,0,45,12,5,7,18,16,2,0,14,5,6,0,3,0,1,1,0,0,11,4,3,1,1,0,6,5,1,2,0,2,2,0,0,0
"E01006744",1482,1461,1413,1376,11,15,11,0,0,0,0,0,3,11,34,33,7,0,3,0,0,3,1,26,0,16,0,10,1,0,1,8,0,7,0,5,2,1,0,0,1,0,0,0,9,2,0,2,0,0,0,0,6,0,1,4,1,0,1,1,0,0,3,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0
"E01006745",1879,1838,1741,1694,9,18,20,0,0,0,0,1,0,11,85,85,12,0,3,2,0,1,6,73,1,31,0,41,0,0,0,4,1,0,0,0,0,3,0,0,2,1,0,0,30,0,0,0,12,9,1,2,17,0,8,0,8,1,1,1,0,0,7,4,4,0,2,0,1,0,1,0,0,0,0,0,0,0
"E01006746",1513,1327,1266,1212,30,11,13,0,0,0,0,0,3,13,45,38,10,2,3,0,0,4,1,28,9,7,1,11,7,4,3,44,0,25,2,15,8,19,1,4,1,8,5,0,136,29,11,18,31,26,5,0,52,4,46,0,2,0,24,4,20,0,4,1,0,1,1,1,1,0,1,2,0,2,1,1,0,0
"E01006747",3552,2551,2361,2039,215,21,86,0,0,0,3,0,6,27,154,138,64,6,25,3,3,9,18,74,4,27,8,35,16,0,16,163,9,115,7,98,10,39,11,2,4,6,16,0,812,65,15,50,482,427,40,15,157,6,83,44,20,4,107,33,74,1,24,20,14,6,0,0,4,1,3,2,0,2,2,0,0,0
"E01006748",1936,1558,1450,1320,70,10,50,0,0,0,1,0,0,20,87,80,28,4,11,1,1,1,10,52,12,27,0,13,7,0,7,60,2,26,12,14,0,32,10,0,2,6,14,0,272,20,2,18,77,69,5,3,87,2,68,14,2,1,88,9,79,0,40,4,3,1,34,1,1,0,1,6,0,6,6,0,0,0
"E01006751",2572,1843,1737,1656,40,10,29,2,0,2,0,0,1,19,84,72,27,1,10,3,0,5,8,45,3,18,3,21,12,1,11,139,21,53,10,36,7,63,8,33,1,11,10,2,568,99,5,94,334,317,10,7,108,1,81,15,9,2,26,1,25,1,21,6,4,2,0,7,8,3,5,1,0,1,1,0,0,0
"E01006752",1012,789,725,692,16,11,6,0,0,0,0,0,2,14,48,43,10,3,1,0,2,2,2,33,0,16,1,16,5,1,4,62,15,32,12,11,9,15,1,6,0,0,8,0,152,73,18,55,32,26,4,2,33,17,10,1,1,4,14,6,8,0,8,2,2,0,0,4,2,0,2,1,0,1,0,1,0,0
"E01006753",1557,1532,1511,1500,1,6,4,0,0,0,1,0,0,3,17,16,3,0,3,0,0,0,0,13,0,7,3,3,1,0,1,16,1,0,0,0,0,15,0,1,4,4,6,0,8,1,0,1,1,0,1,0,5,0,0,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E01006754",1627,1613,1472,1444,6,19,3,0,0,0,1,0,0,22,118,115,3,0,1,1,0,1,0,112,29,78,0,5,3,2,1,10,0,4,0,3,1,6,0,1,1,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0
"E01006755",1587,1540,1505,1488,3,7,7,0,0,0,0,0,0,4,31,28,3,1,1,0,0,0,1,25,0,20,0,5,3,1,2,23,8,8,0,4,4,7,0,0,0,4,3,0,12,2,1,1,3,2,1,0,2,2,0,0,0,0,5,0,5,0,12,2,2,0,0,0,10,0,10,0,0,0,0,0,0,0
"E01006756",1820,1768,1667,1646,1,12,8,0,0,0,0,0,0,8,93,93,30,0,14,0,14,0,2,63,7,38,1,17,0,0,0,25,0,7,0,6,1,18,2,0,0,14,2,0,21,0,0,0,12,7,5,0,1,0,0,1,0,0,8,0,8,0,5,3,2,1,0,2,0,0,0,1,0,1,1,0,0,0
"E01006757",1491,1475,1423,1411,5,3,4,0,0,1,0,0,0,8,43,41,6,0,1,1,0,1,3,35,2,26,0,7,2,1,1,7,0,2,0,0,2,5,0,0,2,3,0,0,6,1,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0
"E01006758",1527,1487,1456,1438,3,7,8,0,0,0,0,0,1,6,24,23,4,0,3,0,0,0,1,19,9,8,0,2,1,0,1,23,2,5,0,1,4,16,5,0,7,4,0,0,16,2,0,2,7,6,1,0,7,1,2,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006759",1095,1034,982,964,2,8,8,0,0,0,0,0,0,6,46,44,23,2,7,4,0,3,7,21,4,12,4,1,2,1,1,28,2,13,3,5,5,13,1,2,0,4,6,0,26,14,0,14,6,4,0,2,4,0,2,1,1,0,2,1,1,0,6,1,0,1,0,1,4,3,1,1,0,1,1,0,0,0
"E01006760",1611,1462,1315,1265,22,10,18,0,0,0,0,0,1,26,120,105,20,0,5,1,8,1,5,85,9,55,0,21,15,1,14,71,17,25,2,8,15,28,0,3,1,13,11,1,63,36,2,34,11,10,0,1,5,4,1,0,0,0,10,0,10,1,10,4,3,1,0,3,3,2,1,5,0,1,1,0,4,0
"E01006761",1644,1553,1493,1457,8,18,8,0,2,0,0,0,0,17,43,34,15,1,10,0,0,1,3,19,8,4,2,5,9,3,6,7,0,3,1,2,0,4,1,0,2,0,1,0,81,14,1,13,24,17,4,3,28,1,19,4,4,0,14,12,2,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"E01006762",1692,1649,1627,1612,2,6,7,0,0,0,0,0,0,4,18,17,7,0,1,3,0,1,2,10,0,5,0,5,1,0,1,7,5,0,0,0,0,2,0,0,0,2,0,0,31,9,0,9,11,4,4,3,6,0,0,2,4,0,5,3,2,0,1,1,1,0,0,0,0,0,0,4,0,4,0,4,0,0
"E01006763",1471,1441,1432,1412,2,8,10,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,16,7,2,0,1,1,7,0,0,1,6,0,0,11,2,1,1,4,3,1,0,5,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0
"E01006764",1522,1428,1372,1331,12,20,9,0,0,0,0,0,2,4,50,45,10,1,0,1,4,0,4,35,10,15,3,7,5,4,1,36,3,28,11,10,7,5,1,0,1,2,1,0,51,13,5,8,14,10,0,4,5,2,1,1,0,1,19,8,11,0,5,2,1,1,0,0,3,3,0,2,0,2,1,1,0,0
"E01006765",1468,1439,1406,1392,2,6,6,0,0,0,1,0,1,6,25,24,4,1,1,0,0,1,1,20,0,15,0,5,1,0,1,8,1,5,1,1,3,2,0,0,1,0,1,0,17,5,0,5,6,5,1,0,5,0,2,0,3,0,1,0,1,0,2,2,1,1,0,0,0,0,0,2,0,2,1,1,0,0
"E01006766",1266,1175,1115,1096,7,5,7,0,0,0,1,0,1,10,48,42,3,0,1,0,1,0,1,39,2,27,0,10,6,0,6,43,0,21,4,10,7,22,0,0,4,18,0,0,41,17,8,9,6,6,0,0,17,0,9,5,3,0,1,1,0,0,5,2,1,1,0,3,0,0,0,2,0,2,1,1,0,0
